Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.023350,0.023350,0.023350,0.023350,0.023350,0.022850,0.028500,0.023350,0.023350,0.021250,0.030000,0.016500,0.021250,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.022000,0.023350,0.023350,0.022000,0.024850,0.016600,0.023350,0.023350,0.023350,0.023350,0.023350,0.021500,0.023350,0.023350,0.022000,0.023350,0.023350,0.017350,0.018000,0.023350,0.023350,0.023350,0.017350,0.022000,0.024850,0.017350,0.017350,0.023350,0.023350,0.027500,0.023350,0.023350,0.023350,0.023350,0.023350,0.025850,0.023350,0.023350,0.023350,0.021600,0.022200,0.022000,0.023350,0.023350,0.023350,0.023350,0.026500,0.052500,0.023350,0.023350,0.033350,0.023350,0.023350,0.017350,0.023350,0.023350,0.023350,0.018500,0.018500,0.023350,0.024850,0.023350,0.023350,0.023350,0.023350,0.023350,0.026500,0.023350,0.025000,0.021600,0.020000,0.060000,0.023000,0.033350,0.033350,0.022000,0.022000,0.023350,0.022000,0.023350,0.023350,0.022450,0.018000,0.023350,0.023350,0.023350,0.022850,0.017350,0.023350,0.023350,0.023350,0.023350,0.022000,0.023350,0.023350,0.040000,0.022000,0.023350,0.022000,0.022200,0.023350,0.040000,0.023350,0.023350,0.019850,0.023350,0.023350,0.028500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.022000,0.022000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.018500,0.025000,0.022000,0.023350,0.023350,0.023350,0.025000,0.023350,0.021250,0.025850,0.023350,0.028500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.024850,0.024850,0.023350,0.025350,0.023350,0.021350,0.023850,0.023350,0.023350,0.043350
SS OD,,N/A,0.015000,0.013000,0.013000,0.013000,0.013000,0.016500,0.013000,0.016500,0.013000,0.012750,0.023500,0.016500,0.012750,0.013000,0.013000,0.013000,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.013000,0.017500,0.013000,0.013000,0.013000,0.013000,0.017000,0.013000,0.013000,0.017000,0.014500,0.012700,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.017000,0.013000,0.013000,0.010500,0.015000,0.013000,0.013000,0.013000,0.010500,0.017000,0.014500,0.010500,0.010500,0.013000,0.013000,0.011500,0.013000,0.013000,0.013000,0.013000,0.013000,0.015500,0.013000,0.013000,0.013000,0.012500,0.013000,0.017000,0.013000,0.013000,0.013000,0.013000,0.018500,0.008500,0.013000,0.013000,0.018000,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.011500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.018500,0.013000,0.016500,0.012500,0.016500,0.006500,0.017750,0.018000,0.018000,0.017000,0.017000,0.015000,0.017000,0.013000,0.013000,0.012250,0.015000,0.013000,0.021500,0.013000,0.015000,0.010500,0.013000,0.013000,0.015000,0.013000,0.017000,0.013000,0.013000,0.021500,0.017000,0.013000,0.017000,0.018500,0.013000,0.021500,0.013000,0.013000,0.015000,0.013000,0.016000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.017000,0.017000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.022000,0.014500,0.013000,0.013000,0.013000,0.015000,0.013000,0.013000,0.014500,0.013000,0.013000,0.012750,0.017000,0.013000,0.013000,0.013000,0.016500,0.014500,0.012750,0.014750,0.013000,0.021500,0.013000,0.013000,0.013000,0.015000,0.013000,0.013000,0.014500,0.014500,0.013000,0.013000,0.013000,0.015500,0.015500,0.013000,0.013000,0.013000
ST OD,,N/A,0.031800,0.031800,0.031800,0.029200,0.028600,0.031800,0.050000,0.031800,0.028600,0.028600,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.040000,0.031800,0.029800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.034900,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.026800,0.028600,0.031800,0.031800,0.028600,0.031800,0.031800,0.028600,0.028600,0.028600,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.035000,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.027000,0.027000,0.027000,0.027000,0.027000,0.027000,0.031800,0.031800,0.031800,0.031800,0.035000,0.031800,0.035000,0.031800,0.028900,0.028600,0.040000,0.140000,0.031200,0.031800,0.031800,0.028600,0.028600,0.026000,0.028600,0.031800,0.031800,0.028000,0.026000,0.031800,0.031800,0.031800,0.028600,0.027500,0.028000,0.031800,0.031800,0.028000,0.031800,0.031800,0.031800,0.040000,0.031800,0.031800,0.029000,0.025400,0.031800,0.040000,0.031800,0.031800,0.031800,0.028600,0.035000,0.036000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.029000,0.031800,0.031800,0.028000,0.031800,0.031800,0.031800,0.031800,0.031800,0.028000,0.028000,0.028000,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.035000,0.031800,0.028600,0.028800,0.031800,0.031800,0.031800,0.031800,0.028800,0.028600,0.031800,0.028600,0.028600,0.028600,0.028800,0.031800,0.031800,0.028900,0.028600,0.028600,0.031800,0.031700,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.034900,0.031800,0.034800,0.080000,0.033800,0.027000,0.028600,0.031800,0.051800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.018,0.018,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.036000,0.049900,0.049300,0.035000,0.042200,0.042100,0.050000,0.036000,0.041500,0.039200,0.050700,0.049000,0.039200,0.051700,0.049200,0.047100,0.047900,0.036000,0.039400,0.049800,0.047900,0.047100,0.049200,0.055000,0.049900,0.050600,0.027900,0.047200,0.054300,0.049900,0.051400,0.043700,0.049300,0.038100,0.049800,0.043600,0.056500,0.049800,0.048900,0.046100,0.047200,0.046800,0.054000,0.049900,0.050800,0.036200,0.056400,0.039600,0.050100,0.050100,0.037300,0.064300,0.049900,0.037800,0.036200,0.044500,0.050700,0.033000,0.049400,0.050100,0.049600,0.053300,0.045200,0.049900,0.047300,0.050300,0.049900,0.030000,0.038800,0.059000,0.050200,0.033800,0.033800,0.042800,0.070000,0.100000,0.059400,0.055400,0.046600,0.035600,0.035000,0.037300,0.034400,0.035100,0.035300,0.030900,0.027900,0.035800,0.042600,0.037800,0.049600,0.044500,0.054800,0.049300,0.070000,0.060500,0.043100,0.030000,0.049700,0.066400,0.060000,0.047700,0.047700,0.055900,0.052900,0.040600,0.055500,0.048800,0.049400,0.040800,0.033800,0.045200,0.030900,0.063900,0.034200,0.034600,0.040700,0.047100,0.042700,0.037900,0.057100,0.049900,0.049800,0.045500,0.054700,0.055100,0.040800,0.045000,0.049900,0.045500,0.049900,0.053000,0.031900,0.048000,0.047700,0.052600,0.050500,0.062600,0.050700,0.050700,0.048700,0.044500,0.040800,0.057100,0.053900,0.041900,0.055100,0.048500,0.049300,0.036000,0.049300,0.039400,0.039400,0.040000,0.040000,0.052800,0.054900,0.050500,0.049900,0.043500,0.043500,0.043500,0.050000,0.050500,0.055000,0.040300,0.040400,0.051000,0.045700,0.050100,0.049900,0.045000,0.051400,0.041600,0.048400,0.052900,0.049900,0.046400,0.044100,0.043100,0.045000,0.051800,0.046700,0.039900,0.040000,0.044200,0.044200,0.044200,0.052900,0.050000,0.052300,0.070000,0.070000,0.048200,0.038500,0.020000,0.044900,0.048200,0.049100,0.025000,0.077700
ST UX,,N/A,0.034700,0.049000,0.047200,0.029000,0.035600,0.031400,0.050500,0.029200,0.045600,0.021900,0.054400,0.047100,0.021900,0.022400,0.032000,0.053200,0.012000,0.034700,0.035200,0.053100,0.012000,0.053200,0.032000,0.060000,0.049000,0.033800,0.011000,0.048500,0.052100,0.049000,0.049100,0.050400,0.051000,0.043700,0.053100,0.028800,0.049300,0.045600,0.047800,0.032000,0.033200,0.047500,0.052500,0.048000,0.046100,0.018900,0.032800,0.017500,0.162000,0.022000,0.020200,0.055700,0.051000,0.020200,0.018900,0.047700,0.049100,0.015000,0.048400,0.049400,0.049700,0.050900,0.041400,0.050100,0.037300,0.048800,0.048600,0.025000,0.049000,0.056000,0.047100,0.044200,0.044200,0.034200,0.062000,0.052500,0.035600,0.057400,0.049300,0.011800,0.011800,0.022800,0.014100,0.011200,0.012700,0.009600,0.010300,0.012800,0.039400,0.048400,0.035800,0.026400,0.050900,0.046900,0.062000,0.029800,0.100000,0.025000,0.067000,0.038400,0.062000,0.050200,0.050200,0.065400,0.051300,0.028700,0.034500,0.047500,0.057100,0.057500,0.021600,0.054100,0.051000,0.048700,0.025600,0.018500,0.032500,0.047400,0.036100,0.036200,0.053400,0.048000,0.049300,0.053400,0.051800,0.040800,0.028800,0.070000,0.048600,0.053400,0.049000,0.050200,0.025500,0.025000,0.185300,0.028400,0.031700,0.051200,0.048200,0.048400,0.049400,0.038900,0.028800,0.053400,0.051600,0.034000,0.058900,0.041000,0.046800,0.034700,0.046800,0.034200,0.034200,0.020000,0.020000,0.051200,0.053900,0.053000,0.046800,0.032700,0.032600,0.032700,0.028700,0.022500,0.060000,0.046000,0.042300,0.046400,0.039800,0.047700,0.049000,0.120000,0.048500,0.032200,0.189300,0.090000,0.049000,0.031000,0.022000,0.070000,0.120000,0.029100,0.040000,0.045200,0.050000,0.034400,0.034400,0.034400,0.050200,0.070000,0.047000,0.045000,0.045000,0.048400,0.065900,0.046800,0.041300,0.048800,0.033000,0.040000,0.065300
HT UX,,N/A,0.017300,0.034000,0.034600,0.036000,0.035200,0.027400,0.021000,0.026700,0.034800,0.036200,0.021400,0.038600,0.036200,0.037100,0.035900,0.033800,0.038200,0.017300,0.032100,0.036000,0.038200,0.033800,0.035900,0.060000,0.034000,0.038700,0.024200,0.034400,0.024200,0.034000,0.034000,0.026100,0.037000,0.033500,0.036000,0.039300,0.042900,0.039000,0.046200,0.038500,0.037600,0.032100,0.023700,0.035800,0.038900,0.028100,0.027600,0.033700,0.046100,0.046100,0.026000,0.027700,0.036400,0.025700,0.028100,0.031900,0.034000,0.022000,0.035300,0.033000,0.033000,0.031600,0.018200,0.019700,0.036900,0.034500,0.034900,0.036000,0.032900,0.029000,0.037200,0.022000,0.022000,0.025500,0.027000,0.023700,0.023600,0.024000,0.027500,0.024300,0.024000,0.022400,0.028200,0.027200,0.024600,0.030800,0.025900,0.024800,0.023500,0.035200,0.026700,0.018500,0.030900,0.038500,0.027000,0.043100,0.030300,0.036000,0.037200,0.061100,0.025000,0.026600,0.026600,0.032500,0.025000,0.025700,0.034300,0.037700,0.036600,0.031100,0.025400,0.028800,0.019200,0.031800,0.034600,0.029400,0.032500,0.035800,0.020700,0.027000,0.022400,0.035900,0.028900,0.030000,0.023500,0.029200,0.025000,0.030000,0.035600,0.030000,0.034000,0.032000,0.023400,0.037900,0.037900,0.045400,0.038500,0.036000,0.035700,0.035400,0.034100,0.029700,0.025000,0.022400,0.030900,0.030300,0.023400,0.018300,0.033800,0.017300,0.033800,0.030600,0.030500,0.025000,0.025000,0.030900,0.029900,0.047700,0.038500,0.026400,0.026800,0.024600,0.035000,0.035300,0.025000,0.034800,0.024500,0.037500,0.030900,0.036000,0.034000,0.020000,0.035100,0.039100,0.042300,0.030000,0.034000,0.025500,0.036700,0.030300,0.020000,0.046100,0.016100,0.034600,0.050000,0.023600,0.023600,0.023600,0.031500,0.025000,0.036700,0.030000,0.030000,0.033700,0.035100,0.020000,0.036100,0.033700,0.053000,0.025000,0.046800
HT Angle,,deg,69,73,72,73,72,72,72.75,75,73,72.5,68,72.75,72.5,71.4621,72,72.5,72.5,70,75,72,72.5,72.5,72,73,73,72,75,72,70.5,73.5,73,71,72,72,72,73.5,73,74,72.5,73,72,72,72,73,78.5,73,75,71,74,74,73,72,73,73,73,73,73,75.88619,72,73.5,72.5,70.5,71,69,73,72,72,72,73.5,69,73,70.5,70.5,72,70,68,75.5,74,69,72.5,73,72,77,78,78,77,76,77,68,73,73,71.5,73,73,70,71.5,76,72,71.5,60,70,69.5,69.5,70,69,75.25,70,72,71.5,71.5,73,66.5,61.5,68.5,73.3,70,72.5,75,71.5,69,70,73,70.5,63.5,70,73,68,71,72,63.5,73,73,72.5,72,73.5,73,73,71,72,72,71.5,72.5,67.5,71,79.5,73,73.5,73.5,72.5,70.5,74,72.5,72.5,73,72,71,77,73.6,73,73,73,73,72,74.5,71,73,72,75,71,73,72,70,72,70.5,71,70,73,72.1,73,76,70,70.5,70.5,73.5,73,72,72,72,72.5,72.5,74.5,73,71.5,75,72,75,72.5,75,71,70.7,73
HT Length,,m,0.0977,0.145,0.145,0.1777,0.0911,0.12,0.0964,0.11,0.0942,0.1754,0.111,0.102,0.1754,0.127,0.175,0.2,0.185,0.0977,0.1385,0.199,0.185,0.2,0.175,0.16,0.145,0.1501,0.1054,0.23,0.111,0.12,0.1355,0.13,0.145,0.1797,0.1839,0.1426,0.1593,0.12,0.1611,0.147,0.1816,0.1092,0.1,0.145,0.145,0.0984,0.11,0.1185,0.1775,0.1775,0.1202,0.1378,0.145,0.1265,0.0984,0.1334,0.1455,0.1531,0.17,0.1458,0.145,0.125,0.098,0.12,0.1873,0.17,0.17,0.0952,0.1677,0.1127,0.145,0.1055,0.1055,0.1353,0.196,0.0915,0.11,0.145,0.125,0.1249,0.1527,0.1022,0.155,0.09,0.15,0.1002,0.1,0.1212,0.11,0.3092,0.115,0.125,0.145,0.1446,0.1383,0.2316,0.1413,0.1084,0.14,0.2131,0.165,0.125,0.125,0.13,0.1176,0.1146,0.1233,0.1154,0.081,0.1226,0.1099,0.12,0.08,0.1,0.1543,0.0797,0.11,0.145,0.1219,0.1,0.111,0.145,0.1465,0.1,0.1119,0.12,0.1023,0.1165,0.126,0.1,0.145,0.1425,0.0963,0.1442,0.185,0.1409,0.1488,0.1,0.115,0.12,0.11,0.1006,0.1002,0.09,0.145,0.0815,0.145,0.1,0.0703,0.1136,0.2274,0.1202,0.1221,0.1146,0.1419,0.1251,0.1507,0.14,0.1432,0.1714,0.1702,0.1695,0.12,0.2125,0.0901,0.165,0.099,0.161,0.1384,0.1058,0.145,0.1,0.115,0.1201,0.12,0.1151,0.1609,0.12,0.161,0.14,0.105,0.125,0.115,0.1419,0.1042,0.0983,0.0983,0.0983,0.118,0.115,0.145,0.145,0.145,0.1131,0.1307,0.08,0.1233,0.1128,0.1328,0.18,0.145
ST Length,,N/A,0.294700,0.515000,0.513200,0.539000,0.535600,0.297400,0.555500,0.251200,0.525600,0.556900,0.354400,0.552100,0.556900,0.530000,0.573200,0.541000,0.593000,0.294700,0.571200,0.598100,0.593000,0.541000,0.573200,0.590000,0.515000,0.503800,0.561000,0.595000,0.482600,0.639000,0.509100,0.546000,0.521000,0.633700,0.583100,0.525000,0.551100,0.585600,0.559000,0.582000,0.593200,0.552500,0.430000,0.550000,0.767000,0.538900,0.310000,0.542500,0.742000,0.602000,0.520200,0.546000,0.521000,0.520200,0.538900,0.507700,0.509100,0.550400,0.575000,0.515400,0.489700,0.508100,0.311400,0.290600,0.576700,0.575000,0.575000,0.525000,0.614000,0.436000,0.577100,0.464200,0.464200,0.447200,0.630000,0.430000,0.310000,0.357400,0.315300,0.564800,0.594800,0.380000,0.574100,0.571200,0.567700,0.589600,0.580300,0.542800,0.289400,0.514400,0.345800,0.351400,0.516900,0.596900,0.520000,0.559800,0.710000,0.535000,0.572000,0.458400,0.505000,0.306200,0.306200,0.482000,0.470000,0.238200,0.490200,0.527500,0.490000,0.500000,0.451600,0.325000,0.370000,0.298700,0.595600,0.520000,0.552500,0.513400,0.296100,0.186200,0.400000,0.552000,0.449500,0.353400,0.482600,0.325800,0.380000,0.435000,0.514700,0.353400,0.515000,0.516200,0.205500,0.590000,0.665300,0.560000,0.591700,0.465000,0.518200,0.518200,0.465000,0.468900,0.360000,0.355000,0.517600,0.534000,0.338900,0.316000,0.550000,0.294700,0.520000,0.569200,0.569200,0.505000,0.565000,0.465100,0.419900,0.579000,0.596800,0.584700,0.590000,0.584700,0.558700,0.572500,0.450000,0.606000,0.264300,0.596400,0.449800,0.500000,0.649000,0.440000,0.518200,0.540000,0.690000,0.480000,0.609000,0.251000,0.582000,0.640000,0.480000,0.540000,0.290000,0.580000,0.550000,0.439400,0.439400,0.439400,0.320000,0.530000,0.587000,0.495000,0.495000,0.470000,0.291900,0.606800,0.381300,0.470000,0.408000,0.580000,0.531300
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.17,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.068,0.068,0.068,0.074,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068
Dropout Offset,,N/A,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.135000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.120000,0.130000,0.135000,0.135000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.120000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.120000,0.120000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.135000,0.135000,0.120000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.110000,0.135000,0.130000,0.130000,0.130000,0.120000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.135000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.135000,0.130000,0.110000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.135000,0.135000,0.120000,0.120000,0.130000,0.130000,0.120000,0.135000,0.130000,0.130000
SSB OD,,N/A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
