Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.023350,0.023350,0.023350,0.023350,0.023350,0.020500,0.019100,0.019100,0.026000,0.023350,0.023350,0.023350,0.023350,0.029850,0.023350,0.021500,0.023350,0.022350,0.022350,0.023350,0.025000,0.023350,0.017000,0.017000,0.023350,0.023350,0.021500,0.023350,0.023350,0.023350,0.023350,0.023350,0.021250,0.023350,0.023350,0.022500,0.017500,0.026000,0.027350,0.023350,0.028350,0.023350,0.021350,0.023350,0.017000,0.020500,0.036350,0.046350,0.021850,0.020500,0.020500,0.028350,0.026425,0.023350,0.023350,0.017350,0.023350,0.023350,0.023350,0.023350,0.023350,0.021000,0.021000,0.021000,0.021000,0.021000,0.021000,0.023350,0.023350,0.032500,0.021000,0.021000,0.021000,0.021000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.025400,0.022000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.022000,0.022950,0.023350,0.023350,0.028350,0.023350,0.029000,0.028350,0.028350,0.023350,0.023350,0.023350,0.023350,0.023350,0.028350,0.023350,0.023350,0.023350,0.023350,0.023350,0.028350,0.028350,0.028350,0.023350,0.023350,0.027500,0.027500,0.023350,0.023350,0.023350,0.028350,0.027350,0.021000,0.021000,0.021000,0.023350,0.018900,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.028500,0.026850,0.025500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.021850,0.023350,0.023350,0.023350,0.021250,0.023350,0.023350,0.020000,0.019000,0.023350,0.023350,0.021350,0.021350,0.014000,0.021350,0.015000,0.020000,0.023350,0.023350,0.023350,0.020500,0.020500,0.020500,0.020500,0.023350,0.026500,0.031500,0.042500,0.036000,0.035500,0.023350,0.023350,0.021350,0.023350,0.021350,0.018250,0.023350,0.026000,0.023350,0.023350,0.018250,0.035000,0.023350,0.023350,0.018800,0.023350,0.021250,0.021250,0.018000,0.018000,0.018000,0.018000,0.018000,0.023350
SS OD,,N/A,0.013000,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.016500,0.013000,0.013000,0.013000,0.013000,0.023500,0.013000,0.012500,0.013000,0.015875,0.015875,0.013000,0.016500,0.013000,0.012750,0.012750,0.013000,0.013000,0.012500,0.013000,0.013000,0.013000,0.013000,0.013000,0.009000,0.013000,0.013000,0.015500,0.014000,0.016500,0.021500,0.013000,0.018000,0.013000,0.015000,0.011500,0.012750,0.013000,0.018000,0.026000,0.013000,0.011750,0.011750,0.018000,0.019000,0.013000,0.013000,0.010000,0.013000,0.013000,0.013000,0.013000,0.013000,0.014500,0.014500,0.014500,0.014500,0.014500,0.014500,0.013000,0.013000,0.017250,0.014500,0.014500,0.014500,0.014500,0.013000,0.013000,0.016500,0.013000,0.015000,0.015000,0.015000,0.018500,0.013000,0.020500,0.013500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.013000,0.018000,0.013000,0.013000,0.018000,0.018000,0.013000,0.013000,0.013000,0.013000,0.013000,0.018000,0.013000,0.013000,0.013000,0.013000,0.013000,0.018000,0.018000,0.018000,0.013000,0.013000,0.016500,0.016500,0.013000,0.013000,0.013000,0.018000,0.021500,0.014500,0.014500,0.014500,0.015000,0.010250,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.014500,0.013000,0.013000,0.013000,0.030500,0.013000,0.013000,0.013000,0.013000,0.014000,0.015500,0.015500,0.013500,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.011500,0.011500,0.013000,0.013000,0.013000,0.014000,0.014000,0.014000,0.014000,0.014000,0.013000,0.011000,0.013000,0.011000,0.011000,0.013000,0.013000,0.015000,0.013000,0.015000,0.012750,0.013000,0.011000,0.013000,0.013000,0.012750,0.013000,0.013000,0.013000,0.012750,0.013000,0.011800,0.011800,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000
ST OD,,N/A,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.040000,0.031800,0.028600,0.028600,0.031800,0.031800,0.028600,0.031700,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.027200,0.031800,0.031800,0.028600,0.035000,0.031800,0.041800,0.031800,0.029000,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.041800,0.034950,0.034900,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.028600,0.028600,0.028600,0.028600,0.031800,0.031800,0.029000,0.028600,0.028600,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.035600,0.035600,0.035600,0.030000,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.028000,0.028000,0.031800,0.031800,0.031800,0.031800,0.028000,0.028600,0.031800,0.031800,0.041800,0.031800,0.034900,0.041800,0.041800,0.031800,0.031800,0.031800,0.031800,0.031800,0.041800,0.034900,0.028600,0.028600,0.031600,0.031600,0.041800,0.041800,0.041800,0.029300,0.031800,0.034000,0.034000,0.031800,0.028600,0.031800,0.041800,0.055000,0.028600,0.028600,0.028600,0.035600,0.028600,0.031800,0.031800,0.031800,0.031800,0.028000,0.031800,0.040000,0.029000,0.035000,0.031800,0.031800,0.029000,0.031800,0.031800,0.031800,0.029000,0.029000,0.029800,0.029800,0.030000,0.031800,0.031800,0.028600,0.035000,0.031800,0.031800,0.031800,0.031800,0.025000,0.030000,0.027000,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.030000,0.030000,0.031800,0.031800,0.031800,0.031800,0.020000,0.031800,0.031800,0.031800,0.029000,0.031800,0.029000,0.028600,0.031800,0.027200,0.031800,0.031800,0.028600,0.031800,0.028400,0.028600,0.028600,0.031800,0.028600,0.028600,0.025400,0.025400,0.025400,0.025400,0.025400,0.031800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.01,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.012,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0075,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0165,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.01,0.01,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.047700,0.056900,0.047700,0.047700,0.044600,0.049200,0.043000,0.044900,0.045000,0.049200,0.050900,0.051500,0.053900,0.047800,0.051500,0.038100,0.063800,0.035200,0.035200,0.050900,0.056200,0.063800,0.040700,0.040700,0.048400,0.053500,0.038400,0.045700,0.050400,0.047300,0.050100,0.048600,0.044000,0.045300,0.048900,0.048800,0.033500,0.045000,0.030000,0.051500,0.069200,0.048300,0.030000,0.048700,0.040000,0.054300,0.036800,0.015000,0.033000,0.041700,0.041700,0.069200,0.052300,0.047600,0.050900,0.041800,0.046900,0.049000,0.049300,0.049400,0.049400,0.052900,0.052900,0.052900,0.052900,0.052900,0.052900,0.046100,0.046100,0.026300,0.052900,0.052900,0.052900,0.052900,0.045700,0.047200,0.040000,0.035600,0.032000,0.032000,0.032000,0.034000,0.050900,0.036500,0.038600,0.047000,0.054900,0.053400,0.055000,0.045600,0.045600,0.049000,0.058000,0.047700,0.046400,0.054000,0.035000,0.049200,0.049200,0.069200,0.040000,0.048500,0.069200,0.069200,0.049300,0.048100,0.048200,0.048300,0.048100,0.069200,0.045400,0.042100,0.042500,0.025000,0.025000,0.069200,0.069200,0.069200,0.032000,0.043200,0.045000,0.045000,0.068200,0.040000,0.041100,0.069200,0.030000,0.052900,0.052900,0.052900,0.032000,0.031500,0.046200,0.046200,0.047600,0.047200,0.029900,0.058700,0.044600,0.052300,0.049100,0.045100,0.054800,0.055000,0.016700,0.034300,0.029700,0.038900,0.044200,0.035300,0.035600,0.048900,0.052400,0.044800,0.036000,0.036900,0.057300,0.048500,0.043800,0.055300,0.027700,0.052500,0.047100,0.040000,0.038600,0.049900,0.049900,0.049900,0.049900,0.049900,0.049900,0.045000,0.049400,0.038400,0.035100,0.015000,0.060000,0.060000,0.049000,0.030000,0.043400,0.030000,0.025000,0.052700,0.040000,0.055000,0.047300,0.025000,0.055000,0.036800,0.048700,0.047000,0.049200,0.044300,0.044300,0.038100,0.038100,0.038100,0.038100,0.038100,0.047500
ST UX,,N/A,0.048500,0.036100,0.048500,0.048500,0.051400,0.048000,0.036100,0.036800,0.050000,0.049200,0.040000,0.030000,0.048500,0.161800,0.030000,0.036800,0.049700,0.031500,0.031500,0.040000,0.052400,0.049700,0.061200,0.061200,0.026400,0.049200,0.026800,0.031800,0.048200,0.048000,0.048300,0.052300,0.061300,0.033300,0.055000,0.047200,0.026600,0.090000,0.148400,0.033600,0.047500,0.047000,0.050000,0.200700,0.062000,0.147100,0.147900,0.178900,0.080900,0.041100,0.041100,0.047500,0.057400,0.048100,0.040000,0.033900,0.038200,0.046800,0.048200,0.049500,0.048500,0.050900,0.050900,0.050900,0.050900,0.050900,0.050900,0.041800,0.041800,0.024500,0.050900,0.050900,0.050900,0.050900,0.029500,0.031900,0.138000,0.063400,0.057800,0.055800,0.055800,0.070000,0.037000,0.048300,0.075100,0.047800,0.046900,0.012700,0.013100,0.029300,0.029300,0.048300,0.047600,0.048400,0.033200,0.065000,0.030000,0.047400,0.049200,0.047500,0.267200,0.021500,0.047500,0.047500,0.048700,0.048800,0.059700,0.058700,0.062500,0.049900,0.043400,0.036700,0.036900,0.025000,0.025000,0.047500,0.047500,0.047500,0.045000,0.046400,0.138000,0.138000,0.055700,0.030000,0.033400,0.047500,0.135000,0.050900,0.050900,0.050900,0.100000,0.015600,0.048800,0.048800,0.048100,0.064900,0.017500,0.039000,0.050000,0.047100,0.048800,0.055800,0.039200,0.002000,0.047600,0.016000,0.024100,0.020700,0.222800,0.043400,0.043500,0.014300,0.054600,0.047200,0.020200,0.084200,0.047300,0.048500,0.047400,0.063600,0.043200,0.120000,0.020000,0.036900,0.143300,0.047300,0.047300,0.040900,0.040900,0.040900,0.040900,0.047600,0.020200,0.014800,0.010600,0.019600,0.042300,0.056800,0.040000,0.050000,0.031600,0.050000,0.070000,0.054200,0.010000,0.045000,0.047900,0.070000,0.039000,0.119900,0.047800,0.020000,0.049200,0.031400,0.031400,0.035900,0.035900,0.035900,0.035900,0.035900,0.048100
HT UX,,N/A,0.034600,0.021900,0.034600,0.034600,0.026000,0.028500,0.031700,0.030500,0.040000,0.028900,0.034200,0.032500,0.029800,0.034700,0.032500,0.038700,0.043300,0.027500,0.027500,0.034200,0.040400,0.043300,0.025500,0.025500,0.039300,0.028900,0.038700,0.032800,0.029900,0.040000,0.033900,0.024600,0.028300,0.039600,0.028900,0.033100,0.021200,0.040000,0.025000,0.029900,0.046500,0.031500,0.025000,0.031500,0.024500,0.031500,0.029200,0.043800,0.027500,0.035100,0.035100,0.046500,0.028800,0.030000,0.034200,0.033000,0.051400,0.032000,0.031900,0.029400,0.034800,0.028200,0.028200,0.028200,0.028200,0.028200,0.028200,0.034000,0.034000,0.031400,0.028200,0.028200,0.028200,0.028200,0.040400,0.033400,0.032900,0.030000,0.020000,0.020000,0.020000,0.030000,0.038500,0.030100,0.030300,0.031700,0.027600,0.030900,0.030600,0.034900,0.034900,0.031800,0.035700,0.031900,0.039500,0.035000,0.025000,0.032600,0.028900,0.046500,0.020000,0.032900,0.046500,0.046500,0.030300,0.031000,0.022200,0.022500,0.020100,0.044300,0.023600,0.043000,0.042800,0.025000,0.025000,0.046500,0.046500,0.046500,0.032000,0.026400,0.035000,0.035000,0.037400,0.030000,0.022000,0.046500,0.030000,0.028200,0.028200,0.028200,0.020000,0.030500,0.029600,0.029600,0.034700,0.030900,0.026000,0.034400,0.029400,0.031700,0.033600,0.031200,0.034100,0.038200,0.053000,0.019200,0.022000,0.028100,0.025400,0.028700,0.028700,0.029800,0.037400,0.032400,0.029200,0.023200,0.039500,0.030200,0.036100,0.040000,0.043200,0.035000,0.025300,0.025000,0.033700,0.033000,0.033000,0.033000,0.033000,0.033000,0.033000,0.033000,0.030000,0.019900,0.010000,0.012000,0.029700,0.019800,0.040000,0.025000,0.033900,0.025000,0.025900,0.023400,0.031700,0.035000,0.031400,0.025900,0.025200,0.020300,0.034300,0.035000,0.028900,0.029300,0.029300,0.030000,0.030000,0.030000,0.030000,0.030000,0.031700
HT Angle,,deg,72,69.5,72,71.83836,68.5,73,72,72,67,73,74.5,74.5,76.5,73,74.5,72,70.137,75.5,75.5,75,73,70.137,71,70.94162,74.90328,73,71.99751,74,73,72,72,72.5,72.4,71.5,72,71.5,78,67,65,72.5,72,73.5,68,72,71,73,73,74.5,69,72.5,72.5,72,74,72.5,75,73.5,71,73.5,71,71.1,73,73.49966,73.49966,73.49966,73.49966,74.21332,73.49966,72,72,66,73.5,73.5,73.5,74.21366,73.5,73.5,66,73,66.5,66.5,66.5,64,73,72,70.5,73,73.5,73,73.2,72.99769,72.99769,71,71,69.6,71.5,71.5,74,72,73,72,69,71.5,72,72,71,70,65.5,66.5,66,72,66,73,73,71.5,71.5,72,72,72,72,70,65.5,67,70,71.86508,76,72,64.5,73.49966,73.49966,73.49966,65,74,73,73,73,65.5,73,71,65.5,74,73,72.5,71,74,40,74,74,74,74.5,71.5,71.5,74,69.22221,74,71,75,71,73,75,76,76,78,75.5,75,63,72.5,72.5,73.5,76,76,76,75,75,71,73,73,70.5,73,74,68,75,68,73,70,71.5,73,72.5,73,71.5,73,71.5,71.5,67.5,73,73,73,73,73,73,73,71.5
HT Length,,m,0.1953,0.1204,0.1953,0.1951,0.11,0.1427,0.146,0.146,0.105,0.145,0.1104,0.137,0.1009,0.145,0.1269,0.1802,0.125,0.1095,0.1095,0.1197,0.1765,0.125,0.1,0.099,0.21,0.0794,0.2108,0.0895,0.1043,0.1445,0.14,0.1468,0.1317,0.1198,0.1777,0.1348,0.15,0.105,0.12,0.1365,0.145,0.1734,0.1098,0.1849,0.1001,0.15,0.152,0.1386,0.1106,0.18,0.18,0.145,0.122,0.1636,0.1197,0.1709,0.1324,0.1432,0.1189,0.1138,0.1779,0.1454,0.1454,0.1454,0.1454,0.1454,0.1454,0.0889,0.0889,0.1143,0.155,0.145,0.145,0.16,0.1056,0.1151,0.1297,0.1444,0.1228,0.1393,0.1012,0.12,0.155,0.3485,0.109,0.1404,0.1899,0.203,0.1858,0.13,0.13,0.1108,0.1218,0.0938,0.1465,0.16,0.1468,0.1371,0.145,0.145,0.1048,0.1046,0.145,0.145,0.1157,0.12,0.1101,0.11,0.11,0.145,0.0981,0.1452,0.13,0.14,0.14,0.145,0.145,0.145,0.1207,0.1128,0.13,0.13,0.1441,0.1411,0.09,0.145,0.113,0.1454,0.1454,0.1454,0.0915,0.1421,0.1526,0.1526,0.1907,0.0643,0.2043,0.1062,0.0984,0.131,0.1547,0.2007,0.155,0.111,0.8676,0.09,0.09,0.137,0.1556,0.15,0.13,0.1608,0.16,0.2247,0.1169,0.1805,0.123,0.156,0.1869,0.178,0.1564,0.1757,0.1891,0.1551,0.1281,0.1032,0.1032,0.1379,0.1287,0.1287,0.1287,0.1592,0.1747,0.1627,0.12,0.1256,0.1325,0.1071,0.18,0.1098,0.1642,0.1098,0.1,0.1083,0.1525,0.214,0.1708,0.1,0.1402,0.1103,0.1526,0.115,0.1156,0.2004,0.2004,0.2007,0.2007,0.2007,0.2007,0.2007,0.1743
ST Length,,N/A,0.580000,0.520000,0.580000,0.580000,0.361400,0.568500,0.536900,0.510000,0.395000,0.515200,0.540000,0.560000,0.530000,0.721800,0.560000,0.556800,0.330000,0.260100,0.260100,0.570000,0.632400,0.330000,0.451200,0.451200,0.606400,0.515200,0.580000,0.530000,0.514200,0.525000,0.544300,0.418300,0.580000,0.520000,0.605000,0.577200,0.589200,0.420000,0.470000,0.513600,0.357500,0.587000,0.440000,0.730700,0.422000,0.692100,0.703900,0.726300,0.526900,0.616100,0.616100,0.357500,0.527400,0.570000,0.570000,0.626000,0.508200,0.566800,0.540000,0.490200,0.568500,0.555000,0.555000,0.555000,0.555000,0.555000,0.555000,0.581800,0.581800,0.539500,0.555000,0.555000,0.555000,0.555000,0.629500,0.521900,0.490000,0.550000,0.423000,0.403000,0.403000,0.450000,0.597000,0.540000,0.457000,0.540000,0.626900,0.550000,0.540000,0.564000,0.564000,0.513300,0.512600,0.478400,0.550000,0.560000,0.600000,0.567400,0.515200,0.357500,0.635000,0.461500,0.357500,0.357500,0.490000,0.500000,0.381000,0.406000,0.350000,0.299900,0.390000,0.560000,0.540000,0.426000,0.426000,0.357500,0.357500,0.357500,0.496000,0.400000,0.500000,0.500000,0.512900,0.490000,0.479400,0.357500,0.490000,0.555000,0.555000,0.555000,0.440000,0.565600,0.540000,0.540000,0.568100,0.504900,0.620000,0.559000,0.480000,0.513100,0.568800,0.580000,0.559200,0.055000,0.547600,0.220000,0.214100,0.555000,0.700000,0.560100,0.540000,0.570000,0.530000,0.472200,0.550200,0.626800,0.550000,0.540000,0.647400,0.623600,0.643200,0.680000,0.600000,0.583200,0.593300,0.547300,0.547300,0.577900,0.647900,0.647900,0.515900,0.600000,0.560000,0.462000,0.550600,0.485600,0.488300,0.300000,0.600000,0.440000,0.611600,0.440000,0.470800,0.354200,0.460000,0.535000,0.565000,0.470800,0.530000,0.644000,0.627800,0.500000,0.475200,0.610000,0.610000,0.645900,0.645900,0.645900,0.645900,0.645900,0.578100
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.072,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.074,0.074,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.085,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.092,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.083,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.07,0.07,0.07,0.07,0.068
Dropout Offset,,N/A,0.135000,0.135000,0.135000,0.135000,0.130000,0.120000,0.130000,0.130000,0.135000,0.130000,0.120000,0.120000,0.130000,0.130000,0.120000,0.130000,0.135000,0.120000,0.120000,0.120000,0.130000,0.135000,0.130000,0.130000,0.120000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.142000,0.130000,0.120000,0.135000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.142000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.142000,0.142000,0.142000,0.142000,0.142000,0.142000,0.130000,0.135000,0.110000,0.142000,0.142000,0.142000,0.142000,0.120000,0.120000,0.130000,0.130000,0.142000,0.142000,0.142000,0.135000,0.126000,0.130000,0.135000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.135000,0.135000,0.142000,0.142000,0.142000,0.142000,0.130000,0.120000,0.120000,0.130000,0.170000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.110000,0.110000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.150000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.142000,0.120000,0.142000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.126000,0.126000,0.126000,0.126000,0.126000,0.120000
SSB OD,,N/A,0.000000,0.016000,0.000000,0.000000,0.016000,0.000000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.017000,0.017000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.000000,0.016000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.014000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.010000,0.010000,0.010000,0.000000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.015000,0.016000,0.016000,0.000000,0.016000,0.016000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.010000,0.013400,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.012700,0.012700,0.016000,0.016000,0.016000,0.013000,0.016000,0.016000,0.016000,0.016000,0.016000,0.014000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.014000,0.014000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000
