Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.023350,0.028000,0.028000,0.028000,0.028000,0.033500,0.033500,0.025000,0.029700,0.025000,0.025000,0.034350,0.017350,0.020000,0.036000,0.023350,0.029500,0.025700,0.028350,0.023350,0.019500,0.019500,0.020000,0.020000,0.020000,0.020000,0.023350,0.020000,0.030000,0.023350,0.020000,0.026000,0.022000,0.023350,0.023350,0.023350,0.025000,0.025000,0.020000,0.020000,0.020000,0.026000,0.020850,0.020850,0.023350,0.025000,0.023350,0.026000,0.017750,0.023350,0.018000,0.020000,0.002350,0.022000,0.021000,0.035000,0.023350,0.023350,0.035000,0.017750,0.023350,0.023350,0.019500,0.023350,0.018000,0.028350,0.036350,0.018000,0.019500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.022500,0.023350,0.036350,0.040000,0.027500,0.026000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.018000,0.025700,0.017350,0.018000,0.017350,0.023350,0.023350,0.016500,0.016500,0.026000,0.016500,0.016500,0.017350,0.043350,0.023350,0.023850,0.017350,0.023350,0.043350,0.023850,0.023350,0.023350,0.023350,0.023350,0.043350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.024850,0.023350,0.031000,0.031000,0.035000,0.024850,0.027500,0.023350,0.035000,0.023350,0.030000,0.022250,0.025800,0.023350,0.027350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.021000,0.023350,0.023350,0.023850,0.023350,0.017500,0.017500,0.023350,0.022000,0.019850,0.023350,0.023350,0.022000,0.030000,0.025000,0.030000,0.023350,0.023000,0.023000,0.025000,0.023350,0.030000,0.023350,0.023350,0.023350,0.017500,0.023350,0.022000,0.026000,0.023350,0.025000,0.023350,0.023350,0.020000,0.020000,0.023350,0.023350,0.023350,0.020000,0.023350,0.023350,0.023350,0.018000,0.023350,0.024850,0.022000,0.022000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.025000,0.033350,0.023350,0.023350,0.023350,0.025000
SS OD,,N/A,0.013000,0.018000,0.018000,0.019000,0.019000,0.019000,0.019000,0.017500,0.029100,0.017500,0.017500,0.016500,0.010500,0.013000,0.023000,0.013000,0.018500,0.018000,0.018000,0.013000,0.013000,0.013000,0.020000,0.020000,0.020000,0.020000,0.013000,0.020000,0.016500,0.013000,0.020000,0.013000,0.014250,0.022500,0.013000,0.013000,0.017500,0.017500,0.016500,0.016500,0.016500,0.018000,0.012500,0.012500,0.013000,0.016500,0.013000,0.013000,0.010500,0.013000,0.015000,0.020000,0.007500,0.016500,0.012500,0.019000,0.013000,0.013000,0.019000,0.010500,0.013000,0.013000,0.013000,0.013000,0.015000,0.018000,0.016500,0.035000,0.013000,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.018000,0.013000,0.016500,0.026500,0.016500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015000,0.018000,0.010500,0.015000,0.013000,0.013000,0.013000,0.014000,0.054000,0.017500,0.011500,0.011500,0.013000,0.020000,0.013000,0.013000,0.010500,0.013000,0.020000,0.013000,0.013000,0.013000,0.013000,0.013000,0.020000,0.013000,0.013000,0.013000,0.013000,0.013000,0.014000,0.016500,0.013000,0.016500,0.016500,0.017500,0.016500,0.017500,0.013000,0.017500,0.013000,0.016500,0.013000,0.011500,0.013000,0.018000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012500,0.012500,0.013000,0.014000,0.013000,0.013000,0.013000,0.017500,0.021500,0.019000,0.021500,0.013000,0.018000,0.018000,0.013000,0.013000,0.025000,0.013000,0.013000,0.015000,0.005250,0.015000,0.017500,0.013000,0.018000,0.013000,0.013000,0.013000,0.016500,0.016500,0.015000,0.014000,0.014000,0.016500,0.013000,0.013000,0.013000,0.015000,0.013000,0.016500,0.017000,0.016000,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.019000,0.022800,0.013000,0.013000,0.013000,0.016500
ST OD,,N/A,0.031800,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.031800,0.032000,0.032000,0.031000,0.028600,0.031800,0.035000,0.031800,0.033000,0.034900,0.041800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.035000,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.026800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.028600,0.028600,0.031800,0.026800,0.041800,0.038000,0.026800,0.028600,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.028000,0.031800,0.031800,0.031800,0.031800,0.038000,0.050000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.029000,0.034900,0.028600,0.029000,0.034900,0.028000,0.028600,0.034900,0.034900,0.038600,0.034900,0.034900,0.034900,0.031800,0.031800,0.034900,0.028600,0.031800,0.031800,0.034900,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.031800,0.031800,0.034900,0.028000,0.035000,0.029000,0.035000,0.028800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.034900,0.028500,0.028600,0.028600,0.031800,0.030000,0.031800,0.035000,0.031800,0.028000,0.030000,0.027000,0.035000,0.031800,0.028000,0.028000,0.030000,0.031800,0.040000,0.031800,0.031000,0.032000,0.028600,0.035000,0.028000,0.031800,0.031800,0.038000,0.031800,0.031800,0.027000,0.027000,0.028600,0.031800,0.031800,0.028000,0.031800,0.031800,0.031800,0.026800,0.030000,0.031800,0.031800,0.031800,0.031800,0.028600,0.031600,0.031800,0.031800,0.031800,0.036000,0.028600,0.028000,0.031800,0.025600,0.031800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.02,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.01
HT LX,,N/A,0.049100,0.052000,0.052000,0.052000,0.060000,0.062000,0.062000,0.055000,0.049900,0.055000,0.055000,0.043800,0.044000,0.056600,0.052800,0.048500,0.040000,0.041500,0.072900,0.043100,0.046900,0.048600,0.040000,0.050000,0.050000,0.050000,0.049900,0.050000,0.049500,0.052400,0.050000,0.035000,0.040000,0.050500,0.049800,0.050100,0.045000,0.040800,0.054700,0.054700,0.054700,0.054700,0.045000,0.035000,0.049100,0.040000,0.035000,0.035000,0.046000,0.048500,0.058800,0.060000,0.050500,0.050700,0.049100,0.057200,0.049800,0.049800,0.057200,0.046000,0.034600,0.039700,0.046600,0.049900,0.026200,0.072900,0.041200,0.062400,0.046600,0.042400,0.048000,0.047400,0.047400,0.043000,0.049900,0.038400,0.059900,0.052200,0.035000,0.049600,0.041200,0.051500,0.040000,0.045000,0.044700,0.048500,0.048500,0.047500,0.047500,0.046800,0.037000,0.040500,0.030600,0.037000,0.051800,0.039000,0.031100,0.042600,0.051500,0.044000,0.052500,0.049000,0.041000,0.074300,0.047800,0.040900,0.044000,0.047700,0.074300,0.041700,0.047800,0.049900,0.049900,0.045200,0.074300,0.049900,0.048700,0.048700,0.046200,0.047700,0.035000,0.044600,0.049300,0.035000,0.035000,0.045000,0.044600,0.047400,0.036800,0.045000,0.031000,0.048000,0.029100,0.058700,0.040600,0.045300,0.049100,0.033200,0.049900,0.052600,0.051300,0.044600,0.049800,0.037200,0.049700,0.040900,0.038300,0.033800,0.032800,0.045700,0.038500,0.052900,0.057400,0.052800,0.042800,0.049800,0.045100,0.057600,0.079100,0.043000,0.040900,0.110500,0.046200,0.025000,0.048600,0.040900,0.050400,0.031700,0.048000,0.042900,0.035000,0.063300,0.230000,0.052300,0.050300,0.036500,0.035200,0.051700,0.052600,0.052600,0.036500,0.040000,0.060000,0.050100,0.047800,0.047700,0.043800,0.043300,0.049200,0.046800,0.051700,0.045400,0.051800,0.048800,0.044200,0.054000,0.070000,0.037800,0.030600,0.025000,0.035600
ST UX,,N/A,0.048400,0.035000,0.035000,0.040000,0.035000,0.035000,0.035000,0.035000,0.059000,0.035000,0.035000,0.031500,0.300000,0.031600,0.067700,0.040000,0.025000,0.040200,0.057700,0.170000,0.048600,0.048600,0.040000,0.040000,0.040000,0.040000,0.049100,0.040000,0.037600,0.042200,0.040000,0.050000,0.200000,0.028800,0.047900,0.060000,0.033800,0.037600,0.040400,0.040400,0.040400,0.040400,0.040000,0.040000,0.048400,0.053900,0.020000,0.050000,0.025600,0.020000,0.034000,0.040000,0.050800,0.044800,0.047000,0.047800,0.047200,0.047300,0.047800,0.025600,0.070600,0.010300,0.037400,0.047000,0.127900,0.057700,0.070000,0.035700,0.037400,0.032400,0.040000,0.047800,0.047800,0.052200,0.047400,0.035300,0.048400,0.032700,0.025000,0.028300,0.090000,0.054700,0.100000,0.025000,0.037500,0.047400,0.047400,0.046800,0.046800,0.047800,0.022800,0.040200,0.030000,0.022800,0.049300,0.042500,0.014400,0.048500,0.041500,0.055000,0.048100,0.048100,0.049200,0.051300,0.058900,0.049200,0.310000,0.040000,0.051300,0.049100,0.046600,0.049000,0.049000,0.047200,0.051300,0.049000,0.048400,0.048400,0.031700,0.046400,0.020500,0.040700,0.046600,0.101200,0.101200,0.056600,0.032700,0.046100,0.035100,0.056600,0.021700,0.037300,0.012900,0.044400,0.045500,0.053600,0.047700,0.160900,0.049000,0.046700,0.011800,0.038600,0.173700,0.016900,0.047700,0.049200,0.019200,0.015900,0.015500,0.049800,0.029000,0.049000,0.052800,0.049100,0.043400,0.043900,0.039300,0.044300,0.047500,0.039300,0.039100,0.050000,0.031700,0.160000,0.048700,0.014100,0.077300,0.040000,0.058100,0.038200,0.050000,0.068000,0.100000,0.050900,0.050900,0.035300,0.036800,0.066600,0.050800,0.050800,0.035200,0.052800,0.052800,0.049000,0.038300,0.016800,0.040100,0.129600,0.139600,0.116000,0.066600,0.036200,0.040000,0.040000,0.053100,0.051300,0.020000,0.030500,0.042600,0.015000,0.009000
HT UX,,N/A,0.035100,0.021000,0.021000,0.021000,0.018000,0.018000,0.018000,0.032000,0.034000,0.032000,0.032000,0.008500,0.030000,0.043000,0.037600,0.032300,0.020000,0.033600,0.044800,0.045000,0.035100,0.035100,0.030000,0.030000,0.030000,0.030000,0.032600,0.030000,0.041300,0.026400,0.030000,0.065000,0.030000,0.020800,0.035300,0.035300,0.023200,0.023500,0.019100,0.019100,0.019100,0.019100,0.020000,0.027000,0.035100,0.027100,0.038200,0.065000,0.040000,0.030000,0.025700,0.030000,0.080500,0.016900,0.037100,0.028700,0.036800,0.037000,0.028700,0.040000,0.037800,0.043300,0.030300,0.037500,0.001800,0.044800,0.015000,0.023600,0.030300,0.037000,0.033000,0.036700,0.036700,0.033000,0.037100,0.029400,0.036500,0.047300,0.030000,0.032700,0.015000,0.038700,0.035000,0.030000,0.052900,0.036500,0.036500,0.037900,0.037900,0.038500,0.032200,0.033600,0.023100,0.032200,0.033100,0.042700,0.048500,0.030700,0.038700,0.037000,0.034200,0.020000,0.028100,0.037000,0.034300,0.028100,0.030000,0.040700,0.037000,0.028400,0.038500,0.034000,0.034000,0.034600,0.037000,0.034000,0.035000,0.035000,0.031200,0.034300,0.030000,0.020400,0.037700,0.022600,0.022600,0.035000,0.020400,0.055600,0.023500,0.035000,0.032800,0.041700,0.022600,0.036000,0.035400,0.027500,0.036500,0.072200,0.034000,0.036400,0.073200,0.032200,0.030100,0.029100,0.042000,0.028100,0.033300,0.024800,0.026300,0.032300,0.028500,0.035100,0.041200,0.033200,0.029500,0.031000,0.030500,0.030700,0.021300,0.028800,0.030200,0.155500,0.031200,0.025000,0.036000,0.034600,0.025400,0.030000,0.041300,0.030000,0.065000,0.029800,0.045000,0.036600,0.036600,0.032300,0.030300,0.025900,0.031800,0.031800,0.032400,0.028600,0.025000,0.034000,0.037800,0.030700,0.022800,0.029200,0.033600,0.031700,0.025900,0.030000,0.032000,0.037700,0.036100,0.042500,0.025000,0.035400,0.052700,0.025000,0.046100
HT Angle,,deg,74,70.98075,75.64312,70.70095,72.5,67.06176,66.7909,72,73,72.5,73.5,63,73,72,72.5,74,72.5,73,74,70.5,71,71,70,70,70,70,73,70,75,70,70,63.5,75,70.6,73.5,73.5,71,74.5,72,72,72,72,71,69.5,74,72,73,62.5,74,74.5,70.44,70,74.56374,71.5,73,73,72.5,72.5,73,74,50,72.5,74,73,70.94,74,66,70.44,74,73,72,73,73,67.55061,73,72,73,43.5,72.5,73,70,75,75,74,73,75,75,73,73,73,73.00195,73,75,73.00195,73,72,71.5,72.5,72,70,73.5,72.5,73,73,73,73,50,74,73,72.5,74,73,73,80.5,73,73,74.5,73,73.5,74,73,73.5,74.5,69,67,67,73.5,71.5,75,67,74,74,72.19463,73,73,70,73,66,73,77.5,73.5,72,75,73,72,73,73,74,70,75,70,73,74,74.5,73,73,73,73,75,72,72,75,73.5,74,70.5,74,71,59.3736,71,72,56.5,67.5,69,77,75,73,73,71,77.5,80.5,73,71,73,73,73.91972,74,69,73.5,72.5,71,71,71,73,74.5,71.5,72,69,72,40,77,74
HT Length,,m,0.148,0.115,0.115,0.115,0.113,0.11,0.115,0.125,0.145,0.14,0.155,0.1,0.1238,0.1872,0.1599,0.1503,0.1,0.1914,0.145,0.1097,0.1502,0.1222,0.1952,0.1952,0.1419,0.1426,0.145,0.1426,0.12,0.125,0.1426,0.15,0.0923,0.11,0.1459,0.1534,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.148,0.1,0.17,0.15,0.1753,0.1469,0.11,0.1658,0.15,0.1,0.13,0.0985,0.135,0.1427,0.0985,0.1753,0.145,0.2169,0.1807,0.15,0.11,0.145,0.1,0.11,0.1807,0.1316,0.1433,0.21,0.21,0.1151,0.145,0.0845,0.145,0.0888,0.1381,0.16,0.1107,0.12,0.11,0.1026,0.1533,0.1289,0.1289,0.1428,0.1428,0.1685,0.1104,0.191,0.1074,0.1104,0.1496,0.1526,0.0945,0.1649,0.1248,0.1453,0.1688,0.1468,0.1453,0.145,0.1666,0.1465,0.1273,0.1468,0.145,0.1061,0.15,0.145,0.145,0.145,0.145,0.145,0.1337,0.1644,0.1509,0.11,0.08,0.115,0.1447,0.1,0.1,0.12,0.115,0.1,0.1103,0.12,0.1192,0.1628,0.1505,0.148,0.1603,0.119,0.1822,0.1451,0.145,0.145,0.1617,0.1247,0.175,0.1418,0.1099,0.1465,0.17,0.0891,0.0936,0.145,0.115,0.145,0.135,0.1178,0.1,0.11,0.107,0.127,0.12,0.1,0.111,0.1791,0.1509,0.1353,0.158,0.167,0.12,0.142,0.2,0.1,0.15,0.125,0.275,0.145,0.145,0.097,0.095,0.12,0.145,0.145,0.095,0.1485,0.1325,0.145,0.1267,0.12,0.0934,0.1457,0.1538,0.1176,0.12,0.1169,0.1026,0.1331,0.165,0.188,0.09,0.194,0.145,0.0875,0.0985
ST Length,,m,0.525,0.321,0.313,0.347,0.336,0.413,0.44,0.5,0.525,0.53,0.56,0.3815,0.5,0.615,0.55,0.52,0.135,0.6027,0.3337,0.655,0.5146,0.5146,0.43,0.43,0.48,0.43,0.4991,0.43,0.5676,0.3202,0.43,0.425,0.55,0.3088,0.5199,0.61,0.2938,0.2176,0.2904,0.2904,0.2904,0.2804,0.435,0.436,0.525,0.3539,0.58,0.425,0.63,0.577,0.31,0.38,0.6108,0.3048,0.547,0.52,0.5582,0.5683,0.52,0.63,0.443,0.5653,0.6074,0.587,0.31,0.3337,0.35,0.31,0.6074,0.5724,0.56,0.6278,0.6278,0.432,0.5724,0.4503,0.5144,0.5077,0.53,0.585,0.4,0.4,0.7,0.605,0.5875,0.5674,0.5674,0.5868,0.5868,0.6478,0.5528,0.5822,0.53,0.5528,0.5393,0.5925,0.4944,0.5735,0.5415,0.51,0.5731,0.5881,0.5392,0.4073,0.57,0.5392,0.55,0.665,0.4073,0.4991,0.515,0.515,0.515,0.4472,0.4073,0.515,0.5144,0.5684,0.6017,0.5664,0.5805,0.278,0.5866,0.33,0.33,0.4,0.27,0.5461,0.22225,0.4,0.62,0.62,0.585,0.5494,0.6155,0.3407,0.5977,0.415,0.515,0.6167,0.55,0.2886,0.81,0.5769,0.52,0.5392,0.5692,0.5109,0.5355,0.3498,0.259,0.515,0.6028,0.5091,0.2934,0.4439,0.3143,0.5193,0.3475,0.2643,0.2791,0.35,0.6017,0.66,0.5337,0.5941,0.48,0.5,0.54,0.2982,0.43,0.4205,0.3,0.5169,0.5169,0.2603,0.1868,0.485,0.5168,0.5168,0.2602,0.5188,0.5188,0.515,0.43,0.52,0.2601,0.7096,0.6996,0.508,0.485,0.4422,0.46,0.55,0.58,0.56,0.4,0.48,0.3426,0.555,0.549
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.1,0.1,0.1,0.068,0.1,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.068,0.17,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.05,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.068,0.17,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.06,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.073,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.068,0.072,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Dropout Offset,,N/A,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.120000,0.135000,0.130000,0.135000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.170000,0.170000,0.170000,0.170000,0.130000,0.170000,0.120000,0.135000,0.170000,0.135000,0.120000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.120000,0.135000,0.130000,0.130000,0.135000,0.170000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.120000,0.135000,0.130000,0.135000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.110000,0.130000,0.130000,0.130000,0.130000,0.110000,0.120000,0.110000,0.130000,0.120000,0.120000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.135000,0.130000,0.120000,0.135000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.120000,0.130000,0.120000,0.120000
SSB OD,,N/A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.016000,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.016000,0.017000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
