Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.023350,0.023350,0.022000,0.017350,0.022000,0.025000,0.023350,0.017350,0.022000,0.022000,0.023350,0.023350,0.017350,0.023350,0.022000,0.046000,0.021250,0.022000,0.026500,0.022000,0.023350,0.023350,0.026500,0.026500,0.017350,0.023350,0.023350,0.017350,0.023350,0.023350,0.017100,0.023350,0.023350,0.028000,0.026500,0.017100,0.018000,0.023350,0.017350,0.017500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.026500,0.023350,0.023350,0.021000,0.023350,0.023350,0.023350,0.050000,0.017000,0.020750,0.023350,0.023350,0.026500,0.017350,0.023350,0.028000,0.028000,0.020000,0.025500,0.025500,0.025500,0.023000,0.024500,0.025500,0.023000,0.023000,0.025500,0.023000,0.024000,0.023350,0.023350,0.024000,0.024000,0.023350,0.024000,0.017000,0.023350,0.023350,0.035000,0.023350,0.023350,0.023350,0.023350,0.017350,0.023350,0.017350,0.025000,0.023350,0.022000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.027000,0.023350,0.023350,0.028500,0.027000,0.023350,0.028500,0.022850,0.023350,0.022000,0.023350,0.027500,0.023500,0.017350,0.028350,0.023350,0.027000,0.023350,0.023350,0.023000,0.023350,0.045000,0.029850,0.028350,0.023500,0.028350,0.023350,0.023350,0.028500,0.023350,0.027000,0.028000,0.023350,0.023350,0.023350,0.033350,0.023350,0.023350,0.023350,0.023350,0.034495,0.023350,0.018000,0.023350,0.019850,0.025000,0.023350,0.023350,0.023350,0.026500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.033350,0.023350,0.019850,0.028500,0.023350,0.023350,0.027000,0.027000,0.033350,0.023350,0.023350,0.022000,0.023350,0.023350,0.023350,0.025000,0.023350,0.018500,0.023350,0.023350,0.020000,0.023350,0.023350,0.023350,0.023350,0.021350,0.023350,0.023350,0.023350,0.017250,0.017250,0.027850,0.023350,0.023350,0.023350,0.023350,0.023350
SS OD,,N/A,0.013000,0.013000,0.018500,0.010500,0.016000,0.018500,0.018500,0.010500,0.017000,0.017000,0.013000,0.013000,0.010500,0.018500,0.017000,0.013000,0.010900,0.017000,0.013000,0.018500,0.013000,0.013000,0.018500,0.018500,0.010500,0.013000,0.013000,0.010500,0.013000,0.013000,0.010500,0.013000,0.013000,0.015000,0.017000,0.010500,0.015000,0.019000,0.010500,0.005250,0.013000,0.013000,0.014500,0.013000,0.013000,0.013000,0.013000,0.013000,0.019000,0.013000,0.013000,0.013000,0.017000,0.013000,0.019000,0.016650,0.013000,0.013000,0.013000,0.031500,0.012000,0.011425,0.013000,0.013000,0.017000,0.010500,0.019000,0.015000,0.015000,0.016000,0.015000,0.015000,0.015000,0.016500,0.016000,0.016500,0.016500,0.016500,0.015000,0.016500,0.017250,0.013000,0.013000,0.017000,0.017000,0.013000,0.017000,0.012000,0.013000,0.013000,0.019000,0.013000,0.013000,0.013000,0.013000,0.010500,0.013000,0.010500,0.020000,0.017500,0.013000,0.021500,0.013000,0.021500,0.013000,0.015000,0.013000,0.020000,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.015000,0.013000,0.016000,0.013000,0.019000,0.013000,0.010500,0.012000,0.013000,0.020000,0.015000,0.013000,0.016500,0.013000,0.019000,0.018000,0.018500,0.025000,0.018500,0.013000,0.013000,0.012000,0.013000,0.013500,0.017750,0.013000,0.013000,0.013000,0.018000,0.013000,0.013000,0.013000,0.013000,0.017000,0.013000,0.015000,0.013000,0.015000,0.019000,0.015000,0.013000,0.015000,0.018500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.018000,0.015000,0.015000,0.023500,0.013000,0.013000,0.020000,0.020000,0.018000,0.013000,0.013000,0.017000,0.013000,0.013000,0.013000,0.013000,0.013000,0.011500,0.013000,0.013000,0.016500,0.013000,0.018500,0.013000,0.013000,0.013000,0.013000,0.013000,0.016500,0.012300,0.012300,0.016500,0.013000,0.021500,0.013000,0.013000,0.015000
ST OD,,N/A,0.031800,0.034000,0.031800,0.028600,0.031800,0.035000,0.035000,0.028600,0.031800,0.031800,0.034000,0.033400,0.028600,0.030000,0.031800,0.031800,0.028600,0.031800,0.032000,0.031800,0.031800,0.031000,0.035000,0.035000,0.028600,0.031000,0.031800,0.028600,0.035000,0.035000,0.028600,0.028500,0.031800,0.034900,0.030800,0.028600,0.035000,0.030000,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.028000,0.028000,0.028000,0.030400,0.039000,0.030000,0.031800,0.031800,0.031800,0.031000,0.050000,0.028600,0.028600,0.034800,0.031800,0.030800,0.028600,0.031800,0.034900,0.034900,0.030000,0.034200,0.034200,0.034200,0.030200,0.030000,0.034200,0.030200,0.030200,0.034200,0.030200,0.034200,0.031800,0.031800,0.030400,0.030400,0.034900,0.030400,0.028600,0.056000,0.037000,0.031800,0.031800,0.031800,0.035000,0.045800,0.028600,0.035000,0.028600,0.031800,0.056000,0.028900,0.031800,0.034900,0.031800,0.031800,0.031800,0.031800,0.045000,0.031800,0.028600,0.050000,0.031800,0.031800,0.050000,0.028600,0.031800,0.031800,0.031800,0.031800,0.030000,0.028600,0.031800,0.028000,0.050000,0.031800,0.055000,0.030200,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.056000,0.031800,0.026000,0.031800,0.031800,0.031800,0.034800,0.031800,0.031800,0.035000,0.031800,0.031800,0.031800,0.034900,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.050000,0.050000,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.030000,0.031800,0.028000,0.028600,0.031800,0.031800,0.027200,0.030000,0.031800,0.031800,0.035800,0.027200,0.031800,0.031800,0.028600,0.028600,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.02,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.049100,0.050000,0.023100,0.033900,0.054300,0.050000,0.070000,0.039100,0.068100,0.050000,0.050000,0.051200,0.035000,0.040000,0.050900,0.044200,0.043400,0.045800,0.059100,0.035000,0.045600,0.042900,0.070000,0.070000,0.044000,0.064500,0.040800,0.044000,0.051300,0.049400,0.035000,0.033200,0.049900,0.030000,0.052500,0.035000,0.045200,0.046400,0.044000,0.031700,0.054800,0.049900,0.052000,0.049900,0.049900,0.049900,0.049900,0.054800,0.050300,0.039700,0.039700,0.039600,0.040000,0.047600,0.045400,0.046700,0.049400,0.049400,0.045400,0.033700,0.030700,0.037200,0.047800,0.049600,0.052500,0.042000,0.050000,0.040000,0.040000,0.070000,0.059200,0.059200,0.059200,0.048000,0.050000,0.048000,0.055000,0.060500,0.059200,0.048000,0.060000,0.049900,0.047900,0.060000,0.060000,0.048400,0.060000,0.030700,0.021700,0.054800,0.062200,0.049500,0.049900,0.044800,0.063800,0.044000,0.044800,0.044000,0.051300,0.021700,0.043100,0.048000,0.047700,0.048000,0.049900,0.043100,0.049900,0.068600,0.049900,0.040900,0.055800,0.055600,0.062400,0.055800,0.034700,0.049900,0.054000,0.049600,0.035300,0.040000,0.035300,0.046900,0.041000,0.073900,0.044400,0.022000,0.060500,0.050100,0.049900,0.045700,0.045500,0.052500,0.045500,0.049300,0.049900,0.051900,0.048300,0.060000,0.048000,0.049900,0.048300,0.049000,0.049000,0.049900,0.065900,0.049300,0.048000,0.021700,0.055500,0.033800,0.050800,0.031900,0.057600,0.046400,0.050600,0.036900,0.070000,0.049100,0.049900,0.105300,0.046900,0.061000,0.049900,0.043500,0.048600,0.036000,0.030800,0.047000,0.045600,0.047900,0.058400,0.058400,0.048200,0.042400,0.044900,0.055000,0.060000,0.075000,0.070000,0.110500,0.048500,0.038700,0.044900,0.056800,0.044600,0.050500,0.046200,0.055000,0.051400,0.050800,0.038600,0.051600,0.050000,0.042200,0.041100,0.056700,0.041800,0.048000,0.043100,0.049100,0.036000
ST UX,,N/A,0.048400,0.028700,0.039100,0.019000,0.036400,0.050000,0.062000,0.034400,0.074200,0.070900,0.028700,0.028600,0.019000,0.050000,0.050400,0.265000,0.040800,0.060600,0.054900,0.025000,0.034500,0.022500,0.062000,0.062000,0.044000,0.021000,0.025100,0.300000,0.028700,0.085600,0.028700,0.020600,0.049000,0.035000,0.062000,0.028700,0.035400,0.034100,0.044000,0.040000,0.050900,0.049000,0.049200,0.049000,0.049000,0.049000,0.049000,0.055500,0.033900,0.035300,0.035300,0.035200,0.095000,0.049000,0.034100,0.047500,0.046500,0.046500,0.022100,0.030800,0.019700,0.013300,0.048000,0.032600,0.062000,0.034400,0.030000,0.035000,0.035000,0.050000,0.048900,0.048900,0.048900,0.062000,0.040000,0.062000,0.065000,0.065000,0.048900,0.062000,0.062000,0.049100,0.046900,0.062000,0.062000,0.050400,0.062000,0.019500,0.043300,0.055500,0.069900,0.037100,0.049100,0.027300,0.062300,0.300000,0.027300,0.035000,0.028700,0.043300,0.021900,0.045000,0.038500,0.045000,0.045000,0.024400,0.049000,0.048700,0.045000,0.026500,0.032600,0.055800,0.071000,0.032600,0.023900,0.049700,0.040100,0.032600,0.025000,0.025000,0.014100,0.034500,0.025600,0.045800,0.032200,0.016500,0.065000,0.048400,0.048600,0.044200,0.031600,0.050000,0.031600,0.047600,0.045000,0.036000,0.025600,0.040000,0.062000,0.049000,0.025600,0.066900,0.041600,0.045000,0.047000,0.048600,0.044100,0.043300,0.022600,0.021600,0.048800,0.025500,0.039800,0.051200,0.037200,0.033700,0.062000,0.048200,0.049200,0.046100,0.031800,0.240000,0.049000,0.038900,0.050100,0.034700,0.026800,0.020400,0.037400,0.047100,0.054500,0.054500,0.050400,0.201600,0.201600,0.052500,0.075000,0.040000,0.050000,0.050000,0.273200,0.049900,0.201600,0.052000,0.035000,0.049200,0.057900,0.065300,0.052100,0.023500,0.046300,0.052200,0.030000,0.120700,0.120700,0.032800,0.024000,0.045000,0.039100,0.049100,0.034700
HT UX,,N/A,0.035100,0.040000,0.023300,0.029100,0.020200,0.028500,0.027000,0.028100,0.025900,0.024200,0.050000,0.033200,0.028500,0.040000,0.026800,0.020100,0.039900,0.027000,0.035400,0.015000,0.044300,0.033400,0.027000,0.027000,0.030000,0.040800,0.026300,0.030000,0.027000,0.036100,0.030000,0.030200,0.034000,0.030000,0.023500,0.050000,0.028300,0.032600,0.030000,0.030000,0.030900,0.034000,0.032200,0.034000,0.034000,0.034000,0.034000,0.030900,0.032700,0.028500,0.028500,0.028600,0.025000,0.034200,0.022700,0.032800,0.036900,0.036900,0.034900,0.038300,0.025000,0.027800,0.024500,0.027100,0.023500,0.034400,0.025700,0.030000,0.040000,0.025000,0.032000,0.032000,0.032000,0.023500,0.025000,0.025500,0.023500,0.020000,0.032000,0.023500,0.023500,0.030600,0.036000,0.023500,0.023500,0.035600,0.023500,0.025200,0.022700,0.030900,0.085500,0.025800,0.030600,0.049000,0.050500,0.030000,0.049000,0.167000,0.040000,0.022700,0.030300,0.024300,0.033500,0.024300,0.043300,0.025300,0.034000,0.061500,0.043300,0.032800,0.030600,0.022500,0.035300,0.030600,0.033200,0.033000,0.021200,0.027100,0.022900,0.035000,0.028500,0.032500,0.040100,0.058800,0.022200,0.023500,0.020000,0.036000,0.034000,0.028100,0.030200,0.031700,0.030200,0.032900,0.070000,0.028700,0.033000,0.035000,0.023500,0.034000,0.033000,0.039500,0.021600,0.065000,0.082400,0.030800,0.038000,0.022700,0.049100,0.025400,0.034400,0.023400,0.021100,0.038600,0.038200,0.018100,0.027000,0.036300,0.034100,0.033700,0.033000,0.026000,0.034000,0.034000,0.026200,0.017300,0.023500,0.027500,0.052700,0.037200,0.035600,0.035600,0.026300,0.028900,0.028900,0.023100,0.040000,0.060000,0.045000,0.155500,0.037300,0.032500,0.028900,0.029600,0.025100,0.033500,0.029600,0.039600,0.029900,0.046600,0.022700,0.029700,0.025700,0.031500,0.029900,0.025700,0.021500,0.024300,0.030300,0.033900,0.017300
HT Angle,,deg,74,73,71.5,70.5,72.1,69.53484,70,73,72,71,73,72.5,72,68,70.5,75,71.5,73,72,74,74,73.03453,70,70,73,74.035,74,73,71.5,74,73,72,73,73,70,73.5,76,72.5,74,53.47582,73,73,76.5,73,73,73,73,73,72.5,72,72,72,72,72,71.5,73,72,72,73.5,74,72.5,74,73.5,72.5,72,71,73,74,73,73.5,72,71.5,71.5,70,69.5,70.5,68.5,71,71.5,70.5,70,73,73,70.5,71,73,70,72.5,73.5,73,70,72,73,77,73,74,75,72,73,73.5,76,71.5,73,71.5,73,72.5,73,77.5,73,73.5,73,71,63,73,72,73,70.5,72.5,74.5,74,72,68.5,73,77.5,75.5,73,72,71.5,75,69.5,70,73,70,73,74,74,73,71.25,68,73,73,71.5,69,74,73,73,73,73.5,73.75,73,73,72.5,73,70,72,71.5,70,71.5,67,78.5,73,71,73,70,71,71.5,72.5,71.5,71.5,73,77.5,77.5,70,73,73,70.5,73,73,75,75,73,73,73,70,78,74.5,68.5,75,71,71,74,71,71,72,71,71,76,71.5,70.5,73,69
HT Length,,m,0.148,0.1356,0.08,0.0918,0.0831,0.165,0.1236,0.15,0.105,0.1054,0.1502,0.1677,0.049,0.136,0.111,0.125,0.2,0.15,0.1264,0.09,0.1217,0.1486,0.1236,0.1236,0.1238,0.1486,0.3526,0.1238,0.1459,0.1179,0.1758,0.1,0.145,0.1236,0.168,0.1656,0.0706,0.1203,0.14,0.142,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.115,0.0998,0.0998,0.0998,0.13,0.1706,0.1144,0.1277,0.0922,0.0922,0.1107,0.3,0.1508,0.1945,0.2053,0.213,0.1617,0.1598,0.1268,0.157,0.1347,0.11,0.19,0.17,0.15,0.15,0.11,0.165,0.15,0.125,0.17,0.15,0.145,0.145,0.1798,0.165,0.135,0.2204,0.125,0.1442,0.1324,0.145,0.145,0.1025,0.145,0.1446,0.145,0.1238,0.2685,0.2673,0.1507,0.1324,0.186,0.105,0.1098,0.105,0.23,0.11,0.145,0.18,0.2614,0.1808,0.1511,0.1173,0.0853,0.1504,0.1481,0.125,0.12,0.213,0.11,0.1561,0.1213,0.115,0.1201,0.2,0.0898,0.1383,0.11,0.11,0.0411,0.115,0.115,0.106,0.115,0.1106,0.3,0.1273,0.15,0.1557,0.135,0.145,0.15,0.145,0.1248,0.3,0.249,0.1525,0.1761,0.096,0.1599,0.1099,0.145,0.0963,0.1193,0.12,0.1299,0.105,0.1383,0.125,0.1593,0.0956,0.124,0.14,0.145,0.1166,0.125,0.0977,0.1003,0.11,0.201,0.1787,0.122,0.122,0.125,0.1554,0.17,0.124,0.23,0.23,0.15,0.1774,0.2224,0.1239,0.17,0.17,0.1145,0.145,0.1202,0.15,0.1,0.1206,0.1,0.1,0.1536,0.1186,0.1223,0.1257,0.18,0.105,0.1083,0.145,0.0977
ST Length,,m,0.525,0.5887,0.265,0.46,0.3,0.535,0.52,0.5244,0.457,0.457,0.5887,0.61,0.48,0.48,0.4826,0.69,0.6408,0.53,0.465,0.265,0.53,0.58,0.52,0.52,0.54,0.58,0.4801,0.5,0.52,0.6156,0.6187,0.5306,0.515,0.57,0.53,0.5887,0.4554,0.2911,0.54,0.5,0.5169,0.515,0.5152,0.515,0.515,0.515,0.515,0.5215,0.2909,0.5,0.5,0.5,0.535,0.567,0.2911,0.5825,0.429,0.429,0.55,0.4858,0.5477,0.63,0.578,0.605,0.58,0.5244,0.52,0.58,0.57,0.43,0.6,0.57,0.54,0.505,0.3,0.505,0.505,0.505,0.57,0.505,0.48,0.5151,0.5739,0.52,0.52,0.5854,0.52,0.5475,0.5903,0.5215,0.6199,0.4321,0.5151,0.6123,0.5283,0.5,0.6123,0.42,0.585,0.5903,0.6119,0.305,0.5585,0.305,0.68,0.2444,0.515,0.5687,0.68,0.57,0.5326,0.51,0.537,0.5326,0.5939,0.4747,0.32,0.605,0.17,0.545,0.5341,0.3005,0.5456,0.5858,0.1572,0.5765,0.485,0.5184,0.5146,0.3002,0.3016,0.51,0.3016,0.52,0.64,0.476,0.54,0.6,0.48,0.515,0.54,0.6129,0.3414,0.63,0.647,0.515,0.6141,0.55,0.575,0.4516,0.5148,0.2055,0.29,0.533,0.5572,0.2937,0.52,0.52,0.5152,0.428,0.5568,0.45,0.515,0.46,0.3061,0.2947,0.2068,0.2204,0.5974,0.5971,0.5845,0.5845,0.3064,0.73,0.73,0.4826,0.667,0.632,0.3,0.35,0.9,0.5499,0.73,0.532,0.185,0.5892,0.4679,0.3,0.432,0.5335,0.248,0.432,0.59,0.5907,0.5907,0.3218,0.614,0.305,0.4791,0.5151,0.2947
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.1,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.17,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.073,0.1,0.068,0.1,0.1,0.1,0.073,0.1,0.1,0.068,0.068,0.1,0.1,0.068,0.1,0.068,0.068,0.068,0.08,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.068,0.068,0.064,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Dropout Offset,,N/A,0.135000,0.130000,0.135000,0.130000,0.135000,0.135000,0.135000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.130000,0.110000,0.120000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.120000,0.130000,0.130000,0.120000,0.130000,0.130000,0.120000,0.135000,0.130000,0.110000,0.130000,0.130000,0.135000,0.120000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.120000,0.120000,0.130000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000
SSB OD,,N/A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
