Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.023350,0.020000,0.023350,0.023350,0.023350,0.017350,0.020000,0.023350,0.023350,0.032500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.027500,0.031000,0.031000,0.023350,0.031000,0.020000,0.023350,0.023350,0.023350,0.026500,0.023350,0.023350,0.023350,0.023350,0.020000,0.022000,0.020000,0.020000,0.023350,0.023350,0.021000,0.023350,0.035000,0.023350,0.017500,0.023350,0.026000,0.020000,0.020750,0.020500,0.023350,0.023350,0.023350,0.023350,0.023350,0.021500,0.023350,0.025000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.022000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.034000,0.028500,0.023350,0.023350,0.023500,0.023350,0.023350,0.023350,0.023350,0.023350,0.031000,0.031000,0.029700,0.031000,0.031000,0.023350,0.023350,0.023350,0.031000,0.023350,0.027500,0.023350,0.021500,0.027500,0.017500,0.016000,0.023350,0.012000,0.017000,0.023350,0.020000,0.023350,0.029500,0.023350,0.023350,0.037500,0.021200,0.023350,0.031000,0.030000,0.027500,0.031000,0.023350,0.030000,0.023350,0.017000,0.037500,0.023350,0.023350,0.023350,0.027500,0.023350,0.023350,0.017350,0.023350,0.023350,0.023350,0.016000,0.023350,0.023350,0.023350,0.021000,0.040000,0.023350,0.023000,0.023350,0.023350,0.023350,0.020000,0.023350,0.023350,0.023350,0.033000,0.023350,0.023350,0.023350,0.028500,0.023350,0.028500,0.028500,0.023350,0.027000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.028500,0.023350,0.023350,0.027350,0.028500,0.023350,0.023350,0.017350,0.023350,0.023350,0.023350,0.023350,0.023350,0.022850,0.022100,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.016000,0.023350,0.023350,0.023850,0.023350,0.023350,0.017350,0.023350,0.023350,0.023350,0.023350
SS OD,,N/A,0.013000,0.014000,0.013000,0.013000,0.013000,0.010500,0.014000,0.013000,0.013000,0.025000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.019000,0.016500,0.016500,0.013000,0.016500,0.014000,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.014000,0.012000,0.014000,0.014000,0.013000,0.013000,0.012500,0.013000,0.013000,0.013000,0.012000,0.013000,0.012500,0.012000,0.011500,0.015000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.018000,0.013000,0.013000,0.019500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.018500,0.015000,0.013000,0.013000,0.013500,0.013000,0.013000,0.013000,0.016000,0.013000,0.016500,0.021500,0.025000,0.021500,0.016500,0.013000,0.013000,0.013000,0.016500,0.039000,0.019000,0.013000,0.013000,0.019000,0.012500,0.014000,0.014500,0.012000,0.015000,0.013000,0.016500,0.013000,0.013500,0.013000,0.013000,0.027500,0.017100,0.013000,0.016500,0.013500,0.019000,0.016500,0.013000,0.016500,0.013000,0.015000,0.027500,0.013000,0.013000,0.013000,0.016500,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013500,0.013000,0.013000,0.013000,0.011500,0.018000,0.013000,0.013000,0.013000,0.013000,0.016500,0.012500,0.013000,0.013000,0.013000,0.023500,0.013000,0.013000,0.013000,0.016500,0.013000,0.016500,0.016500,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015000,0.019000,0.019000,0.013500,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.010500,0.013000,0.014500,0.014500,0.013000
ST OD,,N/A,0.031800,0.031800,0.031800,0.032800,0.031800,0.028600,0.027200,0.031800,0.031800,0.037500,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.032800,0.031800,0.031800,0.031800,0.031800,0.031800,0.027200,0.031800,0.032800,0.031800,0.031800,0.031800,0.031800,0.032800,0.030000,0.027200,0.029000,0.027200,0.027200,0.031800,0.028600,0.028500,0.038100,0.031800,0.031800,0.027500,0.031800,0.031800,0.029000,0.029000,0.031800,0.032000,0.031800,0.031800,0.031800,0.031800,0.031800,0.032800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.030000,0.030000,0.031800,0.034600,0.031800,0.034900,0.028000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.045000,0.031800,0.031800,0.045000,0.031800,0.031800,0.028600,0.031800,0.028600,0.030000,0.028600,0.025000,0.025200,0.028600,0.032400,0.031800,0.036000,0.031800,0.034600,0.031800,0.034900,0.031800,0.031800,0.036000,0.031800,0.031800,0.031800,0.031800,0.031800,0.025200,0.031800,0.031800,0.031800,0.031800,0.031800,0.031600,0.031600,0.028600,0.031800,0.031800,0.031800,0.031700,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034600,0.034600,0.035000,0.028600,0.031800,0.031800,0.036000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.025400,0.031800,0.031800,0.031800,0.031800,0.030000,0.030000,0.030000,0.031800,0.028600,0.031800,0.031800,0.031800,0.035000,0.031800,0.031800,0.031800,0.035000,0.031800,0.031800,0.028600,0.031800,0.028600,0.028600,0.031800,0.028600,0.028600,0.028600,0.028600,0.031800,0.030000,0.030000,0.030000,0.034900,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0265,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.049100,0.051500,0.049200,0.064500,0.039000,0.044000,0.051500,0.052800,0.049300,0.047300,0.052100,0.049200,0.046600,0.043300,0.043300,0.043300,0.043300,0.049100,0.049200,0.047200,0.045200,0.035000,0.035000,0.053500,0.035000,0.051100,0.046300,0.058300,0.052700,0.052000,0.049900,0.045400,0.046100,0.046300,0.051100,0.041600,0.051100,0.051100,0.047100,0.042100,0.039000,0.047600,0.048800,0.044300,0.042100,0.046400,0.025000,0.034100,0.040000,0.050000,0.046000,0.049300,0.050700,0.043400,0.049800,0.047300,0.046700,0.050200,0.046200,0.047400,0.046600,0.045100,0.051000,0.041400,0.050800,0.041500,0.041100,0.048300,0.046600,0.046400,0.047400,0.050200,0.046800,0.050800,0.049000,0.043200,0.044700,0.048100,0.042700,0.043900,0.050200,0.048100,0.049100,0.029400,0.035000,0.035000,0.049000,0.035000,0.035000,0.053700,0.045200,0.049900,0.035000,0.037500,0.044900,0.038000,0.039800,0.041400,0.029100,0.034800,0.064400,0.029000,0.029400,0.032900,0.046800,0.040000,0.070000,0.049000,0.050200,0.058800,0.051000,0.047000,0.035000,0.075000,0.044900,0.045000,0.060400,0.050000,0.049900,0.029400,0.058800,0.060400,0.049900,0.049900,0.056800,0.041500,0.041500,0.035000,0.049000,0.049000,0.049000,0.028200,0.049900,0.049900,0.049100,0.058300,0.038000,0.046000,0.039000,0.050200,0.050200,0.050200,0.029100,0.049900,0.049900,0.047000,0.044100,0.049900,0.042700,0.042700,0.048200,0.042000,0.048200,0.041100,0.050500,0.055600,0.035600,0.044200,0.047100,0.050100,0.052100,0.044400,0.044400,0.044400,0.047500,0.045300,0.025000,0.051700,0.044800,0.055100,0.039100,0.044900,0.044100,0.040000,0.054600,0.045000,0.045000,0.048900,0.043700,0.034300,0.038000,0.038100,0.037100,0.040000,0.054200,0.049400,0.044400,0.044400,0.044400,0.049400,0.043100,0.048700,0.049400,0.048100,0.045000,0.027200,0.040000,0.036100,0.058000,0.058000,0.049900
ST UX,,N/A,0.048400,0.044700,0.046900,0.081200,0.021900,0.300000,0.044500,0.049100,0.049300,0.044100,0.048800,0.049200,0.021700,0.090000,0.150000,0.150000,0.015000,0.052900,0.049200,0.083700,0.044500,0.060000,0.060000,0.032200,0.060000,0.044000,0.046400,0.081600,0.032200,0.045000,0.032200,0.048500,0.081700,0.020400,0.044000,0.045900,0.044000,0.044000,0.047400,0.160900,0.106100,0.159900,0.030400,0.052400,0.014400,0.049500,0.081600,0.020000,0.043000,0.100000,0.060000,0.049300,0.048900,0.053600,0.050300,0.045000,0.081400,0.048200,0.052500,0.047300,0.054000,0.047900,0.049000,0.036800,0.030000,0.046700,0.036500,0.032300,0.032600,0.036900,0.038900,0.047400,0.041900,0.047900,0.048600,0.045900,0.033300,0.050300,0.019700,0.039300,0.040000,0.027800,0.050700,0.014200,0.060000,0.060000,0.110000,0.060000,0.060000,0.050000,0.048300,0.049000,0.060000,0.046700,0.044300,0.051700,0.030000,0.120800,0.050000,0.026600,0.046100,0.019900,0.016600,0.121000,0.049800,0.044000,0.125000,0.014900,0.040000,0.059500,0.043600,0.032200,0.060000,0.125000,0.044300,0.060000,0.048500,0.050000,0.049000,0.016600,0.059500,0.048500,0.049000,0.049000,0.022000,0.035400,0.036300,0.020000,0.048700,0.048700,0.048700,0.024400,0.048600,0.049000,0.048300,0.048100,0.332300,0.053100,0.045000,0.040000,0.040000,0.040000,0.050000,0.048600,0.048600,0.037100,0.148900,0.048600,0.039600,0.039600,0.015000,0.015000,0.009900,0.011200,0.048400,0.055800,0.030000,0.047300,0.044700,0.048600,0.053400,0.040000,0.040000,0.040000,0.047700,0.012500,0.050000,0.047400,0.036800,0.040000,0.044700,0.017300,0.043600,0.011000,0.053100,0.033600,0.020000,0.048900,0.012900,0.108600,0.100000,0.025700,0.025700,0.180000,0.053100,0.040000,0.040000,0.040000,0.040000,0.040000,0.053300,0.047200,0.099000,0.047300,0.050000,0.049600,0.180000,0.015600,0.091000,0.091000,0.046800
HT UX,,N/A,0.035100,0.026200,0.033800,0.027000,0.034000,0.030000,0.025800,0.033200,0.028900,0.036400,0.033200,0.028900,0.034000,0.029600,0.029600,0.029600,0.029600,0.030200,0.028900,0.024300,0.030400,0.022600,0.022600,0.040700,0.022600,0.026400,0.033200,0.021300,0.041200,0.032200,0.039600,0.028400,0.023000,0.025700,0.026400,0.030400,0.026400,0.026400,0.036000,0.026000,0.025000,0.026200,0.036800,0.031800,0.028700,0.028800,0.036000,0.027300,0.028000,0.035000,0.030200,0.028800,0.033800,0.029900,0.033600,0.035100,0.022900,0.039700,0.025000,0.053300,0.036500,0.037200,0.033600,0.042900,0.030500,0.032700,0.043300,0.035200,0.037800,0.039600,0.030800,0.047500,0.042700,0.035800,0.034600,0.028500,0.042100,0.032800,0.029000,0.023100,0.044000,0.033500,0.031000,0.023700,0.022600,0.022600,0.041000,0.022600,0.022600,0.033600,0.025300,0.034000,0.022600,0.069400,0.030600,0.012000,0.026000,0.030300,0.030000,0.016400,0.032000,0.016400,0.020100,0.024800,0.033800,0.019800,0.035000,0.024500,0.044000,0.034200,0.037500,0.034400,0.022600,0.035000,0.030600,0.030000,0.036200,0.040000,0.034000,0.020100,0.034200,0.036200,0.034000,0.034000,0.028500,0.032200,0.030600,0.025000,0.037800,0.037800,0.037800,0.020700,0.034000,0.034000,0.031400,0.035800,0.081300,0.028100,0.035000,0.044000,0.044000,0.044000,0.030000,0.034000,0.034000,0.043300,0.031500,0.034000,0.028300,0.028300,0.014100,0.028500,0.014100,0.022700,0.035500,0.022500,0.031400,0.032400,0.044500,0.034800,0.045200,0.032400,0.032400,0.032400,0.036600,0.047700,0.033500,0.036600,0.047900,0.034000,0.044400,0.029800,0.023300,0.034800,0.031200,0.051500,0.035000,0.034900,0.047000,0.016400,0.020000,0.039200,0.035600,0.140000,0.024600,0.033100,0.032400,0.032400,0.032400,0.033100,0.027200,0.038000,0.034000,0.036800,0.040500,0.039700,0.040000,0.029700,0.031300,0.031300,0.038400
HT Angle,,deg,74,72,73,69,71.5,73,72,74.5,73,73,74.5,73,72,70.5,71.5,71.5,73,67.5,73,69,69.73168,67,67,72.8,67,72,73,69,72,73,71.3,68.00065,69,74.5,72,72.5,72,72,74,70.5,75.5,70.5,76,73,75,71,74,75,74,74,74,73,72.8,72,70,73.9,69.5,71.5,70,71,72,73,74,73.5,74.49968,72.5,73,73.5,72.8,71,72.5,72,73.5,74,73,73,72.7,70,75,69.5,73.5,73,72,72.5,67,67,76,67,67,70,74,71,68.53232,74,71.14561,71.49941,72.5,70,62.5,75,70,76,76,74,67.5,81,74,75,74,71,72,73.5,67,73.5,71.14561,69,73,72.5,73,76,71,73,73,75.5,75,73,73,74,73,73,73,71.5,73,73,71.5,73,76,69.5,74,73.5,73.5,74,62.5,73,73,74.5,65,73,72,72,70,75,70,76.5,72.5,70.5,73,71.5,73,73,74.5,76,76,76,72.2,72,65,76,72,73.5,73,69,69,73.5,71,71,73,71.8,71.46288,70.04048,68,73.5,73.5,73,68,71.5,76,76,76,71.5,72,72,73.5,73.5,70,44,73,73.5,69,70.54466,73
HT Length,,m,0.148,0.11,0.17,0.12,0.18,0.1238,0.11,0.1178,0.145,0.1854,0.1178,0.145,0.1188,0.085,0.1109,0.0891,0.1325,0.115,0.145,0.1001,0.0983,0.0851,0.0851,0.125,0.0851,0.11,0.1399,0.1,0.1253,0.1575,0.1251,0.1191,0.0998,0.1604,0.11,0.1062,0.11,0.11,0.1252,0.109,0.0959,0.11,0.0985,0.0902,0.0985,0.1705,0.145,0.0894,0.1012,0.2053,0.1501,0.145,0.185,0.1669,0.1197,0.1598,0.0958,0.17,0.1,0.13,0.1576,0.145,0.1674,0.1557,0.1307,0.1519,0.1547,0.0907,0.1265,0.0849,0.1151,0.1054,0.1283,0.1628,0.145,0.1429,0.1559,0.12,0.097,0.11,0.12,0.1124,0.12,0.1523,0.0851,0.0851,0.1217,0.0851,0.0851,0.145,0.155,0.165,0.0851,0.11,0.0983,0.08,0.1301,0.12,0.15,0.09,0.12,0.075,0.08,0.1331,0.1154,0.0783,0.16,0.1081,0.1185,0.1162,0.1149,0.09,0.0851,0.165,0.0983,0.12,0.145,0.17,0.145,0.08,0.1162,0.145,0.145,0.145,0.121,0.145,0.18,0.1178,0.145,0.145,0.145,0.1511,0.145,0.145,0.145,0.132,0.119,0.11,0.1993,0.12,0.12,0.097,0.15,0.145,0.145,0.1502,0.11,0.145,0.1121,0.1121,0.08009,0.1108,0.08009,0.111,0.09,0.1051,0.125,0.175,0.175,0.145,0.17,0.1408,0.1607,0.1877,0.1603,0.1224,0.1504,0.135,0.155,0.16,0.185,0.11,0.11,0.155,0.11,0.1454,0.1879,0.1008,0.1193,0.07,0.09,0.155,0.155,0.268,0.1098,0.2001,0.1607,0.1607,0.1607,0.2,0.1851,0.1102,0.1696,0.1698,0.19,0.1,0.16,0.1893,0.13,0.13,0.145
ST Length,,m,0.525,0.26,0.6319,0.5312,0.5049,0.5,0.25,0.5091,0.5153,0.6,0.5088,0.5152,0.58,0.59,0.687,0.687,0.555,0.45,0.5152,0.406,0.307,0.3,0.3,0.5322,0.3,0.26,0.6054,0.512,0.5322,0.565,0.5322,0.5311,0.406,0.5804,0.26,0.5459,0.26,0.26,0.55,0.6129,0.5961,0.6119,0.6204,0.5374,0.5144,0.509,0.6116,0.5,0.5,0.68,0.54,0.5153,0.5389,0.57,0.49,0.595,0.406,0.6282,0.42,0.52,0.594,0.5639,0.515,0.53,0.555,0.56,0.56,0.51,0.48,0.4569,0.48,0.52,0.56,0.5879,0.5146,0.5859,0.49,0.48,0.5097,0.3062,0.57,0.54,0.5,0.5742,0.3,0.3,0.715,0.3,0.3,0.5,0.5203,0.55,0.3,0.35,0.307,0.5067,0.551,0.3508,0.525,0.2246,0.46,0.1699,0.2466,0.621,0.4698,0.3063,0.575,0.5549,0.57,0.31,0.5186,0.51,0.3,0.56,0.307,0.305,0.5145,0.6,0.515,0.2466,0.31,0.5145,0.515,0.549,0.562,0.5854,0.5863,0.54,0.5487,0.5487,0.5487,0.56,0.5146,0.515,0.5143,0.5261,0.5478,0.2871,0.63,0.57,0.57,0.57,0.525,0.5146,0.5146,0.6336,0.4489,0.5146,0.465,0.465,0.485,0.585,0.4799,0.5092,0.5,0.49,0.545,0.5773,0.6447,0.5146,0.6304,0.57,0.59,0.62,0.56,0.5225,0.45,0.5874,0.5968,0.53,0.5107,0.2873,0.3186,0.531,0.46,0.5036,0.6,0.4589,0.5029,0.33,0.4,0.5957,0.5957,0.48,0.43,0.54,0.59,0.59,0.59,0.54,0.5059,0.5272,0.584,0.58,0.505,0.5996,0.48,0.6156,0.53,0.53,0.5968
BB Length,,m,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.073,0.073,0.068,0.073,0.068,0.068,0.073,0.068,0.075,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.068,0.073,0.073,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.73,0.73,0.068
Dropout Offset,,N/A,0.135000,0.135000,0.130000,0.135000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.135000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.135000,0.120000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.120000,0.135000,0.130000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.120000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.135000,0.142000,0.135000,0.135000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.120000,0.130000,0.130000,0.190000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.135000,0.130000,0.120000,0.120000,0.120000,0.130000,0.175000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.130000,0.135000,0.135000,0.130000
SSB OD,,N/A,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.016000,0.025000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.000000,0.016000,0.000000,0.000000,0.016000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.016000,0.000000,0.000000,0.016000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000
