Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.018250,0.022200,0.050000,0.018200,0.018200,0.023350,0.023350,0.018000,0.023350,0.022000,0.023350,0.023350,0.023350,0.018000,0.023350,0.023350,0.023350,0.017750,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.029000,0.023350,0.023350,0.023350,0.023350,0.021250,0.017350,0.023350,0.023350,0.023350,0.023350,0.017500,0.025000,0.023350,0.032500,0.025500,0.022000,0.023350,0.023350,0.027350,0.021250,0.023350,0.031000,0.023350,0.023000,0.018200,0.018200,0.025400,0.023350,0.038100,0.025400,0.025400,0.025400,0.025400,0.023350,0.038100,0.023350,0.023350,0.023350,0.022000,0.028000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.018000,0.023350,0.031000,0.023350,0.030000,0.017500,0.023350,0.023350,0.023350,0.023350,0.017100,0.023350,0.023350,0.023350,0.023350,0.021000,0.023350,0.021000,0.023350,0.023350,0.023350,0.021000,0.023350,0.029000,0.020000,0.023350,0.030000,0.023350,0.023350,0.023350,0.057850,0.023350,0.019200,0.023350,0.023350,0.023350,0.023350,0.023350,0.017000,0.013000,0.029000,0.023350,0.027500,0.037000,0.018000,0.023350,0.020000,0.023350,0.023350,0.023350,0.020500,0.018000,0.110000,0.023350,0.110000,0.110000,0.110000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.021600,0.023350,0.023350,0.023350,0.020000,0.023350,0.023350,0.063000,0.023350,0.023350,0.038350,0.023350,0.028350,0.020000,0.023350,0.023350,0.024500,0.018850,0.023350,0.024850,0.023350,0.023350,0.023350,0.023350,0.025000,0.027500,0.027500,0.027500,0.023350,0.023350,0.023850,0.023350,0.018500,0.023350,0.024500,0.027350,0.023350,0.023350,0.023350,0.024000,0.035000,0.035000,0.023350,0.033500,0.035000,0.033500,0.015750,0.033500,0.022000,0.027500,0.023000,0.022000,0.022000,0.024000,0.025500,0.025500
SS OD,,N/A,0.011800,0.014000,0.050000,0.011600,0.011600,0.013000,0.013000,0.011600,0.013000,0.017000,0.013000,0.013000,0.017500,0.013000,0.013000,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.015000,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016500,0.013000,0.013000,0.013000,0.013000,0.012750,0.011700,0.013000,0.019000,0.014500,0.014500,0.012500,0.013000,0.014500,0.019000,0.016500,0.016000,0.013000,0.013000,0.021500,0.014500,0.013000,0.016500,0.013000,0.013000,0.010200,0.010200,0.012700,0.013000,0.038100,0.025400,0.025400,0.025400,0.025400,0.013000,0.009525,0.013000,0.015000,0.015000,0.017000,0.017750,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015000,0.013000,0.016500,0.019000,0.030000,0.012500,0.013000,0.013000,0.015000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.015000,0.013000,0.006500,0.013000,0.013000,0.013000,0.013000,0.013000,0.019000,0.018500,0.013000,0.016500,0.013000,0.013000,0.013000,0.013000,0.013000,0.012750,0.013000,0.013000,0.013000,0.013000,0.013000,0.012000,0.013000,0.019000,0.013000,0.018500,0.021500,0.015000,0.013000,0.020000,0.013000,0.013000,0.013000,0.016000,0.013000,0.061500,0.013000,0.061500,0.061500,0.061500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012500,0.013000,0.011500,0.015000,0.016500,0.013000,0.013000,0.003000,0.013000,0.013000,0.013000,0.013000,0.019000,0.020000,0.013000,0.013000,0.016000,0.013000,0.013000,0.012500,0.013000,0.013000,0.013000,0.013000,0.013000,0.018500,0.018500,0.018500,0.013000,0.013000,0.015500,0.013000,0.013000,0.013000,0.019000,0.016500,0.013000,0.013000,0.013000,0.014000,0.021500,0.021500,0.013000,0.019000,0.021500,0.019000,0.013000,0.019000,0.018500,0.019000,0.018000,0.017500,0.017500,0.018500,0.013000,0.013000
ST OD,,N/A,0.028600,0.028600,0.050000,0.028800,0.028800,0.031800,0.031800,0.028800,0.027200,0.027200,0.031600,0.027200,0.036000,0.029000,0.031800,0.031800,0.031800,0.028600,0.031800,0.028600,0.028600,0.031800,0.028600,0.031800,0.028600,0.031800,0.030000,0.031800,0.028800,0.028600,0.031800,0.028600,0.035000,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.026000,0.031800,0.031800,0.028600,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034000,0.028000,0.031800,0.031800,0.028800,0.030000,0.028800,0.028800,0.025400,0.031800,0.031800,0.025400,0.025400,0.025400,0.025400,0.028600,0.030000,0.031800,0.035000,0.035000,0.031800,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.028800,0.029000,0.031800,0.031800,0.026000,0.035000,0.028600,0.031800,0.031800,0.028600,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.032000,0.031800,0.035000,0.035000,0.031800,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.028600,0.031000,0.035000,0.031800,0.031800,0.034800,0.027000,0.031800,0.031800,0.031800,0.032800,0.028000,0.028600,0.029000,0.110000,0.028600,0.110000,0.110000,0.110000,0.028800,0.028600,0.034900,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.051800,0.027200,0.038000,0.031800,0.031800,0.030800,0.031800,0.031800,0.041800,0.031800,0.041800,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.035000,0.031800,0.035000,0.031800,0.031800,0.033000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.045000,0.027200,0.031800,0.028600,0.034000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.032000,0.031800,0.032000,0.028600,0.032000,0.031800,0.031800,0.029000,0.029000,0.029000,0.030000,0.027200,0.027200
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.02,0.015,0.0254,0.0254,0.0254,0.0254,0.0254,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.02,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.025,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.046600,0.033800,0.041100,0.031400,0.031400,0.049900,0.048000,0.025000,0.047000,0.049100,0.045000,0.047000,0.050100,0.050600,0.046100,0.045400,0.045400,0.044800,0.049900,0.042600,0.060000,0.048500,0.040300,0.050700,0.051700,0.035000,0.041100,0.048300,0.027800,0.041200,0.048400,0.041700,0.047000,0.049700,0.049700,0.047900,0.052300,0.035000,0.037000,0.047400,0.040800,0.049900,0.049900,0.033400,0.110500,0.040900,0.045000,0.044700,0.056100,0.049800,0.046900,0.050000,0.038200,0.034400,0.035000,0.041000,0.035100,0.029300,0.029300,0.050600,0.049200,0.050500,0.050000,0.050000,0.050000,0.050000,0.020000,0.190000,0.048900,0.045900,0.040400,0.051900,0.055000,0.042700,0.037600,0.043900,0.048900,0.033900,0.030200,0.031000,0.038400,0.049800,0.035000,0.044300,0.041600,0.034200,0.049100,0.054200,0.040000,0.049600,0.035000,0.049900,0.050200,0.035000,0.049200,0.050000,0.049900,0.039900,0.049900,0.061800,0.049800,0.105700,0.047100,0.083000,0.046300,0.043700,0.049500,0.049900,0.046600,0.049900,0.058000,0.041900,0.042200,0.037800,0.050100,0.044200,0.052800,0.052800,0.032900,0.052300,0.048000,0.049300,0.047400,0.035000,0.035500,0.040900,0.060000,0.049900,0.037300,0.032700,0.032600,0.050600,0.071300,0.031900,0.071300,0.071300,0.071300,0.038800,0.025400,0.045200,0.031300,0.031300,0.046800,0.049200,0.026000,0.029600,0.040000,0.047500,0.036400,0.049900,0.046000,0.061000,0.041200,0.039700,0.050200,0.085000,0.053900,0.035400,0.060000,0.052000,0.041400,0.047000,0.040100,0.049000,0.053900,0.040000,0.047000,0.049900,0.046300,0.058000,0.047400,0.047400,0.047400,0.041100,0.040800,0.045000,0.064200,0.039400,0.051600,0.040000,0.025000,0.049700,0.052000,0.043600,0.042700,0.058200,0.058000,0.044400,0.062000,0.056400,0.062000,0.046300,0.062000,0.023100,0.045200,0.046200,0.035100,0.035100,0.046800,0.038600,0.037300
ST UX,,N/A,0.032900,0.023600,0.045400,0.013800,0.013800,0.049100,0.053600,0.013200,0.040000,0.048000,0.100000,0.040000,0.049200,0.053900,0.047100,0.118300,0.118300,0.025600,0.049100,0.017700,0.219300,0.039400,0.055000,0.049200,0.066600,0.020000,0.013100,0.040600,0.013000,0.046600,0.037800,0.046400,0.032100,0.032700,0.032700,0.032300,0.037000,0.020000,0.009500,0.046500,0.031800,0.049000,0.030000,0.015900,0.050000,0.040000,0.051300,0.051900,0.041300,0.018200,0.049600,0.035400,0.042900,0.005000,0.101200,0.025700,0.030400,0.012500,0.012500,0.027300,0.048700,0.039000,0.040000,0.040000,0.040000,0.040000,0.229300,0.015000,0.046900,0.041900,0.041100,0.035700,0.065000,0.011800,0.011600,0.045500,0.173600,0.026400,0.040900,0.105100,0.021800,0.013900,0.021200,0.032600,0.169700,0.015900,0.047600,0.034900,0.038000,0.047000,0.028700,0.049000,0.047100,0.030000,0.048300,0.080000,0.046100,0.049000,0.050000,0.027900,0.032600,0.080000,0.037500,0.035000,0.150000,0.015500,0.042500,0.049000,0.034200,0.047300,0.049400,0.040900,0.025800,0.024000,0.047300,0.028000,0.049100,0.049100,0.013000,0.047000,0.038000,0.047900,0.030900,0.021200,0.321800,0.039600,0.040000,0.049000,0.020000,0.017700,0.013000,0.053900,0.094200,0.013600,0.094200,0.094200,0.094200,0.045700,0.013600,0.052200,0.029900,0.029900,0.067400,0.023800,0.052800,0.019100,0.042000,0.051700,0.038600,0.090000,0.048000,0.240000,0.046800,0.043600,0.162200,0.048600,0.152900,0.139800,0.125000,0.047900,0.043800,0.032100,0.018400,0.020900,0.034500,0.025000,0.027900,0.046700,0.057000,0.032000,0.030900,0.030900,0.030900,0.051700,0.035200,0.045000,0.050800,0.029500,0.070000,0.025000,0.020000,0.049000,0.047900,0.053000,0.051800,0.058700,0.060100,0.022000,0.035000,0.059500,0.035000,0.025800,0.035000,0.039100,0.055500,0.034100,0.030800,0.029800,0.034400,0.054600,0.050000
HT UX,,N/A,0.035900,0.029200,0.042100,0.025300,0.025300,0.032600,0.036000,0.027400,0.033400,0.028000,0.030000,0.033400,0.033700,0.039100,0.036700,0.024000,0.024000,0.040500,0.033800,0.038500,0.024000,0.032600,0.037500,0.034500,0.025900,0.040000,0.036200,0.031700,0.028700,0.033300,0.036900,0.033400,0.034600,0.037400,0.037400,0.038000,0.025000,0.030000,0.027900,0.039000,0.027400,0.044000,0.050000,0.024700,0.100000,0.040000,0.029000,0.033700,0.019700,0.035500,0.034400,0.023000,0.030100,0.030400,0.022600,0.035400,0.030600,0.023400,0.023400,0.030600,0.034500,0.025900,0.052900,0.052900,0.052900,0.052900,0.024000,0.190000,0.038300,0.032500,0.029200,0.026400,0.025000,0.034700,0.035200,0.040100,0.034700,0.012100,0.020800,0.023400,0.033900,0.030800,0.022600,0.026100,0.031600,0.024800,0.036900,0.044900,0.035000,0.037700,0.020000,0.034000,0.037200,0.027900,0.031600,0.050000,0.040100,0.033000,0.032300,0.041000,0.046900,0.028800,0.031500,0.031000,0.026000,0.031300,0.041600,0.034000,0.028600,0.037300,0.028400,0.028900,0.034100,0.033500,0.037400,0.028300,0.033200,0.033200,0.027000,0.036700,0.026000,0.035800,0.025700,0.022600,0.019200,0.029100,0.030000,0.034000,0.034800,0.025600,0.027000,0.039100,0.064300,0.025300,0.064300,0.064300,0.064300,0.035000,0.025300,0.046000,0.024400,0.024200,0.029400,0.023900,0.013000,0.024900,0.045000,0.041200,0.023500,0.038200,0.031200,0.026000,0.032900,0.032100,0.025000,0.063600,0.024200,0.043400,0.030000,0.035600,0.067900,0.034600,0.030100,0.037000,0.032600,0.030000,0.034000,0.038600,0.038000,0.040000,0.025700,0.025700,0.025700,0.030300,0.041400,0.050000,0.040500,0.034200,0.050000,0.025000,0.023000,0.033900,0.035600,0.045000,0.030500,0.030800,0.036100,0.036300,0.018000,0.036700,0.018000,0.032400,0.018000,0.023300,0.028900,0.026100,0.029400,0.030600,0.027900,0.033700,0.035300
HT Angle,,deg,73.25,71,67.6,75.5,75.5,73,71,77,74,74,69,74,73,73,75,70,70,73,73,71,73,72,72,71.5,71,73,73,73,72,72.5,72.5,72,68.5,73.5,73.5,74,73,72,70.5,72,74.25,70.5,70.5,74,75,70.5,73,73,70.5,74,69.5,71.5,75,74,67,73,71,74.5,74.5,75,73,80,78,67.5,67.5,67.5,73,73,73,73,73,70.5,67.735,73,73,72,73,71.5,76.5,74.5,73,72,67,74.25,69.5,74,73,80,72,73,73,73,73.5,74,72,79.5,73,73,73,73,72.75,65.6,73,73.5,68,70,75,73,73.25,73,85.5,73,75,73,73,71,74.5,74.5,73.3,74.5,70,72,69,63.5,72.502,73,70,73,73,75.5,73.3,73,55,73,55,55,55,74,73,74.5,74,74.57748,72,75,69.5,71,60,67,72.5,73,72,71,68.5,75,73,39.5,72.5,37,70,74,73.5,74,77,77,78,75,73.5,73,74.06916,76,68.37615,68.37615,68.37615,73.5,77,62,72.5,76,63,73,70.5,73,74,66.5,75,71.5,68,73.5,72.66341,68,72.66341,74,72.66341,69,71.5,72,73,73,72,73,73.5
HT Length,,m,0.1486,0.125,0.15,0.0899,0.0899,0.145,0.2043,0.08,0.13,0.1302,0.0857,0.13,0.152,0.1304,0.175,0.1038,0.1038,0.1793,0.15,0.126,0.12,0.1339,0.2,0.105,0.12,0.1198,0.1688,0.2102,0.1177,0.145,0.16,0.145,0.1274,0.145,0.145,0.1268,0.1107,0.1139,0.093,0.1557,0.114,0.1526,0.1705,0.13,0.12,0.1705,0.1,0.1453,0.12,0.1355,0.1203,0.1,0.1128,0.1,0.1,0.1527,0.0999,0.1824,0.1824,0.145,0.145,0.1221,0.15,0.15,0.15,0.15,0.1443,0.2,0.145,0.15,0.15,0.12,0.12,0.145,0.225,0.1748,0.1404,0.105,0.1162,0.0772,0.1201,0.15,0.0854,0.1051,0.1282,0.0783,0.1822,0.145,0.1005,0.145,0.1758,0.145,0.145,0.1373,0.1308,0.1194,0.145,0.145,0.18,0.1579,0.1497,0.155,0.1396,0.1414,0.1122,0.1274,0.135,0.145,0.135,0.145,0.145,0.12,0.1294,0.16,0.1365,0.1307,0.1178,0.1178,0.221,0.145,0.1,0.214,0.12,0.1015,0.1104,0.1196,0.1625,0.145,0.196,0.17,0.1583,0.1304,0.2,0.1273,0.2,0.2,0.2,0.2101,0.2674,0.2359,0.1977,0.2033,0.2449,0.1108,0.0904,0.1035,0.125,0.1563,0.115,0.145,0.1386,0.14,0.125,0.1039,0.1373,0.1753,0.1253,0.1045,0.1506,0.1599,0.1379,0.1374,0.1319,0.118,0.1872,0.0974,0.1079,0.145,0.1279,0.1294,0.12,0.12,0.12,0.105,0.1116,0.145,0.1547,0.1375,0.145,0.1137,0.1,0.145,0.1599,0.145,0.1212,0.115,0.12,0.1598,0.11,0.12,0.11,0.1176,0.11,0.08,0.115,0.11,0.1,0.1,0.11,0.151,0.19
ST Length,,m,0.545,0.5236,0.4454,0.5538,0.5538,0.4991,0.6336,0.5532,0.535,0.475,0.45,0.535,0.5152,0.47,0.6131,0.4583,0.4583,0.638,0.5151,0.5427,0.655,0.5294,0.54,0.4792,0.485,0.52,0.5931,0.4006,0.558,0.5126,0.5678,0.5464,0.3571,0.5677,0.5677,0.5673,0.52,0.51,0.5045,0.605,0.2218,0.52,0.54,0.5559,0.3,0.54,0.5173,0.6119,0.32,0.5102,0.5207,0.27,0.6129,0.55,0.33,0.5957,0.51,0.5725,0.5725,0.4773,0.5147,0.516,0.565,0.34,0.44,0.44,0.7293,0.415,0.5969,0.54,0.5711,0.4826,0.431,0.5468,0.5616,0.6555,0.64,0.2224,0.2969,0.59,0.6018,0.4399,0.3,0.2226,0.48,0.5,0.6046,0.6349,0.548,0.586,0.6187,0.515,0.5831,0.565,0.5683,0.58,0.6261,0.515,0.516,0.54,0.55,0.47,0.58,0.49,0.37,0.3155,0.5925,0.515,0.49,0.5773,0.515,0.495,0.5458,0.58,0.5703,0.268,0.5091,0.5091,0.638,0.587,0.485,0.6079,0.31,0.3,0.4518,0.21,0.48,0.515,0.6,0.5877,0.57,0.47,0.4742,0.5536,0.4742,0.4742,0.4742,0.6957,0.5536,0.6199,0.6299,0.6299,0.533,0.1598,0.4428,0.4791,0.44,0.4717,0.5186,0.47,0.543,0.45,0.3464,0.6236,0.4,0.4086,0.375,0.4401,0.45,0.5579,0.5418,0.4721,0.6084,0.6159,0.6095,0.625,0.6079,0.6,0.55,0.662,0.31,0.31,0.31,0.46,0.6152,0.405,0.54,0.6145,0.4,0.43,0.3,0.515,0.5579,0.41,0.3018,0.2987,0.3601,0.582,0.36,0.3595,0.36,0.5458,0.36,0.3,0.2955,0.2841,0.1988,0.2248,0.3174,0.5246,0.6
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.1,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.0254,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.075,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.17,0.068,0.1,0.068,0.068,0.068,0.068,0.17,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.078,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.078,0.068,0.075,0.1,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Dropout Offset,,N/A,0.130000,0.130000,0.120000,0.120000,0.120000,0.130000,0.170000,0.120000,0.135000,0.135000,0.135000,0.135000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.135000,0.120000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.110000,0.120000,0.120000,0.130000,0.130000,0.120000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.120000,0.130000,0.130000,0.135000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.120000,0.135000,0.130000,0.110000,0.240000,0.130000,0.130000,0.120000,0.130000,0.130000,0.120000,0.130000,0.130000,0.120000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.135000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.120000,0.130000,0.170000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.185000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.120000,0.130000,0.130000,0.170000,0.120000,0.135000,0.130000,0.120000,0.120000,0.120000,0.130000,0.130000,0.130000,0.120000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.135000,0.110000,0.135000,0.135000,0.120000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000
SSB OD,,N/A,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
