Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.031500,0.023350,0.040000,0.025000,0.023350,0.023350,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.031000,0.024850,0.023350,0.023350,0.020500,0.023350,0.023350,0.023350,0.022000,0.023500,0.023350,0.017350,0.023350,0.023350,0.023350,0.023350,0.023350,0.022000,0.052500,0.023350,0.027500,0.023350,0.023350,0.023350,0.027500,0.027500,0.023350,0.023350,0.023350,0.030000,0.031000,0.023350,0.023350,0.031000,0.023350,0.031000,0.023350,0.027500,0.023350,0.035000,0.023350,0.023350,0.031000,0.031000,0.031000,0.026500,0.023350,0.023350,0.035000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.022000,0.023350,0.034000,0.028500,0.023350,0.031000,0.031000,0.031000,0.031000,0.023350,0.031000,0.023350,0.023350,0.023350,0.037500,0.031000,0.031000,0.037500,0.023350,0.027500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.028500,0.028500,0.023350,0.023350,0.023350,0.023350,0.023350,0.022000,0.022000,0.022000,0.023350,0.025000,0.023350,0.023350,0.025000,0.023350,0.023350,0.030000,0.024500,0.025000,0.026000,0.023350,0.023350,0.031000,0.031000,0.031000,0.031000,0.024500,0.023350,0.031000,0.032500,0.032000,0.023350,0.023350,0.023350,0.031000,0.023350,0.031000,0.023350,0.030000,0.030000,0.023350,0.023350,0.023350,0.023350,0.023350,0.026350,0.031000,0.031000,0.023350,0.023350,0.032500,0.023350,0.031000,0.023350,0.025500,0.024000,0.025000,0.027500,0.030000,0.023350,0.023350,0.023350,0.023350,0.023350,0.030000,0.023350,0.027350,0.032500,0.020000,0.023350,0.035000,0.031000,0.031000,0.023350,0.023350,0.026000,0.031000,0.021000,0.021000,0.023350,0.023350,0.024500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023250,0.023350,0.023350,0.023350,0.029000,0.023350,0.023350,0.023350
SS OD,,N/A,0.019000,0.013000,0.024000,0.013000,0.014000,0.013000,0.016500,0.016500,0.016500,0.016500,0.016500,0.016500,0.016500,0.016500,0.016500,0.013000,0.013000,0.012000,0.013000,0.013000,0.013000,0.012500,0.012300,0.014000,0.010500,0.013000,0.013000,0.013000,0.013000,0.013000,0.012500,0.011500,0.013000,0.015500,0.014000,0.013000,0.013000,0.019000,0.019000,0.013000,0.013000,0.013000,0.017000,0.016500,0.013000,0.013000,0.016500,0.013000,0.016500,0.013000,0.013000,0.013000,0.021500,0.013000,0.013000,0.016500,0.016500,0.016500,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.018000,0.019500,0.013000,0.018500,0.015000,0.013000,0.016500,0.021500,0.021500,0.016500,0.013000,0.016500,0.039000,0.013000,0.013000,0.027500,0.016500,0.016500,0.027500,0.013000,0.016500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016500,0.013000,0.013000,0.013000,0.013000,0.013500,0.013000,0.013000,0.013000,0.013000,0.013000,0.016500,0.016500,0.016500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015000,0.019000,0.013000,0.014000,0.013000,0.021500,0.016500,0.016500,0.016500,0.016500,0.019000,0.021500,0.016500,0.024000,0.025000,0.013000,0.013000,0.021000,0.016500,0.021000,0.019000,0.013000,0.012500,0.012500,0.013000,0.013000,0.013000,0.013000,0.013000,0.017500,0.016500,0.016500,0.013000,0.013000,0.024000,0.013000,0.016500,0.013000,0.013000,0.015500,0.013000,0.019000,0.015000,0.013000,0.008000,0.015000,0.013000,0.020000,0.019000,0.013500,0.016500,0.024000,0.016000,0.013000,0.021500,0.016500,0.016500,0.016500,0.013000,0.014000,0.016500,0.011500,0.011500,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.013000,0.013000,0.017000,0.013000,0.013000,0.013000
ST OD,,N/A,0.030000,0.031800,0.031800,0.031800,0.035800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.027500,0.031800,0.029000,0.031800,0.027500,0.029000,0.031800,0.030000,0.031800,0.031800,0.031600,0.036000,0.031800,0.031800,0.031800,0.031800,0.031800,0.035000,0.034600,0.031800,0.031800,0.031800,0.031800,0.031800,0.033000,0.035000,0.031800,0.031800,0.031800,0.031800,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.026000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.032000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.045000,0.031800,0.034600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031600,0.031600,0.031800,0.031800,0.031800,0.031800,0.031800,0.034600,0.034600,0.035000,0.036000,0.031800,0.031800,0.035000,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.036000,0.031800,0.031800,0.032000,0.034900,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034000,0.031800,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.035000,0.029000,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034000,0.031800,0.031800,0.031800,0.031800,0.040000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.035000,0.031800,0.031800,0.031800,0.031800,0.034600,0.034600,0.034600
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.01,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.085000,0.050100,0.051200,0.051800,0.053500,0.044800,0.035000,0.035000,0.035000,0.035000,0.035000,0.035000,0.035000,0.035000,0.048100,0.045100,0.046400,0.035000,0.044400,0.038000,0.046800,0.038300,0.038300,0.049900,0.035000,0.045000,0.040800,0.041000,0.060800,0.047000,0.043700,0.020000,0.051300,0.045000,0.054900,0.050200,0.039700,0.045200,0.045200,0.043600,0.049600,0.060500,0.044900,0.035000,0.048300,0.050500,0.035000,0.045600,0.035000,0.049200,0.048500,0.059600,0.057200,0.035000,0.049200,0.035000,0.035000,0.035000,0.052000,0.045400,0.046300,0.048800,0.044300,0.046400,0.046000,0.050700,0.046600,0.045100,0.050800,0.050800,0.049000,0.043200,0.050200,0.035000,0.035000,0.035000,0.035000,0.053700,0.035000,0.037500,0.049000,0.050200,0.058800,0.035000,0.045000,0.058800,0.060400,0.056800,0.041500,0.041500,0.049000,0.049000,0.049000,0.049900,0.046000,0.050200,0.050200,0.050200,0.047000,0.049900,0.050100,0.055100,0.040000,0.045000,0.048900,0.048700,0.027200,0.049900,0.056500,0.056500,0.056500,0.063800,0.049000,0.048000,0.048000,0.049000,0.053600,0.060100,0.070000,0.045700,0.049000,0.050900,0.040000,0.049800,0.045000,0.045000,0.045000,0.045000,0.045700,0.049800,0.045000,0.044600,0.044600,0.050000,0.052300,0.036600,0.018000,0.036600,0.035000,0.055400,0.061900,0.065100,0.049900,0.048800,0.040100,0.050800,0.046500,0.051300,0.045000,0.045000,0.052300,0.034200,0.044600,0.044900,0.045000,0.022300,0.047300,0.060000,0.049000,0.043500,0.059400,0.049300,0.047900,0.036000,0.045000,0.040000,0.069600,0.040500,0.045000,0.044600,0.070000,0.045000,0.042000,0.045000,0.040000,0.048700,0.049300,0.058300,0.050000,0.062000,0.061800,0.045700,0.060000,0.049600,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.067800,0.049800,0.049800,0.049800,0.048800,0.049000,0.047200,0.048500
ST UX,,N/A,0.030000,0.048600,0.049400,0.193600,0.030000,0.046900,0.090000,0.060000,0.040000,0.060000,0.060000,0.060000,0.060000,0.060000,0.031700,0.046900,0.048000,0.025900,0.053000,0.020000,0.041900,0.112200,0.025500,0.161700,0.030000,0.032000,0.046400,0.039600,0.047500,0.054000,0.060000,0.030700,0.048200,0.038000,0.040000,0.040000,0.040600,0.044500,0.044500,0.046100,0.065200,0.042900,0.044500,0.060000,0.047700,0.048100,0.060000,0.036000,0.060000,0.049200,0.048900,0.055600,0.057700,0.037200,0.049200,0.060000,0.060000,0.060000,0.045000,0.048500,0.020400,0.030400,0.052400,0.049500,0.060000,0.048900,0.054000,0.047900,0.030000,0.047900,0.048600,0.045900,0.040000,0.060000,0.060000,0.060000,0.060000,0.050000,0.060000,0.046700,0.014900,0.040000,0.059500,0.060000,0.060000,0.059500,0.048500,0.022000,0.035400,0.036300,0.048700,0.048700,0.048700,0.049000,0.053100,0.040000,0.040000,0.040000,0.037100,0.048600,0.048600,0.040000,0.011000,0.033600,0.048900,0.047200,0.049600,0.046800,0.046200,0.046200,0.048600,0.049700,0.051900,0.048200,0.030000,0.050400,0.027300,0.055400,0.049500,0.040200,0.050400,0.046200,0.052100,0.030000,0.060000,0.060000,0.060000,0.060000,0.040200,0.030000,0.060000,0.044300,0.046600,0.047000,0.050900,0.125000,0.060000,0.125000,0.060000,0.047400,0.052500,0.035500,0.049000,0.047100,0.145000,0.046700,0.046800,0.046400,0.060000,0.060000,0.050900,0.050300,0.044300,0.033000,0.060000,0.034300,0.050300,0.030000,0.040000,0.035000,0.055100,0.030000,0.046600,0.046800,0.046000,0.054000,0.052200,0.048600,0.042300,0.044300,0.050000,0.046900,0.060000,0.060000,0.060000,0.051100,0.030000,0.043500,0.060000,0.048700,0.049500,0.038900,0.137900,0.041900,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.035800,0.048000,0.048000,0.048000,0.080000,0.049200,0.052000,0.050600
HT UX,,N/A,0.030000,0.034000,0.035600,0.044100,0.037900,0.040700,0.022600,0.022600,0.022600,0.022600,0.022600,0.022600,0.022600,0.022600,0.025000,0.037700,0.035500,0.035000,0.029100,0.035000,0.042700,0.027600,0.027100,0.038800,0.030000,0.033500,0.037200,0.026200,0.041500,0.032000,0.033600,0.020000,0.033700,0.035000,0.040200,0.044000,0.019100,0.030400,0.030400,0.040100,0.040000,0.047300,0.031600,0.022600,0.051300,0.047500,0.022600,0.035100,0.022600,0.029000,0.029500,0.020900,0.035400,0.013000,0.028900,0.022600,0.022600,0.022600,0.032200,0.028400,0.025700,0.036800,0.031800,0.028800,0.030200,0.033800,0.036500,0.037200,0.030500,0.035800,0.034600,0.028500,0.044000,0.022600,0.022600,0.022600,0.022600,0.033600,0.022600,0.069400,0.024500,0.044000,0.034200,0.022600,0.030000,0.034200,0.036200,0.028500,0.032200,0.030600,0.037800,0.037800,0.037800,0.034000,0.028100,0.044000,0.044000,0.044000,0.043300,0.034000,0.034800,0.034000,0.034800,0.051500,0.034900,0.038000,0.039700,0.038400,0.040400,0.040400,0.036400,0.043300,0.040500,0.035900,0.034000,0.042200,0.029900,0.027100,0.035000,0.027100,0.042200,0.037100,0.030000,0.043500,0.030000,0.030000,0.030000,0.030000,0.027100,0.043500,0.030000,0.035300,0.033600,0.038000,0.036600,0.032200,0.030000,0.032200,0.022600,0.038900,0.036800,0.036800,0.034000,0.037300,0.022700,0.038700,0.034000,0.031000,0.030000,0.030000,0.036600,0.017200,0.035300,0.050000,0.030000,0.013300,0.031100,0.040000,0.035000,0.030500,0.034700,0.033000,0.032900,0.036000,0.035400,0.035000,0.029900,0.028200,0.038000,0.035300,0.025000,0.033300,0.031000,0.030000,0.030000,0.033000,0.033000,0.037000,0.030000,0.040100,0.039000,0.030000,0.037900,0.039500,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.041500,0.035300,0.035300,0.035300,0.035300,0.028900,0.036100,0.039300
HT Angle,,deg,67.36172,73,69,74,75,77,67,67,67,67,67,67,67,67,69,72,70,77.5,74.5,77,73.5,77,77,75.70479,71.5,73.5,71,72,75,60,63.1,74,67,74.5,73,73.50167,77,69.5,69.5,73,73,68,75,67,73,71,67,73.5,67,73,73,73,69,70.5,73,67,67,67,73,68.00065,74.5,76,73,71,74,72.8,72,73,74.49968,74,73,73,73.5,67,67,67,67,70,68.53232,74,75,74,71,67,69,71,73,75,73,73,73,73,73,73,69.5,73.5,73.5,74,74.5,73,73,73.5,73.5,71,71.8,72,44,73,73.5,73.5,73.5,70.137,73,72,74.5,73,73,73,73,69.5774,73,73,74,74,69,68,68.5,68.5,69.5774,74,68.5,69,73,73.5,77,73,71.5,73,67,74,73,73,73,74.5,75,74.08189,72,74.5,68.5,68.5,77,73,69,73.5,69,70,73,74,76,70,69,75,74,72,75,70,65,72,71.5,69,73.5,73.5,68,69,67,74,75,73.5,68,73,72,71,78,73,73,73,73,73,73,73,73,73,73,74,73,73,73,73,75,74,75.00088
HT Length,,m,0.105,0.145,0.115,0.1451,0.1691,0.1244,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.115,0.125,0.1524,0.0887,0.0719,0.0949,0.1283,0.0873,0.0845,0.1631,0.125,0.13,0.1,0.165,0.19,0.1297,0.1202,0.1095,0.145,0.1405,0.1647,0.16,0.1174,0.0983,0.0983,0.1815,0.125,0.155,0.0802,0.0851,0.155,0.1275,0.0851,0.165,0.0851,0.1446,0.145,0.145,0.1081,0.08,0.145,0.0851,0.0851,0.0851,0.1575,0.1191,0.1604,0.0985,0.0902,0.1705,0.1501,0.185,0.1576,0.145,0.1307,0.1628,0.145,0.1429,0.12,0.0851,0.0851,0.0851,0.0851,0.145,0.0851,0.11,0.1081,0.1185,0.1162,0.0851,0.12,0.1162,0.145,0.121,0.145,0.18,0.145,0.145,0.145,0.145,0.11,0.12,0.12,0.097,0.1502,0.145,0.145,0.16,0.155,0.1454,0.1008,0.1102,0.1,0.145,0.1418,0.1418,0.1573,0.125,0.145,0.1453,0.134,0.145,0.1,0.1181,0.14,0.093,0.145,0.15,0.11,0.1286,0.12,0.12,0.11,0.11,0.093,0.1286,0.11,0.115,0.1355,0.1128,0.145,0.13,0.11,0.13,0.1,0.1006,0.14,0.15,0.145,0.1502,0.0898,0.0581,0.1902,0.1537,0.11,0.11,0.145,0.1498,0.115,0.2074,0.1,0.0877,0.165,0.1287,0.175,0.114,0.1191,0.1258,0.1524,0.1754,0.1562,0.12,0.12,0.0488,0.1268,0.115,0.1,0.1073,0.123,0.12,0.115,0.1411,0.1268,0.115,0.115,0.1203,0.11,0.1452,0.0992,0.123,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.136,0.1327,0.1327,0.1327,0.1613,0.148,0.1559,0.1332
ST Length,,N/A,0.280000,0.514600,0.307000,0.774300,0.610500,0.512900,0.360000,0.300000,0.340000,0.300000,0.300000,0.380000,0.310000,0.300000,0.342700,0.556900,0.515000,0.625900,0.523000,0.660000,0.560000,0.587700,0.595500,0.761700,0.520000,0.555000,0.531400,0.456000,0.650000,0.334000,0.410000,0.520000,0.514200,0.555000,0.630000,0.620000,0.530600,0.307000,0.307000,0.606100,0.555200,0.546900,0.180000,0.300000,0.540000,0.518100,0.300000,0.631000,0.300000,0.515200,0.514900,0.465600,0.322700,0.267200,0.515200,0.300000,0.300000,0.300000,0.565000,0.531100,0.580400,0.620400,0.537400,0.509000,0.540000,0.538900,0.594000,0.563900,0.555000,0.587900,0.514600,0.585900,0.570000,0.300000,0.300000,0.300000,0.300000,0.500000,0.300000,0.350000,0.554900,0.570000,0.310000,0.300000,0.305000,0.310000,0.514500,0.562000,0.585400,0.586300,0.548700,0.548700,0.548700,0.515000,0.287100,0.570000,0.570000,0.570000,0.633600,0.514600,0.514600,0.530000,0.531000,0.503600,0.458900,0.527200,0.599600,0.596800,0.571200,0.571200,0.488600,0.330000,0.551900,0.520000,0.640000,0.580400,0.547300,0.530000,0.530000,0.375200,0.580400,0.576200,0.419000,0.605000,0.305000,0.300000,0.315000,0.315000,0.375200,0.605000,0.315000,0.312000,0.596600,0.577000,0.516900,0.705000,0.490000,0.705000,0.300000,0.513400,0.620000,0.612900,0.515000,0.587100,0.490000,0.501700,0.636800,0.586400,0.315000,0.315000,0.516900,0.490000,0.312000,0.563000,0.337000,0.094300,0.520000,0.520000,0.630000,0.310000,0.355100,0.530000,0.601600,0.600000,0.611000,0.575000,0.382200,0.514600,0.392300,0.312000,0.430000,0.556900,0.331000,0.305000,0.310000,0.600100,0.530000,0.603500,0.310000,0.548700,0.509500,0.482600,0.637900,0.490000,0.514000,0.514000,0.514000,0.514000,0.514000,0.514000,0.514000,0.514000,0.514000,0.575800,0.514000,0.514000,0.514000,0.530000,0.590000,0.550000,0.595000
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.073,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.073,0.075,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.073,0.073,0.068,0.073,0.068,0.068,0.068,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.073,0.073,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.073,0.068,0.084,0.084,0.068,0.068,0.068,0.045,0.068,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.086,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.073,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Dropout Offset,,N/A,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.135000,0.120000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.120000,0.120000,0.130000,0.130000,0.135000,0.135000,0.120000,0.120000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.120000,0.120000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.120000,0.130000,0.135000,0.130000,0.130000,0.130000,0.120000,0.130000,0.135000,0.130000,0.120000,0.120000,0.120000,0.130000,0.120000,0.130000,0.120000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.135000,0.135000,0.120000,0.120000,0.135000,0.120000,0.135000,0.135000,0.130000,0.135000,0.135000,0.130000,0.120000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000
SSB OD,,N/A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.016000,0.016000,0.000000,0.016000,0.016000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000
