Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.018250,0.023350,0.030350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.036350,0.036350,0.036350,0.027350,0.027350,0.027350,0.023350,0.026000,0.026000,0.026000,0.026000,0.023350,0.028000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.032500,0.023350,0.023350,0.032500,0.029815,0.026250,0.031000,0.028000,0.028000,0.028000,0.028000,0.033500,0.033500,0.025000,0.025000,0.025000,0.034350,0.029500,0.028350,0.019500,0.019500,0.023350,0.020000,0.002350,0.023350,0.023350,0.023350,0.018000,0.028350,0.036350,0.018000,0.026000,0.023350,0.023350,0.023350,0.035000,0.027500,0.035000,0.030000,0.027350,0.023350,0.023350,0.025000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.031000,0.025400,0.038100,0.023350,0.023350,0.023350,0.028000,0.023350,0.023350,0.023350,0.023350,0.020000,0.023350,0.110000,0.110000,0.110000,0.110000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.035000,0.035000,0.033500,0.035000,0.033500,0.033500,0.022000,0.023350,0.022000,0.023350,0.023350,0.023350,0.025000,0.023350,0.023350,0.023350,0.023350,0.026000,0.023350,0.023350,0.023350,0.023350,0.019500,0.023350,0.027350,0.023350,0.023350,0.030000,0.027350,0.025500,0.023350,0.033500,0.023350,0.020000,0.023350,0.023350,0.020250,0.021000,0.025850,0.032000,0.033500,0.023350,0.033500,0.023350,0.032000,0.036350,0.023350,0.023000,0.023000,0.023350,0.028000,0.023350,0.023350,0.023350,0.023350,0.024850,0.030000,0.026000,0.020000,0.024850,0.023350,0.023350,0.023350,0.024850,0.023350,0.023350,0.023350,0.027500,0.025400,0.023350,0.023350,0.023350,0.027500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.027500,0.023350
SS OD,,N/A,0.011800,0.013000,0.017500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016500,0.016500,0.016500,0.021500,0.021500,0.021500,0.016500,0.018500,0.018500,0.018500,0.018500,0.013000,0.020000,0.016500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.021000,0.014000,0.015500,0.021000,0.018035,0.018500,0.017500,0.018000,0.018000,0.019000,0.019000,0.019000,0.019000,0.017500,0.017500,0.017500,0.016500,0.018500,0.018000,0.013000,0.013000,0.013000,0.016500,0.007500,0.013000,0.013000,0.013000,0.015000,0.018000,0.016500,0.035000,0.013000,0.013000,0.013000,0.013000,0.017500,0.017500,0.017500,0.016500,0.018000,0.013000,0.013000,0.013000,0.013000,0.018000,0.013000,0.013000,0.013000,0.013000,0.016500,0.012700,0.038100,0.013000,0.015000,0.015000,0.017750,0.013000,0.013000,0.013000,0.013000,0.018500,0.013000,0.061500,0.061500,0.061500,0.061500,0.013000,0.011500,0.015000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.021500,0.021500,0.019000,0.021500,0.019000,0.019000,0.018500,0.013000,0.013000,0.013000,0.013000,0.013000,0.014000,0.014000,0.013000,0.013000,0.013000,0.019500,0.015000,0.013000,0.013000,0.013000,0.012250,0.013000,0.016500,0.017000,0.013000,0.016500,0.016500,0.015000,0.015000,0.019000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.025000,0.027000,0.022500,0.020000,0.021000,0.013000,0.028500,0.016500,0.016500,0.013000,0.013000,0.022000,0.020500,0.013000,0.014000,0.014000,0.013000,0.016500,0.013000,0.014000,0.014000,0.016500,0.021000,0.013000,0.011000,0.016500,0.013000,0.013000,0.013000,0.015500,0.025400,0.013000,0.013000,0.015000,0.015500,0.013000,0.013000,0.013000,0.013000,0.016500,0.013000,0.013000,0.013000,0.013000,0.013000,0.019000,0.013000
ST OD,,N/A,0.028600,0.027200,0.031800,0.029000,0.031800,0.029000,0.029000,0.029000,0.029000,0.031800,0.031800,0.031800,0.031800,0.038000,0.038000,0.038000,0.035800,0.035800,0.035800,0.031000,0.035000,0.035000,0.035000,0.035000,0.031800,0.031800,0.031800,0.031800,0.035000,0.035000,0.035000,0.031800,0.035000,0.035000,0.035000,0.029000,0.029000,0.029000,0.029000,0.029000,0.029000,0.040000,0.031800,0.031800,0.040000,0.036430,0.030000,0.033000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.031000,0.033000,0.041800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.026800,0.041800,0.038000,0.026800,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.034900,0.035000,0.031800,0.031800,0.035000,0.030000,0.031800,0.031800,0.031600,0.031800,0.031800,0.031800,0.031800,0.025400,0.031800,0.028600,0.035000,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.035000,0.031800,0.110000,0.110000,0.110000,0.110000,0.031800,0.051800,0.027200,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.032000,0.031800,0.032000,0.032000,0.031800,0.031800,0.031800,0.035000,0.031800,0.031800,0.031800,0.035000,0.031800,0.031800,0.031800,0.034000,0.031800,0.031800,0.031800,0.031800,0.028000,0.036000,0.031800,0.033000,0.031800,0.035000,0.031800,0.034800,0.034800,0.032000,0.031800,0.028500,0.031800,0.034600,0.028000,0.028000,0.034000,0.037000,0.037000,0.031800,0.037000,0.031800,0.031800,0.038000,0.032000,0.030000,0.030000,0.031800,0.031800,0.034000,0.035000,0.035000,0.031800,0.031800,0.060000,0.034000,0.037000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.025400,0.031800,0.031800,0.027200,0.031800,0.030000,0.031800,0.031800,0.031800,0.038000,0.031800,0.035800,0.031800,0.031800,0.031800,0.031800,0.031800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.06443,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.02,0.0254,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.025,0.015,0.015,0.015,0.023,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0254,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.046600,0.047600,0.060800,0.048800,0.056500,0.048800,0.048800,0.048800,0.048800,0.089900,0.049300,0.048300,0.048100,0.041200,0.041200,0.041200,0.046100,0.046100,0.056600,0.053800,0.070000,0.070000,0.070000,0.070000,0.048500,0.044000,0.044000,0.049700,0.048800,0.048800,0.048800,0.052000,0.048800,0.048800,0.048800,0.048800,0.048800,0.048800,0.048800,0.048800,0.048800,0.035000,0.054600,0.045700,0.036000,0.070300,0.070900,0.073700,0.052000,0.052000,0.052000,0.060000,0.062000,0.062000,0.055000,0.055000,0.055000,0.043800,0.040000,0.072900,0.046900,0.048600,0.052400,0.054700,0.050500,0.049800,0.049800,0.034600,0.026200,0.072900,0.041200,0.062400,0.045000,0.048500,0.048500,0.047500,0.045000,0.047400,0.045000,0.048000,0.045300,0.052600,0.057400,0.110500,0.046200,0.063300,0.045400,0.035000,0.048400,0.052300,0.035000,0.050600,0.050500,0.020000,0.045900,0.040400,0.055000,0.033900,0.049900,0.049900,0.061800,0.046300,0.041900,0.071300,0.071300,0.071300,0.071300,0.049200,0.047500,0.036400,0.039700,0.050200,0.053900,0.046300,0.052000,0.043600,0.058200,0.058000,0.062000,0.056400,0.062000,0.062000,0.023100,0.049700,0.057000,0.049400,0.039600,0.051800,0.034200,0.048500,0.048700,0.046600,0.044900,0.055000,0.054900,0.050000,0.059400,0.039900,0.038900,0.044300,0.045000,0.052900,0.054200,0.043700,0.045000,0.045700,0.040200,0.050000,0.049200,0.043000,0.047500,0.050200,0.045600,0.033000,0.045000,0.045000,0.049500,0.040000,0.059000,0.090000,0.059800,0.041200,0.049900,0.050000,0.050000,0.045400,0.059100,0.057600,0.054700,0.055700,0.049900,0.048100,0.095300,0.058300,0.074800,0.048100,0.036600,0.048300,0.038900,0.048400,0.039200,0.039300,0.038800,0.045000,0.050000,0.041300,0.041300,0.034300,0.040000,0.049000,0.049900,0.044400,0.046000,0.054700,0.069800,0.058900,0.053700,0.049900,0.050100,0.044800,0.050100
ST UX,,N/A,0.032900,0.051600,0.060000,0.037200,0.056700,0.037200,0.037200,0.037200,0.037200,0.056000,0.048100,0.047200,0.049300,0.070000,0.070000,0.090000,0.055300,0.053100,0.051600,0.031500,0.065000,0.065000,0.065000,0.065000,0.028000,0.061100,0.046400,0.029000,0.037200,0.037200,0.037200,0.046900,0.037200,0.037200,0.037200,0.037200,0.037200,0.037200,0.037200,0.037200,0.037200,0.080000,0.040500,0.102200,0.080000,0.053700,0.029800,0.032100,0.035000,0.035000,0.040000,0.035000,0.035000,0.035000,0.035000,0.035000,0.035000,0.031500,0.025000,0.057700,0.048600,0.048600,0.042200,0.040400,0.050800,0.047200,0.047300,0.070600,0.127900,0.057700,0.070000,0.035700,0.025000,0.047400,0.047400,0.046800,0.056600,0.046100,0.056600,0.037300,0.053600,0.046700,0.052800,0.050000,0.031700,0.068000,0.036200,0.020000,0.037800,0.037000,0.101200,0.027300,0.039000,0.229300,0.041900,0.041100,0.065000,0.026400,0.049000,0.046100,0.027900,0.150000,0.040900,0.094200,0.094200,0.094200,0.094200,0.023800,0.051700,0.038600,0.043600,0.162200,0.152900,0.057000,0.047900,0.053000,0.058700,0.060100,0.035000,0.059500,0.035000,0.035000,0.039100,0.045800,0.035000,0.032500,0.061700,0.028900,0.056800,0.041500,0.049000,0.048600,0.050800,0.055000,0.028500,0.054000,0.053600,0.048600,0.062200,0.052000,0.042300,0.050100,0.050900,0.095400,0.042300,0.073000,0.049900,0.035000,0.047200,0.025000,0.050500,0.040000,0.031300,0.033000,0.070000,0.067700,0.053000,0.054000,0.052000,0.025000,0.056600,0.090000,0.047100,0.027000,0.027000,0.057150,0.093400,0.047200,0.040000,0.040000,0.049000,0.031700,0.064800,0.042800,0.019200,0.031700,0.125000,0.046900,0.049000,0.032300,0.046700,0.046700,0.046700,0.045000,0.040000,0.031100,0.031100,0.037800,0.035000,0.046800,0.049000,0.031900,0.046000,0.059100,0.047000,0.044800,0.047300,0.049000,0.162500,0.055300,0.048600
HT UX,,N/A,0.035900,0.032000,0.050800,0.038500,0.035200,0.038500,0.038500,0.038500,0.038500,0.029400,0.035900,0.037700,0.034300,0.015000,0.015000,0.015000,0.012200,0.014300,0.015900,0.028500,0.026000,0.026000,0.026000,0.026000,0.038000,0.020000,0.033500,0.043500,0.038500,0.038500,0.038500,0.038200,0.038500,0.038500,0.038500,0.038500,0.038500,0.038500,0.038500,0.038500,0.038500,0.028000,0.044600,0.038000,0.035000,0.039700,0.028800,0.039600,0.021000,0.021000,0.021000,0.018000,0.018000,0.018000,0.032000,0.032000,0.032000,0.008500,0.020000,0.044800,0.035100,0.035100,0.026400,0.019100,0.080500,0.036800,0.037000,0.037800,0.001800,0.044800,0.015000,0.023600,0.030000,0.036500,0.036500,0.037900,0.035000,0.055600,0.035000,0.041700,0.027500,0.036400,0.041200,0.155500,0.031200,0.029800,0.030000,0.040000,0.036900,0.025000,0.022600,0.030600,0.025900,0.024000,0.032500,0.029200,0.025000,0.012100,0.034000,0.040100,0.041000,0.026000,0.028900,0.064300,0.064300,0.064300,0.064300,0.023900,0.041200,0.023500,0.032100,0.025000,0.024200,0.038000,0.035600,0.045000,0.030800,0.036100,0.018000,0.036700,0.018000,0.018000,0.023300,0.037600,0.032600,0.041300,0.032600,0.036500,0.034000,0.038500,0.033900,0.035300,0.027100,0.030000,0.029500,0.035000,0.027700,0.034000,0.027100,0.028300,0.038000,0.036300,0.030900,0.037000,0.038000,0.030700,0.038200,0.018000,0.035900,0.030000,0.032400,0.044000,0.033900,0.033000,0.038000,0.033000,0.045000,0.035000,0.035000,0.045200,0.023500,0.015000,0.037900,0.035000,0.035000,0.031500,0.037800,0.039100,0.039900,0.040200,0.034000,0.025000,0.083200,0.038600,0.034900,0.025000,0.032200,0.038500,0.010000,0.024200,0.028500,0.028500,0.028500,0.040000,0.052900,0.030100,0.030100,0.028300,0.040000,0.038400,0.034000,0.039700,0.036900,0.032200,0.043000,0.038000,0.035600,0.034000,0.038000,0.029200,0.034000
HT Angle,,deg,73.25,70.5,78.5,73,71.5,73,73,73,73,76.5,72,72,70,66,66,65,71,71,71,68.5,69.5,69.5,69.5,69.5,72,72,71.5,73,73,73,73,73,73,73,73,73,73,73,73,73,73,70.43794,74.19144,73,70.5,67,71.16368,73,70.98075,75.64312,70.70095,72.5,67.06176,66.7909,72,72.5,73.5,63,72.5,74,71,71,70,72,74.56374,72.5,72.5,50,70.94,74,66,70.44,74,75,75,73,67,71.5,67,74,70,77.5,74,75,73.5,67.5,71,73,72.5,73,67,75,80,73,73,73,67.735,71.5,73,73,73,68,73,55,55,55,55,75,67,72.5,75,73,72.5,74.06916,74,66.5,71.5,68,72.66341,68,72.66341,72.66341,69,74.96135,74,74,73,72.5,75,75,73,70.5,70.5,71,73,71,73,73,77,71,71.5,73,73,74.5,72,70.6,72.5,68,72,78,69.3,73.5,79,78,66,63,63,69.5,61,72,76,67.5,73,77.5,78,72,77,72.5,73,73,73,69,73,73.5,70.171,69,73,73,85,69,73,73,73,75,67.5,75,75,73,74,73,73,71,63.1,67.1,74.5,81,80,73,76,70.5,73
HT Length,,m,0.1486,0.1248,0.0961,0.1492,0.14,0.1492,0.1492,0.1492,0.1492,0.1588,0.17,0.17,0.1141,0.1,0.1,0.1,0.0862,0.0856,0.1004,0.1,0.1404,0.1404,0.1404,0.1404,0.1849,0.12,0.1112,0.1286,0.1447,0.1447,0.1447,0.145,0.1447,0.1447,0.1447,0.1492,0.1447,0.1447,0.1447,0.1447,0.1447,0.13,0.1933,0.2,0.13,0.12,0.115,0.118,0.115,0.115,0.115,0.113,0.11,0.115,0.125,0.14,0.155,0.1,0.1,0.145,0.1502,0.1222,0.125,0.1,0.15,0.135,0.1427,0.145,0.11,0.145,0.1,0.11,0.1026,0.1289,0.1289,0.1428,0.12,0.1,0.12,0.1628,0.119,0.145,0.135,0.1791,0.1509,0.125,0.1169,0.1198,0.16,0.1107,0.1,0.145,0.1221,0.1443,0.15,0.15,0.12,0.105,0.145,0.145,0.1579,0.1122,0.12,0.2,0.2,0.2,0.2,0.1108,0.1563,0.115,0.1039,0.1373,0.1253,0.1279,0.1599,0.145,0.115,0.12,0.11,0.12,0.11,0.11,0.08,0.15,0.123,0.1714,0.145,0.1204,0.13,0.1733,0.1349,0.1362,0.1065,0.121,0.185,0.1204,0.145,0.1449,0.1622,0.103,0.1268,0.14,0.145,0.1156,0.1234,0.1286,0.143,0.113,0.1264,0.1014,0.103,0.12,0.1039,0.1102,0.12,0.11,0.145,0.103,0.13,0.1867,0.12,0.095,0.125,0.1173,0.1266,0.145,0.1296,0.1493,0.1201,0.1252,0.145,0.115,0.1527,0.115,0.1264,0.115,0.13,0.1554,0.085,0.1365,0.1185,0.1084,0.129,0.1258,0.15,0.1007,0.1007,0.1545,0.13,0.1452,0.145,0.15,0.159,0.125,0.1167,0.1233,0.145,0.145,0.1806,0.115,0.145
ST Length,,m,0.545,0.44,0.58,0.5672,0.4167,0.5672,0.5672,0.5672,0.5672,0.592,0.58,0.595,0.482,0.405,0.35,0.45,0.3553,0.4031,0.4516,0.3815,0.52,0.52,0.52,0.52,0.6,0.3411,0.43,0.5608,0.5672,0.5672,0.5672,0.6,0.5672,0.5672,0.5672,0.5672,0.5672,0.5672,0.5672,0.5672,0.5672,0.405,0.64,0.35,0.4,0.318,0.3198,0.2921,0.321,0.313,0.347,0.336,0.413,0.44,0.5,0.53,0.56,0.3815,0.135,0.3337,0.5146,0.5146,0.3202,0.2904,0.6108,0.5582,0.5683,0.443,0.31,0.3337,0.35,0.31,0.605,0.5674,0.5674,0.5868,0.4,0.5461,0.4,0.62,0.3407,0.6167,0.6028,0.35,0.6017,0.4205,0.4422,0.52,0.5678,0.52,0.33,0.4773,0.516,0.7293,0.54,0.5711,0.431,0.2224,0.515,0.6261,0.54,0.37,0.495,0.4742,0.4742,0.4742,0.4742,0.1598,0.4717,0.5186,0.6236,0.4,0.375,0.55,0.5579,0.41,0.2987,0.3601,0.36,0.3595,0.36,0.36,0.3,0.58,0.59,0.63,0.5277,0.515,0.5968,0.6015,0.533,0.533,0.445,0.41,0.52,0.5,0.5196,0.515,0.6172,0.444,0.3923,0.53,0.5169,0.6534,0.3923,0.528,0.42,0.36,0.5222,0.615,0.445,0.57,0.5713,0.613,0.41,0.489,0.421,0.483,0.381,0.5452,0.3566,0.45,0.5671,0.627,0.627,0.5715,0.6,0.5772,0.57,0.58,0.515,0.3427,0.4898,0.6328,0.3799,0.3427,0.705,0.6079,0.615,0.3433,0.5767,0.5667,0.5867,0.54,0.56,0.5711,0.5711,0.5778,0.59,0.5968,0.515,0.5519,0.512,0.35,0.547,0.6648,0.6102,0.515,0.7725,0.301,0.5146
BB Length,,m,0.068,0.073,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.1,0.1,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.068,0.17,0.068,0.068,0.068,0.068,0.073,0.068,0.073,0.068,0.068,0.068,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.0254,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.075,0.068,0.068,0.068,0.068,0.068,0.068,0.078,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.19,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.087,0.087,0.087,0.068,0.087,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Dropout Offset,,N/A,0.130000,0.135000,0.130000,0.130000,0.170000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.135000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.120000,0.120000,0.135000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.135000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.120000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.142000,0.142000,0.142000,0.135000,0.142000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.120000,0.120000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.120000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.135000,0.135000,0.130000,0.120000,0.120000,0.120000,0.130000,0.120000,0.135000,0.130000
SSB OD,,N/A,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.016000,0.000000,0.000000,0.016000,0.016000,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
