Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.018250,0.022000,0.022000,0.023350,0.023350,0.028000,0.021000,0.028000,0.028000,0.025000,0.023350,0.023350,0.028500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.060000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.025400,0.023350,0.023350,0.023350,0.035000,0.023350,0.023350,0.023350,0.023350,0.033000,0.024000,0.035000,0.045000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.025700,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.025700,0.023350,0.023350,0.023350,0.022000,0.023350,0.023350,0.023350,0.023350,0.023350,0.020000,0.023350,0.020000,0.023850,0.023350,0.016000,0.023350,0.028850,0.023350,0.021350,0.023350,0.023350,0.023350,0.023350,0.030000,0.024000,0.024000,0.023350,0.023350,0.023350,0.023350,0.027000,0.027000,0.023350,0.022200,0.023350,0.027500,0.024000,0.021000,0.023350,0.023350,0.023350,0.028050,0.024850,0.022000,0.026350,0.024000,0.023350,0.022350,0.027500,0.023350,0.023350,0.023350,0.023350,0.012000,0.017000,0.027000,0.023350,0.023350,0.023350,0.023350,0.023350,0.020600,0.023350,0.023350,0.023350,0.023350,0.029850,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.018600,0.018600,0.023350,0.023350,0.025850,0.025850,0.025850,0.025850,0.025850,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.027000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.026000,0.023350,0.023350,0.021350,0.026000,0.023350,0.023350,0.023350,0.023350,0.017500,0.017500,0.023350,0.023350
SS OD,,N/A,0.011800,0.017000,0.017000,0.018500,0.013000,0.015000,0.016650,0.015000,0.015000,0.020000,0.013000,0.013000,0.012000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.006500,0.013000,0.013000,0.013000,0.015000,0.013000,0.014500,0.013000,0.013000,0.013000,0.015000,0.015000,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.013000,0.013000,0.019000,0.013000,0.013000,0.014500,0.014500,0.020000,0.020000,0.025000,0.035000,0.013000,0.013000,0.013000,0.018500,0.018500,0.018500,0.013000,0.013000,0.013000,0.013000,0.013000,0.018000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.020000,0.018000,0.013000,0.013000,0.013000,0.017000,0.013000,0.013000,0.013000,0.013000,0.013000,0.020000,0.013000,0.020000,0.015500,0.013000,0.016000,0.013000,0.013000,0.013000,0.013000,0.020000,0.020000,0.020000,0.013000,0.013000,0.019500,0.019500,0.014500,0.013000,0.013000,0.013000,0.014000,0.013500,0.013000,0.014500,0.013000,0.019000,0.019500,0.012250,0.013000,0.015000,0.013000,0.014000,0.014000,0.022000,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012000,0.015000,0.014000,0.013000,0.017000,0.017000,0.016000,0.013000,0.017000,0.014000,0.013000,0.013000,0.013000,0.051000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.011500,0.013000,0.013000,0.013000,0.013000,0.011800,0.011800,0.013000,0.015000,0.016500,0.016500,0.016500,0.016500,0.016500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000
ST OD,,N/A,0.028600,0.031800,0.031800,0.030000,0.035000,0.034900,0.031800,0.034900,0.034900,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.140000,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.035000,0.035000,0.031800,0.031800,0.031800,0.035000,0.031900,0.030100,0.031800,0.035000,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.050000,0.034900,0.031800,0.034900,0.030000,0.030000,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.029000,0.031800,0.031800,0.031800,0.036000,0.031800,0.031800,0.031800,0.034800,0.040000,0.034900,0.034900,0.028600,0.031800,0.031800,0.027000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.027800,0.031800,0.027200,0.031800,0.028100,0.028600,0.034900,0.031800,0.035000,0.031800,0.035000,0.035000,0.031800,0.029200,0.031800,0.031800,0.025000,0.025200,0.030000,0.031800,0.034900,0.034900,0.034900,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034800,0.031800,0.031600,0.031600,0.031800,0.031800,0.031800,0.031800,0.045000,0.045000,0.031800,0.031800,0.031800,0.028600,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.029000,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.030000,0.033000,0.030000,0.031800,0.031800,0.033000,0.032000,0.032000,0.032000,0.031800,0.031800,0.031800,0.031800,0.031800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.02,0.015,0.02,0.02,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.03,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.008,0.008,0.008,0.008,0.008,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.046600,0.068100,0.050000,0.040000,0.049400,0.030000,0.046700,0.040000,0.040000,0.051300,0.049900,0.050100,0.051900,0.049300,0.055500,0.046900,0.049900,0.051400,0.051600,0.043100,0.050600,0.048900,0.050800,0.049600,0.059400,0.060500,0.066400,0.049900,0.050700,0.050700,0.045700,0.051400,0.055000,0.050500,0.050200,0.049400,0.048900,0.049200,0.049900,0.046600,0.047100,0.053000,0.040300,0.049500,0.046500,0.040700,0.061100,0.046700,0.046500,0.035000,0.037000,0.037800,0.040000,0.057900,0.060000,0.052700,0.056300,0.052500,0.036000,0.034000,0.035000,0.045300,0.046900,0.047500,0.047200,0.051500,0.041500,0.040000,0.050000,0.050000,0.050000,0.050000,0.050000,0.060000,0.040500,0.049100,0.052300,0.050300,0.043300,0.045400,0.045400,0.050700,0.049800,0.046600,0.060000,0.040000,0.060000,0.045000,0.051600,0.045200,0.047100,0.056600,0.049900,0.049900,0.050000,0.040000,0.045000,0.047000,0.050000,0.045000,0.050000,0.065000,0.049800,0.045000,0.046700,0.055600,0.060000,0.043800,0.046100,0.048900,0.037900,0.050000,0.041100,0.048400,0.048400,0.046000,0.030000,0.043800,0.046200,0.038100,0.048600,0.049900,0.045000,0.050000,0.053300,0.050500,0.046300,0.047100,0.029000,0.029400,0.055600,0.054600,0.040000,0.050000,0.045000,0.042900,0.049600,0.030000,0.042700,0.030000,0.048200,0.047000,0.046700,0.050300,0.041000,0.048600,0.040500,0.020500,0.049600,0.047900,0.000500,0.041200,0.041200,0.047400,0.048700,0.048700,0.052100,0.061300,0.050200,0.065100,0.045400,0.046600,0.043100,0.054500,0.048800,0.036000,0.036000,0.036000,0.050000,0.050000,0.050000,0.051300,0.049800,0.049800,0.049800,0.049800,0.051000,0.045800,0.040400,0.055600,0.048600,0.048200,0.030000,0.039600,0.039600,0.039600,0.046600,0.046300,0.061900,0.046300,0.051500,0.044300,0.060900,0.050000,0.050300,0.049400,0.050900,0.035500,0.035500,0.049700,0.049700
ST UX,,N/A,0.032900,0.074200,0.070900,0.050000,0.085600,0.035000,0.047500,0.035000,0.035000,0.028700,0.049700,0.048400,0.036000,0.048600,0.022600,0.031800,0.049000,0.052100,0.052200,0.039100,0.033800,0.047800,0.046100,0.049700,0.035600,0.029800,0.038400,0.048600,0.048200,0.048400,0.039800,0.048500,0.060000,0.051900,0.045800,0.049000,0.037000,0.037100,0.031900,0.031900,0.049000,0.035800,0.041800,0.054100,0.031900,0.023000,0.045700,0.049000,0.049000,0.300000,0.300000,0.025000,0.013400,0.047400,0.060300,0.028800,0.051000,0.028700,0.060000,0.060000,0.050000,0.051300,0.032000,0.053400,0.054000,0.048600,0.040200,0.040000,0.040000,0.040000,0.040000,0.040000,0.040000,0.040000,0.040200,0.047700,0.050900,0.050900,0.129600,0.118300,0.118300,0.049200,0.032600,0.034200,0.040000,0.042000,0.125000,0.045000,0.070000,0.045700,0.047400,0.044600,0.047900,0.046200,0.054000,0.054000,0.054000,0.052900,0.050800,0.054000,0.054000,0.070000,0.048300,0.070000,0.050300,0.055800,0.040000,0.048400,0.031600,0.054700,0.054300,0.054000,0.026700,0.033000,0.038700,0.051600,0.020000,0.114800,0.047900,0.048100,0.049400,0.048500,0.045000,0.030000,0.047000,0.047400,0.046400,0.047400,0.019900,0.016600,0.055800,0.053100,0.050500,0.050000,0.050000,0.073000,0.050900,0.043200,0.048200,0.052100,0.040000,0.220000,0.053400,0.048500,0.052300,0.048300,0.048600,0.048600,0.041200,0.053300,0.050600,0.046100,0.046100,0.047200,0.043400,0.043400,0.054100,0.021000,0.118000,0.009100,0.049200,0.064000,0.039100,0.039200,0.047000,0.046800,0.046800,0.046800,0.046800,0.046800,0.046800,0.047100,0.048000,0.048000,0.048000,0.048000,0.047000,0.046900,0.018100,0.055800,0.047000,0.049100,0.030000,0.047600,0.047600,0.047600,0.035200,0.035000,0.035800,0.035000,0.018600,0.021900,0.036700,0.033300,0.033100,0.033100,0.049800,0.028900,0.028900,0.050000,0.050000
HT UX,,N/A,0.035900,0.025900,0.024200,0.040000,0.036100,0.030000,0.032800,0.030000,0.040000,0.040000,0.033000,0.036000,0.028700,0.030800,0.049100,0.033000,0.034000,0.029900,0.029700,0.030300,0.038700,0.046200,0.038900,0.033000,0.023600,0.043100,0.061100,0.035600,0.035700,0.035400,0.030900,0.035100,0.025000,0.030400,0.041300,0.033900,0.042200,0.042000,0.028500,0.028500,0.033500,0.032800,0.030900,0.034000,0.033500,0.034600,0.042300,0.033500,0.033500,0.030000,0.022000,0.023700,0.020800,0.032500,0.031300,0.041500,0.029900,0.041700,0.036000,0.030000,0.030000,0.030500,0.048500,0.046600,0.034900,0.040000,0.033600,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.033600,0.036500,0.036600,0.036600,0.029200,0.024000,0.024000,0.034500,0.046900,0.028600,0.030000,0.045000,0.030000,0.050000,0.050000,0.036300,0.036000,0.035100,0.036200,0.038500,0.035000,0.035000,0.025000,0.034200,0.042000,0.030000,0.035000,0.031000,0.035300,0.030000,0.025300,0.022500,0.035000,0.030100,0.032900,0.026500,0.026200,0.035000,0.030800,0.033000,0.031300,0.037800,0.020000,0.026200,0.040100,0.028000,0.035900,0.033900,0.020000,0.035000,0.033500,0.033500,0.033200,0.036000,0.016400,0.020100,0.022500,0.031200,0.035000,0.035000,0.040500,0.035600,0.035200,0.023500,0.034900,0.030400,0.041500,0.068000,0.028900,0.030500,0.027800,0.030900,0.028200,0.025000,0.034800,0.034300,0.026000,0.029300,0.029300,0.033200,0.031000,0.031000,0.024600,0.032300,0.026800,0.031200,0.030600,0.068700,0.038900,0.035900,0.038500,0.036000,0.036000,0.036000,0.036000,0.036000,0.036000,0.031100,0.035300,0.035300,0.035300,0.035300,0.033800,0.033500,0.022500,0.022500,0.033500,0.028800,0.035000,0.020600,0.020600,0.020600,0.030300,0.031000,0.030700,0.031000,0.030200,0.037500,0.044500,0.035000,0.035500,0.035800,0.029500,0.027200,0.027200,0.029300,0.029300
HT Angle,,deg,73.25,72,71,68,74,73,73,74,73,73,73,71.5,74,73,73.75,73,73,71,71,70.5,72,72.5,78.5,72.5,75.5,71.5,60,72,72,72,71,72,71,70.5,73.5,73,72,72,73,73,73,72,74,70,73,72.5,75.5,73,73,72,72,73,73,73,73,72,75.5,72,68.5,68.5,68.5,73,72,70.5,71.5,72,73,70,70,70,70,70,70,70,73,73,77,75,73.5,70,70,71.5,72.75,73.25,70,60,70,62,63,74,74,72,73,73,71,71,70,71.5,73,69.5,70,70.59661,72,69.5,78,71,71.25,72,73.5,71,71.5,70,77,77,72.5,74,72,73,73,69.5,73,73,83.6,70,73,73,73,74,76,76,70.5,71,71,70,70.00135,73,71,70,71,69,71,39,71.5,72.5,62,73,72,72.5,74,71.25,72,72,72,72,72,72,65,82.5,82,85,66.95272,73.5,72,72,73,73,72.5,72.5,73,72.75,72.75,75,73,73,73,73,72.5,73,72.25,70.25,73,72.5,72.5,76,76,76,73,72,73,72,73.25,73,73,72.5,72.5,72,73,75.2,75.2,71.5,71.5
HT Length,,m,0.1486,0.105,0.1054,0.136,0.1179,0.1236,0.1277,0.157,0.1347,0.1507,0.125,0.11,0.1273,0.1525,0.1599,0.124,0.145,0.1,0.1,0.1083,0.1501,0.1611,0.145,0.145,0.11,0.2316,0.2131,0.126,0.115,0.12,0.1384,0.115,0.0901,0.0946,0.1,0.145,0.2,0.2,0.1118,0.1118,0.138,0.168,0.1259,0.1634,0.1185,0.1546,0.1974,0.1249,0.1256,0.135,0.1,0.1,0.1,0.12,0.1,0.243,0.145,0.243,0.1332,0.132,0.125,0.2763,0.1388,0.155,0.18,0.12,0.1914,0.1952,0.1952,0.1419,0.1426,0.1426,0.1426,0.1658,0.191,0.1822,0.145,0.145,0.1457,0.1038,0.1038,0.105,0.1497,0.135,0.1625,0.125,0.1506,0.145,0.145,0.1805,0.1372,0.125,0.145,0.13,0.11,0.135,0.11,0.1632,0.145,0.105,0.1322,0.13,0.1714,0.1383,0.155,0.121,0.1441,0.1062,0.095,0.115,0.1849,0.132,0.1582,0.1984,0.1239,0.1401,0.1103,0.1,0.1171,0.1119,0.135,0.145,0.0558,0.1511,0.0928,0.0928,0.1399,0.1252,0.075,0.08,0.1051,0.11,0.14,0.14,0.1255,0.145,0.15,0.1081,0.11,0.11,0.1033,0.1812,0.1817,0.1111,0.0752,0.173,0.0535,0.0289,0.1267,0.1415,0.0447,0.13,0.13,0.1146,0.1449,0.1449,0.106,0.1,0.1029,0.1,0.0977,0.0477,0.1673,0.1696,0.1611,0.1728,0.1819,0.1819,0.226,0.229,0.229,0.1259,0.1327,0.1327,0.1327,0.1327,0.0792,0.1669,0.1583,0.1132,0.1499,0.2186,0.2184,0.1703,0.1703,0.1703,0.165,0.1503,0.14,0.1503,0.15,0.1502,0.229,0.1629,0.1542,0.1568,0.1322,0.1105,0.123,0.135,0.135
ST Length,,N/A,0.545000,0.457000,0.457000,0.480000,0.615600,0.570000,0.582500,0.580000,0.570000,0.585000,0.474700,0.518400,0.476000,0.515000,0.575000,0.556800,0.515000,0.432000,0.432000,0.479100,0.503800,0.559000,0.767000,0.489700,0.310000,0.559800,0.458400,0.514700,0.518200,0.518200,0.449800,0.518200,0.450000,0.430000,0.605800,0.515000,0.540000,0.540000,0.561900,0.561900,0.519000,0.540000,0.592100,0.575000,0.561900,0.593000,0.615000,0.509000,0.509000,0.715000,0.715000,0.230000,0.220000,0.380000,0.260300,0.578800,0.517000,0.578700,0.480000,0.480000,0.485000,0.544300,0.567000,0.543400,0.534000,0.518200,0.602700,0.430000,0.430000,0.480000,0.430000,0.430000,0.430000,0.380000,0.582200,0.597700,0.516900,0.516900,0.709600,0.458300,0.458300,0.479200,0.550000,0.490000,0.480000,0.440000,0.450000,0.405000,0.400000,0.635700,0.560000,0.460600,0.555900,0.583200,0.480000,0.483000,0.406000,0.490100,0.516800,0.490000,0.480000,0.490000,0.578300,0.470000,0.570300,0.500000,0.590000,0.494400,0.551600,0.308000,0.150000,0.480000,0.596700,0.603000,0.518700,0.517600,0.540000,0.470000,0.560000,0.508100,0.549400,0.514500,0.535000,0.590000,0.547000,0.547400,0.605400,0.550000,0.169900,0.246600,0.490000,0.460000,0.500000,0.500000,0.505000,0.563000,0.510000,0.430000,0.439000,0.400000,0.510000,0.567000,0.533400,0.508500,0.352300,0.578300,0.514600,0.514600,0.591200,0.490500,0.516600,0.520000,0.470000,0.562200,0.540000,0.540000,0.406000,0.551000,0.668000,0.609100,0.515200,0.530000,0.540000,0.540000,0.607000,0.600000,0.600000,0.600000,0.600000,0.600000,0.600000,0.587100,0.514000,0.514000,0.514000,0.514000,0.537000,0.620000,0.516000,0.493000,0.613000,0.579100,0.560000,0.637600,0.637600,0.637600,0.560000,0.560000,0.505000,0.560000,0.500000,0.581900,0.575000,0.540000,0.540000,0.540000,0.515800,0.270200,0.283000,0.550000,0.550000
BB Length,,m,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.1,0.1,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.068,0.068,0.068,0.068,0.068,0.1,0.1,0.068,0.068,0.068,0.1,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.07,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.073,0.068,0.068,0.088,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.063,0.063,0.063,0.063,0.063,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Dropout Offset,,N/A,0.130000,0.135000,0.135000,0.135000,0.130000,0.120000,0.130000,0.120000,0.120000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.135000,0.135000,0.135000,0.135000,0.130000,0.135000,0.135000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.120000,0.135000,0.130000,0.130000,0.120000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.170000,0.170000,0.170000,0.170000,0.170000,0.170000,0.170000,0.130000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.170000,0.130000,0.170000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.120000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.140000,0.120000,0.120000,0.130000,0.130000,0.130000,0.135000,0.120000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000
SSB OD,,N/A,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.036000,0.036000,0.036000,0.036000,0.036000,0.036000,0.016000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000
