Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.021100,0.022000,0.023350,0.023350,0.014000,0.023350,0.023350,0.023350,0.023350,0.025000,0.023350,0.023350,0.023350,0.023350,0.022000,0.022000,0.025500,0.023350,0.027500,0.027500,0.023350,0.023350,0.025000,0.021350,0.021350,0.023350,0.024850,0.023350,0.023350,0.023350,0.016575,0.023350,0.021350,0.023350,0.023350,0.025000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.025000,0.021350,0.023350,0.016575,0.021350,0.023350,0.023350,0.023350,0.023350,0.023350,0.026000,0.021350,0.021350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.026000,0.021350,0.021350,0.023350,0.026000,0.022000,0.025000,0.023350,0.023350,0.026500,0.026500,0.026500,0.023350,0.018000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.020000,0.025500,0.025500,0.025500,0.025500,0.025500,0.024000,0.024000,0.023350,0.027000,0.027500,0.028350,0.029850,0.027000,0.028000,0.023350,0.026500,0.023350,0.028500,0.023350,0.025000,0.023350,0.023350,0.030000,0.023350,0.023350,0.023350,0.023350,0.026500,0.023350,0.023350,0.026500,0.025000,0.023000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.024850,0.024850,0.023350,0.043350,0.023350,0.022000,0.020000,0.023350,0.023350,0.023350,0.023350,0.023350,0.027050,0.030000,0.023350,0.023350,0.045000,0.030000,0.030000,0.023350,0.040000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.032500,0.023350,0.023350,0.027000,0.027500,0.023350,0.023350,0.045000,0.027500,0.023350,0.024700,0.033700,0.023350,0.023350,0.023500,0.023500,0.035000,0.029700,0.023350,0.036350,0.023350,0.023500,0.023500,0.031500,0.023350,0.035000,0.023500,0.023350,0.031500,0.037500,0.037500,0.023350,0.025700,0.031500,0.031500,0.023350,0.031500,0.023350,0.031500
SS OD,,N/A,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.013000,0.013000,0.013000,0.016000,0.016000,0.019000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.015000,0.015000,0.013000,0.017000,0.013000,0.013000,0.013000,0.015000,0.013000,0.015000,0.013000,0.013000,0.016000,0.013000,0.016000,0.016000,0.013000,0.013000,0.016000,0.016000,0.016000,0.016000,0.016000,0.015000,0.016000,0.015000,0.015000,0.013000,0.010000,0.010000,0.010000,0.010000,0.013000,0.015000,0.015000,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.013000,0.016500,0.015000,0.020000,0.013000,0.013000,0.018500,0.018500,0.018500,0.013000,0.013000,0.018500,0.018500,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.013000,0.019000,0.016000,0.015000,0.015000,0.015000,0.016500,0.015000,0.017250,0.017000,0.013000,0.014000,0.019000,0.012000,0.018000,0.013500,0.017750,0.015000,0.018500,0.013000,0.023500,0.013000,0.013000,0.013000,0.021500,0.023500,0.013000,0.013000,0.013000,0.013000,0.018500,0.013000,0.013000,0.018500,0.016500,0.017750,0.013000,0.021500,0.013000,0.016000,0.013000,0.013000,0.014500,0.014500,0.013000,0.013000,0.015000,0.018500,0.014000,0.013000,0.015500,0.013000,0.013000,0.013000,0.019000,0.019000,0.013000,0.013000,0.029000,0.021500,0.021500,0.016500,0.029000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.021500,0.013000,0.013000,0.016500,0.016500,0.013000,0.013000,0.026500,0.016500,0.014000,0.018850,0.021850,0.013000,0.013000,0.016500,0.016500,0.025000,0.018000,0.013000,0.021000,0.020000,0.016500,0.016500,0.021000,0.013000,0.024000,0.016500,0.013000,0.021000,0.016500,0.016500,0.013000,0.016500,0.021000,0.019000,0.013000,0.019000,0.013000,0.019000
ST OD,,N/A,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.028000,0.031800,0.031800,0.025000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.033400,0.033400,0.035000,0.031800,0.034900,0.032700,0.032700,0.031600,0.032700,0.034900,0.031800,0.034900,0.031800,0.031800,0.032700,0.031800,0.034900,0.034900,0.034900,0.035000,0.035000,0.031800,0.031800,0.035000,0.035000,0.035000,0.035000,0.035000,0.032700,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.040000,0.032700,0.032700,0.034900,0.031800,0.034900,0.034900,0.028600,0.031800,0.028600,0.033000,0.032700,0.045700,0.031800,0.035000,0.031800,0.035000,0.035000,0.033400,0.032000,0.035000,0.035000,0.031800,0.035000,0.031800,0.031800,0.031800,0.031800,0.031000,0.031800,0.030000,0.034200,0.034200,0.034200,0.034200,0.034200,0.034200,0.030400,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.034800,0.035000,0.031800,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.035000,0.031800,0.031800,0.035000,0.028900,0.031200,0.031800,0.031800,0.031800,0.035000,0.035000,0.031800,0.034900,0.034900,0.080000,0.051800,0.031800,0.031800,0.037000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.034600,0.031800,0.040000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.032000,0.031800,0.031800,0.040000,0.032000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.033000,0.031800,0.031800,0.031800,0.045000,0.045000,0.035000,0.031800,0.031800,0.030000,0.027200,0.030000,0.027200,0.030000
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.012,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.018,0.018,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.018,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.02,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.049700,0.049700,0.050700,0.039500,0.039500,0.039500,0.039500,0.046400,0.057300,0.045500,0.054000,0.047200,0.016700,0.027700,0.046500,0.046900,0.049900,0.050600,0.055000,0.048400,0.048400,0.048400,0.048500,0.045000,0.045000,0.038400,0.058500,0.035000,0.035000,0.055000,0.049200,0.055000,0.044800,0.031000,0.046100,0.055000,0.048600,0.049800,0.049500,0.050000,0.050300,0.039900,0.039400,0.049500,0.055000,0.049000,0.045800,0.045800,0.049300,0.053900,0.045800,0.045800,0.045800,0.045800,0.045800,0.044100,0.054000,0.050000,0.031100,0.049900,0.038200,0.038200,0.038200,0.038200,0.055400,0.042800,0.047300,0.047000,0.046800,0.055500,0.053600,0.054000,0.046900,0.046200,0.075000,0.046500,0.042600,0.063200,0.068100,0.023100,0.050000,0.070000,0.051200,0.059100,0.070000,0.070000,0.040800,0.045200,0.049900,0.049900,0.049400,0.049400,0.045400,0.050000,0.070000,0.059200,0.059200,0.059200,0.048000,0.059200,0.060000,0.060000,0.049500,0.055600,0.035300,0.046900,0.045700,0.060000,0.048000,0.046400,0.070000,0.105300,0.047000,0.070000,0.110500,0.055000,0.048000,0.050700,0.049900,0.043600,0.033800,0.042800,0.070000,0.049600,0.044500,0.070000,0.043100,0.060000,0.045200,0.030900,0.063900,0.047700,0.050000,0.050100,0.070000,0.070000,0.020000,0.077700,0.036000,0.023100,0.067100,0.055200,0.050000,0.053800,0.047600,0.038200,0.046600,0.050000,0.046400,0.041000,0.043700,0.055400,0.062600,0.052900,0.037300,0.048300,0.049400,0.048500,0.048800,0.044100,0.049100,0.049900,0.061200,0.053400,0.051900,0.034600,0.049600,0.053100,0.053100,0.080000,0.049600,0.048800,0.053400,0.052200,0.047400,0.054600,0.047700,0.052900,0.057900,0.051300,0.048000,0.058300,0.048600,0.052300,0.050500,0.032700,0.050500,0.070000,0.054300,0.089900,0.032700,0.095000,0.095000,0.049100,0.049100,0.032700,0.085000,0.047600,0.085000,0.047600,0.085000
ST UX,,N/A,0.050000,0.050000,0.035800,0.043300,0.043600,0.043900,0.044200,0.034100,0.051600,0.055100,0.065000,0.064900,0.047600,0.043200,0.048400,0.030400,0.048000,0.050300,0.043900,0.049000,0.049000,0.049000,0.050000,0.040000,0.050000,0.047450,0.053200,0.110000,0.110000,0.050000,0.049200,0.035000,0.050800,0.051000,0.048000,0.050300,0.037500,0.045300,0.045300,0.040000,0.048800,0.060000,0.029600,0.045300,0.035000,0.045200,0.048100,0.048100,0.048700,0.049700,0.048100,0.048100,0.048100,0.048100,0.048100,0.050800,0.046400,0.040000,0.030000,0.057500,0.014000,0.014000,0.014000,0.014000,0.043200,0.061600,0.061600,0.043400,0.034600,0.038100,0.043900,0.046400,0.028900,0.048400,0.017000,0.054800,0.058000,0.037700,0.148500,0.039100,0.050000,0.062000,0.028600,0.054900,0.062000,0.062000,0.025100,0.035400,0.049000,0.049000,0.046500,0.046500,0.022100,0.030000,0.050000,0.048900,0.048900,0.048900,0.062000,0.048900,0.062000,0.062000,0.037100,0.055800,0.025000,0.034500,0.044200,0.040000,0.062000,0.051200,0.062000,0.046100,0.020400,0.050000,0.050000,0.065300,0.045000,0.054400,0.049000,0.028800,0.044200,0.034200,0.062000,0.035800,0.026400,0.062000,0.100000,0.062000,0.054100,0.051000,0.048700,0.185300,0.028700,0.047700,0.045000,0.045000,0.046800,0.065300,0.034700,0.039100,0.019900,0.065900,0.033400,0.047900,0.049000,0.044800,0.050300,0.050000,0.043800,0.049700,0.033800,0.010000,0.055100,0.020500,0.043200,0.047900,0.047700,0.047600,0.048100,0.039800,0.047200,0.049000,0.061400,0.033500,0.034100,0.012000,0.010000,0.034800,0.034800,0.050500,0.010000,0.021500,0.035500,0.034500,0.048200,0.058000,0.057200,0.050800,0.047400,0.035800,0.049300,0.035900,0.027700,0.054600,0.053700,0.026900,0.048800,0.051500,0.046300,0.056000,0.026900,0.070000,0.070000,0.204300,0.037700,0.026900,0.030000,0.051600,0.030000,0.051600,0.030000
HT UX,,N/A,0.029300,0.029200,0.029800,0.025300,0.024900,0.024400,0.024000,0.028700,0.043500,0.026100,0.035000,0.030900,0.053000,0.043200,0.034600,0.027100,0.035400,0.031100,0.025000,0.034300,0.034300,0.034300,0.037200,0.035000,0.035000,0.031000,0.033900,0.035000,0.035000,0.020000,0.028900,0.025000,0.024100,0.024100,0.027700,0.028000,0.031900,0.027900,0.030500,0.040000,0.029200,0.026900,0.030000,0.030500,0.025000,0.030700,0.034600,0.034600,0.029200,0.029000,0.034600,0.034600,0.034600,0.034600,0.034600,0.023600,0.034500,0.020000,0.029400,0.031300,0.025900,0.025900,0.025900,0.025900,0.031300,0.028100,0.033100,0.036000,0.028400,0.041000,0.034200,0.034500,0.029500,0.030500,0.030000,0.020100,0.030100,0.039400,0.031100,0.023300,0.028500,0.027000,0.033200,0.035400,0.027000,0.027000,0.026300,0.028300,0.034000,0.034000,0.036900,0.036900,0.034900,0.025700,0.025000,0.032000,0.032000,0.032000,0.025500,0.032000,0.023500,0.023500,0.025800,0.022500,0.022900,0.032500,0.028100,0.035000,0.023500,0.038600,0.027000,0.033700,0.027500,0.045000,0.155500,0.039600,0.024300,0.021400,0.034000,0.039300,0.022000,0.025500,0.027000,0.026700,0.018500,0.027000,0.030300,0.025000,0.028800,0.019200,0.031800,0.037900,0.035000,0.036000,0.030000,0.030000,0.020000,0.046800,0.017300,0.023300,0.034600,0.039600,0.040000,0.036000,0.034200,0.028300,0.039400,0.030000,0.037900,0.030100,0.039700,0.027500,0.044200,0.036400,0.021700,0.035900,0.036100,0.036200,0.035700,0.036100,0.037500,0.034000,0.049700,0.027600,0.027000,0.021200,0.025700,0.026300,0.026300,0.080000,0.025700,0.028300,0.026000,0.026700,0.035700,0.025700,0.018500,0.021500,0.032500,0.025700,0.034300,0.031000,0.039000,0.022600,0.024000,0.033000,0.033500,0.018000,0.021700,0.029400,0.033000,0.060000,0.060000,0.032700,0.027000,0.033000,0.030000,0.032000,0.030000,0.032000,0.030000
HT Angle,,deg,71.5,71.5,71.5,72.5,72.5,72.5,72.5,73.5,72.5,72.5,71.5,65.5,40,76,73,73,73,73.5,72,71.5,71.5,71.5,71.5,71.5,71.5,71.0016,71.5,68,68,66,73,71.5,69,69,73,69,71.5,72.5,72.5,71,73,66,73,72.5,71.5,72.5,72,72,73,71,72,72,72,72,72,70,72,71.5,66.5,73.5,73,73,73,73,72,66.5,66.5,71,73,72.3,73,72,73,72,73,69,62,73,71.9,71.5,69.53484,70,72.5,72,70,70,74,76,73,73,72,72,73.5,73,73.5,72,71.5,71.5,70.5,71.5,70,70.5,72,71,74.5,68.5,69.5,71.25,68,70,70,78.5,71.5,75,75,75,71.5,68,73.5,73.5,70.5,72,70,73,71.5,70,76,70,66.5,61.5,68.5,73.5,72,73,73,71.5,75,73,69,74,71,72,76,73,72,74.015,76,73.3,73,74,65,68.5,67.5,70.5,70.1,73,73.5,73.5,73,73,72,73,75.5,70,72,74,73,72,72,69.5,73,69,72,72,71.5,71.5,71,71,73,72.5,77,73,76,71,69.5,72.5,74,72,73.5,76.5,72.5,72.36023,74.28109,73,72.5,72.5,67.36157,70.5,73,70.5,67.36172
HT Length,,m,0.135,0.138,0.138,0.1113,0.1113,0.1113,0.1113,0.1608,0.1403,0.13,0.16,0.0643,0.8676,0.1564,0.1688,0.1606,0.1851,0.1317,0.1503,0.0798,0.0798,0.0798,0.1208,0.1419,0.1468,0.14,0.1815,0.1514,0.1514,0.13,0.145,0.1521,0.105,0.105,0.2917,0.11,0.1722,0.1268,0.2293,0.1607,0.209,0.1235,0.1006,0.2293,0.1322,0.226,0.19,0.19,0.1705,0.13,0.195,0.19,0.19,0.19,0.19,0.1326,0.1803,0.18,0.191,0.1472,0.1656,0.1656,0.1656,0.1656,0.1952,0.1201,0.1309,0.11,0.2233,0.1462,0.155,0.1803,0.1606,0.1502,0.1734,0.0724,0.1101,0.1606,0.1744,0.08,0.165,0.1236,0.1677,0.1264,0.1236,0.1236,0.3526,0.0706,0.145,0.145,0.0922,0.0922,0.1107,0.1268,0.11,0.19,0.17,0.15,0.165,0.17,0.145,0.165,0.1025,0.1173,0.11,0.115,0.115,0.1557,0.135,0.12,0.1383,0.0956,0.11,0.15,0.1774,0.15,0.105,0.111,0.12,0.1426,0.1055,0.1353,0.196,0.115,0.125,0.1383,0.1413,0.165,0.12,0.08,0.1,0.185,0.12,0.1058,0.145,0.145,0.08,0.145,0.0977,0.08,0.1245,0.163,0.13,0.143,0.16,0.08,0.2436,0.1902,0.157,0.1,0.1054,0.1385,0.12,0.0862,0.1,0.171,0.1553,0.1746,0.15,0.18,0.145,0.145,0.2,0.112,0.11,0.1,0.12,0.105,0.105,0.145,0.12,0.125,0.116,0.11,0.15,0.1,0.115,0.115,0.12,0.11,0.145,0.11,0.25,0.115,0.115,0.0917,0.145,0.12,0.115,0.1588,0.0917,0.15,0.15,0.17,0.1,0.0917,0.105,0.1248,0.105,0.1248,0.105
ST Length,,N/A,0.550000,0.550000,0.545000,0.523300,0.513600,0.503900,0.494200,0.520000,0.551600,0.535100,0.560000,0.504900,0.547600,0.643200,0.535000,0.460400,0.570000,0.518600,0.500000,0.511000,0.511000,0.511000,0.511000,0.490000,0.490000,0.533000,0.585000,0.590000,0.590000,0.520000,0.515200,0.500000,0.430000,0.430000,0.708000,0.460000,0.550000,0.520000,0.605300,0.420000,0.598800,0.470000,0.514100,0.605300,0.490000,0.605200,0.593100,0.595100,0.534700,0.509700,0.600100,0.595100,0.595100,0.595100,0.595100,0.480000,0.570000,0.450000,0.640000,0.587500,0.586000,0.586000,0.586000,0.586000,0.548000,0.510000,0.510000,0.540000,0.550000,0.526000,0.510000,0.570000,0.508900,0.560000,0.520000,0.320000,0.415000,0.517700,0.631000,0.265000,0.535000,0.520000,0.610000,0.465000,0.520000,0.520000,0.480100,0.455400,0.515000,0.515000,0.429000,0.429000,0.550000,0.520000,0.430000,0.600000,0.570000,0.540000,0.505000,0.570000,0.480000,0.520000,0.432100,0.510000,0.170000,0.300500,0.300200,0.600000,0.480000,0.533000,0.520000,0.428000,0.220400,0.300000,0.350000,0.300000,0.305000,0.354400,0.639000,0.525000,0.464200,0.447200,0.630000,0.345800,0.351400,0.520000,0.710000,0.505000,0.325000,0.370000,0.298700,0.665300,0.558700,0.500000,0.495000,0.495000,0.606800,0.531300,0.294700,0.265000,0.410600,0.570000,0.540400,0.535900,0.515000,0.604800,0.700300,0.580000,0.550000,0.219700,0.333800,0.300000,0.395100,0.401500,0.213200,0.565000,0.560000,0.580000,0.540000,0.580000,0.560000,0.515000,0.615000,0.302700,0.300100,0.312000,0.250000,0.314800,0.314800,0.500500,0.250000,0.271500,0.325500,0.340500,0.550000,0.358000,0.285000,0.280000,0.400000,0.291800,0.515300,0.315900,0.622700,0.300000,0.300000,0.226900,0.514800,0.151500,0.296300,0.592000,0.226900,0.420000,0.420000,0.730000,0.297700,0.226900,0.380000,0.445000,0.280000,0.440000,0.280000
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.073,0.068,0.068,0.073,0.073,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.068,0.068,0.068,0.1,0.1,0.068,0.068,0.1,0.1,0.068,0.17,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.073,0.1,0.073,0.1,0.1,0.068,0.073,0.068,0.068,0.068,0.073,0.1,0.064,0.1,0.068,0.068,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.1,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.08,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.073,0.068
Dropout Offset,,N/A,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.170000,0.130000,0.130000,0.130000,0.142000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.142000,0.142000,0.142000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.142000,0.142000,0.142000,0.148000,0.130000,0.130000,0.135000,0.135000,0.130000,0.148000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.142000,0.130000,0.135000,0.142000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.142000,0.142000,0.142000,0.130000,0.142000,0.130000,0.130000,0.142000,0.130000,0.130000,0.142000,0.142000,0.142000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.135000,0.110000,0.135000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.130000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.120000,0.120000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.120000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.120000,0.130000,0.130000,0.135000,0.130000,0.135000,0.135000,0.135000,0.130000,0.135000,0.130000,0.135000,0.130000,0.135000,0.130000,0.135000,0.135000,0.135000,0.120000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.135000,0.130000
SSB OD,,N/A,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.014000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.019000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.016000,0.000000,0.016000,0.016000,0.016000,0.000000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
