Design Set,200,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameters,Status, CS Length, BB Drop, Stack, SS E, ST Angle, BB OD, TT OD, HT OD, DT OD, CS OD, SS OD, ST OD, CS F, HT LX, ST UX, HT UX, HT Angle, HT Length, ST Length, BB Length, Dropout Offset, SSB OD, CSB OD, Material, SSB Offset, CSB Offset, SS Z, SS Thickness, CS Thickness, TT Thickness, BB Thickness, HT Thickness, ST Thickness, DT Thickness, DT Length
Units, , m, m, m, m, deg, m, m, m, m, N/A, N/A, N/A, m, N/A, N/A, N/A, deg, m, m, m, N/A, m, m, , N/A, N/A, N/A, N/A, N/A, N/A, m, m, m, m, N/A
Bike1730,1,0.41,0.07,0.5656,0.06,74.0,0.04,0.0372,0.039,0.0365,0.023350000000000003,0.0165,0.032,0.015,0.0499,0.0471,0.0379,73.0,0.125,0.5671,0.068,0.13,0.0,0.0, 6061-T6 (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|6061-T6 (SS)|164$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|6061-T6 (SS)|164,0.33,0.35,0.009000000000000001,0.003420034733214347,0.002686650696403799,0.006312596645716634,0.007623557556600216,0.007861371557095525,0.0019191080997877747,0.0023278494381533147,0.6536386402787728
Bike1732,1,0.435,0.067,0.5656,0.045,73.0,0.04,0.0254,0.0317,0.0365,0.023350000000000003,0.013000000000000001,0.0286,0.015,0.0298,0.0159,0.0235,72.0,0.1359,0.55,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009000000000000001,0.001165820476839648,0.003762545753335953,0.008145234376380423,0.0006475207961118116,0.004583983485414251,0.0011769578902433204,0.0006915774211914758,0.6290546611037425
Bike1733,1,0.382,0.0525,0.5656,0.07,77.5,0.04,0.031,0.04,0.0445,0.023,0.013000000000000001,0.03,0.015,0.05,0.027000000000000003,0.035,77.5,0.1173,0.627,0.068,0.13,0.0,0.0, 6061-T6 (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|6061-T6 (SS)|164$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|6061-T6 (SS)|164,0.33,0.35,0.009000000000000001,0.0024699221436716764,0.0010635761192983623,0.007595729883409652,0.007595729883409652,0.003270806301864277,0.0005148436675401273,0.001101577413657182,0.6615309329575659
Bike1734,1,0.43,0.04172171453572395,0.5656,0.07,73.00048114250913,0.0508,0.0286,0.044000000000000004,0.03805,0.023350000000000003,0.0145,0.0286,0.015,0.065,0.07,0.031,70.59661356559455,0.13,0.49,0.068,0.135,0.016,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.007895945258348242,0.0041182207534724135,0.007657085370357717,0.0051511679671908325,0.004252903524521036,0.002119813726354365,0.006712577601164511,0.6868463741790365
Bike1735,1,0.4125,0.1,0.5656,0.07,77.5,0.04,0.031,0.04,0.0445,0.023,0.013000000000000001,0.03,0.015,0.05,0.027000000000000003,0.035,78.0,0.1266,0.627,0.068,0.13,0.0,0.0, 6061-T6 (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|6061-T6 (SS)|164$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|6061-T6 (SS)|164,0.33,0.35,0.009000000000000001,0.0006392858931793142,0.0015557449543207214,0.0006244976728265655,0.003447660504490651,0.0064857545416297895,0.008390112297640981,0.001519756831569014,0.7209321246857066
Bike1737,1,0.43,0.075,0.5656,0.045,74.0,0.03815,0.02705,0.03182,0.0365,0.016575,0.015,0.0285,0.015,0.0396,0.0482,0.0367,71.0,0.1421,0.4782,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.008184048761684387,0.0027806095915405035,0.0012510751182391454,0.0012510751182391454,0.002473537690431311,0.00055961027875388,0.002748260323894417,0.6198108612448191
Bike1738,1,0.4065,0.015,0.5656,0.045,75.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0469,0.046,0.0265,70.5,0.0953,0.2763,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.003382719621444689,0.00490483288492607,0.0023952046390183887,0.0013342438298669973,0.0005186229344499106,0.005323524459770882,0.0007030522089149303,0.6119966626620774
Bike1739,1,0.397,0.05,0.5656,0.045,76.0,0.04,0.029200000000000007,0.042,0.037000000000000005,0.0215,0.013000000000000001,0.032,0.015,0.055,0.0359,0.0306,75.0,0.1598,0.5759,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0008907221770957883,0.002274832412905477,0.00398926174044218,0.0009527185447529551,0.0006197202172126141,0.0023475112463478844,0.0017028101657801998,0.6807670404524554
Bike1740,1,0.365,0.053,0.5656,0.045,77.0,0.04,0.029200000000000007,0.04,0.037000000000000005,0.01975,0.013000000000000001,0.015,0.015,0.047,0.0359,0.03,77.0,0.1842,0.6159,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0006249545849708648,0.0006167810779195834,0.0010816186469009656,0.0008672585984965894,0.0011982376582709699,0.005582715312424582,0.00434089509746509,0.6602603890832529
Bike1741,1,0.365,0.0,0.5656,0.06,70.5,0.04,0.030200000000000005,0.045,0.045,0.0275,0.019,0.0318,0.015,0.0454,0.0553,0.0287,71.5,0.1058,0.278,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009000000000000001,0.009013551257136458,0.0006199468841256119,0.0005095989160074444,0.00680650817825311,0.0011064220655261233,0.004401638198820852,0.0008755437656653205,0.5952653829411303
Bike1742,1,0.43,0.067,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.01275,0.0318,0.015,0.0514,0.0469,0.0538,72.5,0.145,0.5769,0.068,0.13,0.0,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0010397332074940562,0.0007308398061229097,0.0017374054393944273,0.0058759742121997326,0.006972785441324771,0.0038165913189341593,0.0028319193007773635,0.6475409267652966
Bike1743,1,0.3937,0.07,0.5656,0.065,75.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.022000000000000002,0.0318,0.015,0.0454,0.05715,0.0315,72.0,0.145,0.5715,0.068,0.13,0.0,0.0, 6061-T6 (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|6061-T6 (SS)|164$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|6061-T6 (SS)|164,0.33,0.35,0.009000000000000001,0.0016854635093290972,0.009102988529749613,0.00105698466406195,0.0063798980267822025,0.004775628813364011,0.006929571982244922,0.007309601695015794,0.6805945793371577
Bike1744,1,0.37078,0.025,0.5656,0.2,76.0,0.06,0.0327,0.05,0.0365,0.025,0.0165,0.035,0.015,0.0389,0.0427,0.0394,77.0,0.1007,0.6027,0.068,0.12,0.0,0.0, 6061-T6 (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|6061-T6 (SS)|164$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|6061-T6 (SS)|164,0.33,0.35,0.009000000000000001,0.0018340286400440632,0.0018100421834564206,0.009761533945837187,0.004463231291775,0.002655394534908161,0.0022940464212705624,0.0049953402146664955,0.603255557093307
Bike1745,1,0.44,0.067,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.048,0.0428,0.0473,72.5,0.183,0.5628,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0028112827685423283,0.007679519124402238,0.0015637302625730412,0.0005998752433655694,0.0010847875767901994,0.008760082494784336,0.002321049220470119,0.6642296824861271
Bike1746,1,0.37200000000000005,0.03,0.5656,0.05,75.0,0.06,0.030200000000000005,0.045,0.0365,0.025,0.0165,0.0318,0.015,0.037000000000000005,0.12300000000000001,0.0286,76.0,0.1103,0.56,0.068,0.12,0.0,0.0, 6061-T6 (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|6061-T6 (SS)|164$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|6061-T6 (SS)|164,0.33,0.35,0.009000000000000001,0.0049336153779914954,0.0018300089362299266,0.0028631584802119373,0.007174539625376323,0.0016762434634115533,0.004274732774563829,0.005727468132592221,0.5984849190162898
Bike1747,1,0.381,0.0,0.5656,0.06,71.0,0.04,0.030200000000000005,0.045,0.045,0.0275,0.019,0.0318,0.015,0.0454,0.0557,0.0288,70.5,0.115,0.301,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009000000000000001,0.005782184258802289,0.004872653243214427,0.008620257556948877,0.0019703086880900797,0.0009008772022854023,0.007447206333740923,0.0008013903573815662,0.6099820957000748
Bike1748,1,0.3189,0.04800708954796173,0.5656,0.045,73.001288438111,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0518,0.0296,0.0332,71.001288438111,0.1168,0.3508,0.068,0.13,0.0,0.0, 6061-T6 (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|6061-T6 (SS)|164$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|6061-T6 (SS)|164,0.33,0.35,0.009000000000000001,0.0071588149394760485,0.002628343829160182,0.0005559387860260041,0.002453717471360969,0.0020496821702228754,0.0014513198822355851,0.00312351694575785,0.4341576469936143
Bike1749,1,0.415,0.068,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0615,0.0281,0.0427,73.5,0.16,0.4941,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.00609928924431815,0.007983046204573439,0.0007597256867141169,0.004169744126075318,0.006816471750850471,0.0017746494174861274,0.008513741490588289,0.674378548699587
Bike1750,1,0.425,0.069,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.049100000000000005,0.0482,0.0359,71.5,0.1397,0.54,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009000000000000001,0.0029395457345858804,0.005139877974726767,0.004008271720403085,0.005694054337803078,0.003881336054144228,0.0021875398532868805,0.001418784653845155,0.6611460226172015
Bike1751,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.008569967357096277,0.009233744724086418,0.0013708428503939386,0.0005383330783480188,0.0009849563364374657,0.0006501307524840262,0.0005955038812320103,0.6536386402787728
Bike1752,1,0.405,0.07,0.5656,0.045,73.0,0.04,0.034,0.05,0.049,0.0325,0.013000000000000001,0.04,0.015,0.0502,0.045,0.0337,73.5,0.145,0.511,0.068,0.13,0.0,0.0, 6061-T6 (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|6061-T6 (SS)|164$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|6061-T6 (SS)|164,0.33,0.35,0.009000000000000001,0.0007459607096985731,0.004595732734674603,0.0007128901733498347,0.0008584237693038168,0.0015984198689377475,0.0014302450697166096,0.001882959362260241,0.6412101483525022
Bike1753,1,0.369,4.3184404125895e-06,0.5656,0.055,74.00067053769575,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0474,0.055999999999999994,0.0103,73.00067053769575,0.115,0.256,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0013091117229216268,0.0008691635742741402,0.0006797925494269803,0.0006226733623500086,0.0017437705881700016,0.0007082130414482255,0.0006374183826933852,0.5973785647962281
Bike1754,1,0.405,0.07,0.5656,0.045,74.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.047200000000000006,0.0632,0.0367,71.5,0.1407,0.5432,0.068,0.13,0.0,0.0, 6061-T6 (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|6061-T6 (SS)|164$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|6061-T6 (SS)|164,0.33,0.35,0.009000000000000001,0.0023449372745340236,0.0030646817012776194,0.0008072730519749409,0.0009635803836847347,0.0051738224036472135,0.0019703086880900797,0.0041911465365973895,0.6477267480040138
Bike1755,1,0.39028,0.05,0.5656,0.2,77.0,0.04,0.0342,0.05,0.0365,0.027999999999999997,0.0205,0.0318,0.015,0.0591,0.0934,0.0378,77.0,0.1296,0.6,0.068,0.12,0.0,0.0, 6061-T6 (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|6061-T6 (SS)|164$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|6061-T6 (SS)|164,0.33,0.35,0.009000000000000001,0.0023604235481439646,0.0028883977556606664,0.005449586503217764,0.003432564353187293,0.0006807876503274687,0.0010134555730275695,0.0012365202652427365,0.6598601986006254
Bike1756,1,0.374,0.0,0.5656,0.055,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0479,0.054200000000000005,0.027100000000000003,73.0,0.115,0.301,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.006108217568443618,0.0006439786420161162,0.00371469524529999,0.0031533567883317137,0.0008936585601058849,0.005611370203787624,0.0018678713904032032,0.6077217271657006
Bike1757,1,0.36639,0.0,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0447,0.0538,0.0274,73.0,0.125,0.2738,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.001082410010450861,0.003655402763515601,0.004408081449984701,0.008488870768931827,0.0006468108100443657,0.0005620714012762119,0.0027603469592497017,0.6036784936205363
Bike1758,1,0.38,0.065,0.5656,0.05,78.0,0.04,0.031700000000000006,0.04,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0391,0.0618,0.0251,78.0,0.135,0.6173,0.068,0.12,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0008527918201669051,0.005246220840284159,0.0033728378698975217,0.006090373970640018,0.0011260146761279748,0.004805410081360882,0.003847420327133415,0.6391878425230313
