Design Study 1
Scenarios/Iterations:, 219
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200,Scenario 201,Scenario 202,Scenario 203,Scenario 204,Scenario 205,Scenario 206,Scenario 207,Scenario 208,Scenario 209,Scenario 210,Scenario 211,Scenario 212,Scenario 213,Scenario 214,Scenario 215,Scenario 216,Scenario 217,Scenario 218,Scenario 219
CS OD,,N/A,0.020928,0.025575,0.022955,0.021216,0.022782,0.022553,0.024795,0.022619,0.023558,0.029236,0.025360,0.022574,0.023793,0.022839,0.023477,0.028039,0.023181,0.024029,0.023421,0.023060,0.023164,0.024526,0.025178,0.023460,0.022205,0.025866,0.024368,0.022701,0.024652,0.023661,0.023208,0.023336,0.023591,0.030646,0.023453,0.020763,0.021936,0.031663,0.022290,0.022782,0.022318,0.027521,0.023051,0.029819,0.021716,0.026051,0.023183,0.035054,0.028084,0.023334,0.024282,0.027620,0.022801,0.027288,0.023376,0.024273,0.024564,0.024321,0.022394,0.022987,0.022862,0.022182,0.026628,0.020951,0.021976,0.023356,0.023843,0.023866,0.028942,0.023333,0.028885,0.023520,0.023553,0.023622,0.022116,0.022068,0.023105,0.024467,0.031571,0.022332,0.028300,0.029000,0.032660,0.020245,0.022460,0.023481,0.027670,0.028024,0.023694,0.021829,0.023749,0.033245,0.022533,0.022221,0.022544,0.021522,0.027659,0.022906,0.024721,0.022338,0.042283,0.022269,0.022209,0.022934,0.023484,0.024022,0.022304,0.023427,0.022926,0.024434,0.026966,0.022795,0.025128,0.021785,0.021831,0.024075,0.043978,0.023102,0.044997,0.021401,0.023490,0.024929,0.023536,0.027945,0.022996,0.023678,0.022440,0.025254,0.033682,0.022937,0.023468,0.025217,0.023349,0.031930,0.022992,0.023112,0.032448,0.021707,0.023018,0.023746,0.023077,0.026945,0.022915,0.023420,0.024758,0.024105,0.021958,0.022966,0.025863,0.023130,0.023593,0.023382,0.022219,0.023293,0.021677,0.022865,0.022728,0.037829,0.023040,0.023208,0.023659,0.020759,0.025774,0.022911,0.023465,0.023696,0.023604,0.026156,0.028872,0.022569,0.023207,0.023509,0.024129,0.023197,0.023663,0.022673,0.022786,0.023429,0.025988,0.023786,0.023238,0.023563,0.023536,0.028378,0.024164,0.028210,0.022430,0.037709,0.021604,0.020899,0.023806,0.023175,0.023152,0.022168,0.026239,0.027464,0.020652,0.023962,0.048913,0.021357,0.023004,0.023513,0.022614,0.022274,0.035873,0.020574,0.030789,0.022770,0.025861,0.032325,0.021594,0.022486,0.023753,0.025451,0.023683,0.022739,0.023535,0.023008,0.029841,0.021953
SS OD,,N/A,0.018286,0.013879,0.013109,0.012424,0.013129,0.010835,0.018106,0.013453,0.013799,0.016140,0.012886,0.012823,0.014110,0.012868,0.013201,0.018434,0.013320,0.016143,0.014809,0.013257,0.013189,0.015894,0.013688,0.013424,0.013073,0.014234,0.015769,0.013033,0.013986,0.012621,0.013501,0.013792,0.013607,0.013677,0.014169,0.011470,0.012337,0.017394,0.012701,0.013375,0.013124,0.012761,0.013264,0.015071,0.012480,0.013442,0.012844,0.015787,0.016795,0.014129,0.014588,0.018523,0.013253,0.014871,0.012663,0.013023,0.012586,0.015106,0.012319,0.013442,0.014189,0.012443,0.017228,0.011788,0.012500,0.013557,0.015256,0.015223,0.014140,0.013970,0.019779,0.012594,0.013957,0.014074,0.012736,0.011645,0.012717,0.014073,0.016470,0.012919,0.019668,0.019783,0.015440,0.011553,0.012985,0.013708,0.012668,0.018187,0.014084,0.011825,0.013133,0.013953,0.013037,0.012821,0.013508,0.010973,0.019412,0.013200,0.012872,0.012854,0.019045,0.013098,0.012443,0.012788,0.012763,0.014105,0.012623,0.013966,0.013452,0.014622,0.013691,0.013342,0.013173,0.011824,0.012287,0.014696,0.019131,0.013338,0.018885,0.012022,0.015029,0.012659,0.013599,0.017940,0.013062,0.013611,0.013196,0.014488,0.022045,0.013350,0.013888,0.015531,0.013781,0.020287,0.012636,0.011975,0.019786,0.011966,0.013236,0.014057,0.013961,0.015087,0.012961,0.013056,0.014569,0.014094,0.012471,0.013679,0.014078,0.013248,0.012828,0.013633,0.012508,0.013775,0.012241,0.013217,0.013168,0.018885,0.013629,0.012861,0.013487,0.011310,0.013909,0.013391,0.013414,0.013627,0.013394,0.014265,0.017786,0.013440,0.015890,0.013667,0.014059,0.012858,0.014074,0.013496,0.013574,0.014014,0.013628,0.011432,0.011801,0.014133,0.013874,0.018768,0.012356,0.014041,0.012891,0.020854,0.011131,0.011793,0.014253,0.013579,0.012447,0.011914,0.013383,0.019643,0.010685,0.015255,0.023858,0.012203,0.012947,0.015613,0.013439,0.012065,0.022471,0.011536,0.019711,0.013035,0.013960,0.014635,0.013223,0.012856,0.014694,0.013561,0.013162,0.013153,0.013660,0.013941,0.013104,0.011383
ST OD,,N/A,0.027905,0.031347,0.031454,0.027966,0.031657,0.035489,0.030159,0.031360,0.031312,0.037531,0.031200,0.030015,0.031585,0.033743,0.034264,0.031174,0.031310,0.030724,0.031380,0.031686,0.031865,0.033189,0.032026,0.032145,0.031513,0.031688,0.030894,0.030131,0.035015,0.031160,0.032084,0.031547,0.035549,0.032721,0.031188,0.028027,0.031211,0.036826,0.030029,0.031442,0.029403,0.037036,0.031391,0.034058,0.029038,0.036926,0.030115,0.035988,0.034176,0.031333,0.031313,0.031055,0.030002,0.031097,0.034022,0.031096,0.037188,0.030975,0.030298,0.031125,0.031273,0.031673,0.031271,0.028571,0.029647,0.031464,0.030813,0.031485,0.035919,0.031491,0.030635,0.036988,0.031675,0.030568,0.030321,0.033408,0.033862,0.031513,0.035545,0.031316,0.030544,0.031618,0.037857,0.027314,0.031530,0.031612,0.037805,0.031266,0.031484,0.032700,0.036915,0.039305,0.031538,0.031418,0.029590,0.030220,0.030532,0.031081,0.037072,0.029658,0.040048,0.031404,0.031486,0.031200,0.036875,0.031614,0.031600,0.030668,0.031596,0.031536,0.031582,0.031461,0.035866,0.032084,0.029869,0.033707,0.041523,0.031594,0.041120,0.030453,0.031596,0.033334,0.030659,0.031269,0.030500,0.031635,0.031524,0.031614,0.035713,0.031612,0.031628,0.031788,0.033341,0.035236,0.030376,0.030404,0.032380,0.030227,0.031178,0.031488,0.031308,0.037260,0.032612,0.032551,0.031174,0.031475,0.029798,0.031513,0.032901,0.029987,0.036620,0.031613,0.029343,0.030641,0.030312,0.030174,0.031849,0.039024,0.030266,0.030251,0.035207,0.027963,0.031086,0.030307,0.033058,0.031906,0.035640,0.033546,0.031463,0.029637,0.029618,0.030685,0.031204,0.031526,0.030902,0.029780,0.031462,0.031574,0.035587,0.031226,0.030639,0.031361,0.031545,0.030984,0.038005,0.032291,0.029475,0.040228,0.030154,0.029109,0.031021,0.032052,0.030122,0.032000,0.036925,0.030428,0.030649,0.031330,0.046015,0.028417,0.034110,0.031096,0.031253,0.033911,0.031445,0.027617,0.036815,0.031677,0.035800,0.038756,0.028580,0.031605,0.031413,0.032069,0.034744,0.030451,0.031935,0.029945,0.036334,0.032531
CS F,,m,0.01511,0.01568,0.01486,0.01607,0.01488,0.01527,0.01467,0.01486,0.01581,0.01527,0.01528,0.01576,0.01553,0.01485,0.01486,0.01478,0.01483,0.0148,0.01505,0.01483,0.01466,0.01488,0.01563,0.01483,0.01473,0.01472,0.01482,0.01499,0.01494,0.01584,0.01484,0.01473,0.01486,0.01595,0.01476,0.01604,0.01485,0.01513,0.01503,0.01486,0.01558,0.01543,0.01492,0.01481,0.01571,0.0153,0.01541,0.01484,0.01556,0.01488,0.01485,0.01477,0.01531,0.01488,0.01519,0.01496,0.01545,0.01488,0.0155,0.01529,0.01488,0.01475,0.01474,0.01527,0.01558,0.01497,0.01492,0.01486,0.01543,0.01496,0.01463,0.01495,0.01488,0.01481,0.01524,0.01481,0.01486,0.01512,0.01485,0.01487,0.01464,0.01573,0.01496,0.01652,0.01478,0.01483,0.01514,0.01477,0.01476,0.01475,0.01532,0.01482,0.01481,0.01477,0.01537,0.01551,0.01465,0.01489,0.015,0.01514,0.0148,0.01488,0.01477,0.01538,0.01499,0.01485,0.01473,0.0149,0.01482,0.01485,0.01487,0.01489,0.01545,0.01482,0.01532,0.01485,0.01479,0.01483,0.01479,0.01488,0.01487,0.01568,0.01511,0.0148,0.01486,0.01496,0.01476,0.01479,0.016,0.01487,0.0153,0.01535,0.01482,0.0157,0.01564,0.01562,0.01532,0.01495,0.0149,0.01473,0.01488,0.01487,0.01489,0.01515,0.01484,0.01535,0.01566,0.01506,0.01495,0.01488,0.01499,0.01484,0.01555,0.01486,0.01488,0.01486,0.0148,0.01509,0.01517,0.0155,0.01493,0.0158,0.01486,0.01481,0.01486,0.01478,0.01488,0.0156,0.01481,0.01511,0.01477,0.01476,0.01513,0.01476,0.01486,0.01528,0.01484,0.01484,0.01559,0.01557,0.01523,0.01477,0.01504,0.01469,0.01547,0.01481,0.01537,0.01499,0.01551,0.01546,0.01486,0.01484,0.0155,0.01494,0.01515,0.01464,0.01487,0.01468,0.015,0.01547,0.01486,0.0148,0.01472,0.01482,0.01474,0.01594,0.01486,0.01475,0.01534,0.01485,0.01569,0.01486,0.01497,0.01491,0.01508,0.01547,0.01487,0.01485,0.01549,0.015
HT LX,,N/A,0.065657,0.058277,0.051196,0.039243,0.045561,0.045783,0.045815,0.045871,0.056788,0.062965,0.045211,0.044649,0.055231,0.046147,0.046985,0.051980,0.059208,0.046449,0.045749,0.046836,0.045804,0.049161,0.060309,0.050199,0.042827,0.047107,0.047257,0.050280,0.054221,0.050199,0.045705,0.044706,0.048758,0.053826,0.044730,0.039492,0.044578,0.063934,0.046127,0.047930,0.043068,0.055344,0.052287,0.049040,0.042066,0.057028,0.044050,0.056341,0.062451,0.045737,0.058153,0.053218,0.045794,0.051783,0.049909,0.043706,0.054638,0.052205,0.045196,0.050403,0.044194,0.043961,0.052707,0.042004,0.043259,0.054919,0.051537,0.046300,0.063182,0.047857,0.049903,0.047266,0.047949,0.044019,0.045024,0.044117,0.045764,0.056314,0.056016,0.045784,0.050015,0.052419,0.060117,0.037929,0.045608,0.050930,0.049796,0.051452,0.045679,0.043552,0.054404,0.050220,0.044746,0.045813,0.043795,0.044304,0.045908,0.054503,0.049396,0.040791,0.058745,0.045103,0.044546,0.049036,0.048679,0.053963,0.044149,0.045334,0.045056,0.055144,0.045287,0.047860,0.057192,0.044111,0.043721,0.048480,0.058891,0.051783,0.054085,0.043917,0.045084,0.054028,0.045933,0.051882,0.046440,0.052578,0.043442,0.053397,0.067052,0.046143,0.050248,0.053672,0.045695,0.062934,0.045394,0.043966,0.062332,0.043613,0.054437,0.045801,0.045449,0.054951,0.048074,0.050504,0.045479,0.055738,0.044633,0.045554,0.050701,0.048998,0.048931,0.051502,0.041228,0.043876,0.044553,0.057346,0.044520,0.069649,0.044542,0.043800,0.050741,0.035777,0.045643,0.040786,0.047897,0.053483,0.049341,0.062311,0.051013,0.043414,0.042141,0.062331,0.054708,0.048769,0.045635,0.044032,0.044705,0.044644,0.061476,0.042960,0.043053,0.045122,0.053737,0.051223,0.054077,0.044987,0.042108,0.067892,0.044201,0.041807,0.046306,0.045583,0.042220,0.044961,0.054411,0.045960,0.042796,0.044726,0.081013,0.044741,0.046132,0.045167,0.044355,0.044784,0.045703,0.038217,0.057172,0.044919,0.059688,0.055834,0.041695,0.044983,0.054149,0.052836,0.051015,0.045229,0.052870,0.042506,0.055703,0.044835
ST UX,,N/A,0.041493,0.050536,0.041321,0.086885,0.041450,0.019307,0.104757,0.044495,0.041142,0.045552,0.055614,0.038649,0.045435,0.037489,0.039144,0.054848,0.047227,0.099680,0.043875,0.042666,0.041940,0.042936,0.045799,0.042701,0.032859,0.047302,0.092231,0.041386,0.043227,0.039045,0.041740,0.042436,0.038232,0.081809,0.043272,0.028756,0.035993,0.062569,0.039108,0.045569,0.051232,0.033992,0.043997,0.043523,0.036143,0.038558,0.037188,0.056823,0.050132,0.045217,0.050059,0.058383,0.041439,0.077770,0.035942,0.089729,0.031701,0.068778,0.036550,0.041751,0.036746,0.036935,0.049875,0.029874,0.034864,0.046993,0.068663,0.047253,0.046605,0.047193,0.060828,0.031809,0.047983,0.106642,0.037708,0.028587,0.036021,0.048762,0.048466,0.040029,0.070164,0.042991,0.049683,0.033138,0.042265,0.048857,0.032051,0.050501,0.046605,0.031682,0.036306,0.041758,0.038944,0.042417,0.079859,0.022649,0.087234,0.044603,0.034016,0.074288,0.092815,0.040758,0.036038,0.037627,0.033345,0.050497,0.037008,0.073296,0.041838,0.050051,0.046369,0.044805,0.038197,0.031076,0.032322,0.042710,0.113359,0.046571,0.054486,0.031919,0.039041,0.035605,0.042998,0.056697,0.037167,0.042657,0.035298,0.050309,0.060089,0.043658,0.044530,0.047383,0.039827,0.050236,0.042019,0.040952,0.080331,0.030814,0.044888,0.046933,0.044017,0.041772,0.039752,0.040210,0.080361,0.047412,0.035302,0.040776,0.044796,0.042782,0.034176,0.048433,0.039388,0.092719,0.032237,0.043656,0.038939,0.105955,0.062619,0.048780,0.039747,0.044379,0.096025,0.124030,0.042472,0.048679,0.038128,0.048709,0.055899,0.080789,0.193321,0.048700,0.047696,0.036206,0.077620,0.067197,0.041092,0.039771,0.041447,0.035422,0.036158,0.044758,0.048206,0.052857,0.029038,0.089227,0.046189,0.079137,0.024261,0.026993,0.076308,0.041494,0.046759,0.030633,0.038166,0.090509,0.021099,0.044698,0.158259,0.037414,0.039018,0.043998,0.042746,0.032419,0.051192,0.027003,0.047520,0.037888,0.043625,0.043831,0.122270,0.039719,0.048865,0.042683,0.039447,0.040078,0.048119,0.154344,0.039868,0.025808
HT UX,,N/A,0.044018,0.029888,0.029958,0.021255,0.031868,0.033579,0.026741,0.030579,0.030045,0.032424,0.025803,0.029803,0.030611,0.034815,0.031744,0.030094,0.028916,0.028300,0.030919,0.030371,0.028176,0.031446,0.030913,0.029955,0.030434,0.029320,0.028586,0.029453,0.033598,0.029408,0.030866,0.029276,0.036108,0.028705,0.029457,0.028315,0.031261,0.031794,0.029701,0.030621,0.026987,0.031567,0.030573,0.030360,0.029217,0.033599,0.026562,0.028505,0.031255,0.030503,0.029620,0.029908,0.029577,0.027486,0.032457,0.023727,0.033585,0.029215,0.029580,0.030720,0.030868,0.031547,0.029220,0.028580,0.029817,0.030569,0.029122,0.030431,0.031681,0.030664,0.028907,0.032575,0.030587,0.025774,0.030717,0.031796,0.031474,0.030481,0.030939,0.030887,0.028279,0.032834,0.031212,0.027366,0.030079,0.030004,0.031014,0.029908,0.029654,0.032525,0.035646,0.030391,0.030745,0.029820,0.026244,0.029858,0.028555,0.030038,0.031535,0.023899,0.028572,0.030955,0.030757,0.031036,0.034783,0.030249,0.030716,0.027925,0.030270,0.029813,0.025534,0.030854,0.033561,0.034350,0.029800,0.031689,0.028016,0.030033,0.028192,0.030643,0.031137,0.030797,0.028349,0.030087,0.028516,0.030355,0.030330,0.029785,0.033046,0.030830,0.031047,0.031152,0.032180,0.033130,0.028954,0.027635,0.030058,0.030199,0.030259,0.029496,0.030517,0.033474,0.033053,0.031676,0.027551,0.030367,0.029677,0.031116,0.030645,0.027735,0.033309,0.030159,0.026070,0.026072,0.029597,0.027974,0.031247,0.030844,0.027544,0.026614,0.034910,0.021943,0.025682,0.022156,0.031688,0.029245,0.035350,0.031404,0.030024,0.024590,0.023990,0.027449,0.030262,0.027949,0.027869,0.027256,0.030544,0.030478,0.032341,0.027488,0.026033,0.029696,0.030653,0.029454,0.034167,0.026074,0.025361,0.032316,0.029651,0.029690,0.028422,0.031189,0.024828,0.033528,0.032048,0.028392,0.031795,0.029273,0.030873,0.027860,0.035176,0.029798,0.029116,0.035594,0.029012,0.026634,0.031831,0.029877,0.033440,0.031349,0.023432,0.031777,0.030150,0.028966,0.032122,0.030517,0.030431,0.023805,0.030945,0.034100
HT Angle,,deg,73.84699,74.04373,73.38132,67.90398,73.30843,76.49309,67.28198,71.18989,75.19384,77.59571,71.96227,73.03159,73.43274,74.37819,75.06278,70.09524,70.64091,69.51908,71.70787,73.28803,70.88294,76.01749,75.91379,73.88784,74.39227,70.29666,70.10369,71.15277,75.48973,75.2555,74.04368,70.69852,75.75317,75.42342,69.9179,71.80697,74.06305,77.05772,71.44698,71.36003,70.56254,76.62336,72.0781,77.22415,71.64278,76.2304,71.97006,74.42737,75.55309,71.1261,70.47091,69.79485,71.51861,72.82296,75.23411,71.37374,76.58061,70.71802,73.60627,71.75455,75.08831,74.14467,69.18959,71.81161,72.57105,71.61207,70.62416,70.7267,76.72148,71.36177,68.4209,75.93897,71.58862,69.71468,72.02054,75.61491,75.18134,71.66494,76.69763,72.35426,68.00864,76.80621,76.38424,71.00928,71.7865,71.11888,76.1192,69.98185,70.29175,74.45431,76.10927,75.90401,73.43444,71.4318,69.60464,74.65527,68.94482,71.342,75.77709,70.30836,76.64243,71.77774,74.98966,74.57638,75.86699,70.822,74.26105,71.07177,71.95377,70.47196,71.82167,71.61343,76.07118,73.8736,73.90741,75.83169,76.99732,71.52649,79.26398,74.11722,75.9167,75.92992,71.72517,70.86607,71.9251,74.47537,74.02728,70.32696,78.87146,72.26779,72.99416,73.00649,75.12963,77.67668,73.17094,72.23365,77.247,74.8154,71.557,70.12657,71.29423,77.22323,74.05117,74.58265,71.41737,71.91028,73.87805,73.2668,74.67152,70.59689,75.71478,71.31223,71.30124,70.58561,73.90976,69.94112,73.74968,77.59585,71.11387,71.70119,75.19541,70.03782,71.66868,69.39282,74.6395,70.90047,75.38314,75.8148,71.35514,69.11214,67.59225,69.30359,71.59233,74.89456,70.89265,70.41095,71.82158,72.26002,76.70984,72.21085,72.25133,70.25386,71.45113,69.20939,76.83905,71.70956,70.54832,79.68103,74.43247,73.32179,71.04098,73.82729,71.52277,74.42416,75.86096,68.54961,73.79907,69.48303,83.10202,70.31047,74.27779,69.8907,70.33475,74.40065,71.69633,71.35389,79.43135,74.16128,76.11882,76.58828,67.83265,73.24803,70.82261,74.46458,74.97885,72.45668,71.72374,68.54403,76.13511,74.93182
HT Length,,m,0.1907,0.12716,0.15221,0.11313,0.14957,0.16873,0.11972,0.14406,0.12943,0.13025,0.1198,0.13336,0.13246,0.1417,0.1364,0.12934,0.13652,0.12177,0.13219,0.14459,0.13288,0.13005,0.12892,0.1368,0.13663,0.13141,0.12341,0.14273,0.13426,0.12799,0.13498,0.13207,0.13632,0.12258,0.13176,0.13274,0.16045,0.12783,0.1506,0.1476,0.12233,0.13536,0.15145,0.12154,0.13569,0.13629,0.12853,0.12066,0.12906,0.13319,0.1338,0.12928,0.13544,0.11346,0.14583,0.10888,0.14366,0.12826,0.13044,0.1396,0.13026,0.15832,0.13147,0.15267,0.13628,0.14157,0.12653,0.13229,0.1303,0.13477,0.12756,0.14966,0.13427,0.11616,0.161,0.17117,0.14562,0.13355,0.12335,0.17289,0.12619,0.12699,0.12906,0.12985,0.15253,0.13597,0.13605,0.13026,0.1329,0.17045,0.14191,0.12889,0.14956,0.1553,0.12121,0.13275,0.11963,0.14294,0.13723,0.11386,0.11383,0.16973,0.15308,0.13371,0.14877,0.13509,0.14789,0.12199,0.13522,0.13389,0.1201,0.15431,0.13639,0.16694,0.13624,0.13086,0.11186,0.14148,0.10898,0.1645,0.12953,0.13277,0.1315,0.12732,0.14834,0.13622,0.13526,0.13402,0.12644,0.15222,0.13554,0.13152,0.13427,0.12711,0.12775,0.12551,0.12155,0.14062,0.14584,0.13306,0.13435,0.13181,0.1379,0.13687,0.11747,0.13129,0.13149,0.13661,0.12894,0.13655,0.147,0.13632,0.1268,0.11738,0.17073,0.13555,0.14,0.1249,0.12053,0.12115,0.13646,0.11553,0.1092,0.10564,0.13563,0.1351,0.13677,0.12912,0.12533,0.12,0.09936,0.13365,0.13221,0.13795,0.12343,0.12232,0.13568,0.12998,0.13295,0.12909,0.12813,0.13249,0.13553,0.13028,0.14807,0.11267,0.12574,0.12195,0.1322,0.14252,0.12464,0.13595,0.11979,0.16172,0.13606,0.11966,0.16837,0.13142,0.11604,0.13665,0.14485,0.13096,0.13592,0.16298,0.10898,0.13233,0.12247,0.13479,0.13399,0.12966,0.1114,0.15783,0.13269,0.13097,0.13968,0.13664,0.13669,0.10697,0.13221,0.16856
ST Length,,N/A,0.559445,0.576621,0.507517,0.430342,0.566660,0.703032,0.409649,0.493391,0.590414,0.676320,0.638812,0.537935,0.545768,0.628378,0.570070,0.462893,0.475989,0.449652,0.498412,0.507997,0.485894,0.543721,0.653197,0.513382,0.516806,0.472727,0.461849,0.486685,0.582488,0.673585,0.524141,0.482750,0.610301,0.730897,0.471261,0.505830,0.552191,0.653581,0.494823,0.496359,0.478063,0.682883,0.504832,0.562903,0.502342,0.640064,0.551351,0.624146,0.589968,0.489583,0.470220,0.456206,0.494129,0.566736,0.620710,0.588947,0.665113,0.473600,0.565868,0.505902,0.540279,0.554731,0.444874,0.505920,0.526649,0.498396,0.471872,0.482259,0.675164,0.493059,0.432451,0.624632,0.497449,0.463105,0.512584,0.609577,0.582000,0.498590,0.597259,0.519767,0.424878,0.534753,0.678972,0.488132,0.501058,0.490134,0.653002,0.461707,0.476173,0.596042,0.650185,0.665150,0.520388,0.496181,0.456783,0.635515,0.441899,0.492727,0.618587,0.490745,0.685634,0.508758,0.532641,0.596445,0.634667,0.482203,0.526655,0.491217,0.502566,0.471772,0.555886,0.502298,0.643848,0.628269,0.531721,0.542224,0.724226,0.496078,0.749428,0.549617,0.530950,0.680701,0.501957,0.477680,0.503701,0.534247,0.511291,0.471222,0.615957,0.507453,0.537570,0.506864,0.552520,0.592470,0.575532,0.612931,0.591080,0.551348,0.496427,0.472939,0.493753,0.618325,0.603288,0.592222,0.503759,0.505911,0.561200,0.543739,0.514603,0.475827,0.619628,0.493080,0.503584,0.485539,0.535848,0.461958,0.539801,0.703520,0.494816,0.554426,0.595595,0.495446,0.568490,0.473767,0.547092,0.484513,0.601284,0.617207,0.489438,0.445597,0.424664,0.448872,0.496398,0.539722,0.485150,0.474470,0.503284,0.501348,0.663784,0.643967,0.587699,0.476102,0.496382,0.446536,0.680154,0.575092,0.479110,0.705300,0.620670,0.533841,0.486511,0.537442,0.566600,0.613382,0.624143,0.434229,0.627528,0.462508,0.878252,0.467530,0.607622,0.470732,0.478511,0.624257,0.498028,0.496861,0.616415,0.507701,0.629417,0.668992,0.425230,0.568033,0.478156,0.560253,0.596468,0.515950,0.500364,0.444664,0.697617,0.644019
BB Length,,m,0.06777,0.06761,0.06783,0.0682,0.0675,0.06693,0.06861,0.06833,0.06706,0.0666,0.06682,0.06815,0.06781,0.067,0.06753,0.06937,0.06895,0.06833,0.0685,0.06755,0.06768,0.06758,0.06673,0.06777,0.06658,0.06895,0.06826,0.06906,0.06753,0.06649,0.06738,0.06836,0.06735,0.06605,0.06949,0.06867,0.06726,0.06707,0.06883,0.06821,0.06826,0.06683,0.06812,0.06677,0.06924,0.06724,0.06781,0.06646,0.06763,0.06881,0.07041,0.07041,0.06896,0.06639,0.06762,0.06615,0.06706,0.06857,0.0674,0.06844,0.06742,0.06687,0.07447,0.06879,0.06843,0.06858,0.06858,0.06946,0.06668,0.06874,0.07086,0.06741,0.0685,0.06752,0.06833,0.06717,0.06755,0.06878,0.06703,0.06728,0.07047,0.06797,0.06674,0.07043,0.06736,0.06859,0.06702,0.06984,0.06907,0.06684,0.06726,0.06663,0.06703,0.06741,0.06832,0.06682,0.06847,0.06868,0.06731,0.06746,0.06515,0.06733,0.06698,0.06739,0.0674,0.06999,0.06679,0.0678,0.06758,0.07143,0.06671,0.06796,0.06722,0.06698,0.06793,0.06748,0.06476,0.06809,0.06463,0.06718,0.06749,0.06674,0.06839,0.0685,0.06875,0.06803,0.06682,0.07086,0.06743,0.06764,0.06782,0.06839,0.06737,0.06774,0.06744,0.06685,0.06659,0.06781,0.06852,0.06932,0.06852,0.06705,0.06726,0.06779,0.06719,0.06838,0.06721,0.06745,0.06768,0.06888,0.06751,0.06847,0.06827,0.0675,0.06774,0.07014,0.06708,0.06655,0.06768,0.06753,0.06752,0.06813,0.06608,0.06653,0.06756,0.06854,0.06744,0.06724,0.06809,0.068,0.06717,0.0698,0.06877,0.06733,0.06799,0.06823,0.0678,0.06784,0.06683,0.06682,0.0672,0.06903,0.06885,0.07118,0.06695,0.06613,0.06819,0.06635,0.06696,0.06764,0.06808,0.06742,0.06725,0.06742,0.06733,0.06862,0.06695,0.07028,0.06465,0.06993,0.06731,0.07072,0.06835,0.0671,0.06603,0.06979,0.06691,0.06695,0.06724,0.06668,0.06799,0.06728,0.07074,0.06765,0.06776,0.06845,0.06831,0.06726,0.06666,0.06719
