Design Study 1
Scenarios/Iterations:, 197
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197
CS OD,,N/A,0.018250,0.023272,0.022543,0.021786,0.030882,0.022866,0.023230,0.024173,0.023792,0.023057,0.022886,0.022989,0.023002,0.023051,0.027344,0.031784,0.033978,0.021651,0.030934,0.025466,0.022295,0.031336,0.023825,0.031946,0.030780,0.023010,0.023128,0.023085,0.023594,0.023283,0.022336,0.045332,0.029125,0.041445,0.022289,0.023153,0.023960,0.023746,0.027231,0.023342,0.029100,0.034331,0.029540,0.035411,0.023578,0.022013,0.024920,0.022812,0.026400,0.023458,0.024471,0.021671,0.023696,0.025114,0.023804,0.025279,0.025313,0.024886,0.037154,0.024466,0.022794,0.025754,0.024871,0.038287,0.025072,0.023584,0.024554,0.022350,0.024506,0.022777,0.022160,0.031296,0.033995,0.024950,0.029965,0.022687,0.021513,0.034237,0.028348,0.021674,0.022334,0.027314,0.028851,0.025239,0.023527,0.029352,0.022278,0.038676,0.022252,0.021901,0.023849,0.022811,0.022225,0.021584,0.027408,0.023832,0.022359,0.033180,0.032353,0.023257,0.024092,0.032241,0.030957,0.034608,0.021830,0.023187,0.022322,0.032166,0.021966,0.027305,0.023419,0.023140,0.022098,0.032326,0.022618,0.025278,0.022886,0.030399,0.022753,0.032323,0.023230,0.023868,0.026630,0.024825,0.023632,0.022635,0.023154,0.021704,0.024705,0.025137,0.026990,0.025219,0.025296,0.031117,0.021653,0.025401,0.035277,0.026564,0.022737,0.023259,0.022935,0.023103,0.022040,0.021769,0.023238,0.023311,0.022480,0.027876,0.022228,0.029385,0.021927,0.023421,0.022679,0.022824,0.023252,0.023741,0.027684,0.024669,0.024450,0.023562,0.029872,0.032696,0.033834,0.031239,0.023343,0.030063,0.029487,0.031863,0.028293,0.026898,0.027185,0.035997,0.021945,0.025445,0.023019,0.025206,0.022738,0.036704,0.025703,0.023816,0.031338,0.022512,0.032418,0.026283,0.022448,0.023373,0.024681,0.030366,0.022697,0.022684,0.023232,0.030011,0.023639,0.036768,0.023232,0.022552,0.023667,0.024577
SS OD,,N/A,0.011800,0.014083,0.013892,0.012863,0.017562,0.017556,0.015536,0.013324,0.016039,0.013491,0.017122,0.013971,0.017519,0.013672,0.020907,0.024314,0.026539,0.013040,0.021171,0.017576,0.013031,0.021949,0.012450,0.022141,0.022036,0.013180,0.018657,0.013705,0.015505,0.014098,0.013603,0.036851,0.018251,0.032595,0.013534,0.016644,0.018451,0.015677,0.014620,0.015958,0.025682,0.025653,0.016958,0.025859,0.016754,0.013649,0.013954,0.013025,0.013811,0.017797,0.013718,0.012973,0.013968,0.015531,0.015910,0.016888,0.016784,0.013969,0.028471,0.015180,0.013721,0.014121,0.014211,0.028951,0.016854,0.018502,0.013091,0.013683,0.013895,0.012857,0.013349,0.022226,0.023725,0.015999,0.020906,0.016239,0.011915,0.025162,0.021182,0.013917,0.013607,0.013710,0.020924,0.013861,0.013712,0.021195,0.013521,0.032157,0.012882,0.014030,0.016693,0.016567,0.013664,0.013399,0.013654,0.021743,0.013607,0.020572,0.019611,0.013541,0.014955,0.020759,0.022130,0.023144,0.013607,0.013157,0.012698,0.022215,0.013557,0.013355,0.014077,0.013627,0.013006,0.017949,0.015082,0.017433,0.014161,0.014247,0.020509,0.022959,0.019097,0.015218,0.013588,0.019820,0.013734,0.013686,0.012655,0.013823,0.015811,0.018390,0.018376,0.014028,0.016166,0.022018,0.013388,0.016198,0.027462,0.020569,0.013435,0.013848,0.013399,0.013893,0.018266,0.014576,0.013453,0.015506,0.013206,0.018624,0.018217,0.020790,0.013353,0.014863,0.013443,0.013167,0.013600,0.015339,0.013062,0.023255,0.014765,0.016368,0.014169,0.022626,0.022698,0.022377,0.013637,0.020783,0.020132,0.022532,0.013582,0.013442,0.016702,0.026986,0.013674,0.013960,0.015474,0.014140,0.018357,0.027939,0.020290,0.014317,0.022565,0.014846,0.024121,0.015959,0.012706,0.016479,0.013972,0.013693,0.014036,0.013863,0.016088,0.017299,0.013929,0.027005,0.015099,0.013954,0.013555,0.016162
ST OD,,N/A,0.028600,0.031484,0.031017,0.031503,0.031215,0.033152,0.031589,0.030285,0.032420,0.031451,0.033339,0.031643,0.032480,0.031423,0.033905,0.031650,0.031788,0.031290,0.031429,0.031575,0.031321,0.031494,0.029695,0.031598,0.031172,0.031376,0.031779,0.031469,0.031572,0.031308,0.031317,0.031262,0.031505,0.031489,0.031032,0.031465,0.032862,0.031826,0.031733,0.031613,0.031450,0.030987,0.031076,0.031252,0.033785,0.031286,0.030621,0.031312,0.030592,0.033632,0.030751,0.031171,0.031436,0.031983,0.031812,0.031631,0.033405,0.031348,0.033427,0.031216,0.031685,0.031393,0.031071,0.031420,0.031579,0.031453,0.030264,0.031978,0.030955,0.029889,0.031370,0.031172,0.031689,0.031553,0.031552,0.032331,0.031014,0.031617,0.032157,0.031529,0.031344,0.031020,0.031399,0.030425,0.031231,0.031012,0.031491,0.031971,0.031257,0.031385,0.031192,0.032406,0.032010,0.031111,0.030753,0.031651,0.031604,0.030984,0.031001,0.031476,0.031525,0.031151,0.031431,0.031102,0.031516,0.031438,0.031204,0.031474,0.031557,0.030122,0.031056,0.031632,0.031149,0.030542,0.031325,0.030853,0.031405,0.030744,0.032143,0.031740,0.033593,0.031036,0.031146,0.033087,0.031421,0.031177,0.030171,0.031537,0.031570,0.031225,0.031612,0.030497,0.031363,0.031211,0.031120,0.031581,0.031566,0.031217,0.032559,0.031520,0.031532,0.031442,0.031438,0.031391,0.030716,0.031290,0.031316,0.031383,0.032291,0.031288,0.033657,0.031333,0.031210,0.030157,0.031479,0.031679,0.030614,0.031407,0.032667,0.031472,0.030891,0.031651,0.031081,0.031664,0.032218,0.032218,0.031424,0.031489,0.030921,0.030675,0.031456,0.031394,0.031604,0.031083,0.031525,0.030894,0.032082,0.031528,0.031578,0.031411,0.031392,0.031283,0.031462,0.031620,0.031223,0.031631,0.031389,0.030818,0.031426,0.031582,0.032475,0.031135,0.031495,0.031889,0.031579,0.031192,0.030586,0.032812
CS F,,m,0.015,0.01521,0.0148,0.01484,0.01558,0.01491,0.01497,0.01533,0.01533,0.01486,0.01497,0.01526,0.01488,0.01494,0.0157,0.01549,0.01561,0.01482,0.01535,0.01508,0.01485,0.01533,0.01525,0.01536,0.01516,0.01486,0.01489,0.01484,0.01503,0.01499,0.01477,0.01617,0.01532,0.01596,0.01486,0.01488,0.01525,0.01523,0.01517,0.01512,0.01538,0.016,0.01582,0.01583,0.01534,0.01476,0.01564,0.01482,0.01574,0.01508,0.01521,0.01475,0.01503,0.01515,0.01531,0.01505,0.01546,0.01514,0.01603,0.01493,0.01488,0.01496,0.01527,0.01572,0.01509,0.01485,0.01524,0.01529,0.01528,0.01486,0.01478,0.01556,0.01571,0.0152,0.01522,0.01487,0.0148,0.01549,0.01516,0.0148,0.01504,0.01538,0.01514,0.01578,0.01531,0.0157,0.01488,0.01621,0.01479,0.01478,0.01486,0.01487,0.01488,0.01473,0.01555,0.01537,0.01485,0.01621,0.01618,0.01484,0.01531,0.01577,0.01527,0.01612,0.01485,0.01487,0.0148,0.01542,0.01482,0.01593,0.01488,0.01488,0.01476,0.01655,0.0148,0.01488,0.01493,0.01606,0.01496,0.01528,0.01516,0.01575,0.01505,0.01518,0.01488,0.01487,0.01501,0.01483,0.01538,0.01488,0.01499,0.01578,0.01538,0.01566,0.01473,0.01538,0.01544,0.01489,0.01544,0.01481,0.01483,0.01489,0.01483,0.01482,0.01487,0.01486,0.01477,0.01528,0.01487,0.01526,0.01551,0.01494,0.01487,0.01482,0.01483,0.01496,0.0154,0.01489,0.01557,0.01488,0.0159,0.01553,0.01611,0.01523,0.01505,0.01524,0.01525,0.01532,0.0153,0.01542,0.01535,0.01566,0.01482,0.01535,0.01484,0.01552,0.01486,0.0156,0.01521,0.01541,0.01531,0.01481,0.01535,0.01522,0.01484,0.01504,0.01509,0.01558,0.0148,0.01488,0.01498,0.01578,0.01504,0.0157,0.01518,0.01481,0.01531,0.01542
HT LX,,N/A,0.046600,0.052920,0.051186,0.060282,0.045273,0.056865,0.057340,0.043219,0.049448,0.045881,0.058530,0.062840,0.053449,0.050256,0.057494,0.046173,0.045927,0.046934,0.045322,0.048254,0.045766,0.045906,0.040973,0.045902,0.044494,0.046069,0.056986,0.051746,0.051570,0.045631,0.048773,0.043639,0.046713,0.044741,0.050469,0.058653,0.056069,0.044806,0.042516,0.053413,0.051108,0.044091,0.045001,0.045013,0.053649,0.055334,0.044356,0.046058,0.043904,0.052972,0.044626,0.049961,0.048509,0.048979,0.053580,0.045661,0.045427,0.046030,0.050168,0.043661,0.049504,0.044702,0.045715,0.045402,0.048460,0.050022,0.042727,0.049187,0.045396,0.042867,0.052150,0.044639,0.048486,0.050076,0.047829,0.053827,0.045806,0.045687,0.050259,0.054526,0.045757,0.044618,0.045537,0.043740,0.050946,0.044778,0.045599,0.046026,0.047305,0.052115,0.046141,0.053236,0.053925,0.051257,0.043746,0.059215,0.051045,0.044584,0.044642,0.046170,0.048287,0.045160,0.045160,0.044897,0.049048,0.048635,0.045971,0.045323,0.054470,0.042198,0.045658,0.048039,0.046091,0.043233,0.052322,0.045032,0.057008,0.043663,0.061685,0.046676,0.048927,0.051739,0.043977,0.050444,0.047823,0.051170,0.042855,0.050701,0.047631,0.045983,0.048230,0.044043,0.047531,0.044969,0.051221,0.049744,0.045893,0.045917,0.058032,0.048580,0.052240,0.047061,0.059073,0.058536,0.041414,0.051151,0.050605,0.045787,0.059020,0.045676,0.055410,0.044862,0.046696,0.041993,0.046284,0.047467,0.042617,0.052843,0.046155,0.050741,0.044389,0.047931,0.044892,0.048858,0.052738,0.049653,0.045433,0.045354,0.043351,0.043494,0.046498,0.045505,0.054622,0.045431,0.052710,0.045090,0.053346,0.045218,0.052443,0.048852,0.044989,0.053798,0.045039,0.049148,0.045839,0.054857,0.045240,0.043224,0.052681,0.045778,0.046980,0.045126,0.047841,0.046794,0.056943,0.052167,0.044851,0.046734
ST UX,,N/A,0.032900,0.025825,0.042631,0.022282,0.038906,0.034417,0.022004,0.048698,0.025035,0.027318,0.034208,0.013947,0.037605,0.026110,0.038588,0.040702,0.040697,0.015896,0.040537,0.044157,0.016469,0.040785,0.046941,0.038582,0.037959,0.025371,0.042652,0.037028,0.033301,0.029380,0.030491,0.032469,0.038988,0.033287,0.007528,0.011796,0.023760,0.030852,0.039084,0.022134,0.044046,0.043718,0.041763,0.041675,0.032173,0.034777,0.045928,0.025779,0.042607,0.035015,0.047667,0.022021,0.040680,0.033352,0.039292,0.035997,0.029871,0.039329,0.039642,0.044011,0.027175,0.042237,0.046567,0.038461,0.038991,0.047922,0.047473,0.015321,0.045505,0.045965,0.027468,0.040239,0.039508,0.043750,0.042504,0.034258,0.006681,0.038765,0.042697,0.026357,0.012935,0.040432,0.041581,0.044388,0.034566,0.046538,0.017529,0.033676,0.023032,0.031607,0.043345,0.034948,0.023208,0.029024,0.044046,0.045773,0.025040,0.040296,0.038843,0.031130,0.041048,0.042172,0.040408,0.040269,0.019406,0.026772,0.021175,0.038945,0.025055,0.043226,0.037234,0.029325,0.023659,0.037088,0.043658,0.037090,0.016316,0.041852,0.041599,0.041472,0.031985,0.045807,0.039180,0.040549,0.037489,0.015954,0.044812,0.021018,0.043577,0.041819,0.042370,0.045736,0.043698,0.043440,0.029448,0.042178,0.042207,0.042492,0.019730,0.036785,0.032363,0.024925,0.041817,0.036364,0.043023,0.043612,0.029910,0.042473,0.035533,0.043030,0.009433,0.029240,0.019001,0.044341,0.033034,0.033037,0.038780,0.048924,0.028330,0.028165,0.036838,0.040384,0.041382,0.042352,0.029964,0.041474,0.040694,0.040370,0.040999,0.043696,0.040123,0.042806,0.024968,0.042702,0.042227,0.044511,0.038061,0.038257,0.044751,0.043168,0.039292,0.043390,0.041396,0.040188,0.017351,0.019164,0.039738,0.037961,0.039050,0.024243,0.031734,0.040919,0.030868,0.038234,0.021963,0.041734,0.047969,0.030133
HT UX,,N/A,0.035900,0.028329,0.031388,0.054829,0.028762,0.052652,0.028025,0.025228,0.025632,0.031885,0.053974,0.031549,0.046381,0.031873,0.046894,0.030988,0.030354,0.051686,0.028234,0.030736,0.040006,0.029079,0.022732,0.029478,0.026648,0.031305,0.049800,0.033592,0.031006,0.026752,0.038878,0.024383,0.030760,0.027143,0.030989,0.027649,0.029254,0.024978,0.025645,0.027059,0.038180,0.023678,0.025917,0.026437,0.036032,0.043609,0.025224,0.031023,0.024853,0.043070,0.027670,0.045465,0.028852,0.031441,0.037878,0.027889,0.025145,0.030243,0.031339,0.025683,0.043011,0.028473,0.028485,0.027613,0.029555,0.032974,0.025213,0.046012,0.028319,0.024697,0.044110,0.026254,0.030776,0.030328,0.029971,0.049150,0.044205,0.029301,0.032096,0.056242,0.036034,0.028285,0.030028,0.023977,0.028702,0.023910,0.043282,0.030533,0.039214,0.047553,0.029994,0.047703,0.053430,0.043432,0.026161,0.052408,0.048558,0.025057,0.025680,0.030951,0.030541,0.027130,0.028685,0.026442,0.053344,0.030527,0.034446,0.028433,0.053877,0.022018,0.027428,0.036118,0.037403,0.021259,0.037172,0.027340,0.028065,0.023806,0.060688,0.029775,0.042052,0.027120,0.028727,0.035681,0.028544,0.030853,0.025534,0.055365,0.028905,0.030811,0.031097,0.024020,0.028522,0.026343,0.042602,0.029212,0.028323,0.030939,0.043714,0.031406,0.036421,0.031328,0.056328,0.053693,0.022418,0.034135,0.036403,0.028574,0.059403,0.028270,0.058248,0.025474,0.031276,0.022900,0.030615,0.030729,0.026418,0.042654,0.026491,0.029104,0.026328,0.030506,0.026051,0.030703,0.036153,0.030939,0.028583,0.028676,0.027628,0.026388,0.030061,0.027143,0.054983,0.028310,0.039098,0.026682,0.048582,0.028198,0.039222,0.028483,0.028484,0.039852,0.028348,0.031436,0.034450,0.026010,0.028650,0.027021,0.038850,0.039903,0.036498,0.026947,0.028947,0.029462,0.027255,0.034347,0.027677,0.026475
HT Angle,,deg,73.25,73.19345,70.47869,72.48525,71.27412,73.90761,73.98372,71.55274,73.40593,72.65387,73.75923,72.74208,73.80542,72.02699,71.64786,67.46868,66.91509,73.1017,66.86796,70.81445,72.21698,67.64822,71.87073,67.06328,65.14706,72.56628,71.82934,71.76897,73.74081,72.74063,72.9715,58.88554,70.92257,61.84198,71.86055,72.98284,72.95602,72.86333,73.77606,74.00326,67.69699,66.02828,70.21931,67.0602,73.18379,72.53365,70.28615,73.27796,70.52894,73.47186,71.98383,73.00076,71.22314,74.42256,71.08162,72.93782,73.40549,73.02654,67.72363,72.11319,73.10024,73.36705,71.70831,65.09911,72.40109,70.99664,72.37772,73.13717,71.66876,71.8865,72.86319,66.8269,69.46591,71.11269,69.44494,73.59485,72.8312,66.16364,71.56527,73.24686,72.15236,72.99093,67.70136,69.77801,71.17612,66.91736,73.11079,63.5221,73.04712,73.18324,69.07821,73.5924,73.43655,73.11977,71.9169,70.53685,73.16723,69.27766,69.46478,72.7691,70.60281,69.94718,66.77932,68.65364,73.48979,71.94426,73.48756,66.2593,73.142,70.52204,72.33723,72.70754,73.22275,68.27199,71.5833,66.13245,73.56367,70.71704,71.90378,67.94055,73.99981,69.96363,74.46678,73.87068,71.62378,71.91632,72.68699,73.4879,71.02095,68.28761,71.75398,69.60543,70.29258,67.96029,73.10228,71.53439,67.1766,67.63947,72.84671,72.78528,72.34637,71.91858,71.81628,71.95055,72.45821,70.34415,72.71041,68.52238,73.86123,67.87294,73.47844,72.49591,71.74865,71.91235,73.03817,72.09439,74.58564,69.37231,73.66912,72.59758,70.89864,69.73949,68.70006,69.96247,72.0135,69.47773,67.53982,66.78279,76.0975,72.62113,70.99734,67.10215,73.28946,71.56343,71.84055,70.63037,74.02012,64.66438,70.00111,70.56234,66.22653,71.3574,66.49815,71.60071,72.56292,73.85214,73.14181,74.4385,72.06667,73.03685,73.30464,70.60042,71.54254,66.48667,74.07357,71.27785,71.73428,73.80181
HT Length,,m,0.1486,0.11773,0.13204,0.16414,0.12303,0.13531,0.11456,0.11644,0.11238,0.1271,0.13669,0.11657,0.13238,0.12426,0.1334,0.11672,0.11328,0.13447,0.1109,0.12402,0.12614,0.11358,0.11293,0.11348,0.10402,0.12748,0.13513,0.13257,0.12416,0.11407,0.13302,0.07884,0.12484,0.09282,0.11152,0.10601,0.11588,0.1127,0.12034,0.11228,0.12217,0.09621,0.11468,0.10484,0.12688,0.14327,0.11265,0.1291,0.11375,0.13056,0.12245,0.13786,0.12355,0.12914,0.13049,0.11892,0.11384,0.1277,0.11671,0.11615,0.13133,0.12571,0.12285,0.1023,0.12259,0.12897,0.11798,0.12489,0.12284,0.11531,0.13663,0.10394,0.12051,0.12402,0.11933,0.13386,0.13062,0.10999,0.12655,0.13937,0.11771,0.12473,0.11672,0.10919,0.11894,0.10109,0.1266,0.10374,0.1342,0.13534,0.1231,0.13303,0.13601,0.13649,0.11986,0.13486,0.13422,0.10897,0.11093,0.12772,0.12295,0.1152,0.11145,0.10935,0.13386,0.12697,0.13152,0.10966,0.14182,0.1081,0.11616,0.12943,0.13309,0.09932,0.1339,0.1108,0.1122,0.11211,0.14439,0.1162,0.12623,0.11274,0.12731,0.12568,0.12356,0.11577,0.12053,0.13494,0.11932,0.12162,0.12626,0.10832,0.11887,0.10809,0.13638,0.121,0.10815,0.11977,0.12864,0.12961,0.13405,0.12116,0.14769,0.15154,0.11281,0.12986,0.13486,0.1142,0.14037,0.1115,0.13211,0.1098,0.11984,0.11179,0.12778,0.1221,0.1224,0.12851,0.11761,0.11669,0.11753,0.12114,0.10881,0.12116,0.1305,0.12199,0.11315,0.11114,0.12542,0.12101,0.12423,0.10675,0.14146,0.12272,0.13298,0.11653,0.1324,0.10326,0.12898,0.11906,0.10949,0.13528,0.10955,0.12789,0.12778,0.10931,0.12604,0.1228,0.13455,0.12696,0.12518,0.11755,0.11901,0.11091,0.1139,0.13361,0.12162,0.1164
ST Length,,m,0.545,0.38857,0.50044,0.52543,0.41533,0.5702,0.35087,0.42174,0.32207,0.5063,0.56474,0.3852,0.56327,0.47333,0.55769,0.37736,0.35218,0.53995,0.34163,0.4849,0.49418,0.331,0.39272,0.33671,0.31207,0.50317,0.57643,0.51532,0.4698,0.39182,0.54604,0.03612,0.44115,0.14023,0.38953,0.31188,0.38256,0.34209,0.43365,0.33995,0.4154,0.16178,0.33686,0.20709,0.48842,0.57247,0.37272,0.52553,0.34954,0.5428,0.46484,0.5531,0.49289,0.48283,0.49606,0.4442,0.3426,0.49492,0.37099,0.4375,0.51134,0.47801,0.47138,0.18859,0.47617,0.50747,0.4296,0.48564,0.45628,0.43775,0.54393,0.24157,0.37951,0.47785,0.38542,0.55791,0.50148,0.3102,0.49594,0.56684,0.46274,0.46392,0.39219,0.33102,0.47856,0.26346,0.50686,0.24033,0.53603,0.56401,0.45045,0.55565,0.53167,0.57019,0.42242,0.50629,0.52631,0.25832,0.27434,0.50816,0.46765,0.33136,0.35194,0.24771,0.5455,0.49854,0.53747,0.31509,0.54887,0.3074,0.44042,0.50634,0.54954,0.17783,0.55365,0.36463,0.34402,0.32566,0.61387,0.36494,0.54309,0.44143,0.4967,0.55126,0.50037,0.41714,0.45745,0.56081,0.48058,0.4284,0.49407,0.3384,0.42451,0.27101,0.56959,0.48535,0.30619,0.41033,0.47379,0.53232,0.51658,0.47041,0.60594,0.57867,0.36629,0.48797,0.53913,0.39587,0.59549,0.3426,0.50077,0.37717,0.45664,0.39759,0.52521,0.49003,0.46101,0.47583,0.36799,0.42489,0.36066,0.38888,0.24816,0.41919,0.49769,0.42916,0.37278,0.33957,0.49641,0.43672,0.43976,0.23416,0.55393,0.44187,0.54555,0.39679,0.58009,0.25494,0.47754,0.4708,0.33564,0.54371,0.34076,0.48613,0.49989,0.30435,0.47183,0.45352,0.55344,0.51874,0.50766,0.35772,0.48192,0.28233,0.33088,0.52065,0.46772,0.36523
BB Length,,m,0.068,0.06822,0.06818,0.06673,0.06731,0.06807,0.06781,0.06828,0.06758,0.06767,0.06804,0.0676,0.06819,0.06811,0.06897,0.06874,0.06892,0.06637,0.06862,0.06885,0.06693,0.06827,0.06794,0.06853,0.0685,0.06759,0.06835,0.06817,0.0685,0.06817,0.06747,0.06834,0.06792,0.06838,0.06692,0.06738,0.0681,0.06789,0.06804,0.06777,0.06842,0.06666,0.06725,0.06693,0.06855,0.06737,0.068,0.06749,0.06758,0.06861,0.06844,0.06675,0.06873,0.06864,0.06846,0.06856,0.06774,0.06832,0.06899,0.06857,0.06764,0.06851,0.06849,0.06779,0.06858,0.06863,0.06815,0.0671,0.06842,0.06841,0.06726,0.06727,0.06809,0.06862,0.0682,0.06779,0.0661,0.06871,0.06891,0.0668,0.06695,0.06766,0.06861,0.06773,0.06827,0.06737,0.06698,0.0685,0.06707,0.0672,0.06846,0.06792,0.06722,0.06697,0.06769,0.06823,0.06726,0.06647,0.06653,0.06801,0.06852,0.06702,0.06869,0.0665,0.0667,0.06798,0.06698,0.06852,0.06695,0.06723,0.06843,0.06787,0.067,0.0662,0.06809,0.06822,0.06771,0.06686,0.06809,0.06872,0.06844,0.06849,0.06781,0.06969,0.06864,0.06754,0.06821,0.06674,0.06858,0.06833,0.06865,0.06785,0.06828,0.06731,0.06703,0.0686,0.06847,0.06834,0.06776,0.06827,0.06788,0.06798,0.06764,0.06719,0.06785,0.06825,0.06758,0.06844,0.06752,0.0682,0.06682,0.06812,0.06772,0.06824,0.06808,0.06844,0.06726,0.06843,0.06772,0.06832,0.06693,0.06798,0.06661,0.06853,0.06812,0.06879,0.06872,0.06873,0.06744,0.06781,0.06797,0.06742,0.06696,0.06807,0.06826,0.068,0.068,0.06872,0.06847,0.06856,0.06862,0.06803,0.06882,0.06846,0.06696,0.06747,0.06844,0.06697,0.06791,0.06744,0.06825,0.06722,0.06823,0.06839,0.06764,0.06806,0.06853,0.06783
Dropout Offset,,N/A,0.130000,0.128986,0.137938,0.133701,0.128494,0.130071,0.129539,0.128862,0.128825,0.136615,0.130110,0.130766,0.130179,0.131353,0.129314,0.135109,0.134720,0.135796,0.139464,0.133441,0.137155,0.133963,0.127052,0.135850,0.144354,0.138532,0.130121,0.134411,0.129950,0.128649,0.135061,0.146871,0.129325,0.140147,0.134286,0.130185,0.130135,0.127916,0.127422,0.129197,0.135214,0.132079,0.129139,0.129757,0.130163,0.134349,0.129919,0.140195,0.128663,0.129842,0.129248,0.136666,0.136926,0.129004,0.131823,0.129625,0.128317,0.129240,0.130314,0.129273,0.132218,0.129077,0.129985,0.132353,0.130237,0.132649,0.128030,0.132868,0.129478,0.128187,0.134215,0.130992,0.129385,0.132394,0.130438,0.130349,0.140841,0.136508,0.129504,0.132135,0.136843,0.128286,0.137749,0.129567,0.137828,0.138931,0.135097,0.137924,0.137363,0.132628,0.139072,0.130290,0.131410,0.135851,0.128101,0.130310,0.132511,0.128703,0.128510,0.136966,0.134200,0.129093,0.139014,0.128911,0.133498,0.137045,0.139978,0.138680,0.132555,0.127765,0.129646,0.133323,0.138917,0.128397,0.133761,0.145454,0.129210,0.128029,0.129789,0.134191,0.129736,0.139426,0.128281,0.129747,0.137364,0.132376,0.127709,0.132966,0.136591,0.139180,0.129726,0.130208,0.132410,0.130437,0.135894,0.133647,0.133686,0.139497,0.131902,0.134204,0.134072,0.133078,0.130395,0.132706,0.126125,0.135604,0.135620,0.139148,0.130144,0.136817,0.131629,0.128605,0.133916,0.127267,0.137061,0.131947,0.127217,0.133063,0.128428,0.130183,0.127929,0.129492,0.129118,0.130055,0.131555,0.132223,0.138868,0.138208,0.127743,0.127907,0.129562,0.130324,0.132121,0.129028,0.132084,0.129831,0.130127,0.138768,0.132488,0.138011,0.139854,0.133945,0.139099,0.129817,0.139792,0.129370,0.128951,0.127270,0.133279,0.133801,0.130468,0.128876,0.137498,0.132268,0.129185,0.135518,0.129630,0.128747
