Design Study 1
Scenarios/Iterations:, 199
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199
CS OD,,N/A,0.030397,0.022742,0.024273,0.021563,0.022566,0.022565,0.023531,0.022118,0.021376,0.021416,0.023386,0.022199,0.021881,0.022067,0.014897,0.020605,0.021504,0.022562,0.020830,0.022668,0.015292,0.020176,0.015151,0.022527,0.021521,0.020348,0.019618,0.023391,0.014351,0.020242,0.017184,0.026061,0.022139,0.022185,0.026760,0.019825,0.014412,0.020921,0.022683,0.020443,0.020436,0.021306,0.020743,0.014245,0.025008,0.021737,0.021952,0.021736,0.022340,0.021812,0.015208,0.023095,0.021538,0.019284,0.016195,0.035078,0.019866,0.021639,0.022296,0.021441,0.022995,0.021675,0.021897,0.023348,0.019023,0.021014,0.021192,0.019192,0.022549,0.020443,0.015363,0.022925,0.021881,0.019171,0.026700,0.028374,0.020438,0.023398,0.023871,0.020994,0.022968,0.021368,0.021402,0.021478,0.020862,0.021833,0.015443,0.021142,0.020824,0.023035,0.013638,0.021702,0.022584,0.021702,0.014834,0.022069,0.021952,0.023977,0.020953,0.021323,0.035656,0.022718,0.023068,0.021578,0.022295,0.022114,0.016114,0.022966,0.023464,0.023842,0.020727,0.020982,0.021200,0.021188,0.024106,0.021226,0.019562,0.020424,0.021684,0.020759,0.030878,0.025694,0.022432,0.021524,0.022525,0.021656,0.020991,0.020296,0.024090,0.021185,0.015819,0.020434,0.023161,0.016314,0.022258,0.022154,0.022848,0.021295,0.022031,0.021931,0.015499,0.023019,0.020852,0.014454,0.022747,0.023401,0.014301,0.023238,0.021923,0.014310,0.020583,0.024838,0.021624,0.025424,0.022121,0.023509,0.020846,0.023515,0.022471,0.021438,0.023292,0.020962,0.021700,0.021490,0.021614,0.021098,0.019664,0.022669,0.027322,0.022261,0.022852,0.022646,0.021496,0.020965,0.022675,0.015931,0.019903,0.020833,0.019772,0.020668,0.021782,0.020791,0.022553,0.020032,0.023156,0.022515,0.021837,0.013691,0.023524,0.023936,0.021116,0.022872,0.021753,0.022734,0.021205,0.021549,0.021403,0.016219,0.020406,0.031108
SS OD,,N/A,0.023139,0.014615,0.011745,0.013132,0.012671,0.020092,0.011766,0.011701,0.015847,0.010325,0.012029,0.014319,0.011140,0.012306,0.011379,0.012021,0.011803,0.012560,0.011220,0.013137,0.013070,0.011688,0.012396,0.014852,0.010943,0.011024,0.013128,0.011451,0.010510,0.019395,0.011767,0.011637,0.011935,0.014714,0.012725,0.011094,0.010716,0.011602,0.010833,0.011034,0.012281,0.012365,0.011204,0.012593,0.013286,0.012138,0.012177,0.011944,0.013492,0.013869,0.012886,0.011597,0.012891,0.011112,0.011717,0.034214,0.018171,0.013997,0.013383,0.010603,0.011484,0.014534,0.011682,0.014444,0.012538,0.012567,0.010826,0.012083,0.010645,0.012279,0.011974,0.013786,0.012223,0.009757,0.022495,0.013131,0.012548,0.012033,0.010457,0.013896,0.011005,0.011837,0.012432,0.012325,0.010802,0.011643,0.012345,0.012450,0.011984,0.014552,0.011900,0.012737,0.020497,0.011117,0.013452,0.012044,0.013434,0.014762,0.012614,0.013268,0.019983,0.011836,0.022371,0.016534,0.020887,0.013144,0.019911,0.011576,0.011703,0.011591,0.012940,0.014398,0.013659,0.013378,0.016949,0.011288,0.012147,0.010365,0.017292,0.014258,0.013087,0.015282,0.011879,0.016613,0.011747,0.017124,0.011847,0.011699,0.015415,0.011281,0.010300,0.013446,0.012527,0.012504,0.012138,0.014839,0.017362,0.010874,0.012606,0.011806,0.010348,0.017781,0.013679,0.012614,0.013818,0.010446,0.011156,0.012280,0.013474,0.010453,0.013078,0.022161,0.014154,0.024970,0.011336,0.011482,0.011699,0.012138,0.010699,0.015123,0.011477,0.011788,0.010985,0.011739,0.010818,0.012865,0.013242,0.012133,0.017046,0.013015,0.021321,0.013514,0.012195,0.010868,0.011406,0.011889,0.012959,0.015247,0.012236,0.010814,0.012806,0.010693,0.013841,0.011814,0.013930,0.010643,0.013749,0.013893,0.014511,0.010972,0.011957,0.014462,0.019343,0.011696,0.013241,0.011701,0.012024,0.013470,0.011585,0.011383
ST OD,,N/A,0.046588,0.035380,0.033243,0.034039,0.032932,0.034203,0.032212,0.034639,0.030621,0.033196,0.031361,0.029265,0.034499,0.032778,0.030254,0.034693,0.030957,0.029672,0.031495,0.033845,0.029356,0.033202,0.032903,0.028383,0.031776,0.033934,0.032859,0.032184,0.033057,0.032493,0.031571,0.035138,0.034630,0.028948,0.034478,0.033397,0.030168,0.032650,0.033831,0.033799,0.032222,0.031800,0.028686,0.031162,0.036071,0.034583,0.033573,0.035213,0.054866,0.031894,0.030995,0.034888,0.035248,0.032798,0.032150,0.034917,0.030980,0.030119,0.033175,0.032001,0.034778,0.033233,0.032861,0.035420,0.035350,0.030798,0.032108,0.035036,0.032705,0.030091,0.029707,0.031627,0.034307,0.030916,0.031378,0.033934,0.032999,0.033270,0.033403,0.030737,0.034559,0.035139,0.031800,0.032334,0.034122,0.032914,0.031657,0.029407,0.032103,0.034177,0.032898,0.028861,0.047487,0.030336,0.031460,0.034615,0.032556,0.035355,0.030280,0.028108,0.034480,0.030121,0.035480,0.033429,0.032374,0.029753,0.041603,0.032112,0.035033,0.033952,0.034285,0.030869,0.029869,0.031612,0.030836,0.031479,0.032837,0.034833,0.030124,0.043729,0.033592,0.033224,0.032444,0.034418,0.035613,0.033620,0.033458,0.031573,0.033286,0.033823,0.030352,0.033054,0.033327,0.031869,0.033508,0.034074,0.032298,0.033875,0.031635,0.032389,0.033899,0.032458,0.032752,0.033461,0.035277,0.034550,0.032068,0.033583,0.034548,0.032320,0.033500,0.031927,0.032725,0.032294,0.030225,0.035969,0.031046,0.034194,0.034190,0.029125,0.034219,0.029953,0.033975,0.058051,0.033794,0.032315,0.031502,0.034434,0.031131,0.029047,0.034667,0.035065,0.032396,0.032304,0.032112,0.040990,0.032803,0.034753,0.033066,0.035030,0.030581,0.033435,0.031836,0.032861,0.031796,0.036817,0.034534,0.032386,0.034566,0.033886,0.029535,0.034789,0.032682,0.036005,0.032811,0.033304,0.030180,0.032116,0.033611,0.035053
CS F,,m,0.02205,0.01475,0.01422,0.01483,0.01431,0.015,0.01505,0.0139,0.01491,0.0142,0.01439,0.01441,0.01482,0.01466,0.007459,0.01484,0.01457,0.01465,0.01433,0.0145,0.01457,0.01439,0.01461,0.01566,0.01414,0.01458,0.01484,0.01388,0.01467,0.01513,0.01418,0.01424,0.01446,0.01535,0.01486,0.01498,0.01548,0.01433,0.01406,0.01454,0.0147,0.01427,0.01474,0.01482,0.01459,0.01431,0.01442,0.01541,0.01435,0.01499,0.01464,0.01449,0.01369,0.01442,0.01475,0.01543,0.0153,0.01439,0.0147,0.01473,0.01444,0.0145,0.01467,0.01539,0.01471,0.01525,0.01421,0.0146,0.01448,0.01458,0.01502,0.01526,0.01467,0.01429,0.01505,0.01454,0.01476,0.01475,0.01429,0.0148,0.01459,0.01458,0.01457,0.01466,0.01464,0.0138,0.01382,0.01451,0.01483,0.01485,0.01514,0.01438,0.01486,0.01494,0.01513,0.01465,0.01485,0.01449,0.01464,0.01474,0.01523,0.0141,0.01443,0.01519,0.01513,0.01445,0.01534,0.01454,0.01386,0.01459,0.0144,0.01501,0.01512,0.01457,0.01598,0.0146,0.01453,0.01383,0.01423,0.01495,0.01422,0.01519,0.01447,0.01477,0.01431,0.01432,0.007533,0.01405,0.01544,0.01439,0.01507,0.01493,0.01435,0.01443,0.01438,0.014,0.01411,0.01451,0.01473,0.01415,0.01441,0.0146,0.01548,0.01507,0.01495,0.01409,0.01412,0.01419,0.0145,0.01362,0.01406,0.01554,0.0151,0.01507,0.01463,0.01445,0.01373,0.01442,0.01385,0.01595,0.01397,0.01446,0.01475,0.01405,0.01431,0.01497,0.01456,0.01403,0.01604,0.01438,0.01538,0.01524,0.0148,0.0143,0.01516,0.01471,0.01402,0.01453,0.0147,0.01475,0.0146,0.01413,0.0151,0.01491,0.01459,0.01356,0.01432,0.01468,0.01432,0.01404,0.015,0.0152,0.01499,0.01437,0.01459,0.01449,0.01459,0.015,0.01428,0.01416
HT LX,,N/A,0.057276,0.051793,0.047403,0.047366,0.050981,0.054440,0.047448,0.048456,0.035818,0.049908,0.049695,0.041483,0.049028,0.040263,0.047535,0.066960,0.045590,0.041638,0.037831,0.054077,0.042032,0.065922,0.052405,0.038451,0.042722,0.041972,0.050777,0.050093,0.057706,0.059571,0.052064,0.100731,0.041606,0.045975,0.061510,0.046857,0.037927,0.060656,0.048289,0.058215,0.049206,0.048973,0.042825,0.041336,0.060958,0.046109,0.057096,0.048076,0.042283,0.044102,0.044918,0.053713,0.050994,0.057624,0.042454,0.048964,0.046492,0.049462,0.036735,0.046222,0.052245,0.046272,0.050275,0.048400,0.046520,0.049932,0.035648,0.041972,0.053439,0.045993,0.050276,0.053321,0.049460,0.044501,0.060398,0.050545,0.072220,0.045801,0.052749,0.046435,0.050393,0.091559,0.035605,0.051189,0.078934,0.049173,0.043557,0.049954,0.049130,0.042564,0.056755,0.043674,0.049422,0.048326,0.038518,0.059345,0.062050,0.062535,0.075403,0.050464,0.051149,0.039505,0.103831,0.049846,0.055829,0.032898,0.037237,0.046040,0.055882,0.049137,0.052123,0.042789,0.040577,0.038000,0.036245,0.046112,0.049507,0.052130,0.043435,0.048855,0.035138,0.085817,0.047002,0.052258,0.049131,0.067300,0.032259,0.054179,0.039859,0.037580,0.045176,0.076695,0.060262,0.049409,0.046178,0.053609,0.051114,0.044674,0.035802,0.037924,0.060769,0.061766,0.058740,0.044862,0.053824,0.047809,0.049913,0.054123,0.067329,0.044283,0.047711,0.048051,0.051537,0.035959,0.039916,0.050022,0.047180,0.032331,0.047137,0.029827,0.045924,0.048668,0.060173,0.066986,0.038317,0.049509,0.044656,0.044243,0.040608,0.046752,0.052639,0.049126,0.060667,0.042452,0.036999,0.050423,0.049401,0.052636,0.050553,0.084249,0.037595,0.039433,0.048157,0.067902,0.039245,0.053103,0.060602,0.038163,0.049079,0.055211,0.044910,0.050417,0.071242,0.052650,0.044615,0.051679,0.030889,0.034810,0.042314,0.044172
ST UX,,N/A,0.035929,0.051121,0.048549,0.177040,0.144901,0.054659,0.032967,0.016293,0.051776,0.046851,0.021872,0.051882,0.047276,0.050906,0.025881,0.208984,0.046730,0.020018,0.046046,0.148581,0.039338,0.196619,0.047758,0.048808,0.038591,0.029773,0.124234,0.043765,0.025060,0.040018,0.051308,0.171738,0.046825,0.019335,0.035726,0.047988,0.372709,0.021205,0.048780,0.057944,0.050255,0.079524,0.402717,0.024662,0.064287,0.020072,0.049889,0.203249,0.027848,0.050103,0.030399,0.047824,0.158093,0.066326,0.031147,0.051587,0.116346,0.047279,0.070088,0.048201,0.016789,0.160789,0.068526,0.050585,0.125932,0.019938,0.030987,0.145704,0.048773,0.045607,0.041314,0.067952,0.054901,0.194336,0.044958,0.036742,0.140456,0.143735,0.027585,0.116893,0.052757,0.048489,0.023152,0.363383,0.045909,0.051125,0.137639,0.041608,0.029524,0.051372,0.174007,0.020628,0.052253,0.034756,0.024742,0.098309,0.063559,0.048367,0.137438,0.039245,0.072081,0.050127,0.050854,0.045118,0.044387,0.037972,0.036816,0.151261,0.037601,0.050403,0.016859,0.115111,0.101005,0.053547,0.066626,0.218867,0.124529,0.043541,0.185235,0.093187,0.047260,0.039652,0.023831,0.148243,0.147997,0.043437,0.063171,0.034890,0.053441,0.056878,0.024220,0.145608,0.019842,0.049825,0.048469,0.053022,0.049438,0.091924,0.049279,0.039775,0.020060,0.049951,0.019752,0.101554,0.053799,0.046711,0.089734,0.048422,0.196136,0.041456,0.049794,0.053323,0.049984,0.077548,0.032397,0.045606,0.037030,0.110858,0.052147,0.033234,0.042945,0.012732,0.051498,0.049218,0.047609,0.097157,0.050172,0.051383,0.053503,0.056604,0.044458,0.047554,0.050243,0.047638,0.074704,0.039355,0.196889,0.051374,0.149497,0.019442,0.050920,0.046867,0.050000,0.159098,0.048695,0.086035,0.066957,0.165253,0.063719,0.055384,0.020520,0.048875,0.053776,0.059357,0.328298,0.050842,0.019764,0.018987,0.013942,0.046472
HT UX,,N/A,0.044683,0.037921,0.046935,0.025595,0.033835,0.025986,0.038984,0.049090,0.028915,0.022332,0.039948,0.028516,0.031823,0.029174,0.039967,0.041211,0.034659,0.033691,0.030163,0.039307,0.035293,0.030938,0.037368,0.020193,0.038774,0.036879,0.033556,0.034999,0.031879,0.035652,0.033080,0.038642,0.053014,0.028985,0.042722,0.034698,0.028639,0.038669,0.026945,0.036996,0.036680,0.033737,0.028012,0.036244,0.052128,0.027877,0.041646,0.035862,0.036442,0.021772,0.039406,0.037247,0.036949,0.030879,0.036359,0.024057,0.029192,0.031525,0.023108,0.038203,0.033421,0.036200,0.038937,0.033016,0.038892,0.032048,0.041704,0.040218,0.030441,0.038846,0.032447,0.038196,0.040474,0.026165,0.034237,0.026492,0.064030,0.033837,0.034358,0.033617,0.031645,0.034394,0.033593,0.039621,0.031005,0.034015,0.034022,0.031885,0.038479,0.031710,0.037205,0.037028,0.033283,0.032655,0.023197,0.038125,0.039858,0.036152,0.026008,0.031941,0.034998,0.024306,0.050092,0.032401,0.036876,0.031995,0.035656,0.036365,0.035105,0.041865,0.039280,0.034880,0.031267,0.026158,0.017989,0.031069,0.041764,0.065130,0.029398,0.035865,0.028292,0.031261,0.038783,0.033510,0.040250,0.036506,0.024350,0.033572,0.034746,0.031016,0.030154,0.035011,0.033655,0.042192,0.037663,0.028195,0.036642,0.035632,0.027986,0.036294,0.028290,0.029364,0.030339,0.030924,0.037407,0.038185,0.031811,0.031597,0.028266,0.041038,0.031747,0.022626,0.028125,0.019843,0.036444,0.039904,0.033058,0.031339,0.042058,0.019646,0.035774,0.035680,0.065814,0.036342,0.032859,0.038542,0.036885,0.038194,0.025382,0.030911,0.027816,0.035756,0.037681,0.038773,0.036303,0.034915,0.039649,0.029874,0.022728,0.038400,0.032357,0.040631,0.030334,0.038195,0.028841,0.039182,0.033293,0.039860,0.036172,0.033675,0.033509,0.037967,0.029165,0.032025,0.029695,0.041830,0.024429,0.026156,0.034730,0.055193
HT Angle,,deg,67.81413,72.8893,71.75708,64.43134,70.26516,73.18346,72.86099,73.00261,73.93907,73.69998,72.94385,65.32533,72.89161,70.76469,71.65091,68.52482,73.48677,73.55381,72.85321,68.44127,74.43068,72.10924,65.45013,67.06331,73.32842,73.71924,67.08057,72.96982,73.3406,73.4475,73.23163,66.22107,73.465,67.66979,66.24229,71.77802,73.43106,72.97699,72.87855,71.91885,73.76742,72.85789,73.38096,73.62256,73.38936,73.84378,75.1907,68.10795,73.05112,72.93194,70.70753,72.93128,73.0355,72.242,72.939,71.88686,67.08877,72.94475,68.24901,71.99641,70.6389,64.41641,72.99098,66.17228,67.33373,73.67109,72.99588,66.37834,72.99835,72.91323,73.52982,71.78311,73.93053,73.48764,73.2582,70.62208,75.55683,73.01644,72.94351,67.07754,72.37789,74.27165,69.97474,73.13466,67.90759,72.87278,72.98941,73.50391,73.44328,73.05499,66.64719,72.76645,69.86724,73.58144,73.65632,66.84968,72.06803,72.88293,73.39499,73.25361,72.90224,70.26005,72.85302,68.59319,73.40604,74.90119,66.77192,70.70357,71.85199,72.85495,73.61728,63.37749,66.26731,63.55637,64.83834,73.3955,65.16964,73.04016,73.25603,73.56517,68.10344,74.22575,71.82188,73.17417,71.78888,73.35701,73.30582,74.09386,72.88297,74.05042,66.43707,73.38059,72.83223,71.68004,72.886,70.29473,72.83137,73.9424,72.87404,73.42536,72.85976,67.02032,73.62292,73.73029,67.98717,69.18369,73.4924,72.92243,65.19863,73.44677,64.61079,72.87501,70.51333,66.70641,72.96915,72.93473,73.51091,67.14316,72.91205,68.72882,72.96544,73.37449,71.59178,72.98724,66.70153,68.98368,72.21942,66.12198,63.62398,72.95873,67.70371,71.95711,71.72803,71.83069,49.09883,70.88066,73.03258,73.64747,74.80225,73.03625,72.0135,70.38994,73.65411,76.67354,73.61707,72.88028,73.40874,73.66186,65.00514,73.64548,73.66775,68.22643,73.68509,69.72939,74.24342,73.88643,72.80955,70.49065,73.78912,72.88298
HT Length,,m,0.10363,0.20498,0.14844,0.12556,0.14984,0.09976,0.12306,0.19816,0.11171,0.17606,0.16787,0.12006,0.1805,0.11951,0.18777,0.17712,0.1497,0.13582,0.11552,0.17905,0.15404,0.17717,0.12532,0.11548,0.18677,0.13174,0.12905,0.13229,0.20834,0.18744,0.11857,0.16657,0.14993,0.121,0.16593,0.15768,0.20628,0.09733,0.15818,0.19724,0.14873,0.10521,0.16155,0.22135,0.17578,0.09856,0.23719,0.19664,0.18425,0.11726,0.12882,0.13042,0.22447,0.11067,0.1211,0.10965,0.10632,0.10989,0.11675,0.21387,0.14415,0.15382,0.14173,0.15399,0.13085,0.12004,0.20112,0.17508,0.21567,0.19645,0.18012,0.12637,0.12605,0.14189,0.09896,0.13001,0.16219,0.15309,0.11495,0.1084,0.11752,0.17999,0.1096,0.22452,0.20144,0.12589,0.22102,0.11086,0.11684,0.14822,0.28308,0.17799,0.14654,0.21107,0.1834,0.14783,0.16747,0.14781,0.18632,0.2143,0.12651,0.11188,0.2026,0.12322,0.10385,0.15217,0.10203,0.17754,0.21412,0.11894,0.13738,0.11243,0.18992,0.1109,0.11305,0.26547,0.13244,0.12896,0.17832,0.08293,0.11953,0.10176,0.10418,0.18556,0.21002,0.14361,0.10787,0.11118,0.11953,0.10442,0.18413,0.19795,0.14023,0.22676,0.11155,0.10405,0.12336,0.11096,0.10551,0.17636,0.14495,0.10246,0.19078,0.17343,0.12023,0.09246,0.11705,0.21802,0.13881,0.16338,0.11001,0.07713,0.17995,0.09153,0.22513,0.1119,0.15232,0.12584,0.10375,0.10979,0.18164,0.18444,0.20054,0.20933,0.10756,0.13283,0.10831,0.12994,0.11673,0.12869,0.14182,0.18613,0.10798,0.14366,0.11023,0.16739,0.14865,0.17771,0.12861,0.17976,0.09614,0.12074,0.12101,0.18337,0.14419,0.10894,0.14815,0.17878,0.20939,0.11243,0.19081,0.1906,0.15957,0.18242,0.12236,0.14695,0.12489,0.09685,0.124,0.14628
ST Length,,N/A,0.352980,0.555046,0.547858,0.544050,0.499233,0.522680,0.502016,0.577282,0.307584,0.517713,0.525585,0.272799,0.510119,0.536722,0.666186,0.617141,0.613660,0.661141,0.303677,0.524619,0.520149,0.656863,0.552125,0.339812,0.574174,0.492234,0.421095,0.499560,0.537393,0.575694,0.514842,0.439366,0.505440,0.225982,0.519631,0.577211,0.657879,0.512749,0.572791,0.515867,0.230051,0.473935,0.598709,0.584740,0.579364,0.551603,0.465462,0.533576,0.546495,0.529175,0.558805,0.567547,0.611275,0.555122,0.667099,0.324749,0.511719,0.434528,0.239612,0.603919,0.511607,0.492881,0.528817,0.444366,0.519188,0.526862,0.591201,0.497408,0.573425,0.676873,0.630424,0.301839,0.520080,0.522770,0.306888,0.574247,0.571592,0.477566,0.516547,0.514165,0.589181,0.538309,0.523398,0.560025,0.600609,0.492025,0.656877,0.279212,0.587927,0.550238,0.527618,0.543671,0.523939,0.519109,0.612123,0.425699,0.544548,0.522598,0.489644,0.539620,0.304978,0.234912,0.449409,0.569623,0.263586,0.608194,0.389269,0.531709,0.595285,0.516409,0.643025,0.365814,0.473645,0.297552,0.309132,0.556365,0.454607,0.517600,0.597267,0.596013,0.451705,0.259161,0.536253,0.561954,0.594265,0.512257,0.556474,0.438490,0.365081,0.493096,0.576634,0.594738,0.522170,0.550107,0.532732,0.225264,0.330343,0.527911,0.385320,0.511347,0.548693,0.529847,0.437809,0.527893,0.575558,0.582904,0.556111,0.570325,0.502924,0.587782,0.404221,0.268474,0.499804,0.247282,0.560733,0.505631,0.550576,0.513795,0.595667,0.257269,0.510303,0.561654,0.571321,0.669965,0.587400,0.477517,0.500839,0.551089,0.300664,0.526567,0.619091,0.528830,0.528852,0.580607,0.447893,0.586720,0.554514,0.482416,0.633324,0.564146,0.274164,0.517308,0.310603,0.555865,0.412588,0.455668,0.520191,0.628967,0.590915,0.512378,0.542129,0.550217,0.295654,0.541824,0.566939,0.555174,0.552249,0.416982,0.512264,0.520720
BB Length,,m,0.06807,0.09793,0.06843,0.07329,0.06852,0.10105,0.06837,0.06863,0.06863,0.06859,0.06829,0.06834,0.06822,0.0681,0.09503,0.06835,0.06893,0.06839,0.06787,0.06817,0.06852,0.06873,0.06804,0.0687,0.06808,0.06859,0.07322,0.06885,0.06789,0.0685,0.06818,0.06878,0.06853,0.06825,0.06809,0.06896,0.07331,0.06811,0.06837,0.06806,0.06826,0.06884,0.07287,0.06919,0.06872,0.06869,0.06782,0.07363,0.06806,0.09507,0.06805,0.06805,0.06879,0.06835,0.06846,0.0948,0.07322,0.06869,0.07298,0.06797,0.06866,0.07359,0.06832,0.08731,0.06769,0.09743,0.06855,0.06743,0.06849,0.06782,0.06812,0.06867,0.06847,0.06808,0.10018,0.0684,0.06817,0.06831,0.06851,0.07388,0.06799,0.06879,0.07366,0.06851,0.0683,0.06862,0.06935,0.06849,0.06837,0.06843,0.07335,0.06872,0.06825,0.09487,0.08833,0.06762,0.06882,0.09789,0.06933,0.06807,0.07287,0.06893,0.06774,0.0682,0.06888,0.06794,0.07376,0.07376,0.09275,0.0679,0.06835,0.06777,0.06793,0.08694,0.07375,0.06848,0.07297,0.09073,0.06926,0.06766,0.06824,0.06838,0.06849,0.06826,0.09031,0.06838,0.06803,0.0686,0.06767,0.06762,0.06873,0.06849,0.06883,0.06729,0.06831,0.07272,0.06846,0.06843,0.06872,0.0685,0.06861,0.06874,0.06904,0.06914,0.06836,0.06839,0.06797,0.09764,0.06841,0.06904,0.06817,0.06824,0.09752,0.07358,0.06787,0.06849,0.0693,0.0734,0.06857,0.09953,0.06818,0.09394,0.0679,0.06836,0.06815,0.06834,0.06857,0.07292,0.07312,0.06835,0.09887,0.09512,0.06856,0.0678,0.06783,0.06851,0.07343,0.06828,0.06844,0.06781,0.07301,0.06847,0.06847,0.06838,0.07357,0.06794,0.06813,0.06889,0.06815,0.06901,0.0687,0.06803,0.06802,0.06768,0.06918,0.0684,0.10233,0.09983,0.06922,0.06881
Dropout Offset,,N/A,0.130021,0.129525,0.130217,0.109794,0.129822,0.129851,0.129973,0.130050,0.110197,0.130340,0.129655,0.109727,0.129767,0.130018,0.129689,0.130707,0.129777,0.129441,0.129578,0.134853,0.129882,0.129883,0.119200,0.111023,0.120065,0.112411,0.134245,0.134696,0.119331,0.118957,0.129772,0.135023,0.130012,0.129467,0.129946,0.129839,0.130016,0.135183,0.129514,0.130378,0.119750,0.129659,0.135159,0.125238,0.129859,0.129810,0.119527,0.134938,0.120028,0.134230,0.129468,0.134040,0.129304,0.130167,0.135218,0.134258,0.134341,0.134838,0.109121,0.129137,0.129523,0.129367,0.129725,0.134958,0.140966,0.129418,0.129760,0.141583,0.129947,0.130257,0.129745,0.134366,0.119589,0.120145,0.134179,0.130096,0.119370,0.134708,0.129417,0.110173,0.129787,0.129562,0.129242,0.120506,0.129875,0.130144,0.130549,0.109682,0.129856,0.135115,0.141390,0.120432,0.129839,0.134312,0.134765,0.130559,0.129781,0.129435,0.129581,0.129202,0.133971,0.134278,0.135038,0.129442,0.134394,0.129729,0.129395,0.134967,0.129820,0.130182,0.129900,0.110402,0.134881,0.109238,0.110104,0.129398,0.141261,0.129541,0.119696,0.130013,0.129416,0.119263,0.129633,0.130026,0.129466,0.129070,0.129940,0.119890,0.129643,0.129325,0.134927,0.120947,0.130474,0.130000,0.130111,0.111926,0.129754,0.129311,0.129441,0.130443,0.129346,0.134773,0.119387,0.119493,0.134895,0.129924,0.129432,0.130205,0.134271,0.120139,0.130095,0.129053,0.129694,0.108191,0.129248,0.129748,0.111358,0.129762,0.129831,0.109788,0.129785,0.129717,0.130350,0.129336,0.129692,0.129638,0.108110,0.129545,0.107036,0.129404,0.129526,0.129801,0.134797,0.130382,0.129784,0.129664,0.119945,0.129434,0.128996,0.129865,0.110433,0.129769,0.119712,0.129345,0.130066,0.130251,0.119514,0.129880,0.134413,0.129669,0.129326,0.135030,0.129275,0.135128,0.119651,0.130094,0.129869,0.126145,0.129653,0.130038
