,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length
10,Steel,0.3922993620394202,-0.000993219871981206,0.5653628805547057,0.044450178066857485,71.0953650633098,0.04000521961891356,0.026326322224228694,0.032093853146124056,0.03663073985454691,0.0232984979988449,0.013002460067685195,0.031853260671981735,0.015004628937885742,0.04416429883831778,0.016260120698408112,0.031043257855306663,76.78883108325401,0.10622315733204017,0.31019193373806336,0.06806302193494035,0.13000372576438696,0.016048729523507672,2.6418382205815882e-05,0.3299932763429355,0.30088373124212275,0.009000363444905868,0.004079114798361084,0.007673622175275594,0.0034177159091048123,0.0011242998001781586,0.0021136612516766294,0.0007443960465609236,0.006812201793217187,0.618826751397323
11,Steel,0.40983625786474265,0.026478591721968522,0.5658251783607273,0.04425727303812675,71.6398179896551,0.03999352393662816,0.02995679537754563,0.044956014771013686,0.036436655224942036,0.030393842471950303,0.02056280882148336,0.031861661775134664,0.01499298094703685,0.03969498439027028,0.047289110997562805,0.02525987613242309,72.53370950661923,0.10463170579323075,0.3444910228886032,0.06803626518626042,0.13004432728211462,-0.0001045780835642893,4.726604293968373e-05,0.3299635980514858,0.30015423967526983,0.01588528459058358,0.0077581189643300295,0.001013308954579822,0.0017458411562808686,0.004065337690247927,0.0011098655880777296,0.0007700419450291044,0.0020427039176056355,0.6383861886272599
12,Aluminum,0.38324578741826965,-0.04831972389546319,0.5653286703071958,0.04489473371136877,73.25560254677491,0.04000288782091205,0.030455498313855012,0.05000811531383444,0.04334603465484811,0.0282936039763513,0.019071789396890863,0.028572422131323473,0.015000000646868355,0.04432993520350744,0.06161599520915448,0.031605407300804904,71.87566538021692,0.10359574909566613,0.2685206317512402,0.06801133157156276,0.13500020187025574,4.6135928251327465e-05,0.00011143320910078722,0.3300076708322606,0.3502533992543995,0.00899984961586457,0.004831726835243448,0.001249168207374873,0.00440312553086342,0.002007298640190813,0.0016706153720128219,0.003149264352642648,0.008108101436460102,0.612955158250645
13,Aluminum,0.4148086175457282,0.07149020761555408,0.565717761370187,0.045654502165118634,75.21629505989269,0.03999716195424986,0.028682163746772824,0.04491675923559982,0.04335863468966542,0.02763764159114451,0.013042292262573503,0.031864847521611554,0.015005259584180123,0.04786794067710931,0.06258672710895267,0.0268904077586916,72.99808370761976,0.09040315920261208,0.46879506480412486,0.06800189670065467,0.13000858734476414,-7.040302029408599e-05,-2.084483005672811e-05,0.33000738011163266,0.3500261851362816,0.019820724823545,0.0003202023035862741,0.0029765812425944322,0.0018073806286220484,0.008385146664118241,0.0015839436901820885,0.0032981774189888157,0.0017557411666203077,0.6411117763984834
14,Aluminum,0.4031545192350472,0.055140215854861584,0.5655089972531013,0.05689365652173408,67.84596134131891,0.03998015672169397,0.02859429884733941,0.03611153153526693,0.03651314061381539,0.023388361151241512,0.01293976033210031,0.031838522017831355,0.014986598698142754,0.049873384352549684,0.0434459863753701,0.037185513059485406,72.46165359883679,0.2132609411805519,0.6119894309298595,0.06797759394512368,0.13502428262439023,0.015897586562580508,0.018080065871084395,0.32996495184398666,0.3503834388393275,0.008988941161907722,0.004794889742575444,0.002592632885633164,0.0036087464645492297,0.004841048025426609,0.0007936955200727614,0.0016315137895965902,0.003995218645140757,0.6728176838180582
15,Steel,0.37584886839566967,-0.027250884422503625,0.5115585112678627,0.0445934049045079,74.13919034505673,0.040012974582304746,0.029732183201795773,0.0332992510843287,0.03729707479758598,0.02336479535387564,0.01293929916916926,0.029569676184119913,0.01499664743392375,0.02848820404007763,0.035919680462911725,0.02699275086101707,73.08861906133882,0.10980092246450462,0.29589065431056505,0.06804484497662903,0.12995785637031745,-1.5468387414488763e-05,-2.450990305637342e-05,0.3299868410542742,0.30012870553444226,0.009012095904178986,0.001353584686740281,0.0015645738836704151,0.0019206453023922151,0.0006554012851420123,0.001583325508153167,0.0027290665068609786,0.010456199052265044,0.6202378973590922
16,Aluminum,0.4080924330376242,0.06900017225066968,0.6271232012871448,0.1292350297072945,73.36361780264066,0.03997818227234832,0.0320873000393025,0.05633291491475961,0.04722201199139985,0.025684821718598674,0.014925240999203447,0.03175306181543179,0.015007752463332996,0.04962682802356434,0.04616768145712081,0.02883165398070565,68.52417615254352,0.11085842574072582,0.630341011660744,0.06802992175170434,0.13500895266747076,0.01598367948632031,0.01815310642010278,0.32998099704729555,0.3500066663905944,0.00899948328024039,0.006042559526277242,0.005396502752830008,0.000871913158065874,0.00788587014241668,0.0016149677585251385,0.008458051777831804,0.005359886188795826,0.6570180370691233
17,Steel,0.4066564918808985,0.06925874932695929,0.5653206345067743,0.04544551982928343,73.17460588759869,0.04005075329710063,0.028558330297367634,0.0450429093646896,0.03652907862859107,0.023516687236683115,0.013021603413127072,0.0317998993099242,0.015001075627040329,0.05576537061459229,0.04173003518437386,0.03492943799511802,74.28809031159228,0.264622708215395,0.5858953107686887,0.06799112123196172,0.11991018157590014,0.016266414900499664,0.018310918358592436,0.3299379869267215,0.35035973635630063,0.008993585524444458,0.009267036307631614,0.00633693109718615,0.0014779094936864185,0.0010831640258770758,0.007017037795787892,0.0011225749093734627,0.009319914707580599,0.613783393529841
18,Aluminum,0.44709796054396034,0.06926291790204556,0.5658150407660593,0.09188620041587797,64.88070778038646,0.039970062557824856,0.03747728385459987,0.049901989587600976,0.05216335340348805,0.031059622216542307,0.01649200102976505,0.029527107611259443,0.01500999808954072,0.04698435806076509,0.04881559510252554,0.02310008856564521,69.73298041208066,0.10736204615142517,0.5077593257903608,0.07258336217572538,0.1424276245310938,-4.7607500274745966e-05,5.1568406834697975e-05,0.32999398610469244,0.30018463242843685,0.008996932281712429,0.002455306534299346,0.002856954221987342,0.001801764521579299,0.005859203928615237,0.0013712511637928005,0.004581910994559866,0.004884999049525102,0.6908198592045637
19,Steel,0.39379820225837003,0.05363958654324986,0.5654560974762198,0.04480361404846801,74.16598820793914,0.04006968687107175,0.028642928270938756,0.04501676708661675,0.03647167949912424,0.02346268609482442,0.013094018409578809,0.03189229026635693,0.01500952045440073,0.04608039779467939,0.029578563091821938,0.03320334911536497,73.99750175935668,0.09470430973434191,0.5331816264267787,0.06799543145059381,0.13014239835030178,0.016060885793293705,0.01801372314540032,0.33002003032455673,0.35044452874122284,0.009004718097178408,0.009476043463623903,0.0011962461012341818,0.000943718675932756,0.0009412721729535104,0.002574433206847164,0.002204993950415921,0.001292618296670011,0.6125281266116687
20,Aluminum,0.42274071339282976,0.05637193529670732,0.5657435093539331,0.055241492877789844,73.82994457028968,0.03994897119862923,0.029940863834031505,0.04050441814537966,0.03643156059749811,0.027581109332099688,0.012682567024904065,0.0349293786917215,0.014998437382245182,0.0464608504437525,0.06069899054312269,0.030267390541597685,75.49539246631906,0.11447357673467426,0.5913409361891253,0.06798055385536472,0.13503310359306825,0.01629981373757497,0.01823853851393719,0.33000075207909096,0.35022310476703833,0.008988786555575522,0.0010976032147300605,0.004734275825626395,0.003618562044649879,0.00741256412090709,0.0010972924522658898,0.0031714498196150197,0.0019896615870632654,0.6566692891269986
21,Steel,0.4178578591741278,0.07083338558236486,0.5657157554514223,0.045109124329558194,74.05160042674846,0.04001238750164032,0.028642427048834445,0.04498195942632658,0.03656279455114469,0.02570268344274475,0.012931666973381483,0.031821193590808455,0.014996235350040162,0.05137822810562706,0.038495282480130816,0.04512769699635685,74.6700693267298,0.12831839479133858,0.6649257680319625,0.06799028724299382,0.13007719746026325,9.462547439072384e-06,0.00013806580786617298,0.32997781786714275,0.35029969436987496,0.009000702272913039,0.0016909299510043023,0.0065300808086172085,0.006581824761341482,0.0010673091800701513,0.001184695265342391,0.007692551997686635,0.003947263417143073,0.6272193738524812
22,Steel,0.49691331557233204,0.06374233002814407,0.5837051848367931,0.04517644244642049,72.21792678886953,0.06612706121767101,0.02858681319371579,0.03565285599873686,0.03647961382336155,0.023422281346121614,0.010900530857005004,0.035068737883243425,0.014991928115932128,0.04927860942376326,0.038071237569218354,0.04136512332141181,72.4737859973091,0.15713689319100105,0.7021273392619222,0.06797820624149148,0.13004775436874585,-1.0672399219655362e-05,-1.847903051820088e-05,0.3299561342811624,0.3501010445909928,0.007138322603223838,0.007206123139751418,0.00466843980007153,0.009053868944466007,0.003774949890254871,0.007831710489366261,0.00832525527702856,0.0028449534471799544,0.6794974764349563
23,Steel,0.4120014032497606,0.06949769045503845,0.5653207157407315,0.04438279562591227,72.9202895010061,0.04004067222639134,0.0285343789570641,0.04492288183685183,0.03649179829535355,0.023422163445438057,0.012930180745250118,0.031768328041006086,0.015015055658331602,0.059949151922400135,0.04880038363550238,0.04501321956417241,71.96370830092204,0.12836085998774482,0.5312363992900542,0.0679962316500521,0.13000818289152993,0.01581609237371736,0.018224596453729355,0.32994315064098056,0.35005121378198933,0.008991769599384329,0.006055997912257532,0.002556852428104792,0.0007026310440668274,0.0021948183266319752,0.0071346565722478885,0.0011902932890682596,0.0008981835356158614,0.671640988546117
24,Aluminum,0.4036071358653974,0.04426829052109905,0.5655735798356301,0.045716136424761925,73.11499737804787,0.040026260327809975,0.02977848460069504,0.05409382939565693,0.0658924670861051,0.025555328685520084,0.018954336621456687,0.03181362811197292,0.015003625460145822,0.062266477428314426,0.05010632204063912,0.02999340753515786,68.47819024765876,0.1151205665898816,0.3617817302773071,0.06801953772468722,0.1299985321862972,4.148276466566306e-05,8.749239095057378e-05,0.32996475833161676,0.3009797728244192,0.009000587867041042,0.0007932154711418771,0.0007028919270317506,0.0006054451150774198,0.0035416830582777068,0.0011703143040845037,0.0017751024264259078,0.006084754707818534,0.6549918162283717
25,Aluminum,0.39750806675551537,0.06828385188826165,0.5655011451997098,0.044697569477796864,75.85799340466224,0.04005157613901866,0.02862847290853743,0.044934814224674664,0.036467014910838674,0.02339382485834184,0.013024748772229207,0.031784329234571244,0.01500592734666159,0.057682932660598915,0.04332462984638752,0.03444097094076814,72.98596807265413,0.14390540838894517,0.5203378074183623,0.06803880780998164,0.13001358429339735,0.016076221082498815,0.00016872706268498787,0.3299815739594615,0.300638169011683,0.00901273047778766,0.0077872570705237575,0.0006297910726928394,0.002972932582935202,0.004473692171125241,0.0007385147888684428,0.0017825319495985235,0.0009446115086717108,0.6894753625482439
26,Aluminum,0.44507223360057174,0.053855450366511,0.6213674614423101,0.04591065674432705,70.43333190158869,0.04115115515160039,0.040859270780115337,0.03948527806713051,0.036541181434902474,0.021607492726923447,0.0113268141417231,0.0345621914510723,0.0150085961476905,0.03721629740887998,0.06637555731534099,0.029517488982767365,66.36194492309839,0.19202968975702503,0.5096416287598078,0.07285266344730934,0.13519338493907898,2.777453774730973e-05,0.018100514624700897,0.35781761095049686,0.35031378053895085,0.010632833272100087,0.0009841143500178159,0.003131605401915765,0.006602242202631445,0.007748032998037892,0.001863712322425096,0.0036763423879718894,0.0014266401263504595,0.6685130248290798
27,Steel,0.33427412734150214,-0.011631422380366845,0.5655802696890575,0.030965680537740566,73.59483604048168,0.039987431288254834,0.02675451962756616,0.03130967293465571,0.03420409400368163,0.023285654018350605,0.012996378013037345,0.029613447608008273,0.014999693652322534,0.054391111017919616,0.020401581352748686,0.030339136856979677,71.01504648735676,0.0995408755901762,0.1938533421156935,0.06801781717764845,0.11220866784637487,5.979278996600702e-06,5.9756909803484505e-05,0.33002704951545125,0.35015375029739004,0.009004521735467952,0.008424048674607672,0.0010377834293371492,0.0015595206477474377,0.009051658220338208,0.005222412457317308,0.004296010008418171,0.0028572072475581997,0.6288296679925504
28,Aluminum,0.4459718994952373,0.06830747474261077,0.5651393040676419,0.0461182458232518,74.1604402772862,0.03999005243781102,0.028489072269478336,0.04488055090884494,0.036518060024860764,0.023497469830940858,0.012933691377372884,0.031817542917958117,0.015002361016653941,0.04985532006016499,0.045311914906791644,0.0333590910297461,73.75865715540596,0.15004839659509378,0.5140270913744913,0.06803083825353949,0.1300333431409229,0.015717868675381306,0.01823496507776544,0.3299598214034234,0.3501715161923306,0.00900890874950252,0.004474565414794197,0.000673768500523969,0.0025584365480131586,0.007685343617562675,0.0017710388709814902,0.0008206892808602928,0.004836802671383706,0.6752991441379089
29,Steel,0.4933329900788295,0.04578536965021385,0.5655041275162941,0.10208729916717767,71.86984857174016,0.03999352612514972,0.02855102657617594,0.04497945575879215,0.03650075648814305,0.023464002058365387,0.013026078660871906,0.03180378021401276,0.014999456428098384,0.052024568248574724,0.03983262634283539,0.0330700741935217,66.12058957878153,0.10215254767709536,0.48970252850281576,0.06800196851303647,0.1300097697519213,0.015844586513161143,0.017909258672703855,0.33000903947769683,0.35044340494279175,0.00899894092844879,0.0011921751925807397,0.0007008274237878158,0.0011146508640659278,0.00973042633617436,0.0012718519054178486,0.006070604369388992,0.008428748288324099,0.6616384760791643
30,Steel,0.4050197465959603,0.07076213882167687,0.5652656602027796,0.04550537774939532,74.18998123388434,0.04001064436794907,0.02859087263106163,0.044913506858527075,0.0365246467906318,0.023405967244035805,0.013015736881337423,0.03186720320483071,0.014998761078996616,0.05978152605832074,0.014851527464547917,0.03993786711833655,74.44796230924437,0.07375419601337665,0.5161819673053817,0.06801625956744427,0.13003346063043306,-0.00010166099474907212,2.8162946187832057e-05,0.32997962904618544,0.3503379994578347,0.008979843641545021,0.002036555300711892,0.0016524284231972757,0.006093996729857298,0.0008441305490709166,0.0012589671788363949,0.005689806999050701,0.0019158860892120383,0.6662794333347389
31,Steel,0.40996802297227114,0.008557186962904292,0.5658420678710434,0.05919350476616367,66.56694585061209,0.0400157219900428,0.040776327999143616,0.04984761760276722,0.054136466101030054,0.021830219589521152,0.01521874712913482,0.0286752374975162,0.014999094062338082,0.040785688766682954,0.05483899208551296,0.028016478633904062,67.3539568122713,0.11375181559257008,0.46870680021542555,0.07309313702485527,0.1301100260118769,4.7773277861665187e-05,0.0001023253428770075,0.3300155477012851,0.29034731836359856,0.009006011065489903,0.0008951868959508648,0.0042156709227714655,0.0019069260654894975,0.010149957506315366,0.002323062553465932,0.0019077883653914765,0.001984366851130042,0.6592047626779189
32,Aluminum,0.4238968173070926,0.0628131335238544,0.5655726977770895,0.044894648076526385,74.53133246823383,0.039991354448877886,0.028596752408380107,0.04499075882664995,0.036457176395438565,0.02337530575870809,0.013005848525088452,0.031790060249390795,0.014995119097895393,0.05829259484792615,0.04985401741617419,0.03582909014137886,73.07905725508273,0.17032857693096187,0.5872649885050691,0.06797634824378385,0.13004520117518806,0.01601422353919961,0.018209664641231273,0.3299187148143694,0.3502455773317201,0.009001308734508611,0.0025131979764623,0.008493039535411756,0.0010617269526679617,0.006096350217634499,0.0007135509044206918,0.000715316944813122,0.0039651223082032405,0.7036053712702646
33,Aluminum,0.40629852484594164,0.07195422469590304,0.5660871494355276,0.05964485242586845,72.92774857575444,0.03999818619816038,0.03705074846784004,0.04999263463642722,0.0442166606365934,0.027537434175635887,0.014994953461952159,0.02835817614204564,0.015006843475137989,0.04973302136627189,0.0427437632336862,0.039192120817876853,73.04241103459458,0.15009231259139247,0.541613850652045,0.06805255918457699,0.1301067612218648,-7.747978814532687e-05,1.4864981708623097e-05,0.33000686738827656,0.3002439897846338,0.009011179903929465,0.0010749854026606224,0.0032111211250109616,0.004758326610892303,0.010070158043175096,0.004081284694681692,0.0008369200390358007,0.004512517509642947,0.6501388274890876
34,Steel,0.4062041694615297,0.03644734793974107,0.5656395530419625,0.11234137003688213,73.91636703576275,0.04002499972673514,0.03186282552407163,0.044845686918636385,0.03646148226408358,0.02338508898942505,0.012936707782225136,0.028753473920779378,0.015001185676568567,0.045682464132394976,0.02254237257910499,0.043498505431958545,71.23005073781746,0.11885874440345098,0.47203632289561015,0.068064503252013,0.13003289524025913,-0.00022691714985161645,-2.169374859477876e-05,0.3299644093701795,0.30009561614704083,0.006955991310688938,0.0006577004601049843,0.0007328047795270806,0.008271037325582504,0.007042524181013253,0.006004610525829188,0.008717965555427306,0.0007793508566808372,0.6406189259201018
35,Aluminum,0.3943771650873595,0.04185205778952904,0.565720330297019,0.04457203217178897,73.855143851666,0.04002991639493364,0.028608025851577512,0.04273955971498133,0.036572197302494204,0.03184674054758123,0.013004299853353465,0.02871236980623632,0.01499704398238151,0.04986905591881055,0.03646213509903654,0.029910674691163996,73.11648805356644,0.12339858388270826,0.3205367045617598,0.06797281235678022,0.12998362668384805,0.0001775921007894461,2.1371427833417195e-06,0.3300020132737482,0.35056824998201064,0.01079149214902737,0.005716043706812212,0.0008099927804788741,0.003955730817090736,0.008742235425623737,0.0007882594505254519,0.0049298162926341114,0.004998090054205032,0.6385012279923903
36,Aluminum,0.4032533301577984,0.05416530885206219,0.5655109571567118,0.04468370266371355,62.03408469912567,0.03997114781560704,0.028617101233323415,0.044880258679736156,0.03649026948348454,0.023397502356834157,0.01304891269705714,0.03178172425994017,0.014993528688220684,0.050144615828726376,0.05087955043321271,0.037336558323231545,71.87272109350636,0.146742939661039,0.608970262021325,0.0679831783906834,0.1299818910756995,0.015978750698973476,0.018026638521086897,0.3300022658083034,0.3500644655705812,0.008993868152961099,0.006520275037714617,0.0037853179801810555,0.000918378829982722,0.0029015272864284574,0.004580087543060528,0.0051036237983757005,0.0069777766651751266,0.6318039002523411
37,Steel,0.4033347954813482,0.04845840696063372,0.565865283998417,0.04425657303674556,72.71195603585376,0.03998909417123359,0.028627826292835577,0.04988974069412738,0.03562557502490255,0.03920519830296459,0.016312788362507366,0.03186829929083697,0.014996908068945708,0.047636548652537164,0.03201632112272434,0.032528614575272154,73.06667493416657,0.10045693045619453,0.26141571581345563,0.06811505831683995,0.12993876512485594,-2.3858315659455037e-05,0.018106990502334594,0.3299452110467477,0.3008169910216841,0.008992411328916643,0.007307061780630044,0.0025682447601782883,0.003934855703566875,0.009821636352956778,0.0043081177666709405,0.0015423648253242255,0.0018891369566491096,0.6518358420936905
38,Aluminum,0.37781410299218077,-0.029858247861272023,0.5655706774631898,0.04409506337318357,78.67764250134265,0.04002380406832369,0.028568417526579376,0.04502877732496738,0.036494102854902774,0.02336274884639188,0.014770088483432696,0.03501505941721917,0.015014773254805045,0.04940324471135601,0.03049201523104303,0.0458477269321526,74.37425013362088,0.11521398481116656,0.6399410844148847,0.06805287050606226,0.12016666619111133,-9.29884111904979e-05,9.445293731292787e-05,0.3299613874989326,0.3501353692938357,0.009001658509605498,0.0020096483417154877,0.0012188095980409355,0.00410171128715024,0.004139392652394452,0.001963363762521105,0.004105014779260745,0.004039072875057875,0.6216773914675371
39,Steel,0.4002859580518313,0.06548383979356008,0.565616744809103,0.028365049493289322,73.47839639416388,0.040006498836132866,0.028565933588334584,0.03256653456299169,0.03371364484460267,0.02335663359731244,0.012988545774461967,0.028834352747558214,0.014996450384552511,0.04754272932508626,0.02309872607477957,0.03458806870758357,70.3027891559349,0.10341058291579769,0.625988689017144,0.06801466060787094,0.13514629509980688,4.8718642432493166e-05,0.018109733283154725,0.33002410852140823,0.35036539157966445,0.011265526136251081,0.007974466118772788,0.001519884738992768,0.0011607798835509245,0.0010844202760329075,0.0007719286909903867,0.0016143483066627152,0.0024186417218757467,0.6647946932857141
40,Steel,0.40384106340476383,0.06771272172697346,0.5651808103489856,0.0348119101549961,73.74092608133577,0.04000902764537252,0.028681530639260454,0.044934198571851484,0.03648152106903936,0.023423002472938655,0.012957398791475961,0.031855670768736445,0.014992963583460283,0.034751460477704436,0.06081826367109948,0.02997368882622668,73.03457922226264,0.11497122227811857,0.5283393478126021,0.06797004770112841,0.13012075647193216,0.01575819425228893,0.017846822729355543,0.3299882782218745,0.3504449858987052,0.009005828758231998,0.001271553092911976,0.001324277402813779,0.0011039654161547926,0.00104990999127638,0.0029890323955260437,0.0013745977783794121,0.003825888690117042,0.6445619487984341
41,Titanium,0.40092584733449926,0.07306106823656741,0.5651306682708238,0.0447327734725967,67.00788677855088,0.043674414517421094,0.028659572118026923,0.042175589265152344,0.046359870514983706,0.02154260269644916,0.012156787836927162,0.034992969913097145,0.015018062556947796,0.04390073580115191,0.03682051992592843,0.026019267791870578,71.68034332442677,0.09087888540533537,0.66591098655626,0.08705372671068064,0.13497373119427394,-0.00011052356689605827,0.017980101261427135,0.3718720098539169,0.38108801306617796,0.008997351305096308,0.001084429297588247,0.0073052100936688985,0.004238287118084902,0.002559116107602089,0.0070332930691317675,0.0006522048653848905,0.0009989591373309164,0.6606388716344829
42,Steel,0.7273058752424689,0.05557577601822528,0.5655825559237718,0.04464026990498929,73.6151641541855,0.04000228692078869,0.02868310015658649,0.044901699696089106,0.03643231162405278,0.023264652838065007,0.013049798058875212,0.031759044951497326,0.015002730665849928,0.0494456494165212,0.032004676334780484,0.03299295496471008,58.604403330169305,0.14593124562887136,0.5858037559180043,0.06797623146647665,0.13007504429046304,-1.1653374368123665e-05,6.50982215463624e-05,0.32998842291731356,0.3503424346093735,0.008995095933518759,0.0032216833651313092,0.0009398306255256348,0.004824077034241428,0.005420326729351867,0.0008627107470330657,0.00840625245732994,0.009368263794721098,0.6350584310134493
