Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.018250,0.023350,0.018250,0.023350,0.023350,0.033500,0.020000,0.023350,0.023350,0.023350,0.026000,0.020850,0.020850,0.026000,0.017750,0.017750,0.017350,0.023350,0.017500,0.017500,0.026000,0.023350,0.022000,0.023350,0.023350,0.023350,0.017750,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.017500,0.023350,0.023350,0.023350,0.017500,0.023350,0.019200,0.023350,0.013000,0.023350,0.023350,0.024500,0.025000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.029850,0.021250,0.023350,0.023350,0.026000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.025000,0.023350,0.023350,0.023350,0.017600,0.017600,0.023350,0.023350,0.023350,0.023350,0.022500,0.022500,0.023350,0.023350,0.023350,0.023350,0.023350,0.022000,0.023350,0.023350,0.023350,0.023350,0.016925,0.023350,0.023350,0.023350,0.023350,0.022000,0.023350,0.023350,0.023350,0.023350,0.027500,0.023350,0.023350,0.023350,0.022700,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.032500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.026500,0.023350,0.023350,0.023350,0.023350,0.022000,0.023350,0.023350,0.021000,0.023350,0.035000,0.023350,0.017500,0.023350,0.026000,0.020000,0.020750,0.023350,0.023350,0.023350,0.023350,0.023350,0.023500,0.023350,0.023350,0.017500,0.023350,0.017350,0.016000,0.023350,0.023350,0.020000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.028500,0.023350,0.027350,0.023350,0.023350,0.017350,0.023350,0.023350,0.023350,0.022850,0.023350,0.023350,0.023350,0.023350,0.023350,0.016000,0.023350,0.023350,0.023850,0.023350,0.023350,0.017350,0.023350,0.023350,0.023350,0.023350,0.026350,0.021950,0.023350,0.023350,0.028350,0.023350,0.023350,0.025000
SS OD,,N/A,0.011800,0.013000,0.011800,0.014000,0.013000,0.011500,0.020000,0.013000,0.013000,0.013000,0.013000,0.012500,0.012500,0.013000,0.010500,0.010500,0.013000,0.013000,0.012500,0.012500,0.013000,0.013000,0.016000,0.013000,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.013000,0.014500,0.014500,0.012500,0.014500,0.013000,0.013000,0.012500,0.013000,0.012750,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.010000,0.013000,0.012750,0.009500,0.012500,0.012500,0.013000,0.012500,0.013000,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.014500,0.014000,0.014000,0.013000,0.016000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012750,0.012750,0.011500,0.013000,0.013000,0.013000,0.012000,0.012000,0.013000,0.011000,0.014500,0.014500,0.013000,0.022000,0.013000,0.013000,0.013000,0.013000,0.011750,0.013000,0.014000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.025000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.012000,0.013000,0.013000,0.012500,0.013000,0.013000,0.013000,0.012000,0.013000,0.012500,0.012000,0.011500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013500,0.013000,0.013000,0.012500,0.013000,0.010500,0.013500,0.013000,0.013000,0.012500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015000,0.019000,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.010500,0.013000,0.014500,0.014500,0.013000,0.018000,0.012750,0.014500,0.017000,0.018000,0.017000,0.016000,0.013000
ST OD,,N/A,0.028600,0.031800,0.028600,0.031800,0.031800,0.040000,0.030000,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.028600,0.028600,0.034900,0.028800,0.028600,0.028600,0.031800,0.030000,0.031800,0.027200,0.031600,0.027200,0.028600,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.028800,0.028600,0.028600,0.031800,0.028600,0.028600,0.031000,0.028800,0.031800,0.028600,0.033000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.031800,0.038000,0.031800,0.031800,0.031800,0.034600,0.028600,0.035000,0.035000,0.031800,0.031800,0.027000,0.030000,0.031800,0.031800,0.035000,0.028600,0.028600,0.012000,0.031800,0.031800,0.031800,0.029900,0.029900,0.028600,0.028000,0.031800,0.031800,0.031800,0.034900,0.029000,0.034900,0.034900,0.031700,0.028600,0.031800,0.035000,0.034600,0.031800,0.029000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.029200,0.029000,0.031800,0.026000,0.031800,0.032800,0.031800,0.031800,0.037500,0.031800,0.031800,0.031800,0.031800,0.032800,0.031800,0.031800,0.032800,0.031800,0.031800,0.031800,0.031800,0.032800,0.030000,0.029000,0.031800,0.028600,0.028500,0.038100,0.031800,0.031800,0.027500,0.031800,0.031800,0.029000,0.029000,0.032000,0.031800,0.031800,0.032800,0.031800,0.030000,0.034600,0.028000,0.028600,0.034600,0.028600,0.031700,0.034600,0.034600,0.028600,0.031800,0.031800,0.025400,0.031800,0.031800,0.031800,0.031800,0.030000,0.030000,0.030000,0.028600,0.031800,0.031800,0.031800,0.035000,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.028600,0.028600,0.028600,0.031800,0.030000,0.030000,0.030000,0.034900,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.034900,0.031800,0.034900,0.034900,0.031800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.013,0.012,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0165,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0265,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.046600,0.049800,0.046600,0.054600,0.048400,0.066600,0.060700,0.048500,0.048400,0.048500,0.035000,0.045000,0.035000,0.035000,0.046000,0.046000,0.041000,0.040600,0.033800,0.032800,0.035000,0.047700,0.049200,0.047000,0.045000,0.047000,0.044800,0.041100,0.048400,0.049700,0.049700,0.047900,0.049900,0.049900,0.033400,0.040900,0.041000,0.020000,0.034200,0.035000,0.042200,0.037800,0.052300,0.038800,0.031300,0.047000,0.058000,0.044000,0.047100,0.045700,0.048000,0.051200,0.056800,0.040000,0.036900,0.046300,0.045000,0.060000,0.059000,0.046500,0.049200,0.050200,0.065000,0.054700,0.055700,0.049900,0.047000,0.046700,0.047200,0.047000,0.047000,0.043400,0.032800,0.032800,0.049400,0.050900,0.050600,0.069800,0.055000,0.049000,0.039000,0.036000,0.061000,0.048000,0.050000,0.046200,0.038700,0.049800,0.049800,0.050000,0.045700,0.056500,0.054900,0.050200,0.047900,0.035400,0.005000,0.049200,0.040600,0.040600,0.048500,0.040600,0.053300,0.050500,0.029600,0.059600,0.035000,0.049200,0.064500,0.039000,0.049300,0.047300,0.049200,0.046600,0.043300,0.049200,0.047200,0.053500,0.046300,0.058300,0.052700,0.052000,0.049900,0.045400,0.046100,0.046300,0.041600,0.047100,0.042100,0.039000,0.047600,0.048800,0.044300,0.042100,0.046400,0.025000,0.034100,0.040000,0.046000,0.049300,0.043400,0.046700,0.046200,0.042700,0.050200,0.029400,0.029100,0.050200,0.035000,0.028200,0.050200,0.050200,0.029100,0.042000,0.050500,0.035600,0.044200,0.047100,0.050100,0.052100,0.044400,0.044400,0.044400,0.045300,0.025000,0.051700,0.044800,0.055100,0.039100,0.044100,0.054600,0.045000,0.045000,0.043700,0.034300,0.038100,0.037100,0.049400,0.044400,0.044400,0.044400,0.049400,0.043100,0.048700,0.049400,0.048100,0.045000,0.027200,0.040000,0.036100,0.058000,0.058000,0.049900,0.051000,0.038600,0.053700,0.040000,0.028400,0.050000,0.045000,0.049000
ST UX,,N/A,0.032900,0.049300,0.032900,0.040500,0.047000,0.045600,0.052000,0.050000,0.047000,0.040000,0.050000,0.040000,0.040000,0.050000,0.025600,0.025600,0.049200,0.045500,0.015900,0.015500,0.050000,0.016800,0.139600,0.040000,0.100000,0.040000,0.025600,0.013100,0.037800,0.032700,0.032700,0.032300,0.049000,0.030000,0.015900,0.040000,0.025700,0.229300,0.015900,0.030000,0.025800,0.024000,0.047000,0.045700,0.029900,0.032100,0.032000,0.018800,0.047400,0.016800,0.017500,0.031800,0.037100,0.042200,0.021900,0.045500,0.025000,0.051800,0.097600,0.021900,0.047200,0.040000,0.070000,0.040000,0.040000,0.049000,0.048900,0.050300,0.032500,0.046500,0.047100,0.028100,0.040000,0.040000,0.022800,0.051300,0.052500,0.047000,0.040000,0.040000,0.024000,0.014300,0.089100,0.081000,0.047400,0.047900,0.041500,0.051800,0.051800,0.040000,0.070300,0.060900,0.040000,0.040000,0.032300,0.021200,0.060900,0.049200,0.016300,0.016300,0.048900,0.016300,0.047000,0.047400,0.012700,0.055600,0.037200,0.046900,0.081200,0.021900,0.049300,0.044100,0.049200,0.021700,0.015000,0.049200,0.083700,0.032200,0.046400,0.081600,0.032200,0.045000,0.032200,0.048500,0.081700,0.020400,0.045900,0.047400,0.160900,0.106100,0.159900,0.030400,0.052400,0.014400,0.049500,0.081600,0.020000,0.043000,0.060000,0.049300,0.053600,0.081400,0.052500,0.019700,0.040000,0.014200,0.050000,0.040000,0.020000,0.024400,0.040000,0.040000,0.050000,0.015000,0.048400,0.030000,0.047300,0.044700,0.048600,0.053400,0.040000,0.040000,0.040000,0.012500,0.050000,0.047400,0.036800,0.040000,0.044700,0.043600,0.053100,0.033600,0.020000,0.012900,0.108600,0.025700,0.025700,0.040000,0.040000,0.040000,0.040000,0.040000,0.053300,0.047200,0.099000,0.047300,0.050000,0.049600,0.180000,0.015600,0.091000,0.091000,0.046800,0.030000,0.040600,0.052600,0.050500,0.048700,0.050000,0.050000,0.051900
HT UX,,N/A,0.035900,0.028900,0.035900,0.044600,0.037100,0.028300,0.034300,0.032300,0.037100,0.032300,0.065000,0.020000,0.027000,0.065000,0.040000,0.040000,0.028100,0.035400,0.024800,0.026300,0.065000,0.030700,0.033600,0.033400,0.030000,0.033400,0.040500,0.036200,0.036900,0.037400,0.037400,0.038000,0.044000,0.050000,0.024700,0.040000,0.035400,0.024000,0.024800,0.027900,0.034100,0.033500,0.036700,0.035000,0.024200,0.034600,0.040000,0.030500,0.036000,0.034000,0.033200,0.043500,0.053700,0.033900,0.026700,0.038600,0.030000,0.038500,0.036500,0.033200,0.035900,0.044000,0.031000,0.039900,0.040200,0.034000,0.029200,0.025300,0.031700,0.039000,0.037500,0.041100,0.043000,0.043000,0.036000,0.025900,0.029600,0.043000,0.025000,0.025000,0.031600,0.025400,0.033400,0.031300,0.031500,0.040100,0.026900,0.031400,0.031400,0.032000,0.027000,0.025300,0.040200,0.044000,0.038000,0.030000,0.055300,0.029000,0.030700,0.030700,0.029500,0.030700,0.033500,0.033500,0.024300,0.020900,0.013000,0.033800,0.027000,0.034000,0.028900,0.036400,0.028900,0.034000,0.029600,0.028900,0.024300,0.040700,0.033200,0.021300,0.041200,0.032200,0.039600,0.028400,0.023000,0.025700,0.030400,0.036000,0.026000,0.025000,0.026200,0.036800,0.031800,0.028700,0.028800,0.036000,0.027300,0.028000,0.030200,0.028800,0.029900,0.022900,0.025000,0.029000,0.044000,0.023700,0.030000,0.044000,0.025000,0.020700,0.044000,0.044000,0.030000,0.028500,0.035500,0.031400,0.032400,0.044500,0.034800,0.045200,0.032400,0.032400,0.032400,0.047700,0.033500,0.036600,0.047900,0.034000,0.044400,0.023300,0.031200,0.051500,0.035000,0.047000,0.016400,0.039200,0.035600,0.033100,0.032400,0.032400,0.032400,0.033100,0.027200,0.038000,0.034000,0.036800,0.040500,0.039700,0.040000,0.029700,0.031300,0.031300,0.038400,0.033600,0.045200,0.030700,0.035000,0.035200,0.035000,0.040500,0.040500
HT Angle,,deg,73.25,73,73.25,74.19144,74,73,70,74,74,74,63.5,71,69.5,62.5,74,74,73,73,74,70,56.5,74,72.5,74,69,74,73,73,72.5,73.5,73.5,74,70.5,70.5,74,70.5,73,73,74,74,75,73,74.5,74,74.57748,74,76,73,74,72,73.5,73,72.5,75,74,71,74,73.5,74,74,72,73.5,70.59661,73,73,73,72,78,77,72,72,72,70,70,74,71,71,74.5,71,71,73,73.28689,68,68,73,73,73.5,68,68,70,74,68,73,73.50167,74,71,30,73,73,73,73,73,73,73,74.4,73,70.5,73,69,71.5,73,73,73,72,73,73,69,72.8,73,69,72,73,71.3,68.00065,69,74.5,72.5,74,70.5,75.5,70.5,76,73,75,71,74,75,74,74,73,72,69.5,70,75,73.5,72.5,62.5,74,74,71.5,73.5,73.5,62.5,75,72.5,73,71.5,73,73,74.5,76,76,76,72,65,76,72,73.5,73,69,71,71,73,71.46288,70.04048,73.5,73.5,71.5,76,76,76,71.5,72,72,73.5,73.5,70,44,73,73.5,69,70.54466,73,67,72,65,71,70.5,70,70.00135,73
HT Length,,m,0.1486,0.145,0.1486,0.1933,0.15,0.17,0.1409,0.1497,0.15,0.1503,0.15,0.11,0.11,0.15,0.1753,0.1753,0.1453,0.1603,0.0891,0.0936,0.15,0.12,0.1538,0.13,0.0857,0.13,0.1793,0.1688,0.16,0.145,0.145,0.1268,0.1526,0.1705,0.13,0.1705,0.1527,0.1443,0.0783,0.1373,0.1294,0.16,0.145,0.2101,0.2033,0.1374,0.1294,0.1424,0.1372,0.13,0.1,0.147,0.14,0.0984,0.1845,0.1376,0.1147,0.1529,0.1619,0.145,0.1264,0.12,0.13,0.1201,0.1252,0.145,0.1364,0.155,0.18,0.1722,0.1711,0.1479,0.1495,0.1495,0.1665,0.1048,0.095,0.1167,0.115,0.125,0.128,0.132,0.1768,0.14,0.1203,0.1171,0.09,0.11,0.11,0.1279,0.13,0.09,0.1647,0.16,0.1268,0.1099,0.2348,0.1446,0.1431,0.1431,0.145,0.1431,0.0928,0.0928,0.1687,0.145,0.08,0.17,0.12,0.18,0.145,0.1854,0.145,0.1188,0.1325,0.145,0.1001,0.125,0.1399,0.1,0.1253,0.1575,0.1251,0.1191,0.0998,0.1604,0.1062,0.1252,0.109,0.0959,0.11,0.0985,0.0902,0.0985,0.1705,0.145,0.0894,0.1012,0.1501,0.145,0.1669,0.0958,0.1,0.097,0.12,0.1523,0.15,0.1185,0.1178,0.1511,0.12,0.12,0.15,0.1108,0.09,0.125,0.175,0.175,0.145,0.17,0.1408,0.1607,0.1877,0.1224,0.1504,0.135,0.155,0.16,0.185,0.11,0.11,0.1454,0.1879,0.1193,0.07,0.155,0.155,0.2001,0.1607,0.1607,0.1607,0.2,0.1851,0.1102,0.1696,0.1698,0.19,0.1,0.16,0.1893,0.13,0.13,0.145,0.105,0.1498,0.1095,0.14,0.106,0.14,0.1255,0.145
ST Length,,m,0.545,0.5153,0.545,0.64,0.547,0.6256,0.457,0.52,0.547,0.52,0.425,0.435,0.436,0.425,0.63,0.63,0.5392,0.6155,0.5109,0.5355,0.43,0.52,0.6996,0.535,0.45,0.535,0.638,0.5931,0.5678,0.5677,0.5677,0.5673,0.52,0.54,0.5559,0.54,0.5957,0.7293,0.5,0.565,0.5458,0.58,0.587,0.6957,0.6299,0.4721,0.662,0.5788,0.56,0.5468,0.5375,0.5818,0.5621,0.56,0.6019,0.59,0.53,0.5178,0.5176,0.5819,0.5222,0.57,0.49,0.57,0.58,0.515,0.5489,0.5703,0.58,0.61,0.58,0.5781,0.58,0.58,0.6028,0.4577,0.4064,0.547,0.435,0.468,0.528,0.5643,0.59,0.59,0.5774,0.56,0.5415,0.4828,0.4828,0.47,0.5803,0.5269,0.63,0.62,0.5673,0.5162,0.5269,0.5152,0.57,0.57,0.5149,0.57,0.547,0.5474,0.577,0.4656,0.2672,0.6319,0.5312,0.5049,0.5153,0.6,0.5152,0.58,0.555,0.5152,0.406,0.5322,0.6054,0.512,0.5322,0.565,0.5322,0.5311,0.406,0.5804,0.5459,0.55,0.6129,0.5961,0.6119,0.6204,0.5374,0.5144,0.509,0.6116,0.5,0.5,0.54,0.5153,0.57,0.406,0.42,0.5097,0.57,0.5742,0.525,0.57,0.54,0.56,0.57,0.57,0.525,0.585,0.5,0.545,0.5773,0.6447,0.5146,0.6304,0.57,0.59,0.62,0.5225,0.45,0.5874,0.5968,0.53,0.5107,0.3186,0.46,0.5036,0.6,0.5029,0.33,0.5957,0.5957,0.54,0.59,0.59,0.59,0.54,0.5059,0.5272,0.584,0.58,0.505,0.5996,0.48,0.6156,0.53,0.53,0.5968,0.466,0.6006,0.445,0.5,0.3887,0.5,0.505,0.5519
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.0735,0.1,0.068,0.069,0.73,0.73,0.068,0.068,0.07,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.073,0.068,0.075,0.068,0.073,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.73,0.73,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068
Dropout Offset,,N/A,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.120000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.120000,0.120000,0.135000,0.135000,0.120000,0.120000,0.135000,0.135000,0.120000,0.135000,0.135000,0.130000,0.135000,0.130000,0.120000,0.135000,0.150000,0.120000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.120000,0.130000,0.120000,0.130000,0.130000,0.125000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.135000,0.120000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.120000,0.130000,0.190000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.120000,0.130000,0.175000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000
SSB OD,,N/A,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.020000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.014000,0.014000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.017000,0.016000,0.016000,0.016000,0.014000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.014000,0.019000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.015000,0.015000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.022000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016600,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.025000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.015000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.016000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000
