Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.018250,0.016500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.021000,0.023350,0.023350,0.023350,0.023350,0.017000,0.023350,0.019950,0.019950,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.027350,0.023350,0.024000,0.021000,0.026850,0.019950,0.019950,0.025850,0.023350,0.018100,0.023350,0.034500,0.025500,0.023350,0.023350,0.023350,0.023350,0.021000,0.018250,0.023350,0.023350,0.020000,0.019950,0.019950,0.019950,0.019950,0.017350,0.027350,0.023350,0.023350,0.023350,0.025850,0.021600,0.023350,0.037500,0.032500,0.037500,0.023350,0.017350,0.023350,0.031000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.018000,0.023350,0.017350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.021250,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.045000,0.023350,0.023350,0.023350,0.023350,0.022350,0.023350,0.017000,0.020000,0.020000,0.020500,0.023350,0.023350,0.023350,0.023350,0.018600,0.023350,0.025500,0.024850,0.023350,0.022000,0.023350,0.023350,0.023350,0.021000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.017400,0.018500,0.035000,0.037500,0.023350,0.018600,0.023350,0.025500,0.023350,0.025500,0.018600,0.035000,0.025500,0.025500,0.023350,0.023350,0.017350,0.023500,0.023500,0.023350,0.024850,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.054500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.034500,0.034500,0.034500
SS OD,,N/A,0.011800,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016500,0.013000,0.013000,0.013000,0.012500,0.013000,0.013000,0.013000,0.013000,0.012500,0.013000,0.010900,0.010900,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012500,0.013000,0.014500,0.012000,0.011500,0.010900,0.010900,0.012000,0.013000,0.013000,0.013000,0.013000,0.012500,0.013000,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.010900,0.010900,0.010900,0.010900,0.010500,0.013000,0.013000,0.013000,0.013000,0.012000,0.011150,0.013000,0.013000,0.013000,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.017500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012500,0.013000,0.013000,0.012750,0.014000,0.013000,0.013000,0.013000,0.011800,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012500,0.011500,0.014000,0.013000,0.013000,0.011800,0.013000,0.013000,0.013000,0.013000,0.011800,0.014000,0.013000,0.013000,0.013000,0.013000,0.014000,0.013000,0.013000,0.013000,0.014500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000
ST OD,,N/A,0.028600,0.030000,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.028600,0.031800,0.028000,0.031800,0.028000,0.031800,0.031800,0.029000,0.031800,0.028800,0.028800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.031600,0.031600,0.030000,0.031800,0.028600,0.030000,0.031800,0.028800,0.028800,0.031800,0.031800,0.028600,0.030000,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.029000,0.028600,0.031800,0.031800,0.028600,0.028600,0.028600,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.032000,0.031800,0.031800,0.031800,0.040000,0.031800,0.031800,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.045000,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034600,0.034600,0.034600,0.031800,0.028600,0.028600,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.029000,0.031800,0.031800,0.028600,0.031800,0.031800,0.028000,0.031800,0.028600,0.031800,0.035000,0.034000,0.045000,0.030000,0.031800,0.031800,0.030000,0.029000,0.028600,0.031800,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.028400,0.028600,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.030000,0.031600,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.028000,0.028000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0165,0.0165,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0165,0.0165,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.0165,0.0165,0.0165,0.0165,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.018,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.046600,0.039900,0.049200,0.048000,0.048000,0.039800,0.049200,0.048700,0.047300,0.040800,0.059900,0.035000,0.047200,0.050200,0.049300,0.049200,0.035500,0.040700,0.031500,0.031500,0.000500,0.066600,0.055000,0.044000,0.046900,0.050900,0.041200,0.041200,0.051300,0.047400,0.051600,0.041500,0.053900,0.031500,0.031500,0.046800,0.047400,0.029900,0.034100,0.037200,0.092000,0.044900,0.048100,0.044100,0.049500,0.050000,0.030000,0.039900,0.044100,0.048700,0.031400,0.031400,0.031400,0.031400,0.039100,0.050000,0.048700,0.048700,0.049500,0.050400,0.042000,0.049200,0.036600,0.034900,0.037300,0.046800,0.039100,0.045700,0.033000,0.043300,0.049500,0.046100,0.044300,0.049200,0.060000,0.052100,0.070800,0.048600,0.050300,0.051500,0.048300,0.051300,0.050900,0.051900,0.050200,0.039000,0.049300,0.051600,0.051600,0.051600,0.048000,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.049800,0.065100,0.049000,0.047200,0.048500,0.048900,0.039200,0.042600,0.047700,0.044400,0.045800,0.045900,0.047400,0.046100,0.046300,0.045400,0.048800,0.049000,0.042100,0.048600,0.048800,0.046600,0.051900,0.051900,0.030100,0.053700,0.035600,0.048700,0.048700,0.034000,0.049200,0.046500,0.036100,0.049200,0.043200,0.048400,0.047300,0.038900,0.040500,0.032800,0.036500,0.042100,0.034500,0.037200,0.029900,0.042900,0.042900,0.042900,0.039600,0.050600,0.050000,0.042900,0.049700,0.028700,0.033700,0.028400,0.004100,0.043300,0.043100,0.050800,0.048800,0.049900,0.048800,0.054500,0.054000,0.048800,0.048800,0.050300,0.058600,0.044100,0.045800,0.046100,0.049500,0.025400,0.049200,0.041900,0.037600,0.036900,0.036200,0.049200,0.035000,0.053500,0.049200,0.045000,0.042800,0.049100,0.049400,0.043100,0.042400,0.068800,0.035000,0.048700,0.049700,0.063500,0.055000,0.049700,0.037200,0.037200,0.037200
ST UX,,N/A,0.032900,0.046700,0.049200,0.047000,0.047000,0.032200,0.044800,0.051100,0.042900,0.046100,0.039900,0.049200,0.048200,0.113200,0.030000,0.049200,0.018900,0.049100,0.015200,0.015200,0.050600,0.053400,0.064400,0.036600,0.047200,0.012800,0.046100,0.046100,0.013300,0.047200,0.050000,0.019400,0.050800,0.015200,0.015200,0.035000,0.052400,0.015000,0.020700,0.013000,0.020000,0.168900,0.119200,0.116300,0.047700,0.030000,0.017100,0.047600,0.046200,0.036800,0.015300,0.015300,0.015300,0.015300,0.014000,0.020900,0.043400,0.043400,0.040700,0.150800,0.024900,0.049200,0.012300,0.010800,0.012200,0.011800,0.014000,0.038900,0.039800,0.048900,0.045000,0.053400,0.055300,0.049200,0.137900,0.054100,0.038000,0.023100,0.044500,0.043000,0.027000,0.036200,0.047000,0.051400,0.118000,0.014000,0.049300,0.048100,0.048100,0.048100,0.035400,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.048000,0.009100,0.049200,0.052000,0.050600,0.046800,0.020800,0.021000,0.154600,0.040000,0.048900,0.049200,0.048200,0.041600,0.049400,0.049200,0.061900,0.046400,0.022000,0.046100,0.049300,0.064000,0.049700,0.049700,0.017400,0.055100,0.018900,0.036800,0.036800,0.020000,0.084200,0.022000,0.019700,0.049200,0.047900,0.020000,0.050300,0.051300,0.213600,0.033200,0.045000,0.022000,0.047100,0.026200,0.100900,0.029800,0.029700,0.029700,0.032400,0.047100,0.046900,0.029800,0.051700,0.014500,0.024000,0.027700,0.131600,0.047400,0.039100,0.038400,0.052500,0.038300,0.045200,0.039200,0.013400,0.052500,0.052500,0.042800,0.005600,0.030000,0.045800,0.045700,0.034000,0.009600,0.050000,0.046400,0.052600,0.071600,0.046300,0.049200,0.049200,0.065800,0.049200,0.049300,0.048700,0.048800,0.075200,0.048600,0.048100,0.051500,0.015000,0.206600,0.054200,0.048800,0.082000,0.054200,0.013000,0.013000,0.013000
HT UX,,N/A,0.035900,0.030200,0.029000,0.032500,0.032500,0.027700,0.040000,0.033000,0.030100,0.029300,0.021700,0.028900,0.030500,0.032800,0.033000,0.028900,0.028000,0.033600,0.026000,0.026000,0.026000,0.030700,0.033000,0.043800,0.032900,0.024000,0.029300,0.029300,0.025300,0.033200,0.038500,0.027400,0.030300,0.026000,0.026000,0.021600,0.024700,0.028000,0.034900,0.023900,0.060000,0.030000,0.029700,0.033300,0.032100,0.030000,0.033000,0.029100,0.055700,0.032700,0.026000,0.026000,0.026000,0.026000,0.028000,0.033500,0.031000,0.031000,0.027600,0.030300,0.038000,0.028900,0.020800,0.021400,0.020300,0.033800,0.028000,0.030000,0.052200,0.028400,0.039900,0.021600,0.020900,0.028900,0.037900,0.024600,0.023200,0.016700,0.028400,0.022300,0.033500,0.027700,0.032500,0.026000,0.026800,0.028000,0.028900,0.035600,0.035600,0.035600,0.025000,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.035300,0.031200,0.028900,0.036100,0.039300,0.034000,0.030400,0.029200,0.023600,0.032400,0.030600,0.030300,0.055500,0.049200,0.029700,0.030600,0.017300,0.084000,0.032400,0.033200,0.027800,0.068700,0.023900,0.023900,0.026000,0.021300,0.028100,0.032700,0.032700,0.037000,0.028900,0.033500,0.030000,0.028900,0.031300,0.028300,0.031100,0.026200,0.016400,0.022800,0.024200,0.032400,0.025400,0.023100,0.024800,0.040300,0.040500,0.040500,0.024400,0.034200,0.034500,0.040300,0.033000,0.023400,0.028100,0.020200,0.013500,0.030900,0.038900,0.030800,0.034700,0.031400,0.033500,0.035900,0.020900,0.034700,0.034700,0.027500,0.022500,0.037700,0.028200,0.028200,0.036000,0.001200,0.027700,0.027800,0.031700,0.013700,0.023100,0.028900,0.030000,0.033000,0.028900,0.028400,0.030200,0.031300,0.023700,0.029200,0.029900,0.030700,0.023000,0.026500,0.039400,0.030300,0.020000,0.039400,0.023900,0.023900,0.023900
HT Angle,,deg,73.25,73,73,75,75,71,73,74,75,71,72.2119,76,71.5,73,75,73,72.5,75,72.5,72.5,72,73,73,73,73,72.5,72,72,73,72,71,73,72.5,72.5,72.5,72,69,76.5,73,73,75.5,66,66,66,73.5,74,71.5,73,72.5,72.5,72.5,72.5,72.5,72.5,73,72.5,72,72,73,72.5,74,73,72.5,72.5,74,72.5,73,71,73,73.5,78,74.5,74.5,73,78,65,74,83,72,74.5,73,77.5,75,71,82,72,73,73,73,73,75,73,73,73,73,73,73,73,73,73,73,73,73,85,75,74,75.00088,72.5,73,74.5,68,73.5,70.59383,70,72.5,73.99726,71,66.95272,69.5,73,73,73,75.5,73.5,74.5,74.5,73,73,72.5,72.5,72.5,72,73,73,72,73,72,74,73,73,73,74,70,73,74,74,74,73.5,73.5,73.5,73.5,73,72,73.5,73.5,73,73,73,72,70,72,73,73,72,73,72,73,73,73,75,73.25,71,72,72,74,72,73,73,60,73,73,73,70,73,73,73,73,68,68.4,71.2,71.2,74,73,73,73,73,67.4,73,73,73,73
HT Length,,m,0.1486,0.1406,0.1446,0.0502,0.0502,0.1993,0.176,0.1411,0.2462,0.145,0.114,0.11,0.1146,0.1669,0.1268,0.145,0.1061,0.1146,0.1131,0.1131,0.0447,0.161,0.1446,0.165,0.12,0.125,0.13,0.13,0.13,0.1146,0.1454,0.11,0.12,0.1135,0.1135,0.1377,0.0864,0.096,0.0983,0.1226,0.1304,0.12,0.11,0.11,0.113,0.1501,0.1086,0.148,0.1451,0.11,0.1135,0.1135,0.1135,0.1135,0.1425,0.1496,0.1449,0.1449,0.1037,0.1402,0.0798,0.1571,0.11,0.0854,0.1,0.1088,0.1425,0.1452,0.1257,0.1745,0.1527,0.131,0.1161,0.145,0.0992,0.106,0.1007,0.1364,0.1271,0.0889,0.1819,0.0885,0.0896,0.0741,0.1029,0.1604,0.145,0.1131,0.1131,0.1131,0.1715,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327,0.1,0.148,0.1559,0.1332,0.1277,0.1448,0.1194,0.0876,0.1104,0.1547,0.1569,0.295,0.1171,0.0877,0.0977,0.06,0.205,0.17,0.155,0.1369,0.0477,0.1007,0.1007,0.1294,0.1034,0.1061,0.11,0.11,0.19,0.145,0.1078,0.1421,0.145,0.1323,0.1667,0.165,0.129,0.1444,0.135,0.1,0.17,0.1142,0.1157,0.1166,0.172,0.1675,0.1675,0.1411,0.0963,0.0924,0.1728,0.1432,0.13,0.1293,0.11,0.0967,0.1084,0.1673,0.09,0.1215,0.0903,0.1323,0.1696,0.1083,0.1215,0.1395,0.1002,0.1399,0.1197,0.15,0.1488,0.115,0.1341,0.145,0.1007,0.3188,0.0766,0.084,0.145,0.1123,0.1284,0.145,0.115,0.0945,0.1453,0.1059,0.1234,0.1417,0.0793,0.1229,0.1027,0.1024,0.145,0.1043,0.1024,0.1226,0.1226,0.1226
ST Length,,m,0.545,0.5767,0.5152,0.513,0.513,0.5872,0.5348,0.6001,0.6432,0.56,0.28,0.58,0.54,0.621,0.53,0.5152,0.528,0.3581,0.5352,0.5352,0.5166,0.55,0.53,0.56,0.5672,0.5128,0.52,0.47,0.5133,0.5622,0.5002,0.5194,0.5458,0.5352,0.5352,0.515,0.3314,0.575,0.5407,0.513,0.57,0.465,0.465,0.457,0.5377,0.55,0.4621,0.5376,0.6162,0.5868,0.5353,0.5353,0.5353,0.5353,0.564,0.4859,0.54,0.54,0.5607,0.6508,0.5919,0.4992,0.4723,0.4708,0.4722,0.5518,0.564,0.4826,0.5898,0.545,0.395,0.2826,0.23,0.5152,0.6379,0.406,0.535,0.5481,0.4695,0.449,0.623,0.5262,0.547,0.4578,0.668,0.584,0.5153,0.5141,0.5141,0.5141,0.4604,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.514,0.6091,0.59,0.55,0.595,0.5918,0.5708,0.541,0.46,0.48,0.5149,0.5152,0.66,0.284,0.5154,0.5152,0.1119,0.6264,0.602,0.5961,0.5153,0.53,0.4497,0.4497,0.5574,0.3201,0.528,0.5868,0.5868,0.593,0.5502,0.54,0.59,0.5152,0.5679,0.516,0.52,0.2513,0.6636,0.48,0.245,0.602,0.4971,0.52,0.55,0.55,0.55,0.55,0.52,0.5601,0.5599,0.55,0.6017,0.5545,0.565,0.4877,0.6116,0.4674,0.54,0.4884,0.5,0.4883,0.5405,0.54,0.4734,0.5,0.52,0.4848,0.531,0.545,0.56,0.56,0.543,0.53,0.49,0.5464,0.5326,0.5566,0.5463,0.5152,0.5892,0.5058,0.5152,0.4343,0.4802,0.5148,0.41,0.51,0.54,0.5175,0.455,0.7066,0.5392,0.5148,0.44,0.5392,0.513,0.513,0.513
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.0706,0.0706,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.082,0.068,0.073,0.068,0.068,0.0706,0.0706,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.0706,0.0706,0.0706,0.0706,0.068,0.082,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Dropout Offset,,N/A,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.120000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.120000,0.130000,0.126000,0.130000,0.130000,0.130000,0.140000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.135000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.120000,0.130000,0.135000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.120000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.126000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000
SSB OD,,N/A,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.013400,0.013400,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.013400,0.013400,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.015000,0.016000,0.016000,0.016000,0.016000,0.013400,0.013400,0.013400,0.013400,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.022000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000
