Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.018250,0.023350,0.020500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.016700,0.023350,0.016700,0.023350,0.016700,0.023350,0.023350,0.021350,0.023350,0.023350,0.023350,0.016700,0.025500,0.021500,0.016700,0.023350,0.023350,0.016700,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.020000,0.020000,0.021600,0.020000,0.023350,0.019600,0.023350,0.023350,0.023350,0.023350,0.023350,0.018000,0.018000,0.023350,0.018000,0.023350,0.021600,0.021600,0.021600,0.021600,0.023350,0.023350,0.023350,0.026350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.028500,0.023350,0.016700,0.016700,0.016700,0.023350,0.022700,0.023350,0.016700,0.016700,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023000,0.025000,0.023350,0.023350,0.019600,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.016775,0.012875,0.023350,0.022300,0.023350,0.023350,0.023350,0.023350,0.021700,0.023350,0.025000,0.023350,0.023350,0.018500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.017750,0.017750,0.017750,0.023350,0.017750,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.026000,0.037500,0.023350,0.023350,0.027350,0.031350,0.023350,0.023350,0.026000,0.023350,0.018500,0.018500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.026000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.021250,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.017750,0.017750,0.021600,0.023350,0.019500,0.023350,0.023350,0.023350,0.023350,0.028500,0.017750,0.017750,0.018500,0.018500,0.023500,0.018100,0.018100,0.023350,0.023350,0.012875,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.025350
SS OD,,N/A,0.011800,0.013000,0.012750,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.008300,0.013000,0.008300,0.013000,0.008300,0.013000,0.013000,0.019000,0.013000,0.013000,0.013000,0.008300,0.013000,0.013000,0.008300,0.013000,0.013000,0.008300,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013300,0.013300,0.012750,0.013300,0.013000,0.013500,0.013000,0.013000,0.013000,0.013000,0.013000,0.011000,0.011000,0.013000,0.011000,0.013000,0.011800,0.011800,0.011800,0.011800,0.013000,0.013000,0.013000,0.014750,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015500,0.013000,0.013000,0.013000,0.013000,0.008300,0.008300,0.008300,0.013000,0.013000,0.013000,0.008300,0.008300,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.013000,0.013500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.016000,0.013000,0.013000,0.008700,0.010550,0.013000,0.016000,0.016000,0.016000,0.016000,0.013000,0.014000,0.016000,0.016000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.010750,0.010750,0.010750,0.013000,0.010750,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.014000,0.013000,0.013000,0.014500,0.013000,0.013000,0.013000,0.013000,0.013000,0.012500,0.012500,0.010000,0.010000,0.010000,0.010000,0.013000,0.013000,0.013000,0.012000,0.012000,0.013000,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.013500,0.013000,0.013000,0.013000,0.013000,0.015000,0.013000,0.013000,0.013000,0.010750,0.010750,0.013000,0.013000,0.013500,0.013000,0.013000,0.013000,0.013000,0.015000,0.010750,0.010750,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.010550,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000
ST OD,,N/A,0.028600,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028800,0.031800,0.028800,0.034900,0.028800,0.035000,0.035000,0.032400,0.031800,0.035000,0.032000,0.028800,0.031800,0.029000,0.028800,0.031800,0.031800,0.028800,0.031800,0.034900,0.031800,0.031800,0.028600,0.028600,0.028600,0.028600,0.028600,0.028600,0.031800,0.028600,0.028950,0.028950,0.033000,0.028950,0.031800,0.028600,0.031800,0.031800,0.031800,0.028600,0.031800,0.028600,0.028600,0.031800,0.028600,0.031800,0.028600,0.028600,0.028600,0.028600,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028800,0.028800,0.028800,0.031800,0.034900,0.031800,0.028800,0.028800,0.034900,0.034900,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.031800,0.028600,0.028600,0.034900,0.031800,0.031800,0.031800,0.031800,0.035000,0.035000,0.031800,0.031800,0.028600,0.028600,0.031800,0.028600,0.035000,0.035000,0.035000,0.031800,0.028600,0.035000,0.035000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.030000,0.031800,0.031800,0.028600,0.028600,0.028600,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.051800,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.030000,0.030000,0.030000,0.040000,0.031800,0.042000,0.031800,0.027200,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.032400,0.042000,0.031800,0.031800,0.034900,0.028600,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.027200,0.042000,0.028600,0.028600,0.028600,0.028600,0.028000,0.028500,0.028500,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.033600
CS F,,m,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.0111,0.015,0.0111,0.015,0.0111,0.015,0.015,0.015,0.015,0.015,0.015,0.0111,0.015,0.015,0.0111,0.015,0.015,0.0111,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0222,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0111,0.0111,0.0111,0.015,0.015,0.015,0.0111,0.0111,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0222,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.0125,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.005,0.005,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.046600,0.049800,0.055000,0.049800,0.043000,0.049200,0.049000,0.049200,0.049900,0.030000,0.052500,0.030000,0.048600,0.030000,0.048000,0.048000,0.050000,0.048700,0.048000,0.034700,0.030000,0.048800,0.035000,0.030000,0.050900,0.046400,0.030000,0.049800,0.049500,0.048800,0.048800,0.045700,0.045700,0.045800,0.045800,0.045800,0.045800,0.048200,0.045600,0.032500,0.032500,0.048300,0.032500,0.049600,0.027700,0.051200,0.048100,0.050400,0.033800,0.048600,0.035700,0.035700,0.058300,0.035700,0.056500,0.053900,0.053900,0.050100,0.050100,0.050300,0.045900,0.039500,0.045600,0.051300,0.045000,0.045500,0.046900,0.039500,0.049200,0.053200,0.053000,0.050500,0.060900,0.039400,0.030000,0.030000,0.030000,0.049200,0.052700,0.046500,0.030000,0.030000,0.052300,0.049500,0.053500,0.049200,0.061000,0.040700,0.047500,0.047500,0.046500,0.055000,0.045300,0.049200,0.028100,0.060600,0.049000,0.055800,0.048600,0.047200,0.039500,0.045800,0.045800,0.049300,0.040000,0.034000,0.029800,0.053900,0.043200,0.045800,0.045800,0.045800,0.081100,0.043400,0.045800,0.045800,0.044500,0.049200,0.059300,0.047900,0.046000,0.051900,0.052000,0.052100,0.044800,0.056900,0.036300,0.036300,0.034400,0.048000,0.034400,0.055000,0.055000,0.055000,0.055000,0.046400,0.040800,0.050000,0.044000,0.046600,0.039300,0.058200,0.066900,0.049900,0.056200,0.056200,0.047300,0.042000,0.044000,0.038200,0.038200,0.038200,0.038200,0.039500,0.033600,0.045800,0.045800,0.045800,0.055400,0.045200,0.010000,0.048800,0.042600,0.045200,0.044100,0.048900,0.034600,0.048700,0.050000,0.048000,0.010000,0.054600,0.050600,0.047000,0.033200,0.033200,0.034600,0.049200,0.055000,0.059300,0.046800,0.046800,0.040600,0.010000,0.033200,0.033200,0.038800,0.038800,0.041600,0.035000,0.035000,0.050300,0.050300,0.032500,0.050300,0.050300,0.042500,0.050500,0.049400,0.050500,0.050000
ST UX,,N/A,0.032900,0.045300,0.045300,0.045300,0.082100,0.049200,0.060500,0.049200,0.050000,0.370000,0.050900,0.370000,0.037500,0.370000,0.050000,0.050000,0.055000,0.024600,0.060000,0.026500,0.370000,0.052500,0.130000,0.370000,0.040000,0.047000,0.370000,0.045300,0.045300,0.047500,0.047500,0.028300,0.028200,0.028200,0.028200,0.028200,0.028200,0.033200,0.028300,0.155000,0.155000,0.021800,0.155000,0.032300,0.018900,0.067700,0.043600,0.042000,0.020500,0.047500,0.023200,0.023200,0.048500,0.023200,0.041000,0.033500,0.033500,0.026300,0.026300,0.048800,0.046600,0.033800,0.044700,0.047700,0.047300,0.047700,0.048900,0.033800,0.054000,0.052900,0.046900,0.042000,0.063400,0.029600,0.435000,0.435000,0.435000,0.047100,0.049900,0.190100,0.435000,0.435000,0.214000,0.045300,0.047900,0.049200,0.032800,0.048200,0.032700,0.032700,0.111500,0.035000,0.048400,0.049200,0.017500,0.032800,0.045200,0.027300,0.049300,0.091000,0.047200,0.048100,0.048100,0.048700,0.040000,0.023300,0.022700,0.049700,0.032900,0.048100,0.048100,0.048100,0.032600,0.037000,0.048100,0.048100,0.047600,0.049200,0.048800,0.049700,0.047900,0.047700,0.052000,0.052000,0.047200,0.070000,0.023700,0.023700,0.023700,0.048400,0.023700,0.044500,0.030000,0.030000,0.030000,0.047600,0.032700,0.040000,0.178000,0.050500,0.022900,0.019400,0.046700,0.057500,0.046700,0.047000,0.048800,0.021000,0.021000,0.014000,0.014000,0.014000,0.014000,0.033800,0.053500,0.045900,0.040300,0.040300,0.043200,0.047000,0.013000,0.047900,0.132200,0.049600,0.049900,0.028300,0.024500,0.022200,0.025000,0.050000,0.013000,0.055100,0.163200,0.043400,0.024000,0.024000,0.027000,0.049200,0.049200,0.050200,0.034600,0.050700,0.042500,0.013000,0.024000,0.024000,0.047600,0.047600,0.035600,0.029200,0.029200,0.047600,0.047600,0.022700,0.047600,0.046800,0.023500,0.047200,0.045100,0.045400,0.042300
HT UX,,N/A,0.035900,0.027900,0.049900,0.027900,0.028700,0.028900,0.036800,0.028900,0.027500,0.019500,0.027100,0.019500,0.031900,0.019500,0.023500,0.032000,0.032000,0.026800,0.023500,0.025400,0.019500,0.034700,0.027300,0.019500,0.034200,0.032300,0.019500,0.027900,0.030500,0.031800,0.031800,0.032500,0.032500,0.032500,0.032500,0.032500,0.032500,0.030800,0.032500,0.012000,0.012000,0.033200,0.012000,0.030500,0.068700,0.032100,0.030400,0.029300,0.025300,0.031500,0.025000,0.025000,0.030900,0.025000,0.036300,0.031700,0.031700,0.033100,0.033100,0.029200,0.034000,0.035000,0.032700,0.031800,0.031000,0.031600,0.031400,0.035000,0.028700,0.033200,0.032600,0.029100,0.037100,0.030000,0.019500,0.019500,0.019500,0.033200,0.031100,0.030500,0.019500,0.019500,0.033000,0.030500,0.028800,0.028900,0.035600,0.026600,0.030800,0.030800,0.022700,0.025000,0.031500,0.028900,0.031000,0.035400,0.030700,0.037500,0.029100,0.034800,0.027700,0.034600,0.034600,0.029200,0.032000,0.025600,0.028200,0.029000,0.026100,0.034600,0.034600,0.034600,0.036800,0.029900,0.034600,0.034600,0.032700,0.028900,0.031000,0.028600,0.028700,0.031800,0.031700,0.031700,0.032400,0.035500,0.025900,0.025900,0.026000,0.030400,0.026000,0.030000,0.030000,0.030000,0.030000,0.029300,0.047800,0.025000,0.038000,0.026500,0.035700,0.056000,0.025400,0.031300,0.031400,0.031400,0.041900,0.029700,0.030600,0.025900,0.025900,0.025900,0.025900,0.035000,0.020000,0.038300,0.040300,0.040300,0.031300,0.034400,0.022200,0.030900,0.028100,0.028400,0.027800,0.029800,0.037500,0.032000,0.030000,0.053000,0.022200,0.021200,0.031000,0.036000,0.026100,0.026100,0.025500,0.028900,0.033000,0.042700,0.028400,0.030200,0.026100,0.017000,0.026100,0.026100,0.030600,0.030600,0.029200,0.025000,0.025000,0.031600,0.031600,0.027500,0.031600,0.033500,0.027000,0.031900,0.033700,0.040700,0.030000
HT Angle,,deg,73.25,72.5,72.5,72.5,72,73,72,73,73,71,69.99902,71,71.5,71,70,70,72,70.5,72,72,71,73,73,71,75,74,71,72.5,72.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73,73.5,71,71,74,71,75,68.5,72.5,72.47899,73.5,73.5,73.37986,73.5,73.5,73,73.5,73,72,72,72,72,73,72,73.5,71,73,74.5,74.5,70,73.5,73,74,72.8,74,73,73,71,71,71,73,72.5,73,71,71,72.2,72.5,73.5,73,73,73,73,72.5,64.5,71.5,70.5,70.5,66,73.5,72.5,75,72.3,73,73.25,72,72,73,71,72.5,66,71,73.5,72,72,72,73,73.5,72,72,71,73,73,70.75,70,74,75,75,74,71.5,71,71,71,72.5,71,70.5,72,71,71,70,71.5,73.5,73,73.5,69,72.5,71,73.5,73,73,71.5,73.5,73.5,73,73,73,73,73.5,73.25,70,70,70,72,73,73.5,72.5,71.5,72,72,74,71,74,72,68.96136,73.5,72.5,73.5,71,70.5,70.5,72,73,73,73,73,73,71.5,71.5,70.5,70.5,72,72,74.5,74.5,74.5,73,73,68,73,73,76,73.5,69.5,62,72.5
HT Length,,m,0.1486,0.1268,0.2002,0.1268,0.1203,0.145,0.1307,0.145,0.1544,0.14,0.0904,0.14,0.1722,0.14,0.135,0.15,0.1172,0.1549,0.12,0.12,0.14,0.1395,0.13,0.14,0.1197,0.2204,0.14,0.1268,0.2293,0.15,0.15,0.1584,0.1583,0.15,0.15,0.15,0.15,0.15,0.1584,0.145,0.145,0.2329,0.145,0.1462,0.2779,0.115,0.1607,0.1786,0.1211,0.1723,0.1242,0.1242,0.155,0.1242,0.1581,0.215,0.215,0.2051,0.2051,0.209,0.1845,0.1804,0.1,0.1858,0.1349,0.1289,0.1102,0.1804,0.145,0.2087,0.213,0.2104,0.2264,0.1006,0.175,0.175,0.175,0.145,0.2294,0.1317,0.175,0.175,0.1735,0.2293,0.1262,0.145,0.1674,0.0944,0.146,0.1425,0.108,0.1322,0.15,0.15,0.2254,0.1806,0.226,0.1811,0.136,0.1426,0.1985,0.19,0.19,0.1705,0.1319,0.13,0.1532,0.13,0.1579,0.195,0.19,0.19,0.1877,0.161,0.19,0.19,0.0989,0.145,0.145,0.1603,0.1421,0.194,0.1946,0.1941,0.2247,0.1399,0.125,0.125,0.1246,0.2089,0.1246,0.11,0.17,0.125,0.15,0.1292,0.1297,0.1752,0.1555,0.1805,0.1205,0.1574,0.1248,0.1472,0.146,0.146,0.1628,0.108,0.1083,0.1656,0.1656,0.1656,0.1656,0.1307,0.1902,0.156,0.156,0.156,0.1952,0.17,0.0803,0.1703,0.131,0.3667,0.2733,0.1468,0.1562,0.2678,0.1746,0.1772,0.1185,0.1499,0.115,0.11,0.136,0.136,0.1056,0.145,0.1481,0.145,0.2233,0.145,0.1362,0.1043,0.136,0.136,0.12,0.12,0.2014,0.2014,0.2014,0.133,0.133,0.1347,0.133,0.1175,0.057,0.1501,0.1071,0.1763,0.136
ST Length,,m,0.545,0.52,0.56,0.52,0.6261,0.5152,0.6505,0.5152,0.5,0.575,0.4709,0.575,0.55,0.575,0.42,0.46,0.53,0.555,0.48,0.56,0.575,0.52,0.55,0.575,0.57,0.687,0.575,0.52,0.6053,0.5775,0.5775,0.5649,0.5649,0.559,0.559,0.559,0.559,0.5732,0.564,0.485,0.485,0.6218,0.485,0.5423,0.58,0.5677,0.55,0.54,0.5805,0.5975,0.5532,0.5532,0.5145,0.5532,0.591,0.56,0.56,0.58,0.58,0.5988,0.635,0.6238,0.5147,0.6137,0.525,0.525,0.4689,0.6238,0.52,0.567,0.555,0.57,0.61,0.5141,0.55,0.55,0.55,0.5971,0.6299,0.6751,0.55,0.55,0.764,0.6053,0.5379,0.5152,0.565,0.5482,0.5527,0.5527,0.39,0.49,0.5234,0.5242,0.64,0.58,0.6052,0.58,0.494,0.6505,0.6422,0.5931,0.5951,0.5347,0.54,0.5683,0.5497,0.5097,0.548,0.6001,0.5951,0.5951,0.54,0.545,0.5951,0.5951,0.5476,0.5152,0.5148,0.51,0.51,0.6227,0.627,0.627,0.4722,0.527,0.5687,0.5687,0.5687,0.5984,0.5687,0.48,0.57,0.52,0.554,0.51,0.55,0.57,0.66,0.5165,0.5229,0.5194,0.5151,0.5875,0.58,0.58,0.5391,0.546,0.546,0.586,0.586,0.586,0.586,0.5738,0.585,0.6659,0.6603,0.6603,0.548,0.607,0.479,0.5779,0.6187,0.6986,0.57,0.57,0.5345,0.6872,0.555,0.54,0.479,0.4151,0.6412,0.54,0.579,0.579,0.487,0.5152,0.5812,0.6002,0.55,0.5307,0.529,0.468,0.579,0.579,0.5326,0.5326,0.6456,0.6392,0.6392,0.5476,0.5476,0.5777,0.5476,0.5668,0.4835,0.5822,0.5088,0.7454,0.5223
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.0865,0.0865,0.068,0.068,0.082,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Dropout Offset,,N/A,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.120000,0.130000,0.113500,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.113500,0.130000,0.130000,0.113500,0.120000,0.120000,0.113500,0.130000,0.135000,0.120000,0.120000,0.120000,0.120000,0.120000,0.120000,0.120000,0.120000,0.130000,0.120000,0.130000,0.126000,0.120000,0.126000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.115000,0.115000,0.130000,0.115000,0.135000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.113500,0.113500,0.113500,0.130000,0.130000,0.130000,0.112000,0.112000,0.130000,0.135000,0.130000,0.130000,0.135000,0.120000,0.130000,0.142000,0.142000,0.130000,0.130000,0.135000,0.120000,0.135000,0.135000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.115000,0.115000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.142000,0.130000,0.130000,0.130000,0.130000,0.130000,0.123000,0.123000,0.123000,0.130000,0.123000,0.130000,0.130000,0.130000,0.130000,0.142000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.125000,0.130000,0.170000,0.130000,0.130000,0.130000,0.142000,0.123000,0.123000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.123000,0.123000,0.126000,0.126000,0.130000,0.130000,0.130000,0.130000,0.130000,0.115000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000
SSB OD,,N/A,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.014000,0.016000,0.014000,0.016000,0.014000,0.016000,0.016000,0.030000,0.016000,0.016000,0.016000,0.014000,0.016000,0.016000,0.014000,0.016000,0.016000,0.014000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.014000,0.014000,0.014000,0.014000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.014000,0.014000,0.014000,0.016000,0.016000,0.016000,0.014000,0.014000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000
