Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.023350,0.023350,0.023350,0.034500,0.023350,0.023350,0.021000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.026500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.034500,0.023350,0.020500,0.023350,0.023350,0.023350,0.023350,0.023350,0.030000,0.030000,0.023350,0.017750,0.023350,0.019200,0.022300,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.032500,0.023350,0.025850,0.025850,0.032000,0.023350,0.023350,0.023350,0.012000,0.025850,0.023350,0.023350,0.023350,0.032500,0.025850,0.025850,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.026000,0.023350,0.023350,0.023350,0.023350,0.021000,0.023350,0.021250,0.023350,0.025750,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.021250,0.017100,0.023350,0.023350,0.019000,0.023350,0.023350,0.018000,0.017100,0.021250,0.023350,0.023350,0.023350,0.023350,0.023350,0.021250,0.020000,0.025500,0.025500,0.023350,0.023350,0.023350,0.023350,0.018500,0.018500,0.018500,0.018500,0.023350,0.023350,0.023350,0.018500,0.023350,0.018500,0.023350,0.023350,0.023350,0.023350,0.022500,0.022500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.018000,0.017250,0.023350,0.031500,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.012000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.025000,0.023350,0.023350,0.023350,0.023350,0.023350,0.018500,0.018100,0.023350,0.023350,0.031000,0.022350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.045000,0.045000,0.045000,0.023350,0.023350,0.026000,0.032500,0.023350,0.032500,0.023350,0.023350,0.023350,0.023350,0.022500,0.023350
SS OD,,N/A,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015000,0.015000,0.013000,0.015000,0.013500,0.013000,0.013000,0.013000,0.013000,0.013000,0.010000,0.010000,0.013000,0.008000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015000,0.013000,0.013000,0.013000,0.016500,0.016500,0.016000,0.013000,0.013000,0.011500,0.008000,0.016500,0.013000,0.014000,0.013000,0.012500,0.016500,0.016500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016000,0.013000,0.012500,0.013000,0.012250,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012500,0.013000,0.012100,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012100,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.011000,0.011000,0.011000,0.011000,0.016000,0.013000,0.013000,0.011000,0.013000,0.011000,0.013000,0.013000,0.013000,0.013000,0.014000,0.015000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.011500,0.010000,0.015500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.014000,0.011750,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.011700,0.013000,0.013000,0.013000,0.012500,0.015875,0.012500,0.012500,0.013500,0.013500,0.012500,0.013000,0.013000,0.014000,0.013000,0.014000,0.014000,0.014000,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015000,0.014000,0.014500,0.013000
ST OD,,N/A,0.031800,0.031800,0.031800,0.031800,0.031800,0.029000,0.029000,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.034900,0.034900,0.031800,0.025400,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.029000,0.031800,0.031800,0.031800,0.028500,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.034900,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031700,0.028600,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.028900,0.035000,0.031800,0.028600,0.031800,0.028600,0.027000,0.028900,0.028600,0.031800,0.028600,0.031800,0.031800,0.031800,0.028600,0.028600,0.035000,0.035000,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.028600,0.028600,0.031800,0.031800,0.029000,0.028600,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031700,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028500,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030250,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.031800,0.030000,0.030000,0.033000,0.031800,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.030000,0.031800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.018,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.013,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.008,0.008,0.015,0.015,0.015,0.015,0.015,0.008,0.015,0.015,0.015,0.013,0.008,0.008,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.009,0.0058,0.015,0.015,0.0075,0.015,0.015,0.015,0.0058,0.009,0.015,0.015,0.015,0.015,0.015,0.009,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.039200,0.049200,0.049200,0.037200,0.049200,0.033300,0.036300,0.035800,0.043900,0.063500,0.049200,0.045400,0.048200,0.048200,0.050200,0.045600,0.050300,0.049200,0.048000,0.041800,0.044800,0.037700,0.037700,0.037700,0.068800,0.044400,0.047100,0.037200,0.047800,0.041900,0.063100,0.049200,0.049200,0.049200,0.047300,0.050000,0.050000,0.049200,0.053800,0.046200,0.049200,0.044300,0.048800,0.063500,0.048300,0.049200,0.036000,0.038100,0.045900,0.049900,0.036000,0.036000,0.070000,0.036500,0.049200,0.045900,0.036400,0.050000,0.049400,0.047300,0.046200,0.053000,0.050000,0.050000,0.033000,0.042700,0.051900,0.053700,0.051300,0.045000,0.043000,0.047700,0.049200,0.043600,0.051400,0.047300,0.040200,0.051600,0.051600,0.051600,0.057300,0.040000,0.060700,0.044600,0.049600,0.036300,0.049800,0.049800,0.049800,0.049800,0.052300,0.047500,0.049200,0.036700,0.044500,0.026200,0.032400,0.049200,0.049700,0.026900,0.051000,0.043500,0.036900,0.031400,0.026600,0.050000,0.031500,0.043300,0.043300,0.047700,0.026600,0.036000,0.047500,0.049100,0.041200,0.041200,0.045800,0.037000,0.039400,0.039400,0.039400,0.039400,0.044500,0.045300,0.040400,0.039400,0.045300,0.039400,0.047800,0.035000,0.050100,0.048200,0.064200,0.035900,0.052900,0.045300,0.049500,0.046300,0.046300,0.047300,0.043300,0.032200,0.038700,0.045800,0.047500,0.049000,0.049700,0.045600,0.041800,0.046500,0.052400,0.048700,0.035500,0.048600,0.049200,0.077300,0.050800,0.048400,0.048200,0.030000,0.045000,0.054100,0.039100,0.050100,0.056200,0.042500,0.049300,0.047700,0.043100,0.039600,0.033200,0.035200,0.045700,0.045700,0.034400,0.035500,0.045300,0.045300,0.050400,0.050400,0.045300,0.039600,0.039600,0.044400,0.049400,0.052500,0.048600,0.048600,0.048600,0.046600,0.046300,0.061900,0.042600,0.049200,0.036400,0.046300,0.051500,0.046600,0.050400,0.047400,0.046800
ST UX,,N/A,0.047400,0.338400,0.338400,0.013000,0.049200,0.040700,0.020000,0.040000,0.047600,0.048800,0.049200,0.155800,0.044400,0.044400,0.049400,0.046200,0.046100,0.049200,0.047300,0.044800,0.047100,0.046500,0.046500,0.046500,0.051500,0.032200,0.033000,0.013000,0.034100,0.046700,0.042300,0.045600,0.045600,0.049200,0.048800,0.035000,0.035000,0.045600,0.027900,0.052000,0.055000,0.042000,0.047000,0.048800,0.049900,0.045600,0.046800,0.029400,0.013800,0.050000,0.046800,0.046800,0.051800,0.043600,0.048900,0.044500,0.024500,0.046800,0.047300,0.046800,0.041600,0.047600,0.046800,0.046800,0.015000,0.046600,0.046800,0.043400,0.047100,0.325000,0.024700,0.046300,0.048700,0.026900,0.039300,0.048000,0.107300,0.048100,0.048100,0.048100,0.048100,0.040000,0.045400,0.046300,0.048400,0.036600,0.048000,0.048000,0.048000,0.048000,0.033400,0.048700,0.049200,0.049500,0.024100,0.022500,0.016100,0.013300,0.040900,0.014500,0.047000,0.120700,0.068100,0.016000,0.022500,0.002000,0.020000,0.035500,0.035500,0.045800,0.022500,0.020200,0.050500,0.048900,0.037000,0.037000,0.046900,0.045000,0.016000,0.016000,0.016000,0.016000,0.169400,0.018000,0.018100,0.016000,0.018000,0.016000,0.049200,0.055000,0.046800,0.047300,0.039000,0.025100,0.047000,0.018000,0.022200,0.050600,0.024800,0.047400,0.025000,0.085300,0.018700,0.084700,0.046900,0.028100,0.051100,0.050900,0.014900,0.052800,0.043100,0.030100,0.024300,0.047000,0.049200,0.096400,0.047000,0.048700,0.049100,0.030000,0.030000,0.195200,0.025300,0.020000,0.046700,0.132200,0.048000,0.049200,0.132000,0.047600,0.012600,0.016400,0.056600,0.056600,0.008000,0.031300,0.042100,0.042100,0.022300,0.022300,0.042100,0.047600,0.047600,0.048000,0.040000,0.061500,0.046100,0.046100,0.046100,0.035200,0.035000,0.035800,0.163700,0.049200,0.163500,0.035000,0.018600,0.046800,0.046400,0.020900,0.045400
HT UX,,N/A,0.032600,0.018500,0.018500,0.023900,0.028900,0.024300,0.024000,0.025000,0.035200,0.030300,0.028900,0.037400,0.028200,0.028200,0.053300,0.035600,0.035700,0.028900,0.031800,0.036300,0.033200,0.029300,0.029300,0.029300,0.030700,0.022200,0.021300,0.023900,0.020100,0.029700,0.067300,0.025400,0.025400,0.028900,0.031800,0.040000,0.040000,0.025400,0.030200,0.034500,0.036000,0.042900,0.038500,0.030300,0.030000,0.025400,0.036000,0.028400,0.019300,0.027800,0.036000,0.036000,0.025000,0.020700,0.028400,0.020800,0.022900,0.036000,0.032800,0.028700,0.033500,0.022400,0.036000,0.036000,0.023000,0.025400,0.033800,0.045600,0.031100,0.045000,0.020400,0.033100,0.029100,0.028800,0.029800,0.031200,0.021200,0.035600,0.035600,0.035600,0.031300,0.040000,0.034200,0.028700,0.029200,0.036700,0.035300,0.035300,0.035300,0.035300,0.030600,0.025100,0.028900,0.025100,0.031500,0.031300,0.027800,0.021100,0.029500,0.031400,0.033800,0.029700,0.020500,0.028000,0.031300,0.050000,0.022600,0.024900,0.024900,0.028300,0.031300,0.029200,0.030600,0.033500,0.032100,0.032100,0.033500,0.020000,0.027900,0.027900,0.027900,0.027900,0.025200,0.033500,0.022500,0.027900,0.033500,0.027900,0.028900,0.027000,0.032700,0.035000,0.035900,0.035600,0.034100,0.033500,0.033000,0.021600,0.022700,0.032800,0.029600,0.022900,0.029100,0.027000,0.033500,0.021400,0.025600,0.026600,0.022500,0.025100,0.031200,0.031700,0.022700,0.033500,0.028900,0.015000,0.033500,0.035100,0.028800,0.035000,0.030000,0.026900,0.028100,0.032200,0.038100,0.025400,0.031400,0.028900,0.033800,0.020600,0.026300,0.029600,0.025900,0.025900,0.005800,0.027500,0.031000,0.031000,0.027700,0.027700,0.031000,0.020600,0.020600,0.032400,0.030300,0.027700,0.033200,0.033200,0.033200,0.030300,0.031000,0.030700,0.024600,0.028900,0.022000,0.031000,0.030200,0.033200,0.035400,0.033100,0.025400
HT Angle,,deg,73,73,73,73,73,74,74,73,68,73,73,68,74,74,72.5,73,73,73,73,71.5,73,73,73,73,74,75.5,75.5,73,75.5,72,73,73,73,73,69.5,73,73,73,73,73.5,69.5,71.5,73,73,73,73,73,71.5,72.5,72,72.5,72.5,71,74,73,73.5,74,73,73,74.5,73,73.25,72.75,72.75,69.5,74,74.5,73,75,73.5,74,73,73,71,70.5,72,72,73,73,73,72.5,73.2,73,73.5,72,71,73,73,73,73,72.5,73,73,73,72,66,72,72,73,65,72.5,73.5,74,71.5,66,72,73.5,72,72,73,66,71,73,73,73,73,73,74,74,74,74,74,73,72,72.25,74,72,74,73,69,73.5,73,74,72,71.5,72,73,72.5,72.5,74,72.5,75,73,69.5,73,73.5,73,72.5,74,68,73,73,73.5,73,73,73,73,71,72.5,72.5,75,73,72,74,72.5,74,74,74.5,72.5,76,72,73.38659,71,71,73.5,75.5,72,72,73.5,73.5,72,76,76,73.5,72,74,73,73,73,73,72,73,73,73,73,72,73.25,73.5,74,73.5,73.5
HT Length,,m,0.14,0.145,0.145,0.1226,0.1409,0.1084,0.1,0.1079,0.1657,0.145,0.145,0.0913,0.1351,0.1351,0.295,0.1064,0.0875,0.145,0.0942,0.1144,0.0884,0.1127,0.1127,0.1127,0.0793,0.0898,0.0704,0.1226,0.0874,0.0344,0.2483,0.0807,0.0807,0.145,0.11,0.1859,0.1859,0.0807,0.2003,0.11,0.0652,0.1102,0.1611,0.145,0.207,0.0807,0.1728,0.111,0.1101,0.096,0.1819,0.1819,0.11,0.0893,0.145,0.1042,0.125,0.226,0.1179,0.1,0.1625,0.1469,0.229,0.229,0.0847,0.1136,0.0897,0.0696,0.1259,0.219,0.1059,0.1058,0.1162,0.1219,0.1047,0.2096,0.1477,0.1501,0.1501,0.1501,0.1074,0.175,0.17,0.169,0.1439,0.1858,0.1327,0.1327,0.1327,0.1327,0.1324,0.0496,0.145,0.1,0.101,0.149,0.1885,0.1195,0.1058,0.1023,0.0792,0.1123,0.0938,0.2037,0.1389,0.1306,0.203,0.1397,0.1397,0.1165,0.1389,0.1169,0.1634,0.155,0.2472,0.2472,0.1669,0.0886,0.1852,0.1852,0.1852,0.1852,0.0991,0.1225,0.1583,0.1852,0.1124,0.1852,0.1661,0.08,0.153,0.1251,0.1312,0.135,0.1126,0.1225,0.15,0.218,0.218,0.0999,0.1186,0.0917,0.1426,0.0897,0.1387,0.1594,0.0869,0.1083,0.1041,0.17,0.1905,0.1633,0.125,0.1499,0.145,0.1393,0.1158,0.1665,0.2186,0.2184,0.1454,0.1319,0.1014,0.1614,0.1921,0.092,0.1188,0.1,0.153,0.1703,0.1569,0.1676,0.1154,0.1154,0.15,0.113,0.1603,0.1603,0.1604,0.1604,0.1603,0.1703,0.1703,0.0997,0.1102,0.119,0.155,0.155,0.155,0.165,0.1503,0.14,0.1189,0.145,0.11,0.1503,0.15,0.1824,0.1092,0.136,0.1141
ST Length,,N/A,0.577400,0.544600,0.544600,0.513000,0.515200,0.540000,0.540000,0.515000,0.580600,0.514800,0.515200,0.655800,0.455000,0.455000,0.660000,0.512200,0.574100,0.565200,0.547300,0.534800,0.532100,0.454500,0.454500,0.454500,0.517500,0.157200,0.158000,0.513000,0.159100,0.560000,0.637300,0.574600,0.574600,0.515200,0.520000,0.625000,0.625000,0.574600,0.500000,0.582000,0.495000,0.537000,0.607000,0.514800,0.589900,0.574600,0.600000,0.549400,0.463800,0.490000,0.600000,0.600000,0.401800,0.548600,0.514900,0.488500,0.554500,0.600000,0.557300,0.571800,0.610000,0.537000,0.600000,0.600000,0.480000,0.276600,0.570800,0.376400,0.587100,0.530000,0.454700,0.551800,0.488700,0.526900,0.539300,0.600000,0.599900,0.548100,0.548100,0.548100,0.520000,0.600000,0.625400,0.596300,0.514400,0.534000,0.514000,0.514000,0.514000,0.514000,0.533400,0.514700,0.515200,0.260000,0.524100,0.562500,0.606100,0.479300,0.540900,0.549500,0.537000,0.650000,0.534100,0.626000,0.562500,0.582000,0.635000,0.518500,0.518500,0.525800,0.562500,0.550200,0.510000,0.568900,0.697000,0.697000,0.620000,0.545000,0.618800,0.618800,0.618800,0.618800,0.639400,0.550000,0.516000,0.618800,0.540000,0.618800,0.515200,0.450000,0.606800,0.550000,0.550000,0.500000,0.547000,0.550000,0.572200,0.530000,0.530000,0.532500,0.570000,0.555000,0.578700,0.543900,0.622900,0.550000,0.381100,0.460900,0.524900,0.447800,0.593100,0.560000,0.554300,0.613000,0.515200,0.511400,0.573000,0.549800,0.579100,0.560000,0.610000,0.661200,0.475300,0.580000,0.622000,0.632200,0.570000,0.599200,0.702000,0.637600,0.602600,0.580000,0.470000,0.470000,0.528000,0.266200,0.560000,0.560000,0.560000,0.560000,0.560000,0.637600,0.637600,0.520000,0.484100,0.555000,0.596100,0.596100,0.596100,0.560000,0.560000,0.505000,0.613700,0.515200,0.613500,0.560000,0.500000,0.630000,0.576400,0.500000,0.545400
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.063,0.063,0.068,0.068,0.068,0.068,0.068,0.063,0.068,0.068,0.068,0.086,0.063,0.063,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.07,0.07,0.07,0.068,0.068,0.068,0.07,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.069,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Dropout Offset,,N/A,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.120000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.130000,0.130000,0.120000,0.135000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.110000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.120000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.135000,0.120000,0.130000,0.130000,0.130000,0.135000,0.130000,0.120000,0.135000,0.135000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.120000,0.130000,0.130000,0.120000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.120000
SSB OD,,N/A,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.015000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.015000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.036000,0.016000,0.016000,0.016000,0.036000,0.036000,0.016000,0.016000,0.016000,0.016000,0.016000,0.036000,0.016000,0.016000,0.016000,0.016000,0.036000,0.036000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.013000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.011000,0.011000,0.011000,0.011000,0.016000,0.016000,0.016000,0.011000,0.016000,0.011000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.018000,0.016000,0.016000,0.020000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.011000,0.016000,0.016000,0.016000,0.016000,0.017000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000,0.016000
