Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
CS OD,,N/A,0.022250,0.025800,0.023350,0.027350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.021000,0.023350,0.023350,0.023850,0.023350,0.017500,0.017500,0.023350,0.022000,0.019850,0.023000,0.023000,0.023350,0.023350,0.022000,0.030000,0.025000,0.030000,0.023350,0.023000,0.023000,0.025000,0.023350,0.030000,0.023350,0.023350,0.023350,0.017500,0.023350,0.022000,0.018750,0.026000,0.023350,0.025000,0.023350,0.023350,0.020000,0.020000,0.023350,0.023350,0.023350,0.020000,0.023350,0.023350,0.023350,0.018000,0.023350,0.024850,0.022000,0.022000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.025000,0.033350,0.023350,0.023350,0.023350,0.018000,0.025000,0.022200,0.050000,0.018200,0.018200,0.023350,0.023350,0.018000,0.023350,0.022000,0.023350,0.023350,0.023350,0.018000,0.018450,0.023350,0.023350,0.023350,0.017750,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.029000,0.023350,0.023350,0.023350,0.023350,0.021250,0.017350,0.023350,0.023350,0.023350,0.023350,0.017500,0.025000,0.023350,0.038850,0.032500,0.025500,0.035000,0.022000,0.023350,0.023350,0.027350,0.021250,0.023350,0.031000,0.017000,0.020700,0.023350,0.023000,0.018200,0.018200,0.025400,0.023350,0.038100,0.038100,0.025400,0.025400,0.025400,0.025400,0.023350,0.038100,0.023350,0.023350,0.023350,0.023350,0.022000,0.018750,0.028000,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.023350,0.018000,0.023350,0.031000,0.023350,0.030000,0.017500,0.023350,0.021500,0.023350,0.023350,0.023350,0.017100,0.023350,0.023350,0.023350,0.023350,0.021000,0.023350,0.021000,0.023350,0.023350,0.023350,0.021000,0.023350,0.029000,0.020000,0.023350,0.030000,0.023350,0.023350,0.023350,0.057850,0.018750,0.023350,0.019200,0.020000,0.023350,0.023350,0.023350,0.023350,0.023350
SS OD,,N/A,0.013000,0.011500,0.013000,0.018000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.012500,0.012500,0.013000,0.014000,0.013000,0.015425,0.015425,0.013000,0.013000,0.017500,0.021500,0.019000,0.021500,0.013000,0.018000,0.018000,0.013000,0.013000,0.025000,0.013000,0.013000,0.015000,0.005250,0.015000,0.017500,0.011425,0.013000,0.018000,0.013000,0.013000,0.013000,0.016500,0.016500,0.015000,0.014000,0.014000,0.016500,0.013000,0.013000,0.013000,0.015000,0.013000,0.016500,0.017000,0.016000,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.019000,0.022800,0.013000,0.013000,0.013000,0.014425,0.016500,0.014000,0.050000,0.011600,0.011600,0.013000,0.013000,0.011600,0.013000,0.017000,0.013000,0.013000,0.017500,0.013000,0.011425,0.013000,0.013000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.015000,0.013000,0.015000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.013000,0.016500,0.013000,0.013000,0.013000,0.013000,0.012750,0.011700,0.013000,0.019000,0.014500,0.014500,0.012500,0.013000,0.014500,0.025000,0.019000,0.016500,0.019000,0.016000,0.013000,0.013000,0.021500,0.014500,0.013000,0.016500,0.010425,0.013500,0.013000,0.013000,0.010200,0.010200,0.012700,0.013000,0.038100,0.025400,0.025400,0.025400,0.025400,0.025400,0.013000,0.009525,0.013000,0.015000,0.015000,0.013000,0.017000,0.011425,0.017750,0.013000,0.014000,0.013000,0.013000,0.013000,0.013000,0.013000,0.015000,0.013000,0.016500,0.019000,0.030000,0.012500,0.013000,0.011000,0.013000,0.015000,0.013000,0.010500,0.013000,0.013000,0.013000,0.013000,0.015000,0.013000,0.006500,0.013000,0.013000,0.013000,0.013000,0.013000,0.019000,0.018500,0.013000,0.016500,0.013000,0.013000,0.013000,0.013000,0.017750,0.013000,0.012750,0.015425,0.013000,0.013000,0.013000,0.013000,0.013000
ST OD,,N/A,0.029000,0.035000,0.028800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.034900,0.028500,0.028600,0.028600,0.031800,0.030000,0.031800,0.031800,0.031800,0.035000,0.031800,0.028000,0.030000,0.027000,0.035000,0.031800,0.028000,0.028000,0.030000,0.031800,0.040000,0.031800,0.031000,0.032000,0.028600,0.035000,0.028000,0.025400,0.031800,0.031800,0.038000,0.031800,0.031800,0.027000,0.027000,0.028600,0.031800,0.031800,0.028000,0.031800,0.031800,0.031800,0.026800,0.030000,0.031800,0.031800,0.031800,0.031800,0.028600,0.031600,0.031800,0.031800,0.031800,0.036000,0.028600,0.028000,0.031800,0.025600,0.028600,0.031800,0.028600,0.050000,0.028800,0.028800,0.031800,0.031800,0.028800,0.027200,0.027200,0.031600,0.027200,0.036000,0.029000,0.028600,0.031800,0.031800,0.031800,0.028600,0.031800,0.028600,0.028600,0.031800,0.028600,0.031800,0.028600,0.031800,0.030000,0.031800,0.028800,0.028600,0.031800,0.028600,0.035000,0.031800,0.031800,0.031800,0.031800,0.028600,0.028600,0.031800,0.026000,0.031800,0.031800,0.028600,0.030000,0.031800,0.060800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.034000,0.028000,0.031800,0.031800,0.031800,0.014000,0.028800,0.030000,0.028800,0.028800,0.025400,0.031800,0.031800,0.031800,0.025400,0.025400,0.025400,0.025400,0.028600,0.030000,0.031800,0.035000,0.035000,0.028800,0.031800,0.025400,0.031800,0.031800,0.030000,0.031800,0.031800,0.031800,0.031800,0.028800,0.029000,0.031800,0.031800,0.026000,0.035000,0.028600,0.031800,0.031800,0.031800,0.028600,0.031800,0.028600,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.031800,0.032000,0.031800,0.035000,0.035000,0.031800,0.035000,0.031800,0.031800,0.031800,0.031800,0.028600,0.031800,0.028600,0.028600,0.028600,0.031800,0.031800,0.031800,0.031800
CS F,,m,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.02,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.01,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.045,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.02,0.015,0.0254,0.015,0.0254,0.0254,0.0254,0.0254,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.02,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.014,0.015,0.015,0.005,0.015,0.015,0.015,0.015,0.015
HT LX,,N/A,0.029100,0.058700,0.040600,0.045300,0.049100,0.033200,0.049900,0.052600,0.051300,0.044600,0.049800,0.037200,0.049700,0.040900,0.038300,0.033800,0.032800,0.045700,0.038500,0.052900,0.020000,0.020000,0.057400,0.052800,0.042800,0.049800,0.045100,0.057600,0.079100,0.043000,0.040900,0.110500,0.046200,0.025000,0.048600,0.040900,0.050400,0.031700,0.048000,0.042900,0.025000,0.035000,0.063300,0.230000,0.052300,0.050300,0.036500,0.035200,0.051700,0.052600,0.052600,0.036500,0.040000,0.060000,0.050100,0.047800,0.047700,0.043800,0.043300,0.049200,0.046800,0.051700,0.045400,0.051800,0.048800,0.044200,0.054000,0.070000,0.037800,0.030600,0.025000,0.032000,0.035600,0.033800,0.041100,0.031400,0.031400,0.049900,0.048000,0.025000,0.047000,0.049100,0.045000,0.047000,0.050100,0.050600,0.035000,0.046100,0.045400,0.045400,0.044800,0.049900,0.042600,0.060000,0.048500,0.040300,0.050700,0.051700,0.035000,0.041100,0.048300,0.027800,0.041200,0.048400,0.041700,0.047000,0.049700,0.049700,0.047900,0.052300,0.035000,0.037000,0.047400,0.040800,0.049900,0.049900,0.033400,0.110500,0.040900,0.100200,0.045000,0.044700,0.057200,0.056100,0.049800,0.046900,0.050000,0.038200,0.034400,0.035000,0.290000,0.015200,0.041000,0.035100,0.029300,0.029300,0.050600,0.049200,0.050500,0.088700,0.050000,0.050000,0.050000,0.050000,0.020000,0.190000,0.048900,0.045900,0.040400,0.030000,0.051900,0.025000,0.055000,0.042700,0.037600,0.043900,0.048900,0.033900,0.030200,0.031000,0.038400,0.049800,0.035000,0.044300,0.041600,0.034200,0.049100,0.080000,0.054200,0.040000,0.049600,0.035000,0.049900,0.050200,0.035000,0.049200,0.050000,0.049900,0.039900,0.049900,0.061800,0.049800,0.105700,0.047100,0.083000,0.046300,0.043700,0.049500,0.049900,0.046600,0.049900,0.058000,0.046300,0.041900,0.042200,0.035000,0.037800,0.050100,0.044200,0.052800,0.052800
ST UX,,N/A,0.012900,0.044400,0.045500,0.053600,0.047700,0.160900,0.049000,0.046700,0.011800,0.038600,0.173700,0.016900,0.047700,0.049200,0.019200,0.015900,0.015500,0.049800,0.029000,0.049000,0.017100,0.017100,0.052800,0.049100,0.043400,0.043900,0.039300,0.044300,0.047500,0.039300,0.039100,0.050000,0.031700,0.160000,0.048700,0.014100,0.077300,0.040000,0.058100,0.038200,0.150000,0.050000,0.068000,0.100000,0.050900,0.050900,0.035300,0.036800,0.066600,0.050800,0.050800,0.035200,0.052800,0.052800,0.049000,0.038300,0.016800,0.040100,0.129600,0.139600,0.116000,0.066600,0.036200,0.040000,0.040000,0.053100,0.051300,0.020000,0.030500,0.042600,0.015000,0.017000,0.009000,0.023600,0.045400,0.013800,0.013800,0.049100,0.053600,0.013200,0.040000,0.048000,0.100000,0.040000,0.049200,0.053900,0.017000,0.047100,0.118300,0.118300,0.025600,0.049100,0.017700,0.219300,0.039400,0.055000,0.049200,0.066600,0.020000,0.013100,0.040600,0.013000,0.046600,0.037800,0.046400,0.032100,0.032700,0.032700,0.032300,0.037000,0.020000,0.009500,0.046500,0.031800,0.049000,0.030000,0.015900,0.050000,0.040000,0.053200,0.051300,0.051900,0.047800,0.041300,0.018200,0.049600,0.035400,0.042900,0.005000,0.101200,0.017100,0.614800,0.025700,0.030400,0.012500,0.012500,0.027300,0.048700,0.039000,0.138300,0.040000,0.040000,0.040000,0.040000,0.229300,0.015000,0.046900,0.041900,0.041100,-0.010000,0.035700,0.075000,0.065000,0.011800,0.011600,0.045500,0.173600,0.026400,0.040900,0.105100,0.021800,0.013900,0.021200,0.032600,0.169700,0.015900,0.047600,0.056600,0.034900,0.038000,0.047000,0.028700,0.049000,0.047100,0.030000,0.048300,0.080000,0.046100,0.049000,0.050000,0.027900,0.032600,0.080000,0.037500,0.035000,0.150000,0.015500,0.042500,0.049000,0.034200,0.047300,0.049400,0.060000,0.040900,0.025800,0.190000,0.024000,0.047300,0.028000,0.049100,0.049100
HT UX,,N/A,0.022600,0.036000,0.035400,0.027500,0.036500,0.072200,0.034000,0.036400,0.073200,0.032200,0.030100,0.029100,0.042000,0.028100,0.033300,0.024800,0.026300,0.032300,0.028500,0.035100,0.005000,0.005000,0.041200,0.033200,0.029500,0.031000,0.030500,0.030700,0.021300,0.028800,0.030200,0.155500,0.031200,0.025000,0.036000,0.034600,0.025400,0.030000,0.041300,0.030000,0.142000,0.065000,0.029800,0.045000,0.036600,0.036600,0.032300,0.030300,0.025900,0.031800,0.031800,0.032400,0.028600,0.025000,0.034000,0.037800,0.030700,0.022800,0.029200,0.033600,0.031700,0.025900,0.030000,0.032000,0.037700,0.036100,0.042500,0.025000,0.035400,0.052700,0.025000,0.028000,0.046100,0.029200,0.042100,0.025300,0.025300,0.032600,0.036000,0.027400,0.033400,0.028000,0.030000,0.033400,0.033700,0.039100,0.028000,0.036700,0.024000,0.024000,0.040500,0.033800,0.038500,0.024000,0.032600,0.037500,0.034500,0.025900,0.040000,0.036200,0.031700,0.028700,0.033300,0.036900,0.033400,0.034600,0.037400,0.037400,0.038000,0.025000,0.030000,0.027900,0.039000,0.027400,0.044000,0.050000,0.024700,0.100000,0.040000,0.080800,0.029000,0.033700,0.000000,0.019700,0.035500,0.034400,0.023000,0.030100,0.030400,0.022600,0.290000,-0.003000,0.035400,0.030600,0.023400,0.023400,0.030600,0.034500,0.025900,0.010300,0.052900,0.052900,0.052900,0.052900,0.024000,0.190000,0.038300,0.032500,0.029200,0.030000,0.026400,0.085000,0.025000,0.034700,0.035200,0.040100,0.034700,0.012100,0.020800,0.023400,0.033900,0.030800,0.022600,0.026100,0.031600,0.024800,0.036900,-0.030000,0.044900,0.035000,0.037700,0.020000,0.034000,0.037200,0.027900,0.031600,0.050000,0.040100,0.033000,0.032300,0.041000,0.046900,0.028800,0.031500,0.031000,0.026000,0.031300,0.041600,0.034000,0.028600,0.037300,0.028400,0.037000,0.028900,0.034100,0.028000,0.033500,0.037400,0.028300,0.033200,0.033200
HT Angle,,deg,72.19463,73,73,70,73,66,73,77.5,73.5,72,75,73,72,73,73,74,70,75,70,73,72,72,74,74.5,73,73,73,73,75,72,72,75,73.5,74,70.5,74,71,59.3736,71,72,61,56.5,67.5,69,77,75,73,73,71,77.5,80.5,73,71,73,73,73.91972,74,69,73.5,72.5,71,71,71,73,74.5,71.5,72,69,72,40,77,70,74,71,67.6,75.5,75.5,73,71,77,74,74,69,74,73,73,69,75,70,70,73,73,71,73,72,72,71.5,71,73,73,73,72,72.5,72.5,72,68.5,73.5,73.5,74,73,72,70.5,72,74.25,70.5,70.5,74,75,70.5,65.5,73,73,73,70.5,74,69.5,71.5,75,74,67,71,68,73,71,74.5,74.5,75,73,80,73,78,67.5,67.5,67.5,73,73,73,73,73,74.5,70.5,69,67.735,73,73,72,73,71.5,76.5,74.5,73,72,67,74.25,69.5,74,73,70,80,72,73,73,73,73.5,74,72,79.5,73,73,73,73,72.75,65.6,73,73.5,68,70,75,73,73.25,73,85.5,30,73,75,72,73,73,71,74.5,74.5
HT Length,,m,0.1505,0.148,0.1603,0.119,0.1822,0.1451,0.145,0.145,0.1617,0.1247,0.175,0.1418,0.1099,0.1465,0.17,0.0891,0.0936,0.145,0.115,0.145,0.1308,0.1308,0.135,0.1178,0.1,0.11,0.107,0.127,0.12,0.1,0.111,0.1791,0.1509,0.1353,0.158,0.167,0.12,0.142,0.2,0.1,0.1749,0.15,0.125,0.275,0.145,0.145,0.097,0.095,0.12,0.145,0.145,0.095,0.1485,0.1325,0.145,0.1267,0.12,0.0934,0.1457,0.1538,0.1176,0.12,0.1169,0.1026,0.1331,0.165,0.188,0.09,0.194,0.145,0.0875,0.0908,0.0985,0.125,0.15,0.0899,0.0899,0.145,0.2043,0.08,0.13,0.1302,0.0857,0.13,0.152,0.1304,0.219,0.175,0.1038,0.1038,0.1793,0.15,0.126,0.12,0.1339,0.2,0.105,0.12,0.1198,0.1688,0.2102,0.1177,0.145,0.16,0.145,0.1274,0.145,0.145,0.1268,0.1107,0.1139,0.093,0.1557,0.114,0.1526,0.1705,0.13,0.12,0.1705,0.1465,0.1,0.1453,0.0698,0.12,0.1355,0.1203,0.1,0.1128,0.1,0.1,0.3,0.3853,0.1527,0.0999,0.1824,0.1824,0.145,0.145,0.1221,0.145,0.15,0.15,0.15,0.15,0.1443,0.2,0.145,0.15,0.15,0.0964,0.12,0.1749,0.12,0.145,0.225,0.1748,0.1404,0.105,0.1162,0.0772,0.1201,0.15,0.0854,0.1051,0.1282,0.0783,0.1822,0.1569,0.145,0.1005,0.145,0.1758,0.145,0.145,0.1373,0.1308,0.1194,0.145,0.145,0.18,0.1579,0.1497,0.155,0.1396,0.1414,0.1122,0.1274,0.135,0.145,0.135,0.145,0.145,0.2682,0.12,0.1294,0.2208,0.16,0.1365,0.1307,0.1178,0.1178
ST Length,,N/A,0.585000,0.549400,0.615500,0.340700,0.597700,0.415000,0.515000,0.616700,0.550000,0.288600,0.810000,0.576900,0.520000,0.539200,0.569200,0.510900,0.535500,0.349800,0.259000,0.515000,0.027100,0.027100,0.602800,0.509100,0.293400,0.443900,0.314300,0.519300,0.347500,0.264300,0.279100,0.350000,0.601700,0.660000,0.533700,0.594100,0.480000,0.500000,0.540000,0.298200,0.490000,0.430000,0.420500,0.300000,0.516900,0.516900,0.260300,0.186800,0.485000,0.516800,0.516800,0.260200,0.518800,0.518800,0.515000,0.430000,0.520000,0.260100,0.709600,0.699600,0.508000,0.485000,0.442200,0.460000,0.550000,0.580000,0.560000,0.400000,0.480000,0.342600,0.555000,0.347000,0.549000,0.523600,0.445400,0.553800,0.553800,0.499100,0.633600,0.553200,0.535000,0.475000,0.450000,0.535000,0.515200,0.470000,0.657000,0.613100,0.458300,0.458300,0.638000,0.515100,0.542700,0.655000,0.529400,0.540000,0.479200,0.485000,0.520000,0.593100,0.400600,0.558000,0.512600,0.567800,0.546400,0.357100,0.567700,0.567700,0.567300,0.520000,0.510000,0.504500,0.605000,0.221800,0.520000,0.540000,0.555900,0.300000,0.540000,0.610800,0.517300,0.611900,0.520000,0.320000,0.510200,0.520700,0.270000,0.612900,0.550000,0.330000,0.267100,0.614800,0.595700,0.510000,0.572500,0.572500,0.477300,0.514700,0.516000,0.747900,0.565000,0.340000,0.440000,0.440000,0.729300,0.415000,0.596900,0.540000,0.571100,0.550000,0.482600,0.490000,0.431000,0.546800,0.561600,0.655500,0.640000,0.222400,0.296900,0.590000,0.601800,0.439900,0.300000,0.222600,0.480000,0.500000,0.604600,0.460000,0.634900,0.548000,0.586000,0.618700,0.515000,0.583100,0.565000,0.568300,0.580000,0.626100,0.515000,0.516000,0.540000,0.550000,0.470000,0.580000,0.490000,0.370000,0.315500,0.592500,0.515000,0.490000,0.577300,0.515000,0.550000,0.495000,0.545800,0.620000,0.580000,0.570300,0.268000,0.509100,0.509100
BB Length,,m,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.068,0.072,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.068,0.1,0.1,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.07,0.068,0.006,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.0254,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.17,0.068,0.073,0.068,0.068,0.068,0.068,0.073,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.075,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Dropout Offset,,N/A,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.135000,0.130000,0.135000,0.130000,0.120000,0.135000,0.130000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.120000,0.130000,0.130000,0.130000,0.135000,0.135000,0.130000,0.130000,0.135000,0.135000,0.130000,0.135000,0.120000,0.130000,0.120000,0.130000,0.120000,0.130000,0.120000,0.120000,0.120000,0.130000,0.170000,0.120000,0.135000,0.135000,0.135000,0.135000,0.130000,0.120000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.135000,0.120000,0.130000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.110000,0.120000,0.120000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.130000,0.135000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.135000,0.120000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.135000,0.135000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.120000,0.135000,0.130000,0.110000,0.240000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.120000,0.130000,0.130000,0.120000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.135000,0.130000,0.135000,0.130000,0.135000,0.120000,0.130000,0.130000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000,0.130000,0.130000,0.130000,0.120000,0.130000
SSB OD,,N/A,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.016000,0.017000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.016000,0.016000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000
